,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
799,Marcus Smart,203935,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,33,22,4,4,6,12,0.5,2,5,0.4,8,9,0.889,3,1,1,0,2,0,11,33.8,1.378,0.5833333333333334,G,,133.8,140.3,123.1,114.9,10.7,0.094,0.026,0.056,0.148,0.583,2.0,0.228,0.689,99.13,98.06,0.12,68,81.72,0.244,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
800,Dejounte Murray,1627749,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,38,14,11,7,5,13,0.385,1,4,0.25,3,3,1.0,1,6,1,0,1,1,-13,40.9,0.978,0.4230769230769231,G,,118.7,110.6,134.2,138.6,-15.5,0.022,0.176,0.089,0.393,0.423,11.0,0.17,0.489,98.52,96.55,0.119,75,80.46,0.166,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
801,Jayson Tatum,1628369,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,40,30,7,14,11,20,0.55,4,10,0.4,4,4,1.0,2,12,1,2,0,1,11,66.3,1.379,0.65,F,,134.6,135.0,121.0,116.8,13.6,0.051,0.25,0.161,0.241,0.65,0.0,0.237,0.689,99.11,97.53,0.2,81,81.27,0.243,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
802,De'Andre Hunter,1629631,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,39,20,1,6,7,17,0.412,4,8,0.5,2,2,1.0,1,5,1,1,1,4,-15,33.7,1.119,0.5294117647058824,F,,120.5,115.4,139.7,140.2,-19.2,0.022,0.139,0.073,0.038,0.529,1.0,0.209,0.559,98.86,96.87,0.063,78,80.72,0.208,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
803,Payton Pritchard,1630202,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,2,0.0,0.0,,,,200.0,227.3,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.38,553.85,0.0,1,461.54,0.0,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
804,Jalen Johnson,1630552,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,5,5,0,0,2,2,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,5,5.0,2.5,1.25,,,145.5,145.5,100.0,112.7,45.5,0.0,0.0,0.0,0.0,1.25,0.0,0.167,1.25,102.03,108.12,0.175,11,90.1,0.167,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
805,Sam Hauser,1630573,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,4,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,1,-2,3.0,3.0,1.5,,,144.4,146.4,150.0,153.7,-5.6,0.0,0.0,0.0,0.0,1.5,0.0,0.111,1.5,102.84,104.83,0.075,9,87.36,0.113,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
806,Bogdan Bogdanović,203992,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,20,12,1,0,5,8,0.625,1,4,0.25,1,3,0.333,0,0,0,0,0,1,8,13.5,1.288,0.6875,,,132.6,134.1,116.7,121.3,15.9,0.0,0.0,0.0,0.059,0.688,0.0,0.184,0.644,101.19,103.73,0.065,43,86.44,0.189,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
807,Jaylen Brown,1627759,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,40,32,2,5,13,25,0.52,6,8,0.75,0,0,,0,5,0,1,2,3,7,42.0,1.28,0.64,F,,125.6,126.0,120.0,113.0,5.6,0.0,0.119,0.059,0.08,0.64,1.0,0.287,0.64,101.04,98.22,0.112,82,81.85,0.294,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
808,John Collins,1628381,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,29,16,0,4,6,8,0.75,3,4,0.75,1,1,1.0,1,3,1,2,2,2,-8,27.8,1.896,0.9375,F,,110.2,103.3,121.7,121.7,-11.5,0.03,0.091,0.061,0.0,0.938,0.0,0.149,0.948,100.48,97.31,0.119,59,81.09,0.147,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
809,Trae Young,1629027,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,40,30,10,3,9,28,0.321,4,12,0.333,8,8,1.0,0,3,1,2,5,3,-11,52.6,0.952,0.39285714285714285,G,,119.5,114.4,129.8,130.0,-10.2,0.0,0.071,0.034,0.4,0.393,2.0,0.379,0.476,100.91,98.82,0.087,82,82.35,0.376,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
810,Robert Williams III,1629057,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,17,4,0,6,2,2,1.0,0,0,,0,0,,0,6,2,3,1,2,4,25.2,2.0,1.0,,,132.4,138.4,117.1,118.4,15.2,0.0,0.333,0.207,0.0,1.0,0.0,0.083,1.0,97.2,99.86,0.127,34,83.22,0.087,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
811,Grant Williams,1629684,BOS @ ATL,BOS,1610612738,ATL,0,0042200116,2023-04-27,W,17,3,1,2,1,4,0.25,1,2,0.5,0,0,,1,1,1,0,1,1,1,8.9,0.75,0.375,,,125.7,134.8,113.2,118.1,12.6,0.071,0.063,0.067,0.063,0.375,1.0,0.132,0.375,95.37,100.84,0.018,35,84.04,0.14,"APR 27, 2023",240,47,94,0.5,18,42,0.429,16,17,0.941,11,36,47,24,7,10,7,16,128,131.30898645876076,5.0,7.0,45.0,0.46808510638297873,1610612737.0,131.30898645876076,97.48,99.58000000000001,101.68
812,Onyeka Okongwu,1630168,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,20,6,2,11,3,4,0.75,0,0,,0,3,0.0,3,8,0,2,1,2,6,27.2,1.128,0.75,,,120.9,126.6,107.0,110.8,14.0,0.176,0.381,0.289,0.111,0.75,2.0,0.128,0.564,101.23,105.4,0.113,43,87.83,0.133,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
813,Saddiq Bey,1630180,ATL vs. BOS,ATL,1610612737,BOS,1,0042200116,2023-04-27,L,22,7,1,4,2,7,0.286,1,2,0.5,2,2,1.0,1,3,1,0,0,1,1,16.3,0.888,0.35714285714285715,,,129.2,134.9,129.8,131.1,-0.6,0.045,0.15,0.095,0.045,0.357,0.0,0.143,0.444,99.6,102.32,0.051,48,85.27,0.148,"APR 27, 2023",240,44,94,0.468,15,35,0.429,17,22,0.773,12,33,45,28,5,7,10,15,120,118.01730920535012,7.0,10.0,47.0,0.5,1610612738.0,118.01730920535012,101.68,99.58000000000001,97.48
814,David Roddy,1631223,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,12,3,1,6,1,6,0.167,1,3,0.333,0,0,,1,5,0,1,0,0,-7,14.7,0.5,0.25,,,76.0,79.6,104.0,109.4,-28.0,0.056,0.385,0.194,0.143,0.25,0.0,0.214,0.25,98.14,103.0,0.109,25,85.84,0.223,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
815,Jarred Vanderbilt,1629020,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,15,9,3,3,3,8,0.375,3,8,0.375,0,0,,2,1,1,2,3,1,19,23.1,1.125,0.5625,F,,137.1,139.0,85.3,79.4,51.8,0.154,0.043,0.083,0.214,0.563,1.0,0.282,0.563,111.56,108.35,0.108,35,90.29,0.286,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
816,Lonnie Walker IV,1629022,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,9,8,1,1,3,6,0.5,2,5,0.4,0,0,,0,1,0,0,0,0,8,10.7,1.333,0.6666666666666666,,,110.0,111.3,70.0,74.2,40.0,0.0,0.067,0.038,0.25,0.667,0.0,0.286,0.667,101.17,104.73,0.177,20,87.27,0.289,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
817,John Konchar,1629723,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,15,2,1,1,1,3,0.333,0,1,0.0,0,0,,1,0,0,0,1,1,-11,3.7,0.667,0.3333333333333333,,,65.6,70.3,100.0,104.0,-34.4,0.045,0.0,0.028,0.125,0.333,1.0,0.111,0.333,97.24,102.63,-0.009,32,85.52,0.118,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
818,Ziaire Williams,1630533,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,10,5,1,2,2,7,0.286,1,3,0.333,0,0,,0,2,0,0,0,1,-8,8.9,0.714,0.35714285714285715,,,66.7,70.4,104.8,106.0,-38.1,0.0,0.182,0.074,0.25,0.357,0.0,0.292,0.357,100.55,103.92,0.055,21,86.6,0.306,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
819,Santi Aldama,1630583,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,29,16,0,5,6,10,0.6,2,3,0.667,2,2,1.0,2,3,0,0,1,0,-24,21.0,1.471,0.7,,,85.9,84.3,119.7,120.0,-33.8,0.049,0.1,0.07,0.0,0.7,0.0,0.16,0.735,107.16,106.24,0.13,64,88.54,0.164,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
820,Max Christie,1631108,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,9,5,0,3,2,3,0.667,1,1,1.0,0,0,,0,3,0,1,0,0,8,11.6,1.667,0.8333333333333334,,,110.0,111.3,70.0,74.2,40.0,0.0,0.2,0.115,0.0,0.833,0.0,0.143,0.833,101.17,104.73,0.19,20,87.27,0.145,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
821,Terence Davis,1629056,SAC @ GSW,SAC,1610612758,GSW,0,0042200166,2023-04-28,W,19,7,2,2,2,5,0.4,1,3,0.333,2,2,1.0,1,1,1,0,1,6,2,14.4,1.19,0.5,,,121.7,118.1,114.9,119.0,6.8,0.063,0.059,0.061,0.118,0.5,2.0,0.137,0.595,114.75,115.05,0.015,46,95.88,0.142,"APR 28, 2023",240,40,99,0.404,17,45,0.378,21,25,0.84,18,35,53,25,10,8,19,26,118,106.30630630630631,14.0,6.0,42.0,0.37209302325581395,1610612744.0,106.30630630630631,111.0,109.7,108.4
822,Kenneth Lofton Jr.,1631254,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,10,5,1,3,2,6,0.333,0,2,0.0,1,2,0.5,1,2,0,0,0,0,-8,10.1,0.727,0.3333333333333333,,,66.7,70.4,104.8,106.0,-38.1,0.063,0.182,0.111,0.25,0.333,0.0,0.292,0.363,101.42,104.82,0.093,21,87.35,0.306,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
823,Dennis Schröder,203471,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,23,2,5,4,1,4,0.25,0,1,0.0,0,0,,0,4,2,0,0,3,13,20.3,0.5,0.25,,,107.8,111.5,84.0,85.0,23.8,0.0,0.133,0.082,0.208,0.25,0.0,0.07,0.25,101.83,104.18,0.079,51,86.82,0.075,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
824,D'Angelo Russell,1626156,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,30,31,4,2,12,17,0.706,5,9,0.556,2,4,0.5,1,1,1,1,3,0,27,42.4,1.652,0.8529411764705882,G,,122.7,125.8,81.8,78.2,40.9,0.04,0.022,0.028,0.2,0.853,1.33,0.301,0.826,106.57,105.42,0.248,66,87.85,0.313,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
825,Dillon Brooks,1628415,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,26,10,2,4,4,11,0.364,2,5,0.4,0,0,,1,3,0,0,1,1,-23,16.8,0.909,0.45454545454545453,F,,85.5,81.9,122.8,125.1,-37.4,0.027,0.13,0.067,0.167,0.455,2.0,0.182,0.455,104.24,102.99,0.058,55,85.82,0.186,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
826,Jaren Jackson Jr.,1628991,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,32,14,1,4,3,12,0.25,1,6,0.167,7,8,0.875,3,1,1,0,3,5,-28,20.3,0.902,0.2916666666666667,F,,83.8,81.5,121.4,121.5,-37.6,0.07,0.036,0.056,0.071,0.292,0.33,0.235,0.451,105.68,104.26,0.004,68,86.88,0.241,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
827,Rui Hachimura,1629060,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,22,6,0,4,3,5,0.6,0,2,0.0,0,0,,0,4,1,1,0,1,11,16.8,1.2,0.6,,,104.3,102.6,80.9,81.9,23.4,0.0,0.138,0.083,0.0,0.6,0.0,0.094,0.6,103.58,103.41,0.113,47,86.17,0.099,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
828,Wenyen Gabriel,1629117,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,10,6,0,2,3,5,0.6,0,0,,0,0,,2,0,0,2,1,4,1,13.4,1.2,0.6,,,90.9,90.9,90.5,96.2,0.4,0.182,0.0,0.095,0.0,0.6,0.0,0.222,0.6,96.83,99.71,0.029,22,83.09,0.24,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
829,Ja Morant,1629630,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,34,10,6,5,3,16,0.188,2,7,0.286,2,4,0.5,0,5,3,0,2,2,-31,32.0,0.563,0.25,G,,86.5,83.2,128.4,126.9,-41.9,0.0,0.167,0.064,0.353,0.25,3.0,0.225,0.282,107.55,104.88,0.037,74,87.4,0.227,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
830,Keegan Murray,1631099,SAC @ GSW,SAC,1610612758,GSW,0,0042200166,2023-04-28,W,45,15,2,12,5,17,0.294,4,13,0.308,1,2,0.5,5,7,0,1,1,2,19,34.4,0.839,0.4117647058823529,F,,108.8,106.0,90.2,89.7,18.6,0.091,0.13,0.11,0.061,0.412,2.0,0.156,0.419,110.32,108.62,0.072,102,90.52,0.159,"APR 28, 2023",240,40,99,0.404,17,45,0.378,21,25,0.84,18,35,53,25,10,8,19,26,118,106.30630630630631,14.0,6.0,42.0,0.37209302325581395,1610612744.0,106.30630630630631,111.0,109.7,108.4
831,Moses Moody,1630541,GSW vs. SAC,GSW,1610612744,SAC,1,0042200166,2023-04-28,L,16,9,1,1,3,6,0.5,1,2,0.5,2,2,1.0,0,1,3,0,0,1,5,20.7,1.308,0.5833333333333334,,,92.3,99.6,86.1,83.9,6.2,0.0,0.056,0.033,0.143,0.583,0.0,0.175,0.654,108.1,110.88,0.217,39,92.4,0.194,"APR 28, 2023",240,32,86,0.372,10,32,0.313,25,35,0.714,11,31,42,20,14,6,18,23,99,91.32841328413284,10.0,8.0,53.0,0.40404040404040403,1610612758.0,91.32841328413284,108.4,109.7,111.0
832,Jordan Poole,1629673,GSW vs. SAC,GSW,1610612744,SAC,1,0042200166,2023-04-28,L,26,7,1,0,2,11,0.182,1,2,0.5,2,4,0.5,0,0,2,0,1,3,-14,13.5,0.549,0.22727272727272727,G,,86.7,88.9,115.8,114.6,-29.1,0.0,0.0,0.0,0.067,0.227,1.0,0.209,0.274,106.31,107.15,-0.055,60,89.29,0.228,"APR 28, 2023",240,32,86,0.372,10,32,0.313,25,35,0.714,11,31,42,20,14,6,18,23,99,91.32841328413284,10.0,8.0,53.0,0.40404040404040403,1610612758.0,91.32841328413284,108.4,109.7,111.0
833,De'Aaron Fox,1628368,SAC @ GSW,SAC,1610612758,GSW,0,0042200166,2023-04-28,W,37,26,11,4,10,18,0.556,2,5,0.4,4,4,1.0,1,3,3,1,5,2,20,54.3,1.316,0.6111111111111112,G,,118.6,115.0,94.3,96.0,24.4,0.026,0.07,0.049,0.458,0.611,2.2,0.25,0.658,113.19,112.49,0.211,86,93.74,0.253,"APR 28, 2023",240,40,99,0.404,17,45,0.378,21,25,0.84,18,35,53,25,10,8,19,26,118,106.30630630630631,14.0,6.0,42.0,0.37209302325581395,1610612744.0,106.30630630630631,111.0,109.7,108.4
834,Trey Lyles,1626168,SAC @ GSW,SAC,1610612758,GSW,0,0042200166,2023-04-28,W,27,12,0,9,5,10,0.5,2,6,0.333,0,0,,1,8,2,0,1,2,9,27.8,1.2,0.6,,,113.1,108.7,93.8,98.4,19.4,0.034,0.276,0.155,0.0,0.6,0.0,0.155,0.6,111.9,112.37,0.144,61,93.64,0.156,"APR 28, 2023",240,40,99,0.404,17,45,0.378,21,25,0.84,18,35,53,25,10,8,19,26,118,106.30630630630631,14.0,6.0,42.0,0.37209302325581395,1610612744.0,106.30630630630631,111.0,109.7,108.4
835,Andrew Wiggins,203952,GSW vs. SAC,GSW,1610612744,SAC,1,0042200166,2023-04-28,L,33,13,0,7,5,13,0.385,0,3,0.0,3,6,0.5,2,5,2,2,0,4,-7,33.4,0.831,0.38461538461538464,F,,92.3,93.0,102.6,100.1,-10.3,0.049,0.116,0.083,0.0,0.385,0.0,0.176,0.416,113.32,112.33,0.069,78,93.61,0.185,"APR 28, 2023",240,32,86,0.372,10,32,0.313,25,35,0.714,11,31,42,20,14,6,18,23,99,91.32841328413284,10.0,8.0,53.0,0.40404040404040403,1610612758.0,91.32841328413284,108.4,109.7,111.0
836,Draymond Green,203110,GSW vs. SAC,GSW,1610612744,SAC,1,0042200166,2023-04-28,L,26,4,10,4,1,2,0.5,0,0,,2,2,1.0,0,4,1,2,1,5,-13,31.8,1.389,0.5,,,100.0,109.1,125.4,118.4,-25.4,0.0,0.111,0.065,0.5,0.5,10.0,0.061,0.694,110.39,111.88,0.117,61,93.23,0.067,"APR 28, 2023",240,32,86,0.372,10,32,0.313,25,35,0.714,11,31,42,20,14,6,18,23,99,91.32841328413284,10.0,8.0,53.0,0.40404040404040403,1610612758.0,91.32841328413284,108.4,109.7,111.0
837,Stephen Curry,201939,GSW vs. SAC,GSW,1610612744,SAC,1,0042200166,2023-04-28,L,36,29,5,4,9,21,0.429,5,12,0.417,6,9,0.667,0,4,2,1,5,2,-16,45.3,1.162,0.5476190476190477,G,,92.0,94.6,114.1,110.3,-22.1,0.0,0.093,0.046,0.294,0.548,1.0,0.291,0.581,114.78,114.41,0.145,88,95.34,0.31,"APR 28, 2023",240,32,86,0.372,10,32,0.313,25,35,0.714,11,31,42,20,14,6,18,23,99,91.32841328413284,10.0,8.0,53.0,0.40404040404040403,1610612758.0,91.32841328413284,108.4,109.7,111.0
838,Austin Reaves,1630559,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,34,11,8,6,5,12,0.417,1,7,0.143,0,0,,1,5,0,2,2,2,26,34.2,0.917,0.4583333333333333,G,,124.3,125.3,91.7,90.2,32.7,0.033,0.119,0.083,0.25,0.458,4.0,0.165,0.458,104.48,104.08,0.102,74,86.73,0.172,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
839,Desmond Bane,1630217,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,37,15,2,5,5,16,0.313,2,6,0.333,3,4,0.75,2,3,1,0,2,2,-30,25.0,0.845,0.375,G,,87.7,85.6,124.7,123.4,-37.0,0.04,0.094,0.061,0.111,0.375,1.0,0.211,0.422,106.34,104.56,0.038,81,87.14,0.215,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
840,Xavier Tillman,1630214,MEM @ LAL,MEM,1610612763,LAL,0,0042200156,2023-04-28,L,18,2,1,6,1,4,0.25,0,0,,0,0,,3,3,1,1,2,5,-16,14.7,0.5,0.25,C,,80.0,81.0,120.0,124.2,-40.0,0.12,0.2,0.15,0.1,0.25,0.5,0.128,0.25,105.58,108.07,-0.014,40,90.06,0.132,"APR 28, 2023",240,29,96,0.302,12,38,0.316,15,20,0.75,14,31,45,19,10,2,14,17,85,81.10687022900763,6.0,15.0,52.0,0.5384615384615384,1610612747.0,81.10687022900763,104.8,103.19999999999999,101.6
841,Malik Monk,1628370,SAC @ GSW,SAC,1610612758,GSW,0,0042200166,2023-04-28,W,32,28,4,7,8,14,0.571,3,6,0.5,9,10,0.9,0,7,1,2,4,3,21,47.4,1.522,0.6785714285714286,,,114.7,109.7,86.7,89.3,28.0,0.0,0.194,0.097,0.19,0.679,1.0,0.261,0.761,113.73,112.89,0.239,75,94.07,0.263,"APR 28, 2023",240,40,99,0.404,17,45,0.378,21,25,0.84,18,35,53,25,10,8,19,26,118,106.30630630630631,14.0,6.0,42.0,0.37209302325581395,1610612744.0,106.30630630630631,111.0,109.7,108.4
842,Troy Brown Jr.,1628972,LAL vs. MEM,LAL,1610612747,MEM,1,0042200156,2023-04-28,W,9,0,2,3,0,1,0.0,0,1,0.0,0,0,,0,3,0,0,0,0,8,6.6,0.0,0.0,,,110.0,111.3,70.0,74.2,40.0,0.0,0.2,0.115,0.286,0.0,0.0,0.048,0.0,101.17,104.73,0.101,20,87.27,0.048,"APR 28, 2023",240,49,91,0.538,15,44,0.341,12,15,0.8,9,43,52,33,6,15,13,16,125,123.03149606299213,10.0,2.0,45.0,0.3020833333333333,1610612763.0,123.03149606299213,101.6,103.19999999999999,104.8
