,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_REB_2,REB_ROLL_REB_2,REB_STD_AVG_2,OREB_ROLL_REB_2,DREB_ROLL_REB_2,OREB_PCT_ROLL_REB_2,DREB_PCT_ROLL_REB_2,REB_PCT_ROLL_REB_2,USG_PCT_ROLL_REB_2,GAME_PACE_ROLL_REB_2,MIN_ROLL_REB_4,REB_ROLL_REB_4,REB_STD_AVG_4,OREB_ROLL_REB_4,DREB_ROLL_REB_4,OREB_PCT_ROLL_REB_4,DREB_PCT_ROLL_REB_4,REB_PCT_ROLL_REB_4,USG_PCT_ROLL_REB_4,GAME_PACE_ROLL_REB_4,MIN_ROLL_REB_6,REB_ROLL_REB_6,REB_STD_AVG_6,OREB_ROLL_REB_6,DREB_ROLL_REB_6,OREB_PCT_ROLL_REB_6,DREB_PCT_ROLL_REB_6,REB_PCT_ROLL_REB_6,USG_PCT_ROLL_REB_6,GAME_PACE_ROLL_REB_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,DAYS_OF_REST,DAYS_AGO,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,REB_VS_DEF,OREB_PCT_VS_DEF,DREB_PCT_VS_DEF,REB_PCT_VS_DEF,USG_PCT_VS_DEF,GAME_PACE_VS_DEF,GUARD,FORWARD,CENTER
988,988,Myles Turner,1626167,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,35,23,1,8,8,17,0.471,2,5,0.4,5,6,0.833,2,6,1,5,1,3,15,51.1,1.171,0.5294117647058824,C,,123.4,120.1,105.3,103.7,18.1,0.053,0.146,0.101,0.037,0.529,1.0,0.236,0.586,107.01,104.79,0.136,77,87.33,0.236,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,1,38.0,10.0,1.41,2.5,7.5,0.06,0.2,0.14,0.17,103.07,32.5,7.0,3.65,1.5,5.5,0.04,0.16,0.11,0.21,100.74,32.33,5.83,3.49,1.0,4.83,0.03,0.14,0.09,0.2,99.53,,6.75,2.0,47,11.0,9.0,5.0,3.0,119.89,9.2,2.6,-0.7151381673550115,0.32445547672092895,0,0.6,0.325,0.217,0.263,0.18,0.045,0,1,1
968,968,Moses Moody,1630541,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,9,0,0,0,0,4,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,-14,0.0,0.0,0.0,,,46.7,53.8,131.3,124.4,-84.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,84.32,87.48,-0.216,15,72.9,0.235,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,0,16.5,2.5,0.71,0.5,2.0,0.02,0.12,0.08,0.25,95.28,17.75,3.75,3.59,1.5,2.25,0.04,0.13,0.09,0.25,95.85,19.67,3.33,2.88,1.17,2.17,0.03,0.12,0.07,0.21,95.73,,3.2,2.0,47,3.0,2.0,9.0,1.0,102.6,7.8,5.2,0.7128951636307088,0.9146402078229009,1,-1.0,-1.0,-1.0,-1.0,0.053,-0.039,1,0,0
993,993,Craig Porter Jr.,1641854,CLE vs. IND,CLE,1610612739,IND,1,42400202,2025-05-06,L,4,2,0,0,1,2,0.5,0,1,0.0,0,0,,0,0,1,1,0,0,-4,8.0,1.0,0.5,,,87.5,88.8,137.5,134.1,-50.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,0.5,104.3,103.78,0.172,8,86.49,0.254,"MAY 06, 2025",240,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,11,5,13,21,119,113.9846743295019,7.0,9.0,44.0,0.5176470588235295,1610612754,113.9846743295019,104.4,104.08,103.76,0,8.5,1.0,1.41,0.5,0.5,0.05,0.03,0.03,0.13,95.45,6.0,1.0,1.0,0.67,0.33,0.2,0.02,0.11,0.2,93.02,6.0,1.0,1.0,0.67,0.33,0.2,0.02,0.11,0.2,93.02,0.5,,8.0,47,2.0,0.0,1.0,,112.47,6.2,9.0,-0.10229795243806275,0.8286624524797869,1,-1.0,,-1.0,-1.0,0.316,-0.019,1,0,0
984,984,Ty Jerome,1629660,CLE vs. IND,CLE,1610612739,IND,1,42400202,2025-05-06,L,28,2,3,2,1,14,0.071,0,4,0.0,0,0,,1,1,0,0,2,4,-5,6.9,0.143,0.0714285714285714,G,,111.7,111.4,124.1,124.6,-12.5,0.032,0.038,0.035,0.136,0.071,1.5,0.229,0.071,101.6,101.63,-0.094,60,84.69,0.235,"MAY 06, 2025",240,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,11,5,13,21,119,113.9846743295019,7.0,9.0,44.0,0.5176470588235295,1610612754,113.9846743295019,104.4,104.08,103.76,1,25.0,3.0,0.0,1.0,2.0,0.03,0.08,0.06,0.27,99.53,23.75,3.0,0.0,0.75,2.25,0.04,0.09,0.07,0.25,95.81,24.2,3.4,0.89,0.8,2.6,0.03,0.11,0.07,0.25,94.28,3.25,,2.0,47,3.0,3.0,3.0,3.0,112.85,6.4,9.0,-0.13368330037181447,0.8266659763458798,1,0.333,0.6,-0.05,0.167,-0.084,0.009,1,1,0
983,983,Dean Wade,1629731,CLE vs. IND,CLE,1610612739,IND,1,42400202,2025-05-06,L,30,3,3,10,1,4,0.25,1,4,0.25,0,0,,3,7,1,0,0,1,5,22.5,0.75,0.375,F,,115.6,111.5,104.5,101.2,11.1,0.079,0.25,0.152,0.12,0.375,0.0,0.051,0.375,108.58,104.93,0.088,64,87.44,0.052,"MAY 06, 2025",240,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,11,5,13,21,119,113.9846743295019,7.0,9.0,44.0,0.5176470588235295,1610612754,113.9846743295019,104.4,104.08,103.76,1,17.0,5.0,2.83,0.5,4.5,0.03,0.25,0.13,0.06,99.53,15.5,3.5,2.89,0.5,3.0,0.03,0.16,0.1,0.05,95.81,13.8,3.0,2.74,0.4,2.6,0.03,0.17,0.1,0.04,94.28,3.5,,2.0,47,3.0,7.0,4.0,0.0,113.23,6.6,9.0,-0.16506864830556733,0.824669500211972,1,0.739,0.317,0.042,0.169,-0.271,0.009,0,1,1
986,986,Tyrese Haliburton,1630169,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,36,19,4,9,7,11,0.636,2,2,1.0,3,5,0.6,1,8,0,1,0,1,11,38.8,1.439,0.7272727272727273,G,,121.8,118.6,107.7,105.7,14.1,0.026,0.195,0.113,0.143,0.727,0.0,0.143,0.72,106.26,103.89,0.166,78,86.57,0.143,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,1,39.0,4.0,1.41,0.0,4.0,0.0,0.09,0.05,0.23,103.07,36.0,5.75,2.22,0.25,5.5,0.01,0.15,0.08,0.21,100.74,35.5,5.83,1.83,0.33,5.5,0.01,0.15,0.09,0.23,99.53,,6.75,2.0,47,3.0,5.0,8.0,7.0,118.48,9.8,3.4,-0.5986820079166159,0.4420334287882611,0,0.431,1.6,0.219,0.256,-0.404,0.029,1,0,0
977,977,Jonathan Kuminga,1630228,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,13,7,1,1,2,5,0.4,1,1,1.0,2,2,1.0,1,0,0,1,2,2,-9,10.7,1.19,0.5,,,79.3,86.3,123.1,124.2,-43.8,0.071,0.0,0.043,0.167,0.5,0.5,0.216,0.595,95.51,100.25,0.046,29,83.54,0.245,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,0,12.0,1.0,0.0,1.0,0.0,0.09,0.0,0.04,0.29,93.09,16.67,1.67,1.15,1.0,0.67,0.07,0.02,0.05,0.27,93.68,16.67,1.67,1.15,1.0,0.67,0.07,0.02,0.05,0.27,93.68,,1.67,2.0,47,1.0,1.0,3.0,,105.21,7.6,5.4,0.49732737913835906,0.8476598013287333,1,-0.631,0.775,-1.0,-0.14,-0.169,-0.041,0,1,0
1001,1001,Donovan Mitchell,1628378,CLE vs. IND,CLE,1610612739,IND,1,42400202,2025-05-06,L,36,48,9,5,15,30,0.5,1,7,0.143,17,21,0.81,2,3,4,1,5,4,13,77.5,1.223,0.5166666666666667,G,,125.6,123.1,114.9,112.6,10.8,0.056,0.088,0.071,0.529,0.517,1.8,0.462,0.612,103.97,101.88,0.245,78,84.9,0.474,"MAY 06, 2025",240,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,11,5,13,21,119,113.9846743295019,7.0,9.0,44.0,0.5176470588235295,1610612754,113.9846743295019,104.4,104.08,103.76,1,29.5,2.5,3.54,0.0,2.5,0.0,0.09,0.04,0.36,99.53,31.25,3.25,2.75,0.25,3.0,0.01,0.11,0.05,0.32,95.81,31.6,3.6,2.51,0.2,3.4,0.01,0.12,0.06,0.32,94.28,5.25,,2.0,47,5.0,0.0,2.0,6.0,113.61,6.8,9.0,-0.19645399623931906,0.822673024078065,1,-0.286,0.12,-0.371,-0.211,0.185,0.009,1,0,0
985,985,Andrew Nembhard,1629614,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,36,13,13,7,5,13,0.385,0,4,0.0,3,5,0.6,2,5,2,0,8,5,10,38.9,0.855,0.3846153846153846,G,,117.9,114.7,107.9,105.9,10.1,0.053,0.125,0.09,0.433,0.385,1.63,0.253,0.428,104.19,101.76,0.077,78,84.8,0.252,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,1,37.0,3.0,4.24,0.5,2.5,0.01,0.07,0.04,0.17,103.07,33.75,2.5,2.65,0.25,2.25,0.01,0.06,0.04,0.17,100.74,33.0,2.83,2.14,0.17,2.67,0.0,0.08,0.05,0.18,99.53,,2.75,2.0,47,0.0,6.0,3.0,1.0,117.06,10.4,4.2,-0.4813999182694369,0.5598866909251876,0,1.5,1.65,0.786,1.25,0.581,0.032,1,1,0
974,974,Jaden McDaniels,1630183,MIN vs. GSW,MIN,1610612750,GSW,1,42400231,2025-05-06,L,38,12,1,4,6,12,0.5,0,3,0.0,0,0,,3,1,0,1,0,2,0,21.3,1.0,0.5,F,,110.0,106.1,110.0,110.1,0.0,0.083,0.023,0.051,0.042,0.5,0.0,0.145,0.5,90.92,89.28,0.062,70,74.4,0.147,"MAY 06, 2025",240,34,86,0.395,5,29,0.172,15,17,0.882,12,29,41,19,7,6,16,21,88,90.27492819039804,10.0,2.0,51.0,0.3908045977011494,1610612744,90.27492819039804,97.48,92.54,87.6,1,28.0,7.0,5.66,1.5,5.5,0.05,0.16,0.1,0.15,94.51,33.0,5.75,3.59,2.0,3.75,0.06,0.11,0.08,0.18,93.98,33.0,6.4,3.44,2.4,4.0,0.07,0.12,0.09,0.18,93.13,6.67,,6.0,47,3.0,11.0,5.0,4.0,95.29,7.6,5.6,1.316650146251044,1.1341082185469207,1,-0.059,0.383,-0.77,-0.363,-0.237,-0.056,0,1,0
969,969,Terrence Shannon Jr.,1630545,MIN vs. GSW,MIN,1610612750,GSW,1,42400231,2025-05-06,L,2,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,-1,0.0,0.0,0.0,,,75.0,75.0,80.0,82.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,120.63,122.26,-0.4,4,101.89,0.25,"MAY 06, 2025",240,34,86,0.395,5,29,0.172,15,17,0.882,12,29,41,19,7,6,16,21,88,90.27492819039804,10.0,2.0,51.0,0.3908045977011494,1610612744,90.27492819039804,97.48,92.54,87.6,0,5.0,2.5,2.12,0.5,2.0,0.12,0.48,0.3,0.08,91.08,4.33,1.67,2.08,0.33,1.33,0.08,0.32,0.2,0.11,90.63,4.33,1.67,2.08,0.33,1.33,0.08,0.32,0.2,0.11,90.63,2.0,,9.0,47,4.0,1.0,0.0,,93.62,8.4,4.4,1.4545804911177966,1.1339012571281237,1,-1.0,,-1.0,-1.0,-0.074,-0.034,1,1,0
995,995,Jarace Walker,1641716,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,3,0,1,1,0,2,0.0,0,2,0.0,0,0,,0,1,0,0,1,0,-8,1.7,0.0,0.0,,,57.1,57.1,171.4,159.6,-114.3,0.0,0.333,0.167,0.5,0.0,1.0,0.429,0.0,102.59,98.92,-0.091,7,82.43,0.429,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,0,10.0,1.0,1.41,0.0,1.0,0.0,0.08,0.04,0.13,103.07,11.75,1.75,2.36,0.0,1.75,0.0,0.09,0.05,0.13,100.74,12.5,2.67,2.34,0.0,2.67,0.0,0.16,0.08,0.12,99.53,,1.5,2.0,47,0.0,2.0,5.0,0.0,115.65,11.0,5.0,-0.3649437588310413,0.6774646429925196,1,-0.5,-1.0,1.081,0.856,0.716,0.012,0,1,0
1000,1000,Jarrett Allen,1628386,CLE vs. IND,CLE,1610612739,IND,1,42400202,2025-05-06,L,38,22,3,12,7,9,0.778,0,0,,8,8,1.0,1,11,0,3,4,4,-5,45.9,1.757,0.7777777777777778,C,,117.5,114.0,123.8,119.4,-6.3,0.027,0.268,0.154,0.12,0.778,0.75,0.187,0.879,105.01,101.63,0.169,80,84.69,0.188,"MAY 06, 2025",240,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,11,5,13,21,119,113.9846743295019,7.0,9.0,44.0,0.5176470588235295,1610612754,113.9846743295019,104.4,104.08,103.76,1,27.5,8.5,4.95,2.0,6.5,0.1,0.23,0.17,0.12,99.53,28.0,8.75,2.99,2.0,6.75,0.09,0.24,0.17,0.14,95.81,28.4,9.2,2.77,2.8,6.4,0.12,0.23,0.17,0.15,94.28,9.0,,2.0,47,5.0,12.0,10.0,8.0,113.98,7.0,9.0,-0.22701341396428856,0.8209518580137519,1,0.241,-0.46,0.165,0.1,0.1,0.003,0,0,1
980,980,Naz Reid,1629675,MIN vs. GSW,MIN,1610612750,GSW,1,42400231,2025-05-06,L,34,19,1,5,8,14,0.571,3,7,0.429,0,0,,2,3,1,1,4,4,-5,28.5,1.357,0.6785714285714286,,,97.0,93.0,104.5,106.6,-7.6,0.057,0.081,0.069,0.059,0.679,0.25,0.237,0.679,95.21,94.1,0.107,66,78.42,0.234,"MAY 06, 2025",240,34,86,0.395,5,29,0.172,15,17,0.882,12,29,41,19,7,6,16,21,88,90.27492819039804,10.0,2.0,51.0,0.3908045977011494,1610612744,90.27492819039804,97.48,92.54,87.6,0,20.5,3.0,1.41,1.0,2.0,0.03,0.12,0.07,0.15,94.51,22.25,3.5,1.91,1.0,2.5,0.04,0.13,0.07,0.16,93.98,24.0,3.8,1.79,0.8,3.0,0.03,0.14,0.08,0.16,93.13,5.0,,6.0,47,2.0,4.0,6.0,2.0,91.95,9.2,3.2,1.5925108359845495,1.1336942957093268,1,-0.142,0.14,-0.524,-0.373,0.317,-0.049,0,1,1
992,992,Bennedict Mathurin,1631097,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,20,19,1,2,6,10,0.6,1,3,0.333,6,6,1.0,1,1,0,0,0,4,8,22.9,1.503,0.65,,,122.0,119.8,93.3,99.9,28.6,0.067,0.042,0.051,0.091,0.65,0.0,0.267,0.752,100.54,103.23,0.178,41,86.02,0.268,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,0,19.5,3.5,2.12,1.0,2.5,0.05,0.11,0.09,0.22,103.07,17.5,2.75,1.71,0.5,2.25,0.02,0.1,0.07,0.25,101.8,19.0,3.2,1.79,0.6,2.6,0.03,0.11,0.07,0.24,100.52,,3.33,2.0,47,5.0,2.0,3.0,1.0,115.65,11.0,5.0,-0.3649437588310413,0.6774646429925196,1,-0.451,-0.043,-0.618,-0.433,0.161,0.018,1,1,0
998,998,Obi Toppin,1630167,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,16,7,1,2,3,6,0.5,1,3,0.333,0,0,,1,1,2,0,1,1,-2,15.9,1.167,0.5833333333333334,,,125.7,125.9,127.8,127.2,-2.1,0.083,0.063,0.071,0.091,0.583,1.0,0.189,0.583,108.37,108.19,0.078,35,90.16,0.189,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,0,13.0,3.0,2.83,0.5,2.5,0.04,0.15,0.1,0.23,103.07,14.0,2.25,1.89,0.5,1.75,0.04,0.11,0.08,0.25,100.74,15.33,2.17,1.6,0.33,1.83,0.03,0.11,0.07,0.21,99.53,,2.5,2.0,47,5.0,1.0,1.0,2.0,115.65,11.0,5.0,-0.3649437588310413,0.6774646429925196,1,-0.524,3.15,-0.668,-0.29,-0.212,0.019,0,1,0
994,994,Ben Sheppard,1641767,IND @ CLE,IND,1610612754,CLE,0,42400202,2025-05-06,W,6,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,1,-4,1.2,0.0,,,,127.3,123.7,150.0,142.4,-22.7,0.0,0.333,0.167,0.0,0.0,0.0,0.0,0.0,98.02,94.09,0.0,11,78.41,0.0,"MAY 06, 2025",240,44,85,0.518,11,28,0.393,21,29,0.724,11,33,44,28,7,9,17,26,120,115.65150346954508,11.0,5.0,43.0,0.4333333333333333,1610612739,115.65150346954508,103.76,104.08,104.4,0,6.5,0.5,0.71,0.0,0.5,0.0,0.08,0.04,0.03,103.07,12.5,1.5,1.29,0.75,0.75,0.05,0.07,0.06,0.07,100.74,12.5,1.5,1.29,0.75,0.75,0.05,0.07,0.06,0.07,100.74,,1.5,2.0,47,0.0,1.0,3.0,2.0,115.65,11.0,5.0,-0.3649437588310413,0.6774646429925196,1,-0.31,-1.0,1.775,1.386,-1.0,0.011,1,0,0
971,971,Quinten Post,1642366,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,6,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,0,14,1.2,0.0,,,,138.5,139.8,28.6,28.8,109.9,0.0,0.111,0.071,0.0,0.0,0.0,0.0,0.0,101.41,102.32,0.056,13,85.26,0.0,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,0,10.5,0.5,0.71,0.5,0.0,0.03,0.0,0.01,0.08,95.28,13.75,1.75,1.71,0.5,1.25,0.02,0.1,0.06,0.18,95.85,17.83,3.5,4.37,0.83,2.67,0.03,0.12,0.08,0.17,95.73,,1.2,2.0,47,0.0,1.0,2.0,4.0,107.81,7.4,5.6,0.28258552485479144,0.7809547049041597,1,-0.618,-1.0,-0.146,-0.211,-1.0,-0.046,0,0,1
979,979,Brandin Podziemski,1641764,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,29,3,3,8,1,7,0.143,1,5,0.2,0,0,,0,8,0,0,2,1,-1,15.1,0.429,0.2142857142857142,G,,94.7,95.9,93.2,92.8,1.5,0.0,0.242,0.129,0.158,0.214,1.5,0.138,0.214,95.67,96.0,0.053,57,80.0,0.142,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,1,34.5,5.0,2.83,1.5,3.5,0.04,0.1,0.07,0.16,95.28,32.5,4.25,2.22,1.75,2.5,0.04,0.09,0.07,0.18,95.85,29.5,3.5,2.43,1.17,2.33,0.03,0.08,0.05,0.17,95.73,,4.2,2.0,47,3.0,7.0,2.0,5.0,110.41,7.2,5.8,0.06784367057122505,0.7142496084795867,1,0.636,-1.0,1.017,0.843,-0.188,-0.049,1,0,0
970,970,Gui Santos,1630611,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,4,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,1,-3,0.0,0.0,,,,42.9,50.0,85.7,85.7,-42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.95,90.4,-0.333,7,75.34,0.0,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,95.28,5.25,0.5,1.0,0.0,0.5,0.0,0.03,0.01,0.07,95.86,6.5,0.67,0.82,0.0,0.67,0.0,0.07,0.03,0.12,94.46,,0.8,2.0,47,0.0,0.0,2.0,0.0,113.01,7.0,6.0,-0.14689818371234256,0.6475445120550133,0,-1.0,,-1.0,-1.0,-1.0,-0.003,0,1,0
965,965,Nickeil Alexander-Walker,1629638,MIN vs. GSW,MIN,1610612750,GSW,1,42400231,2025-05-06,L,14,0,0,0,0,3,0.0,0,2,0.0,0,0,,0,0,1,0,1,2,-13,2.0,0.0,0.0,,,65.6,68.0,109.7,114.7,-44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.108,0.0,102.77,106.98,-0.12,32,89.15,0.111,"MAY 06, 2025",240,34,86,0.395,5,29,0.172,15,17,0.882,12,29,41,19,7,6,16,21,88,90.27492819039804,10.0,2.0,51.0,0.3908045977011494,1610612744,90.27492819039804,97.48,92.54,87.6,0,18.5,1.0,0.0,0.0,1.0,0.0,0.06,0.03,0.22,94.51,20.0,1.75,0.96,0.0,1.75,0.0,0.09,0.05,0.19,93.98,20.0,1.6,0.89,0.0,1.6,0.0,0.08,0.04,0.19,93.13,1.33,,6.0,47,1.0,1.0,3.0,2.0,90.27,10.0,2.0,1.7312671110600855,1.133762644360124,1,-1.0,-1.0,-1.0,-1.0,-0.365,-0.045,1,0,0
967,967,Pat Spencer,1630311,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,11,4,0,2,2,4,0.5,0,0,,0,0,,2,0,2,0,1,2,-2,11.4,1.0,0.5,,,114.3,117.0,123.8,114.2,-9.5,0.182,0.0,0.095,0.0,0.5,0.0,0.2,0.5,98.5,95.59,0.055,21,79.66,0.204,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,0,1.0,0.5,0.71,0.0,0.5,0.0,0.17,0.17,0.25,95.28,7.0,1.5,1.73,0.5,1.0,0.03,0.13,0.12,0.25,96.4,7.0,1.5,1.73,0.5,1.0,0.03,0.13,0.12,0.25,96.4,,1.75,2.0,47,0.0,1.0,4.0,1.0,113.01,7.0,6.0,-0.14689818371234256,0.6475445120550133,0,1.0,1.022,,0.9,1.0,0.013,1,0,0
981,981,Buddy Hield,1627741,GSW @ MIN,GSW,1610612744,MIN,0,42400231,2025-05-06,W,40,24,3,8,7,19,0.368,5,8,0.625,5,5,1.0,4,4,1,0,0,0,22,41.1,1.132,0.5,F,,110.8,112.7,87.5,85.8,23.3,0.095,0.089,0.092,0.125,0.5,0.0,0.21,0.566,97.96,97.84,0.166,83,81.53,0.22,"MAY 06, 2025",240,34,87,0.391,18,42,0.429,13,15,0.867,18,33,51,26,10,2,12,18,99,113.013698630137,7.0,6.0,41.0,0.3953488372093023,1610612750,113.013698630137,87.6,92.54,97.48,1,27.0,3.0,0.0,1.5,1.5,0.06,0.06,0.06,0.16,95.28,25.5,3.0,0.82,1.5,1.5,0.06,0.05,0.06,0.16,95.85,24.5,3.0,0.89,1.33,1.67,0.05,0.07,0.06,0.16,95.73,,3.6,2.0,47,3.0,3.0,2.0,4.0,113.01,7.0,6.0,-0.14689818371234256,0.6475445120550133,0,1.0,1.375,0.271,0.533,0.105,0.018,1,0,0
997,997,Isaac Okoro,1630171,CLE vs. IND,CLE,1610612739,IND,1,42400202,2025-05-06,L,29,5,1,2,1,2,0.5,0,1,0.0,3,4,0.75,0,2,2,0,0,2,1,14.9,1.33,0.5,,,125.8,123.0,120.3,114.9,5.5,0.0,0.069,0.035,0.042,0.5,0.0,0.056,0.665,106.32,102.67,0.047,62,85.56,0.057,"MAY 06, 2025",240,39,90,0.433,11,39,0.282,30,35,0.857,14,29,43,24,11,5,13,21,119,113.9846743295019,7.0,9.0,44.0,0.5176470588235295,1610612754,113.9846743295019,104.4,104.08,103.76,0,14.0,1.5,0.71,1.0,0.5,0.06,0.03,0.05,0.13,99.53,11.75,1.25,0.5,0.75,0.5,0.06,0.06,0.06,0.17,95.81,12.0,1.4,0.55,0.8,0.6,0.07,0.07,0.07,0.16,94.28,1.75,,2.0,47,2.0,1.0,1.0,1.0,113.98,7.0,9.0,-0.22701341396428856,0.8209518580137519,1,1.0,-1.0,2.45,0.75,-0.491,0.009,1,1,0
