,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,IS_PLAYOFF,STARTING,HEIGHT,WEIGHT,GUARD,FORWARD,CENTER,TEAM_DAYS_REST,TEAM_B2B,PLAYER_DAYS_REST,PLAYER_B2B,PLAYER_MISSED_LAST,TEAM__BOS,TEAM__CLE,TEAM__DEN,TEAM__DET,TEAM__GSW,TEAM__HOU,TEAM__IND,TEAM__LAC,TEAM__LAL,TEAM__MEM,TEAM__MIA,TEAM__MIL,TEAM__MIN,TEAM__NYK,TEAM__OKC,TEAM__ORL,OPP__BOS,OPP__CLE,OPP__DEN,OPP__DET,OPP__GSW,OPP__HOU,OPP__IND,OPP__LAC,OPP__LAL,OPP__MEM,OPP__MIA,OPP__MIL,OPP__MIN,OPP__NYK,OPP__OKC,OPP__ORL,MATCHUP_AVG_REB_LAST_3,GAMES_VS_OPP,MIN_ROLL_AVG_2,FGA_ROLL_AVG_2,FGM_ROLL_AVG_2,OREB_PCT_ROLL_AVG_2,DREB_PCT_ROLL_AVG_2,REB_PCT_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,POSS_ROLL_AVG_2,TEAM_FGA_ROLL_AVG_2,TEAM_FG3A_ROLL_AVG_2,TEAM_FG_PCT_ROLL_AVG_2,TEAM_FG3_PCT_ROLL_AVG_2,OPP_REB_ROLL_AVG_2,OPP_FG_PCT_ROLL_AVG_2,OPP_PACE_ROLL_AVG_2,MIN_ROLL_AVG_4,FGA_ROLL_AVG_4,FGM_ROLL_AVG_4,OREB_PCT_ROLL_AVG_4,DREB_PCT_ROLL_AVG_4,REB_PCT_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,POSS_ROLL_AVG_4,TEAM_FGA_ROLL_AVG_4,TEAM_FG3A_ROLL_AVG_4,TEAM_FG_PCT_ROLL_AVG_4,TEAM_FG3_PCT_ROLL_AVG_4,OPP_REB_ROLL_AVG_4,OPP_FG_PCT_ROLL_AVG_4,OPP_PACE_ROLL_AVG_4,MIN_ROLL_AVG_6,FGA_ROLL_AVG_6,FGM_ROLL_AVG_6,OREB_PCT_ROLL_AVG_6,DREB_PCT_ROLL_AVG_6,REB_PCT_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,POSS_ROLL_AVG_6,TEAM_FGA_ROLL_AVG_6,TEAM_FG3A_ROLL_AVG_6,TEAM_FG_PCT_ROLL_AVG_6,TEAM_FG3_PCT_ROLL_AVG_6,OPP_REB_ROLL_AVG_6,OPP_FG_PCT_ROLL_AVG_6,OPP_PACE_ROLL_AVG_6,PLAYER_HOME_AVG_REB,PLAYER_AWAY_AVG_REB,REB_LAG_1,REB_LAG_2,REB_LAG_3,REB_LAG_4,DEF_CATEGORY,REB_VS_DEF_STRONG,REB_VS_DEF_WEAK,REB_VS_DEF_DIFF,OREB_VS_DEF_STRONG,OREB_VS_DEF_WEAK,OREB_VS_DEF_DIFF,DREB_VS_DEF_STRONG,DREB_VS_DEF_WEAK,DREB_VS_DEF_DIFF,REB_PCT_VS_DEF_STRONG,REB_PCT_VS_DEF_WEAK,REB_PCT_VS_DEF_DIFF,USG_PCT_VS_DEF_STRONG,USG_PCT_VS_DEF_WEAK,USG_PCT_VS_DEF_DIFF,GAME_PACE_VS_DEF_STRONG,GAME_PACE_VS_DEF_WEAK,GAME_PACE_VS_DEF_DIFF,TOV_VS_DEF_STRONG,TOV_VS_DEF_WEAK,TOV_VS_DEF_DIFF,MATCHUP_KEY,SERIES,GAME_IN_SERIES,SERIES_NAME,TEAM_STARTER_OFF_RATING_AVG,TEAM_STARTER_DEF_RATING_AVG,TEAM_STARTER_USG_PCT_AVG,NUM_USUAL_STARTERS_PRESENT,TEAM_ID_OPP,NUM_USUAL_STARTERS_PRESENT_OPP,TEAM_ID_OPP,OPP_STARTER_AVG_DEF_RATING,TEAM_ID_OPP,OPP_GUARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_FORWARDS_AVG_DEF_RATING_OPP,TEAM_ID_OPP,OPP_CENTERS_AVG_DEF_RATING_OPP,TEAM_STARTER_SPACING_METRIC,TEAM_STARTER_PACE,TEAM_ID_OPP,OPP_STARTER_PACE,PACE_EXPECTATION,IS_STAR,NUM_STARS_ON_TEAM
10,Taurean Prince,1627752,MIL @ IND,MIL,1610612749,IND,0,42400132,2025-04-22,L,19,6,4,0,2,4,0.5,2,3,0.667,0,0,,0,0,2,0,2,1,-13,16.0,1.5,0.75,G,,112.5,109.9,138.1,146.8,-25.6,0.0,0.0,0.0,0.286,0.75,2.0,0.136,0.75,99.48,101.36,0.068,40,84.46,0.136,"APR 22, 2025",240,44,87,0.506,14,35,0.4,13,19,0.684,12,31,43,26,3,6,15,19,115,116.91744611630745,8.0,3.0,38.0,0.4888888888888889,1610612754,116.91744611630745,98.36,98.86,99.36,1,1,6-6,218.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2,20.0,1.0,0.0,0.0,0.14,0.06,0.04,41.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,20.0,1.0,0.0,0.0,0.14,0.06,0.04,41.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,20.0,1.0,0.0,0.0,0.14,0.06,0.04,41.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,1.0,1.0,2.0,,,,1,0.75,0.0,-0.75,0.0,0.0,0.0,0.75,0.0,-0.75,0.07,0.0,-0.07,0.15,0.0,-0.15,100.64,0.0,-100.64,1.0,0.0,-1.0,IND-MIL,1,1,First Round,119.47999999999999,133.38,0.1996,4,1610612754,5,1610612754,123.66,1610612754,127.06666666666668,1610612754,121.975,1610612754.0,130.2,0.35425,97.378,1610612754,96.18199999999999,96.78,0,2
11,Pascal Siakam,1627783,IND vs. MIL,IND,1610612754,MIL,1,42400132,2025-04-22,W,34,24,3,11,8,16,0.5,2,5,0.4,6,6,1.0,2,9,3,0,2,4,8,48.7,1.288,0.5625,F,,113.3,114.1,106.9,105.2,6.4,0.054,0.231,0.145,0.143,0.563,1.5,0.247,0.644,103.07,102.63,0.18,75,85.52,0.264,"APR 22, 2025",240,44,90,0.489,16,36,0.444,19,19,1.0,7,31,38,30,8,3,8,19,123,123.79227053140096,3.0,6.0,43.0,0.5057471264367817,1610612749,123.79227053140096,99.36,98.86,98.36,1,1,6-8,245.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.0,2,33.0,15.0,10.0,0.0,0.21,0.11,0.21,70.0,81.0,34.0,0.52,0.38,41.0,0.42,98.32,33.0,15.0,10.0,0.0,0.21,0.11,0.21,70.0,81.0,34.0,0.52,0.38,41.0,0.42,98.32,33.0,15.0,10.0,0.0,0.21,0.11,0.21,70.0,81.0,34.0,0.52,0.38,41.0,0.42,98.32,9.0,5.0,7.0,,,,0,6.44,5.75,-0.69,1.56,0.5,-1.06,4.89,5.25,0.36,0.1,0.08,-0.02,0.24,0.21,-0.03,101.22,100.64,-0.58,1.33,1.25,-0.08,IND-MIL,1,1,First Round,130.66,123.66,0.205,5,1610612749,4,1610612749,133.38,1610612749,130.3,1610612749,133.76666666666665,1610612749.0,135.3,0.4866,96.18199999999999,1610612749,97.378,96.78,1,2
12,Dorian Finney-Smith,1627827,LAL vs. MIN,LAL,1610612747,MIN,1,42400162,2025-04-22,W,39,7,1,5,3,6,0.5,1,3,0.333,0,0,,2,3,0,1,0,3,5,17.5,1.167,0.5833333333333334,,,101.4,99.5,91.9,90.1,9.5,0.054,0.075,0.065,0.038,0.583,0.0,0.072,0.583,92.45,90.66,0.063,72,75.55,0.074,"APR 22, 2025",240,34,75,0.453,6,29,0.207,20,20,1.0,9,32,41,23,4,6,12,24,94,108.29493087557604,6.0,2.0,34.0,0.379746835443038,1610612750,108.29493087557604,86.8,89.4,92.0,1,0,6-7,220.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2,33.0,5.0,1.0,0.06,0.03,0.05,0.07,61.0,83.0,41.0,0.4,0.37,44.0,0.51,89.4,33.0,5.0,1.0,0.06,0.03,0.05,0.07,61.0,83.0,41.0,0.4,0.37,44.0,0.51,89.4,33.0,5.0,1.0,0.06,0.03,0.05,0.07,61.0,83.0,41.0,0.4,0.37,44.0,0.51,89.4,4.0,1.0,3.0,,,,1,4.5,0.0,-4.5,2.0,0.0,-2.0,2.5,0.0,-2.5,0.06,0.0,-0.06,0.1,0.0,-0.1,93.98,0.0,-93.98,1.25,0.0,-1.25,LAL-MIN,1,1,First Round,109.5,92.97999999999999,0.2274,5,1610612750,5,1610612750,106.64000000000001,1610612750,107.6,1610612750,108.0,1610612750.0,106.8,0.1125,87.276,1610612750,84.958,86.11699999999999,0,1
13,Alex Caruso,1627936,OKC vs. MEM,OKC,1610612760,MEM,1,42400142,2025-04-22,W,22,13,3,4,5,10,0.5,3,6,0.5,0,0,,1,3,3,1,0,2,18,34.3,1.3,0.65,,,127.7,121.2,87.5,89.2,40.2,0.04,0.143,0.087,0.176,0.65,0.0,0.189,0.65,103.42,101.71,0.175,47,84.76,0.19,"APR 22, 2025",240,45,104,0.433,15,45,0.333,13,16,0.813,16,39,55,21,8,8,7,16,118,115.640925127401,3.0,5.0,42.0,0.4285714285714285,1610612763,115.640925127401,102.04,102.1,102.16,1,0,6-5,186.0,1,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,2,12.0,0.0,0.0,0.0,0.18,0.13,0.0,26.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,12.0,0.0,0.0,0.0,0.18,0.13,0.0,26.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,12.0,0.0,0.0,0.0,0.18,0.13,0.0,26.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,3.5,6.0,3.0,,,,0,2.92,2.45,-0.47,0.92,0.55,-0.37,2.0,1.91,-0.09,0.05,0.05,0.0,0.14,0.15,0.01,99.96,103.28,3.32,0.92,0.73,-0.19,MEM-OKC,1,2,First Round,113.1,100.38,0.20380000000000004,5,1610612763,5,1610612763,117.92,1610612763,113.43333333333334,1610612763,124.3,1610612763.0,124.65,0.3235,101.53999999999999,1610612763,102.284,101.912,0,2
14,Luke Kennard,1628379,MEM @ OKC,MEM,1610612763,OKC,0,42400142,2025-04-22,L,18,4,2,3,2,4,0.5,0,1,0.0,0,0,,0,3,0,1,2,1,-11,11.6,1.0,0.5,,,94.7,93.2,127.0,121.3,-32.3,0.0,0.167,0.088,0.154,0.5,1.0,0.133,0.5,105.95,102.66,0.058,38,85.55,0.141,"APR 22, 2025",240,39,91,0.429,10,31,0.323,11,14,0.786,9,33,42,17,3,5,14,13,99,96.90681284259983,8.0,8.0,55.0,0.4326923076923077,1610612760,96.90681284259983,102.16,102.1,102.04,1,0,6-5,206.0,1,0,0,2.0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,2,12.0,4.0,2.0,0.0,0.2,0.11,0.21,28.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,12.0,4.0,2.0,0.0,0.2,0.11,0.21,28.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,12.0,4.0,2.0,0.0,0.2,0.11,0.21,28.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,5.0,3.0,3.0,,,,1,3.67,3.0,-0.67,0.67,0.0,-0.67,3.0,3.0,0.0,0.08,0.11,0.03,0.12,0.21,0.09,102.46,107.94,5.48,1.33,2.0,0.67,MEM-OKC,1,2,First Round,99.12,117.92,0.20400000000000001,5,1610612760,5,1610612760,100.38,1610612760,100.93333333333334,1610612760,100.16666666666667,1610612760.0,99.55,0.393,102.284,1610612760,101.53999999999999,101.912,0,1
15,Isaiah Hartenstein,1628392,OKC vs. MEM,OKC,1610612760,MEM,1,42400142,2025-04-22,W,27,6,3,10,3,7,0.429,0,0,,0,0,,3,7,0,1,2,0,11,23.5,0.857,0.4285714285714285,C,,113.8,112.6,94.8,96.4,19.0,0.094,0.226,0.159,0.115,0.429,1.5,0.134,0.429,103.82,104.07,0.109,58,86.73,0.137,"APR 22, 2025",240,45,104,0.433,15,45,0.333,13,16,0.813,16,39,55,21,8,8,7,16,118,115.640925127401,3.0,5.0,42.0,0.4285714285714285,1610612763,115.640925127401,102.04,102.1,102.16,1,1,7-0,250.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9.0,2,21.0,8.0,7.0,0.2,0.13,0.16,0.15,47.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,21.0,8.0,7.0,0.2,0.13,0.16,0.15,47.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,21.0,8.0,7.0,0.2,0.13,0.16,0.15,47.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,9.0,5.0,8.0,,,,0,6.42,8.73,2.31,2.25,3.27,1.02,4.17,5.45,1.28,0.16,0.16,0.0,0.12,0.15,0.03,99.96,103.28,3.32,1.08,1.27,0.19,MEM-OKC,1,2,First Round,113.1,100.38,0.20380000000000004,5,1610612763,5,1610612763,117.92,1610612763,113.43333333333334,1610612763,124.3,1610612763.0,124.65,0.3235,101.53999999999999,1610612763,102.284,101.912,0,2
16,Kyle Kuzma,1628398,MIL @ IND,MIL,1610612749,IND,0,42400132,2025-04-22,L,31,12,1,3,5,10,0.5,0,3,0.0,2,2,1.0,2,1,0,0,0,2,-7,17.1,1.103,0.5,F,,123.7,121.3,131.1,134.7,-7.4,0.077,0.043,0.061,0.048,0.5,0.0,0.164,0.551,92.56,92.9,0.053,59,77.42,0.164,"APR 22, 2025",240,44,87,0.506,14,35,0.4,13,19,0.684,12,31,43,26,3,6,15,19,115,116.91744611630745,8.0,3.0,38.0,0.4888888888888889,1610612754,116.91744611630745,98.36,98.86,99.36,1,1,6-9,221.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,2,22.0,5.0,0.0,0.0,0.0,0.0,0.12,47.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,22.0,5.0,0.0,0.0,0.0,0.0,0.12,47.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,22.0,5.0,0.0,0.0,0.0,0.0,0.12,47.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,3.0,1.5,0.0,,,,1,2.75,0.0,-2.75,0.75,0.0,-0.75,2.0,0.0,-2.0,0.08,0.0,-0.08,0.19,0.0,-0.19,100.64,0.0,-100.64,0.75,0.0,-0.75,IND-MIL,1,1,First Round,119.47999999999999,133.38,0.1996,4,1610612754,5,1610612754,123.66,1610612754,127.06666666666668,1610612754,121.975,1610612754.0,130.2,0.35425,97.378,1610612754,96.18199999999999,96.78,0,2
17,Thomas Bryant,1628418,IND vs. MIL,IND,1610612754,MIL,1,42400132,2025-04-22,W,8,0,0,2,0,0,,0,0,,0,0,,1,1,0,1,1,1,5,4.4,0.0,,,,89.5,88.0,66.7,73.0,22.8,0.077,0.091,0.083,0.0,0.0,0.0,0.043,0.0,114.08,118.03,0.0,19,98.36,0.047,"APR 22, 2025",240,44,90,0.489,16,36,0.444,19,19,1.0,7,31,38,30,8,3,8,19,123,123.79227053140096,3.0,6.0,43.0,0.5057471264367817,1610612749,123.79227053140096,99.36,98.86,98.36,1,0,6-10,248.0,0,1,1,0.0,1,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,2,12.0,2.0,1.0,0.09,0.0,0.05,0.15,26.0,81.0,34.0,0.52,0.38,41.0,0.42,98.32,12.0,2.0,1.0,0.09,0.0,0.05,0.15,26.0,81.0,34.0,0.52,0.38,41.0,0.42,98.32,12.0,2.0,1.0,0.09,0.0,0.05,0.15,26.0,81.0,34.0,0.52,0.38,41.0,0.42,98.32,1.5,4.0,1.0,,,,0,1.13,2.25,1.12,0.2,0.75,0.55,0.93,1.5,0.57,0.06,0.08,0.02,0.13,0.06,-0.07,101.36,100.64,-0.72,0.2,1.0,0.8,IND-MIL,1,1,First Round,130.66,123.66,0.205,5,1610612749,4,1610612749,133.38,1610612749,130.3,1610612749,133.76666666666665,1610612749.0,135.3,0.4866,96.18199999999999,1610612749,97.378,96.78,0,2
18,Marvin Bagley III,1628963,MEM @ OKC,MEM,1610612763,OKC,0,42400142,2025-04-22,L,11,0,0,1,0,1,0.0,0,0,,0,0,,0,1,0,0,2,2,-9,-0.8,0.0,0.0,,,69.2,69.6,117.4,116.4,-48.2,0.0,0.067,0.036,0.0,0.0,0.0,0.103,0.0,103.33,103.16,-0.123,26,85.96,0.112,"APR 22, 2025",240,39,91,0.429,10,31,0.323,11,14,0.786,9,33,42,17,3,5,14,13,99,96.90681284259983,8.0,8.0,55.0,0.4326923076923077,1610612760,96.90681284259983,102.16,102.1,102.04,1,0,6-10,235.0,0,1,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,2,16.0,8.0,8.0,0.1,0.18,0.13,0.21,37.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,16.0,8.0,8.0,0.1,0.18,0.13,0.21,37.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,16.0,8.0,8.0,0.1,0.18,0.13,0.21,37.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,,3.0,5.0,,,,1,1.0,5.0,4.0,0.0,2.0,2.0,1.0,3.0,2.0,0.04,0.13,0.09,0.1,0.21,0.11,102.1,107.94,5.84,2.0,1.0,-1.0,MEM-OKC,1,2,First Round,99.12,117.92,0.20400000000000001,5,1610612760,5,1610612760,100.38,1610612760,100.93333333333334,1610612760,100.16666666666667,1610612760.0,99.55,0.393,102.284,1610612760,101.53999999999999,101.912,0,1
19,Donte DiVincenzo,1628978,MIN @ LAL,MIN,1610612750,LAL,0,42400162,2025-04-22,L,16,4,2,3,1,4,0.25,0,2,0.0,2,2,1.0,0,3,0,0,2,4,-17,8.6,0.82,0.25,,,81.8,81.9,133.3,131.3,-51.5,0.0,0.2,0.094,0.25,0.25,1.0,0.2,0.41,99.31,98.59,0.0,33,82.16,0.206,"APR 22, 2025",240,30,79,0.38,5,25,0.2,20,25,0.8,9,25,34,14,6,2,11,22,85,92.3913043478261,4.0,6.0,41.0,0.4533333333333333,1610612747,92.3913043478261,92.0,89.4,86.8,1,0,6-4,203.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,2,25.0,9.0,4.0,0.04,0.2,0.12,0.18,48.0,86.0,42.0,0.51,0.5,38.0,0.4,90.04,25.0,9.0,4.0,0.04,0.2,0.12,0.18,48.0,86.0,42.0,0.51,0.5,38.0,0.4,90.04,25.0,9.0,4.0,0.04,0.2,0.12,0.18,48.0,86.0,42.0,0.51,0.5,38.0,0.4,90.04,5.0,4.0,5.0,,,,0,2.91,3.0,0.09,0.82,0.67,-0.15,2.09,2.33,0.24,0.06,0.06,0.0,0.16,0.19,0.03,98.5,92.81,-5.69,2.0,1.67,-0.33,LAL-MIN,1,1,First Round,94.28,106.64000000000001,0.189,5,1610612747,5,1610612747,92.97999999999999,1610612747,93.0,1610612747,93.1,1610612747.0,88.2,0.1875,84.958,1610612747,87.276,86.11699999999999,0,1
20,Shai Gilgeous-Alexander,1628983,OKC vs. MEM,OKC,1610612760,MEM,1,42400142,2025-04-22,W,38,27,5,8,10,29,0.345,3,10,0.3,4,4,1.0,3,5,2,0,2,2,12,48.1,0.878,0.396551724137931,G,,115.0,114.8,100.0,97.1,15.0,0.058,0.106,0.081,0.217,0.397,2.5,0.333,0.439,102.18,100.57,0.119,80,83.81,0.343,"APR 22, 2025",240,45,104,0.433,15,45,0.333,13,16,0.813,16,39,55,21,8,8,7,16,118,115.640925127401,3.0,5.0,42.0,0.4285714285714285,1610612763,115.640925127401,102.04,102.1,102.16,1,1,6-6,195.0,1,0,0,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,2,23.0,13.0,4.0,0.0,0.11,0.06,0.3,50.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,23.0,13.0,4.0,0.0,0.11,0.06,0.3,50.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,23.0,13.0,4.0,0.0,0.11,0.06,0.3,50.0,99.0,48.0,0.5,0.35,43.0,0.34,107.28,5.5,4.0,3.0,,,,0,4.83,5.91,1.08,0.67,1.36,0.69,4.17,4.55,0.38,0.06,0.07,0.01,0.35,0.3,-0.05,99.96,103.28,3.32,3.17,2.0,-1.17,MEM-OKC,1,2,First Round,113.1,100.38,0.20380000000000004,5,1610612763,5,1610612763,117.92,1610612763,113.43333333333334,1610612763,124.3,1610612763.0,124.65,0.3235,101.53999999999999,1610612763,102.284,101.912,1,2
21,Jaren Jackson Jr.,1628991,MEM @ OKC,MEM,1610612763,OKC,0,42400142,2025-04-22,L,35,26,0,6,10,17,0.588,2,3,0.667,4,6,0.667,3,3,0,0,0,3,-20,33.2,1.324,0.6470588235294118,F,,98.6,98.8,124.3,124.1,-25.7,0.073,0.067,0.07,0.0,0.647,0.0,0.244,0.662,100.18,100.18,0.135,73,83.48,0.254,"APR 22, 2025",240,39,91,0.429,10,31,0.323,11,14,0.786,9,33,42,17,3,5,14,13,99,96.90681284259983,8.0,8.0,55.0,0.4326923076923077,1610612760,96.90681284259983,102.16,102.1,102.04,1,1,6-10,242.0,0,1,1,0.0,1,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.5,2,29.0,13.0,2.0,0.08,0.0,0.05,0.2,65.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,29.0,13.0,2.0,0.08,0.0,0.05,0.2,65.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,29.0,13.0,2.0,0.08,0.0,0.05,0.2,65.0,93.0,34.0,0.34,0.18,54.0,0.51,108.6,7.0,4.5,3.0,,,,1,5.67,3.0,-2.67,2.0,3.0,1.0,3.67,0.0,-3.67,0.07,0.05,-0.02,0.24,0.2,-0.04,102.46,107.94,5.48,2.67,3.0,0.33,MEM-OKC,1,2,First Round,99.12,117.92,0.20400000000000001,5,1610612760,5,1610612760,100.38,1610612760,100.93333333333334,1610612760,100.16666666666667,1610612760.0,99.55,0.393,102.284,1610612760,101.53999999999999,101.912,1,1
22,Gary Trent Jr.,1629018,MIL @ IND,MIL,1610612749,IND,0,42400132,2025-04-22,L,30,4,1,1,1,4,0.25,1,3,0.333,1,1,1.0,0,1,1,0,1,2,-1,8.7,0.901,0.375,,,122.0,119.2,115.9,116.4,6.2,0.0,0.03,0.015,0.036,0.375,1.0,0.072,0.45,100.11,99.2,0.008,59,82.67,0.072,"APR 22, 2025",240,44,87,0.506,14,35,0.4,13,19,0.684,12,31,43,26,3,6,15,19,115,116.91744611630745,8.0,3.0,38.0,0.4888888888888889,1610612754,116.91744611630745,98.36,98.86,99.36,1,0,6-5,204.0,1,0,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,2,27.0,11.0,6.0,0.0,0.07,0.04,0.19,53.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,27.0,11.0,6.0,0.0,0.07,0.04,0.19,53.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,27.0,11.0,6.0,0.0,0.07,0.04,0.19,53.0,84.0,37.0,0.42,0.24,43.0,0.52,92.44,3.0,1.5,2.0,,,,1,2.25,0.0,-2.25,0.25,0.0,-0.25,2.0,0.0,-2.0,0.03,0.0,-0.03,0.16,0.0,-0.16,100.64,0.0,-100.64,0.75,0.0,-0.75,IND-MIL,1,1,First Round,119.47999999999999,133.38,0.1996,4,1610612754,5,1610612754,123.66,1610612754,127.06666666666668,1610612754,121.975,1610612754.0,130.2,0.35425,97.378,1610612754,96.18199999999999,96.78,0,2
23,Jarred Vanderbilt,1629020,LAL vs. MIN,LAL,1610612747,MIN,1,42400162,2025-04-22,W,8,0,0,1,0,1,0.0,0,1,0.0,0,0,,1,0,1,0,1,1,-6,3.2,0.0,0.0,,,71.4,65.3,106.7,100.0,-35.2,0.125,0.0,0.067,0.0,0.0,0.0,0.111,0.0,97.41,90.19,-0.188,14,75.16,0.115,"APR 22, 2025",240,34,75,0.453,6,29,0.207,20,20,1.0,9,32,41,23,4,6,12,24,94,108.29493087557604,6.0,2.0,34.0,0.379746835443038,1610612750,108.29493087557604,86.8,89.4,92.0,1,0,6-8,214.0,0,1,0,0.0,1,3.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.5,2,14.0,3.0,1.0,0.18,0.2,0.19,0.11,24.0,83.0,41.0,0.4,0.37,44.0,0.51,89.4,14.0,3.0,1.0,0.18,0.2,0.19,0.11,24.0,83.0,41.0,0.4,0.37,44.0,0.51,89.4,14.0,3.0,1.0,0.18,0.2,0.19,0.11,24.0,83.0,41.0,0.4,0.37,44.0,0.51,89.4,2.5,5.0,4.0,,,,1,3.75,0.0,-3.75,0.5,0.0,-0.5,3.25,0.0,-3.25,0.14,0.0,-0.14,0.07,0.0,-0.07,93.98,0.0,-93.98,0.75,0.0,-0.75,LAL-MIN,1,1,First Round,109.5,92.97999999999999,0.2274,5,1610612750,5,1610612750,106.64000000000001,1610612750,107.6,1610612750,108.0,1610612750.0,106.8,0.1125,87.276,1610612750,84.958,86.11699999999999,0,1
