,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
21494,Alec Burks,202692,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,36,5,7,6,2,9,0.222,0,1,0.0,1,1,1.0,0,6,2,0,4,5,-14,24.7,0.53,G,104.0,121.1,-17.1,0.0,0.182,0.088,0.269,1.75,0.149,0.265,102.69,101.37,0.027,84.48,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21495,Andre Drummond,203083,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,27,18,0,10,8,8,1.0,0,0,,2,5,0.4,3,7,0,1,3,2,-1,30.0,1.765,C,112.3,116.1,-3.8,0.107,0.292,0.192,0.0,0.0,0.176,0.882,102.61,102.21,0.165,85.18,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21496,Evan Fournier,203095,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,34,25,5,2,9,13,0.692,5,8,0.625,2,2,1.0,0,2,1,0,3,3,-16,34.9,1.801,G,107.1,126.4,-19.2,0.0,0.061,0.033,0.25,1.67,0.224,0.901,101.9,101.13,0.15,84.27,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21497,Julius Randle,203944,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,37,26,4,4,9,17,0.529,3,7,0.429,5,6,0.833,0,4,1,0,3,4,-3,36.8,1.324,F,113.0,113.9,-0.9,0.0,0.125,0.065,0.19,1.33,0.256,0.662,100.93,100.47,0.122,83.72,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21498,Bruce Brown,1628971,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,41,15,5,7,7,14,0.5,0,1,0.0,1,2,0.5,3,4,2,0,1,4,9,35.9,1.008,F,117.2,110.7,6.5,0.075,0.105,0.09,0.152,5.0,0.158,0.504,100.88,99.37,0.084,82.81,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21499,Mitchell Robinson,1629011,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,22,7,1,5,3,4,0.75,0,0,,1,2,0.5,5,0,0,4,1,4,-17,25.5,1.434,C,102.0,135.3,-33.3,0.263,0.0,0.143,0.067,1.0,0.107,0.717,110.85,108.85,0.051,90.71,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21500,Devonte' Graham,1628984,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,28,10,7,1,3,9,0.333,2,6,0.333,2,2,1.0,0,1,2,0,1,1,12,26.7,1.012,G,120.6,104.9,15.7,0.0,0.038,0.019,0.292,7.0,0.157,0.506,110.23,107.76,0.098,89.8,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21501,Immanuel Quickley,1630193,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,25,6,4,7,2,10,0.2,0,5,0.0,2,2,1.0,1,6,1,0,1,0,3,22.4,0.551,,108.5,102.1,6.4,0.036,0.2,0.121,0.235,4.0,0.211,0.276,90.93,88.7,0.097,73.92,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21502,Cam Thomas,1630560,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,8,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-9,0.0,0.0,,100.0,152.9,-52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.56,103.73,0.0,86.44,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21503,Goran Dragic,201609,BKN vs. NYK,BKN,1610612751,NYK,1,0,0022101012,2022-03-13,W,38,7,6,3,3,8,0.375,1,4,0.25,0,0,,1,2,2,1,3,3,3,25.6,0.875,G,113.6,114.1,-0.5,0.031,0.059,0.045,0.171,2.0,0.125,0.438,101.23,99.5,0.041,82.92,"MAR 13, 2022",240,44,89,0.494,6,29,0.207,16,22,0.727,12,27,39,30,11,3,13,19,110,110.35313001605135,8.0,5.0,40.0,0.46987951807228917,1610612752,110.35313001605135,99.68,98.46,97.24
21504,RJ Barrett,1629628,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,42,24,2,1,8,21,0.381,1,5,0.2,7,8,0.875,0,1,3,0,3,1,-2,34.2,0.979,F,109.3,110.3,-1.0,0.0,0.024,0.013,0.08,0.67,0.286,0.489,102.41,100.01,0.071,83.34,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21505,Steven Adams,203500,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,25,9,2,16,4,7,0.571,0,1,0.0,1,1,1.0,7,9,0,1,2,1,14,32.2,1.21,C,124.5,98.1,26.4,0.212,0.3,0.254,0.091,1.0,0.136,0.605,102.55,101.9,0.159,84.91,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21506,Shai Gilgeous-Alexander,1628983,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,38,31,7,6,9,20,0.45,1,5,0.2,12,12,1.0,0,6,2,3,1,5,-15,62.7,1.226,G,111.3,130.0,-18.8,0.0,0.14,0.07,0.304,7.0,0.272,0.613,104.53,101.39,0.171,84.49,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21507,Jaren Jackson Jr.,1628991,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,30,18,2,5,5,13,0.385,2,4,0.5,6,6,1.0,2,3,0,1,1,3,20,29.0,1.151,F,139.7,109.7,30.0,0.063,0.083,0.074,0.074,2.0,0.218,0.575,102.31,101.18,0.086,84.32,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21508,Ja Morant,1629630,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,33,17,10,5,7,14,0.5,0,2,0.0,3,5,0.6,1,4,0,0,3,1,1,35.0,1.049,G,122.9,119.7,3.1,0.024,0.103,0.063,0.4,3.33,0.218,0.525,104.28,101.52,0.118,84.6,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21509,Isaiah Roby,1629676,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,16,6,0,4,2,7,0.286,0,3,0.0,2,2,1.0,0,4,0,0,1,2,-11,9.8,0.761,C,94.4,128.6,-34.1,0.0,0.235,0.105,0.0,0.0,0.209,0.381,103.25,104.01,0.027,86.67,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21510,Ziaire Williams,1630533,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,22,11,3,3,4,8,0.5,3,5,0.6,0,0,,2,1,1,1,1,3,-5,24.1,1.375,,122.9,128.0,-5.1,0.087,0.036,0.059,0.158,3.0,0.158,0.688,110.03,107.32,0.083,89.43,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21511,Olivier Sarr,1630846,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,16,2,0,4,1,3,0.333,0,1,0.0,0,0,,4,0,1,0,2,4,-4,7.8,0.667,,119.4,127.3,-7.9,0.267,0.0,0.114,0.0,0.0,0.143,0.333,99.45,96.97,-0.038,80.81,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21512,Tyus Jones,1626145,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,18,12,3,2,5,9,0.556,2,4,0.5,0,0,,0,2,3,0,1,1,6,26.9,1.333,,114.6,102.5,12.1,0.0,0.1,0.051,0.231,3.0,0.2,0.667,111.2,108.79,0.203,90.65,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21513,Dillon Brooks,1628415,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,26,15,4,2,6,14,0.429,1,3,0.333,2,2,1.0,2,0,1,0,1,4,15,25.4,1.008,F,124.1,98.1,26.0,0.069,0.0,0.032,0.2,4.0,0.242,0.504,101.91,99.86,0.075,83.21,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21514,De'Anthony Melton,1629001,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,14,4,2,0,2,8,0.25,0,4,0.0,0,0,,0,0,0,0,3,2,-3,4.0,0.5,,106.5,120.0,-13.5,0.0,0.0,0.0,0.167,0.67,0.297,0.25,104.88,104.2,-0.074,86.83,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21515,Brandon Clarke,1629634,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,23,12,0,10,5,8,0.625,0,0,,2,2,1.0,2,8,1,1,1,3,-8,29.0,1.351,,118.4,129.4,-11.0,0.091,0.296,0.204,0.0,0.0,0.169,0.676,107.27,104.59,0.142,87.16,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21516,Aleksej Pokusevski,1630197,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,20,10,1,8,4,10,0.4,0,1,0.0,2,2,1.0,5,3,0,1,2,2,-1,22.1,0.919,,102.2,100.0,2.2,0.179,0.115,0.148,0.083,0.5,0.228,0.46,108.12,107.18,0.086,89.32,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21517,Vít Krejčí,1630249,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,20,0,3,3,0,2,0.0,0,1,0.0,0,0,,0,3,0,1,2,3,8,9.1,0.0,,132.6,111.4,21.2,0.0,0.158,0.071,0.158,1.5,0.073,0.0,104.49,103.68,-0.005,86.4,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21518,Lindy Waters III,1630322,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,30,16,3,2,6,11,0.545,4,9,0.444,0,0,,0,2,2,1,0,1,5,31.9,1.455,,129.7,120.3,9.4,0.0,0.061,0.029,0.13,0.0,0.138,0.727,107.18,103.87,0.122,86.56,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21519,Tre Mann,1630544,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,36,15,5,2,5,14,0.357,3,7,0.429,2,2,1.0,1,1,0,1,1,0,-15,26.9,1.008,F,119.2,136.0,-16.8,0.024,0.026,0.025,0.2,5.0,0.186,0.504,102.31,99.59,0.07,82.99,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21520,Darius Bazley,1629647,OKC vs. MEM,OKC,1610612760,MEM,1,0,0022101018,2022-03-13,L,39,29,2,10,11,19,0.579,3,7,0.429,4,8,0.5,2,8,1,1,2,1,-1,48.0,1.288,F,116.9,118.1,-1.2,0.043,0.178,0.11,0.087,1.0,0.266,0.644,105.56,103.39,0.148,86.16,"MAR 13, 2022",240,41,97,0.423,13,41,0.317,23,28,0.821,14,30,44,25,7,8,11,21,118,110.98570353649362,8.0,5.0,57.0,0.47058823529411764,1610612763,110.98570353649362,106.32,105.06,103.8
21521,Desmond Bane,1630217,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,31,21,2,8,7,15,0.467,3,5,0.6,4,4,1.0,3,5,1,0,0,2,8,36.6,1.253,G,129.2,118.8,10.5,0.083,0.139,0.111,0.083,0.0,0.21,0.626,101.94,99.23,0.137,82.69,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21522,Kyle Anderson,203937,MEM @ OKC,MEM,1610612763,OKC,0,1,0022101018,2022-03-13,W,18,6,2,6,3,6,0.5,0,1,0.0,0,0,,1,5,1,1,0,0,-13,22.2,1.0,,90.2,122.0,-31.7,0.043,0.238,0.136,0.154,0.0,0.122,0.5,109.5,107.25,0.159,89.37,"MAR 13, 2022",240,48,102,0.471,11,29,0.379,18,20,0.9,20,37,57,30,8,5,13,20,125,120.42389210019269,7.0,8.0,44.0,0.422680412371134,1610612760,120.42389210019269,103.8,105.06,106.32
21523,Naji Marshall,1630230,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,37,17,2,10,6,12,0.5,1,5,0.2,4,6,0.667,3,7,2,0,2,2,18,36.0,1.161,F,126.3,102.5,23.8,0.081,0.212,0.143,0.067,1.0,0.172,0.581,102.38,104.24,0.108,86.87,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21524,Daishen Nix,1630227,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,22,8,5,2,3,5,0.6,1,2,0.5,1,2,0.5,1,1,0,0,2,0,-5,15.9,1.361,,114.9,128.3,-13.4,0.056,0.048,0.051,0.278,2.5,0.157,0.68,99.23,102.54,0.09,85.45,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21525,Bruno Fernando,1628981,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,2,0,0,1,0,0,,0,0,,0,0,,0,1,0,0,0,2,-1,1.2,0.0,,60.0,80.0,-20.0,0.0,0.25,0.167,0.0,0.0,0.0,0.0,87.0,99.31,-0.2,82.76,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21526,David Nwaba,1628021,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,14,15,1,1,5,6,0.833,2,2,1.0,3,6,0.5,1,0,1,1,0,1,-3,23.7,1.736,,120.7,126.7,-6.0,0.1,0.0,0.043,0.125,0.0,0.29,0.868,98.31,102.12,0.187,85.1,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21527,Obi Toppin,1630167,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,8,8,0,4,3,5,0.6,2,3,0.667,0,0,,2,2,0,0,0,1,7,12.8,1.6,,120.0,78.6,41.4,0.222,0.182,0.2,0.0,0.0,0.25,0.8,88.5,87.18,0.246,72.65,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21528,Miles McBride,1630540,NYK @ BKN,NYK,1610612752,BKN,0,1,0022101012,2022-03-13,L,11,0,2,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,1,13,3.0,0.0,,128.6,63.6,64.9,0.0,0.0,0.0,0.2,0.0,0.043,0.0,93.03,93.11,0.0,77.59,"MAR 13, 2022",240,39,83,0.47,11,29,0.379,18,21,0.857,11,29,40,27,8,5,16,21,107,110.03702180172769,11.0,3.0,39.0,0.4943820224719101,1610612751,110.03702180172769,97.24,98.46,99.68
21529,Willy Hernangomez,1626195,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,17,12,4,6,4,6,0.667,1,1,1.0,3,4,0.75,3,3,1,1,1,0,10,30.2,1.546,,124.3,90.0,34.3,0.158,0.2,0.176,0.308,4.0,0.209,0.773,109.45,106.51,0.257,88.76,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21530,Christian Wood,1626174,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,26,8,4,12,3,9,0.333,0,2,0.0,2,2,1.0,2,10,0,1,2,3,-23,29.4,0.81,C,91.1,132.1,-41.1,0.08,0.385,0.235,0.267,2.0,0.194,0.405,107.47,103.58,0.122,86.32,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21531,Alize Johnson,1628993,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,4,0,0,1,0,2,0.0,0,0,,0,0,,1,0,1,0,0,0,1,4.2,0.0,,120.0,122.2,-2.2,0.25,0.0,0.143,0.0,0.0,0.167,0.0,106.12,113.53,-0.021,94.61,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21532,Jaxson Hayes,1629637,NOP vs. HOU,NOP,1610612740,HOU,1,0,0022101017,2022-03-13,W,27,21,0,6,6,8,0.75,2,3,0.667,7,9,0.778,0,6,2,1,1,4,17,36.2,1.756,F,127.9,103.4,24.5,0.0,0.261,0.125,0.0,0.0,0.181,0.878,105.05,107.6,0.169,89.66,"MAR 13, 2022",240,48,93,0.516,10,32,0.313,24,34,0.706,14,31,45,30,17,3,10,20,130,125.04809542131588,3.0,4.0,39.0,0.5064935064935064,1610612745,125.04809542131588,103.96,103.48,103.0
21533,Kevin Porter Jr.,1629645,HOU @ NOP,HOU,1610612745,NOP,0,1,0022101017,2022-03-13,L,26,6,5,6,2,9,0.222,1,5,0.2,1,3,0.333,1,5,0,1,5,3,-20,18.7,0.581,G,89.5,124.6,-35.1,0.042,0.179,0.115,0.313,1.0,0.238,0.291,108.83,104.29,0.0,86.91,"MAR 13, 2022",240,39,77,0.506,12,31,0.387,15,25,0.6,9,30,39,24,3,4,24,26,105,101.94174757281553,17.0,3.0,45.0,0.5161290322580645,1610612740,101.94174757281553,103.0,103.48,103.96
21534,Jalen Suggs,1630591,ORL vs. PHI,ORL,1610612753,PHI,1,0,0022101015,2022-03-13,L,22,10,6,5,4,13,0.308,0,7,0.0,2,2,1.0,1,4,1,1,0,1,-9,31.0,0.72,G,86.7,106.7,-20.0,0.043,0.138,0.096,0.545,0.0,0.28,0.36,99.2,97.01,0.147,80.84,"MAR 13, 2022",265,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,114,110.89494163424125,7.0,3.0,45.0,0.3804347826086957,1610612755,110.89494163424125,102.8,104.54,106.28000000000002
21535,Isaiah Joe,1630198,PHI @ ORL,PHI,1610612755,ORL,0,1,0022101015,2022-03-13,W,13,3,0,2,1,2,0.5,1,1,1.0,0,0,,1,1,1,0,0,1,-8,8.4,1.5,,103.6,142.3,-38.7,0.077,0.091,0.083,0.0,0.0,0.067,0.75,95.83,99.44,0.056,82.86,"MAR 13, 2022",265,35,92,0.38,14,37,0.378,32,37,0.865,10,35,45,21,7,3,8,17,116,109.14565299209636,7.0,7.0,50.0,0.45054945054945056,1610612753,109.14565299209636,106.28000000000002,104.54,102.8
21536,Matisse Thybulle,1629680,PHI @ ORL,PHI,1610612755,ORL,0,1,0022101015,2022-03-13,W,18,0,0,2,0,4,0.0,0,0,,0,0,,2,0,1,0,1,5,0,4.4,0.0,F,92.3,85.7,6.6,0.083,0.0,0.047,0.0,0.0,0.114,0.0,105.6,105.39,-0.124,87.83,"MAR 13, 2022",265,35,92,0.38,14,37,0.378,32,37,0.865,10,35,45,21,7,3,8,17,116,109.14565299209636,7.0,7.0,50.0,0.45054945054945056,1610612753,109.14565299209636,106.28000000000002,104.54,102.8
21537,Chuma Okeke,1629643,ORL vs. PHI,ORL,1610612753,PHI,1,0,0022101015,2022-03-13,L,20,13,1,3,5,7,0.714,3,5,0.6,0,0,,0,3,1,0,0,4,9,21.1,1.857,,142.5,123.1,19.4,0.0,0.15,0.083,0.071,0.0,0.167,0.929,91.98,92.64,0.127,77.2,"MAR 13, 2022",265,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,114,110.89494163424125,7.0,3.0,45.0,0.3804347826086957,1610612755,110.89494163424125,102.8,104.54,106.28000000000002
21538,Moritz Wagner,1629021,ORL vs. PHI,ORL,1610612753,PHI,1,0,0022101015,2022-03-13,L,14,10,1,1,4,8,0.5,2,4,0.5,0,0,,0,1,0,0,1,0,11,11.7,1.25,,141.4,107.1,34.2,0.0,0.077,0.04,0.1,1.0,0.3,0.625,94.08,99.01,0.106,82.51,"MAR 13, 2022",265,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,114,110.89494163424125,7.0,3.0,45.0,0.3804347826086957,1610612755,110.89494163424125,102.8,104.54,106.28000000000002
21539,Shake Milton,1629003,PHI @ ORL,PHI,1610612755,ORL,0,1,0022101015,2022-03-13,W,12,0,1,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,1,-11,1.5,0.0,,92.6,124.1,-31.5,0.0,0.0,0.0,0.167,0.0,0.033,0.0,110.08,112.0,-0.018,93.33,"MAR 13, 2022",265,35,92,0.38,14,37,0.378,32,37,0.865,10,35,45,21,7,3,8,17,116,109.14565299209636,7.0,7.0,50.0,0.45054945054945056,1610612753,109.14565299209636,106.28000000000002,104.54,102.8
21540,Markelle Fultz,1628365,ORL vs. PHI,ORL,1610612753,PHI,1,0,0022101015,2022-03-13,L,19,8,11,4,3,6,0.5,1,1,1.0,1,2,0.5,1,3,2,0,3,0,12,32.3,1.163,,133.3,107.3,26.0,0.059,0.15,0.108,0.611,3.67,0.227,0.581,103.25,105.49,0.172,87.91,"MAR 13, 2022",265,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,114,110.89494163424125,7.0,3.0,45.0,0.3804347826086957,1610612755,110.89494163424125,102.8,104.54,106.28000000000002
21541,Gary Harris,203914,ORL vs. PHI,ORL,1610612753,PHI,1,0,0022101015,2022-03-13,L,18,9,0,3,3,5,0.6,3,5,0.6,0,0,,0,3,0,1,0,6,5,15.6,1.8,,122.2,108.3,13.9,0.0,0.167,0.083,0.0,0.0,0.132,0.9,95.11,98.27,0.062,81.9,"MAR 13, 2022",265,41,91,0.451,18,43,0.419,14,20,0.7,8,42,50,28,7,7,11,27,114,110.89494163424125,7.0,3.0,45.0,0.3804347826086957,1610612755,110.89494163424125,102.8,104.54,106.28000000000002
