,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,POSITION
16548,16548,Ochai Agbaji,1630534,UTA vs. ATL,UTA,1610612762,ATL,1,0,22200792,2023-02-03,L,24,11,0,2,4,6,0.667,3,5,0.6,0,0,,0,2,0,0,0,3,4,13.4,1.833,,116.0,105.9,10.1,0.0,0.071,0.036,0.0,0.0,0.105,0.917,103.0,101.0,0.083,84.17,"FEB 03, 2023",240,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,108,107.0154577883472,8.0,5.0,52.0,0.4631578947368421,1610612737,107.0154577883472,100.92,100.52000000000002,100.12,Guard
16549,16549,Mike Conley,201144,UTA vs. ATL,UTA,1610612762,ATL,1,0,22200792,2023-02-03,L,30,20,8,2,7,9,0.778,2,4,0.5,4,6,0.667,0,2,1,0,5,3,-7,32.4,1.718,G,115.9,129.0,-13.2,0.0,0.063,0.031,0.421,1.6,0.233,0.859,98.66,100.0,0.139,83.33,"FEB 03, 2023",240,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,108,107.0154577883472,8.0,5.0,52.0,0.4631578947368421,1610612737,107.0154577883472,100.92,100.52000000000002,100.12,Guard
16550,16550,Walker Kessler,1631117,UTA vs. ATL,UTA,1610612762,ATL,1,0,22200792,2023-02-03,L,18,2,0,5,1,2,0.5,0,0,,0,0,,1,4,2,1,1,3,-15,16.0,1.0,C,102.9,142.9,-39.9,0.059,0.222,0.143,0.0,0.0,0.077,0.5,95.98,93.65,0.051,78.04,"FEB 03, 2023",240,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,108,107.0154577883472,8.0,5.0,52.0,0.4631578947368421,1610612737,107.0154577883472,100.92,100.52000000000002,100.12,Center
16551,16551,Nickeil Alexander-Walker,1629638,UTA vs. ATL,UTA,1610612762,ATL,1,0,22200792,2023-02-03,L,5,0,0,0,0,2,0.0,0,0,,0,0,,0,0,0,0,1,1,4,-1.0,0.0,,133.3,88.9,44.4,0.0,0.0,0.0,0.0,0.0,0.25,0.0,97.11,88.46,-0.286,73.72,"FEB 03, 2023",240,41,91,0.451,13,44,0.295,13,18,0.722,13,37,50,20,4,2,15,22,108,107.0154577883472,8.0,5.0,52.0,0.4631578947368421,1610612737,107.0154577883472,100.92,100.52000000000002,100.12,Guard
16552,16552,De'Andre Hunter,1629631,ATL @ UTA,ATL,1610612737,UTA,0,1,22200792,2023-02-03,W,36,26,3,4,10,15,0.667,3,5,0.6,3,4,0.75,1,3,1,0,0,2,4,38.3,1.551,F,114.7,110.8,3.9,0.026,0.071,0.05,0.136,0.0,0.207,0.776,100.37,98.83,0.168,82.36,"FEB 03, 2023",240,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115,114.86216540151815,4.0,2.0,50.0,0.4505494505494505,1610612762,114.86216540151815,100.12,100.52000000000002,100.92,Forward-Guard
16553,16553,Trae Young,1629027,ATL @ UTA,ATL,1610612737,UTA,0,1,22200792,2023-02-03,W,34,27,6,4,10,19,0.526,2,8,0.25,5,7,0.714,2,2,2,1,2,2,4,47.8,1.223,G,114.1,105.5,8.6,0.048,0.051,0.049,0.261,3.0,0.288,0.611,100.17,101.1,0.159,84.25,"FEB 03, 2023",240,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115,114.86216540151815,4.0,2.0,50.0,0.4505494505494505,1610612762,114.86216540151815,100.12,100.52000000000002,100.92,Guard
16554,16554,Blake Wesley,1631104,SAS vs. PHI,SAS,1610612759,PHI,1,0,22200791,2023-02-03,L,18,9,2,0,4,7,0.571,1,1,1.0,0,0,,0,0,0,0,2,4,-3,10.0,1.286,,127.0,131.6,-4.6,0.0,0.0,0.0,0.133,1.0,0.214,0.643,103.16,101.38,0.024,84.48,"FEB 03, 2023",240,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,119.50286806883366,11.0,3.0,39.0,0.5287356321839081,1610612755,119.50286806883366,104.59999999999998,102.82,101.04,Guard
16555,16555,Tyrese Maxey,1630178,PHI @ SAS,PHI,1610612755,SAS,0,1,22200791,2023-02-03,W,27,25,4,3,8,15,0.533,3,4,0.75,6,7,0.857,2,1,1,1,0,0,5,40.6,1.383,,128.8,124.6,4.3,0.069,0.048,0.06,0.211,0.0,0.257,0.691,101.9,101.73,0.174,84.77,"FEB 03, 2023",240,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,10,13,137,135.58986539984167,8.0,0.0,35.0,0.5842696629213483,1610612759,135.58986539984167,101.04,102.82,104.59999999999998,Guard
16556,16556,Matisse Thybulle,1629680,PHI @ SAS,PHI,1610612755,SAS,0,1,22200791,2023-02-03,W,16,4,1,1,2,4,0.5,0,1,0.0,0,0,,1,0,2,0,0,1,13,12.7,1.0,,148.6,118.2,30.4,0.071,0.0,0.033,0.063,0.0,0.103,0.5,102.92,102.86,0.051,85.71,"FEB 03, 2023",240,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,10,13,137,135.58986539984167,8.0,0.0,35.0,0.5842696629213483,1610612759,135.58986539984167,101.04,102.82,104.59999999999998,Guard-Forward
16557,16557,Jalen Johnson,1630552,ATL @ UTA,ATL,1610612737,UTA,0,1,22200792,2023-02-03,W,17,2,1,5,1,4,0.25,0,1,0.0,0,2,0.0,2,3,1,1,0,2,6,15.5,0.41,,118.4,105.4,13.0,0.091,0.167,0.125,0.059,0.0,0.106,0.205,100.97,103.85,0.021,86.54,"FEB 03, 2023",240,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115,114.86216540151815,4.0,2.0,50.0,0.4505494505494505,1610612762,114.86216540151815,100.12,100.52000000000002,100.92,Forward
16558,16558,AJ Griffin,1631100,ATL @ UTA,ATL,1610612737,UTA,0,1,22200792,2023-02-03,W,14,5,0,0,2,6,0.333,1,3,0.333,0,0,,0,0,0,0,0,2,2,5.0,0.833,,110.0,103.3,6.7,0.0,0.0,0.0,0.0,0.0,0.154,0.417,99.66,103.6,-0.018,86.33,"FEB 03, 2023",240,44,95,0.463,10,37,0.27,17,23,0.739,14,38,52,28,8,5,9,18,115,114.86216540151815,4.0,2.0,50.0,0.4505494505494505,1610612762,114.86216540151815,100.12,100.52000000000002,100.92,Forward
16559,16559,Shake Milton,1629003,PHI @ SAS,PHI,1610612755,SAS,0,1,22200791,2023-02-03,W,22,14,3,2,4,7,0.571,0,2,0.0,6,7,0.857,0,2,2,0,2,2,9,24.9,1.389,,141.7,131.1,10.6,0.0,0.105,0.051,0.15,1.5,0.222,0.694,102.13,100.31,0.103,83.6,"FEB 03, 2023",240,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,10,13,137,135.58986539984167,8.0,0.0,35.0,0.5842696629213483,1610612759,135.58986539984167,101.04,102.82,104.59999999999998,Guard
16560,16560,Keita Bates-Diop,1628966,SAS vs. PHI,SAS,1610612759,PHI,1,0,22200791,2023-02-03,L,26,13,1,5,6,8,0.75,1,2,0.5,0,0,,2,3,2,0,0,1,-4,26.5,1.625,F,114.3,123.6,-9.4,0.087,0.13,0.109,0.048,0.0,0.129,0.813,103.24,103.54,0.132,86.29,"FEB 03, 2023",240,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,119.50286806883366,11.0,3.0,39.0,0.5287356321839081,1610612755,119.50286806883366,104.59999999999998,102.82,101.04,Forward
16561,16561,Gordon Hayward,202330,CHA @ DET,CHA,1610612766,DET,0,1,22200785,2023-02-03,L,26,12,2,4,5,6,0.833,1,1,1.0,1,2,0.5,0,4,1,0,4,1,0,18.8,1.744,F,96.7,96.7,0.0,0.0,0.167,0.073,0.111,0.5,0.164,0.872,113.39,110.7,0.112,92.25,"FEB 03, 2023",240,40,90,0.444,9,34,0.265,23,30,0.767,8,29,37,22,16,2,13,20,112,103.51201478743069,7.0,3.0,51.0,0.5116279069767442,1610612765,103.51201478743069,108.2,107.16,106.12,Forward
16562,16562,Dennis Smith Jr.,1628372,CHA @ DET,CHA,1610612766,DET,0,1,22200785,2023-02-03,L,20,9,3,3,4,6,0.667,0,0,,1,1,1.0,0,3,2,1,3,1,4,23.1,1.398,,104.4,89.6,14.9,0.0,0.136,0.068,0.2,1.0,0.184,0.699,110.8,111.95,0.146,93.3,"FEB 03, 2023",240,40,90,0.444,9,34,0.265,23,30,0.767,8,29,37,22,16,2,13,20,112,103.51201478743069,7.0,3.0,51.0,0.5116279069767442,1610612765,103.51201478743069,108.2,107.16,106.12,Guard
16563,16563,Hamidou Diallo,1628977,DET vs. CHA,DET,1610612765,CHA,1,0,22200785,2023-02-03,W,20,7,1,1,3,4,0.75,0,0,,1,4,0.25,1,0,2,0,2,2,0,13.7,1.215,,100.0,104.4,-4.4,0.056,0.0,0.028,0.063,0.5,0.137,0.608,108.89,110.03,0.03,91.69,"FEB 03, 2023",240,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,22,22,118,111.19487372785524,16.0,2.0,37.0,0.4444444444444444,1610612766,111.19487372785524,106.12,107.16,108.2,Guard
16564,16564,Derrick White,1628401,BOS vs. PHX,BOS,1610612738,PHX,1,0,22200788,2023-02-03,L,35,19,1,5,6,12,0.5,2,4,0.5,5,6,0.833,1,4,0,0,2,2,-6,24.5,1.298,G,98.6,105.6,-7.0,0.026,0.1,0.064,0.071,0.5,0.227,0.649,99.37,98.1,0.105,81.75,"FEB 03, 2023",240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,94.33962264150944,6.0,6.0,53.0,0.431578947368421,1610612756,94.33962264150944,99.64,99.40000000000002,99.16,Guard
16565,16565,Luke Kornet,1628436,BOS vs. PHX,BOS,1610612738,PHX,1,0,22200788,2023-02-03,L,9,4,0,1,1,1,1.0,0,0,,2,2,1.0,0,1,0,0,1,2,1,4.2,2.128,,115.8,110.5,5.3,0.0,0.111,0.056,0.0,0.0,0.143,1.064,99.47,97.02,0.059,80.85,"FEB 03, 2023",240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,94.33962264150944,6.0,6.0,53.0,0.431578947368421,1610612756,94.33962264150944,99.64,99.40000000000002,99.16,Center-Forward
16566,16566,Damion Lee,1627814,PHX @ BOS,PHX,1610612756,BOS,0,1,22200788,2023-02-03,W,27,11,4,4,3,8,0.375,3,4,0.75,2,2,1.0,0,4,2,0,1,0,30,26.8,1.239,,129.8,78.6,51.3,0.0,0.129,0.07,0.148,4.0,0.154,0.619,102.03,101.49,0.124,84.58,"FEB 03, 2023",240,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,8,22,106,106.89794271883824,5.0,3.0,43.0,0.3866666666666666,1610612738,106.89794271883824,99.16,99.40000000000002,99.64,Guard-Forward
16567,16567,Malcolm Brogdon,1627763,BOS vs. PHX,BOS,1610612738,PHX,1,0,22200788,2023-02-03,L,22,12,1,4,5,12,0.417,0,3,0.0,2,2,1.0,0,4,1,0,2,1,-28,19.3,0.932,,71.7,129.8,-58.0,0.0,0.2,0.089,0.125,0.5,0.313,0.466,103.3,102.86,0.084,85.71,"FEB 03, 2023",240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,94.33962264150944,6.0,6.0,53.0,0.431578947368421,1610612756,94.33962264150944,99.64,99.40000000000002,99.16,Guard
16568,16568,Jaylen Brown,1627759,BOS vs. PHX,BOS,1610612738,PHX,1,0,22200788,2023-02-03,L,39,27,4,8,9,21,0.429,3,12,0.25,6,9,0.667,0,8,3,0,2,3,-5,49.6,1.082,G,95.1,101.2,-6.2,0.0,0.17,0.09,0.286,2.0,0.302,0.541,102.14,99.25,0.167,82.71,"FEB 03, 2023",240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,94.33962264150944,6.0,6.0,53.0,0.431578947368421,1610612756,94.33962264150944,99.64,99.40000000000002,99.16,Guard-Forward
16569,16569,Dario Šarić,203967,PHX @ BOS,PHX,1610612756,BOS,0,1,22200788,2023-02-03,W,30,14,3,13,5,13,0.385,4,7,0.571,0,0,,3,10,0,0,1,3,8,33.1,1.077,F,109.5,98.4,11.1,0.094,0.323,0.206,0.158,3.0,0.2,0.538,99.8,100.99,0.151,84.16,"FEB 03, 2023",240,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,8,22,106,106.89794271883824,5.0,3.0,43.0,0.3866666666666666,1610612738,106.89794271883824,99.16,99.40000000000002,99.64,Forward-Center
16570,16570,Keegan Murray,1631099,SAC @ IND,SAC,1610612758,IND,0,1,22200786,2023-02-03,L,25,3,1,7,1,6,0.167,1,4,0.25,0,0,,0,7,0,1,2,1,-8,13.9,0.5,F,89.1,105.6,-16.5,0.0,0.219,0.127,0.059,0.5,0.138,0.25,103.79,106.01,0.035,88.34,"FEB 03, 2023",240,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,104,101.16731517509729,13.0,5.0,47.0,0.449438202247191,1610612754,101.16731517509729,102.8,102.47999999999998,102.16,Forward
16571,16571,Bennedict Mathurin,1631097,IND vs. SAC,IND,1610612754,SAC,1,0,22200786,2023-02-03,W,28,14,0,4,4,9,0.444,1,3,0.333,5,6,0.833,1,3,1,0,3,1,-9,18.8,1.203,,95.4,109.2,-13.8,0.037,0.1,0.07,0.0,0.0,0.217,0.601,112.34,113.32,0.07,94.43,"FEB 03, 2023",240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,107,104.73766640563822,6.0,5.0,49.0,0.4302325581395348,1610612758,104.73766640563822,102.16,102.47999999999998,102.8,Guard-Forward
16572,16572,Aaron Nesmith,1630174,IND vs. SAC,IND,1610612754,SAC,1,0,22200786,2023-02-03,W,33,17,3,6,6,13,0.462,4,7,0.571,1,2,0.5,2,4,1,1,1,3,4,33.7,1.225,F,100.0,91.8,8.2,0.054,0.118,0.085,0.136,3.0,0.188,0.612,104.86,105.74,0.11,88.12,"FEB 03, 2023",240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,107,104.73766640563822,6.0,5.0,49.0,0.4302325581395348,1610612758,104.73766640563822,102.16,102.47999999999998,102.8,Guard-Forward
16573,16573,Terence Davis,1629056,SAC @ IND,SAC,1610612758,IND,0,1,22200786,2023-02-03,L,18,15,3,4,4,10,0.4,3,7,0.429,4,4,1.0,0,4,1,1,1,1,14,29.3,1.276,,107.0,71.1,35.9,0.0,0.19,0.095,0.273,3.0,0.265,0.638,110.88,117.05,0.24,97.54,"FEB 03, 2023",240,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,104,101.16731517509729,13.0,5.0,47.0,0.449438202247191,1610612754,101.16731517509729,102.8,102.47999999999998,102.16,Guard
16574,16574,Chimezie Metu,1629002,SAC @ IND,SAC,1610612758,IND,0,1,22200786,2023-02-03,L,10,10,0,4,4,5,0.8,2,3,0.667,0,0,,1,3,0,1,2,1,-3,15.8,2.0,,91.3,100.0,-8.7,0.077,0.3,0.174,0.0,0.0,0.25,1.0,110.57,111.43,0.27,92.85,"FEB 03, 2023",240,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,104,101.16731517509729,13.0,5.0,47.0,0.449438202247191,1610612754,101.16731517509729,102.8,102.47999999999998,102.16,Forward-Center
16575,16575,Daniel Theis,1628464,IND vs. SAC,IND,1610612754,SAC,1,0,22200786,2023-02-03,W,15,8,1,4,3,4,0.75,1,2,0.5,1,2,0.5,0,4,0,0,2,2,12,12.3,1.639,,135.3,94.4,40.8,0.0,0.235,0.129,0.077,0.5,0.184,0.82,108.3,109.8,0.089,91.5,"FEB 03, 2023",240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,107,104.73766640563822,6.0,5.0,49.0,0.4302325581395348,1610612758,104.73766640563822,102.16,102.47999999999998,102.8,Forward-Center
16576,16576,Malik Monk,1628370,SAC @ IND,SAC,1610612758,IND,0,1,22200786,2023-02-03,L,28,12,5,5,4,10,0.4,1,1,1.0,3,3,1.0,2,3,0,1,5,3,9,23.5,1.06,,104.7,89.2,15.5,0.061,0.125,0.088,0.263,1.0,0.216,0.53,106.55,110.74,0.067,92.29,"FEB 03, 2023",240,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,104,101.16731517509729,13.0,5.0,47.0,0.449438202247191,1610612754,101.16731517509729,102.8,102.47999999999998,102.16,Guard
16577,16577,Buddy Hield,1627741,IND vs. SAC,IND,1610612754,SAC,1,0,22200786,2023-02-03,W,37,21,6,10,8,15,0.533,5,9,0.556,0,0,,4,6,2,0,3,2,11,45.0,1.4,F,107.5,94.9,12.6,0.108,0.15,0.13,0.25,2.0,0.202,0.7,101.23,103.98,0.162,86.65,"FEB 03, 2023",240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,107,104.73766640563822,6.0,5.0,49.0,0.4302325581395348,1610612758,104.73766640563822,102.16,102.47999999999998,102.8,Guard
16578,16578,Jock Landale,1629111,PHX @ BOS,PHX,1610612756,BOS,0,1,22200788,2023-02-03,W,12,9,3,7,4,8,0.5,0,3,0.0,1,1,1.0,2,5,0,1,0,1,18,24.9,1.066,,137.0,70.4,66.7,0.143,0.357,0.25,0.3,0.0,0.25,0.533,107.2,105.94,0.225,88.28,"FEB 03, 2023",240,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,8,22,106,106.89794271883824,5.0,3.0,43.0,0.3866666666666666,1610612738,106.89794271883824,99.16,99.40000000000002,99.64,Center
16579,16579,Grant Williams,1629684,BOS vs. PHX,BOS,1610612738,PHX,1,0,22200788,2023-02-03,L,22,0,1,3,0,2,0.0,0,1,0.0,0,0,,0,3,1,0,1,3,-24,7.1,0.0,,84.4,131.9,-47.5,0.0,0.143,0.07,0.067,1.0,0.064,0.0,101.21,100.78,-0.01,83.98,"FEB 03, 2023",240,29,75,0.387,10,38,0.263,26,31,0.839,3,40,43,18,5,3,14,21,94,94.33962264150944,6.0,6.0,53.0,0.431578947368421,1610612756,94.33962264150944,99.64,99.40000000000002,99.16,Forward
16580,16580,Trey Lyles,1626168,SAC @ IND,SAC,1610612758,IND,0,1,22200786,2023-02-03,L,20,7,1,4,3,9,0.333,1,4,0.25,0,0,,3,1,0,0,2,2,-5,11.3,0.778,,109.3,120.9,-11.6,0.136,0.059,0.103,0.067,0.5,0.212,0.389,101.83,102.69,0.005,85.57,"FEB 03, 2023",240,37,86,0.43,13,38,0.342,17,20,0.85,11,38,49,24,6,5,19,15,104,101.16731517509729,13.0,5.0,47.0,0.449438202247191,1610612754,101.16731517509729,102.8,102.47999999999998,102.16,Forward
16581,16581,T.J. McConnell,204456,IND vs. SAC,IND,1610612754,SAC,1,0,22200786,2023-02-03,W,14,8,3,3,4,8,0.5,0,1,0.0,0,0,,0,3,0,0,1,2,-15,15.1,1.0,,85.3,129.4,-44.1,0.0,0.188,0.097,0.5,3.0,0.257,0.5,116.44,117.13,0.106,97.61,"FEB 03, 2023",240,40,89,0.449,17,41,0.415,10,14,0.714,9,38,47,28,13,5,16,18,107,104.73766640563822,6.0,5.0,49.0,0.4302325581395348,1610612758,104.73766640563822,102.16,102.47999999999998,102.8,Guard
16582,16582,Isaiah Livers,1630587,DET vs. CHA,DET,1610612765,CHA,1,0,22200785,2023-02-03,W,14,3,0,2,1,3,0.333,1,3,0.333,0,0,,0,2,1,1,5,0,-5,6.4,1.0,,94.1,112.1,-18.0,0.0,0.133,0.069,0.0,0.0,0.205,0.5,111.6,113.77,-0.009,94.81,"FEB 03, 2023",240,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,22,22,118,111.19487372785524,16.0,2.0,37.0,0.4444444444444444,1610612766,111.19487372785524,106.12,107.16,108.2,Forward
16583,16583,Nick Richards,1630208,CHA @ DET,CHA,1610612766,DET,0,1,22200785,2023-02-03,L,15,7,0,6,3,5,0.6,0,0,,1,1,1.0,3,3,0,1,1,5,-1,16.2,1.287,,111.8,108.3,3.4,0.188,0.214,0.2,0.0,0.0,0.162,0.643,109.6,110.04,0.058,91.7,"FEB 03, 2023",240,40,90,0.444,9,34,0.265,23,30,0.767,8,29,37,22,16,2,13,20,112,103.51201478743069,7.0,3.0,51.0,0.5116279069767442,1610612765,103.51201478743069,108.2,107.16,106.12,Center
16584,16584,Isaiah Stewart,1630191,DET vs. CHA,DET,1610612765,CHA,1,0,22200785,2023-02-03,W,28,8,6,16,3,12,0.25,0,2,0.0,2,2,1.0,5,11,1,0,0,1,0,39.2,0.621,F,109.1,116.1,-7.0,0.192,0.314,0.262,0.24,0.0,0.176,0.311,108.97,108.87,0.133,90.73,"FEB 03, 2023",240,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,22,22,118,111.19487372785524,16.0,2.0,37.0,0.4444444444444444,1610612766,111.19487372785524,106.12,107.16,108.2,Forward-Center
16585,16585,Saddiq Bey,1630180,DET vs. CHA,DET,1610612765,CHA,1,0,22200785,2023-02-03,W,30,22,2,8,8,16,0.5,3,8,0.375,3,4,0.75,3,5,0,0,1,4,6,33.6,1.239,,108.8,106.3,2.6,0.103,0.152,0.129,0.111,2.0,0.244,0.619,107.02,105.48,0.147,87.9,"FEB 03, 2023",240,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,22,22,118,111.19487372785524,16.0,2.0,37.0,0.4444444444444444,1610612766,111.19487372785524,106.12,107.16,108.2,Guard-Forward
16586,16586,Killian Hayes,1630165,DET vs. CHA,DET,1610612765,CHA,1,0,22200785,2023-02-03,W,24,4,5,1,2,6,0.333,0,1,0.0,0,0,,0,1,1,0,3,3,-9,12.7,0.667,,100.0,123.1,-23.1,0.0,0.043,0.02,0.25,1.67,0.141,0.333,108.18,107.3,0.01,89.42,"FEB 03, 2023",240,44,86,0.512,14,32,0.438,16,23,0.696,12,39,51,27,7,3,22,22,118,111.19487372785524,16.0,2.0,37.0,0.4444444444444444,1610612766,111.19487372785524,106.12,107.16,108.2,Guard
16587,16587,Saben Lee,1630240,PHX @ BOS,PHX,1610612756,BOS,0,1,22200788,2023-02-03,W,13,7,2,0,3,4,0.75,1,1,1.0,0,0,,0,0,1,0,2,2,16,11.0,1.75,,133.3,82.8,50.6,0.0,0.0,0.0,0.167,1.0,0.188,0.875,106.46,109.2,0.075,91.0,"FEB 03, 2023",240,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,8,22,106,106.89794271883824,5.0,3.0,43.0,0.3866666666666666,1610612738,106.89794271883824,99.16,99.40000000000002,99.64,Guard
16588,16588,Ish Wainright,1630688,PHX @ BOS,PHX,1610612756,BOS,0,1,22200788,2023-02-03,W,31,9,0,6,3,11,0.273,3,8,0.375,0,0,,1,5,1,2,0,3,13,25.2,0.818,,117.2,95.4,21.8,0.029,0.147,0.087,0.0,0.0,0.149,0.409,101.24,99.3,0.045,82.75,"FEB 03, 2023",240,41,95,0.432,12,32,0.375,12,14,0.857,10,43,53,28,6,6,8,22,106,106.89794271883824,5.0,3.0,43.0,0.3866666666666666,1610612738,106.89794271883824,99.16,99.40000000000002,99.64,Forward
16589,16589,Doug McDermott,203926,SAS vs. PHI,SAS,1610612759,PHI,1,0,22200791,2023-02-03,L,18,7,2,1,3,7,0.429,0,2,0.0,1,1,1.0,0,1,0,0,2,1,-19,9.2,0.941,,100.0,145.0,-45.0,0.0,0.067,0.032,0.143,1.0,0.209,0.47,107.15,105.33,0.033,87.78,"FEB 03, 2023",240,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,119.50286806883366,11.0,3.0,39.0,0.5287356321839081,1610612755,119.50286806883366,104.59999999999998,102.82,101.04,Forward
16590,16590,Montrezl Harrell,1626149,PHI @ SAS,PHI,1610612755,SAS,0,1,22200791,2023-02-03,W,16,6,1,7,3,4,0.75,0,0,,0,0,,2,5,0,0,0,2,13,15.9,1.5,,148.6,118.2,30.4,0.143,0.313,0.233,0.067,0.0,0.103,0.75,102.92,102.86,0.114,85.71,"FEB 03, 2023",240,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,10,13,137,135.58986539984167,8.0,0.0,35.0,0.5842696629213483,1610612759,135.58986539984167,101.04,102.82,104.59999999999998,Forward-Center
16591,16591,Stanley Johnson,1626169,SAS vs. PHI,SAS,1610612759,PHI,1,0,22200791,2023-02-03,L,29,13,4,2,5,7,0.714,1,1,1.0,2,2,1.0,1,1,1,0,0,2,-12,24.4,1.65,,123.0,138.1,-15.1,0.043,0.036,0.039,0.16,0.0,0.103,0.825,105.54,103.93,0.106,86.61,"FEB 03, 2023",240,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,119.50286806883366,11.0,3.0,39.0,0.5287356321839081,1610612755,119.50286806883366,104.59999999999998,102.82,101.04,Forward-Guard
16592,16592,Georges Niang,1627777,PHI @ SAS,PHI,1610612755,SAS,0,1,22200791,2023-02-03,W,23,13,2,3,5,8,0.625,3,5,0.6,0,0,,0,3,0,1,1,0,6,21.6,1.625,,138.3,128.3,10.0,0.0,0.15,0.073,0.111,2.0,0.167,0.813,100.15,98.83,0.119,82.36,"FEB 03, 2023",240,46,87,0.529,13,27,0.481,32,41,0.78,14,25,39,28,11,3,10,13,137,135.58986539984167,8.0,0.0,35.0,0.5842696629213483,1610612759,135.58986539984167,101.04,102.82,104.59999999999998,Forward
16593,16593,Zach Collins,1628380,SAS vs. PHI,SAS,1610612759,PHI,1,0,22200791,2023-02-03,L,17,5,3,7,2,6,0.333,0,2,0.0,1,2,0.5,1,6,0,0,2,4,-15,15.9,0.727,,105.9,141.7,-35.8,0.053,0.353,0.194,0.231,1.5,0.22,0.363,105.14,101.72,0.044,84.76,"FEB 03, 2023",240,52,89,0.584,7,21,0.333,14,15,0.933,9,26,35,32,8,0,18,25,125,119.50286806883366,11.0,3.0,39.0,0.5287356321839081,1610612755,119.50286806883366,104.59999999999998,102.82,101.04,Forward-Center
