,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,AWAY_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE
25851,Markelle Fultz,1628365,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,11,4,4,2,2,4,0.5,0,0,,0,0,,0,2,1,1,0,0,1,18.4,1.0,,131.8,133.3,-1.5,0.0,0.154,0.1,0.4,0.0,0.16,0.5,99.23,91.33,0.178,76.11,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25852,Buddy Hield,1627741,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,14,6,0,3,2,5,0.4,2,4,0.5,0,0,,1,2,0,0,1,1,0,8.6,1.2,,112.9,109.4,3.5,0.056,0.154,0.097,0.0,0.0,0.171,0.6,108.26,106.11,0.052,88.42,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25853,Kelly Oubre Jr.,1626162,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,30,21,2,9,6,14,0.429,2,7,0.286,7,9,0.778,2,7,0,1,1,4,10,36.8,1.169,F,129.0,111.1,17.9,0.061,0.219,0.138,0.091,2.0,0.268,0.585,103.58,100.84,0.124,84.03,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25854,Joe Ingles,204060,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,13,2,6,1,1,1,1.0,0,0,,0,0,,0,1,0,0,0,0,-4,12.2,2.0,,119.2,134.6,-15.4,0.0,0.067,0.037,0.5,0.0,0.033,1.0,98.19,92.9,0.138,77.42,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25855,Nicolas Batum,201587,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,30,5,1,4,2,6,0.333,1,3,0.333,0,0,,1,3,2,0,0,2,0,17.3,0.833,,113.8,112.1,1.7,0.031,0.086,0.06,0.042,0.0,0.082,0.417,104.77,103.48,0.043,86.23,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25856,Ricky Council IV,1641741,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,,66.7,200.0,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.43,114.29,0.0,95.24,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25857,Terquavion Smith,1631173,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,1,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,-2,0.5,0.0,,66.7,200.0,-133.3,0.0,0.0,0.0,1.0,1.0,0.333,0.0,91.43,114.29,0.0,95.24,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25858,Paolo Banchero,1631094,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,41,22,7,15,7,24,0.292,2,6,0.333,6,9,0.667,4,11,0,1,2,2,-21,51.5,0.787,F,96.7,121.1,-24.4,0.078,0.275,0.165,0.269,3.5,0.291,0.393,107.43,107.22,0.109,89.35,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25859,Jalen Suggs,1630591,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,33,20,2,4,7,12,0.583,3,6,0.5,3,6,0.5,1,3,0,0,1,3,-10,26.8,1.366,G,101.3,117.3,-16.0,0.023,0.091,0.053,0.095,2.0,0.182,0.683,109.35,109.0,0.097,90.84,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25860,Jeff Dowtin Jr.,1630288,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,,66.7,200.0,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.43,114.29,0.0,95.24,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25861,Goga Bitadze,1629048,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,14,5,0,2,2,4,0.5,0,0,,1,1,1.0,1,1,2,1,2,2,-17,14.4,1.126,,100.0,163.3,-63.3,0.059,0.083,0.069,0.0,0.0,0.176,0.563,110.51,110.22,0.038,91.85,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25862,De'Anthony Melton,1629001,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,5,3,1,1,1,3,0.333,1,2,0.5,0,0,,0,1,2,0,0,1,-5,11.7,1.0,,100.0,150.0,-50.0,0.0,0.25,0.1,0.5,0.0,0.25,0.5,99.05,89.72,0.186,74.77,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25863,Wendell Carter Jr.,1628976,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,4,4,0,0,2,3,0.667,0,1,0.0,0,0,,0,0,0,0,0,2,-2,4.0,1.333,C,87.5,100.0,-12.5,0.0,0.0,0.0,0.0,0.0,0.375,0.667,107.4,106.9,0.087,89.08,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25864,Mo Bamba,1628964,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-2,0.0,0.0,,66.7,133.3,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.47,130.91,0.0,109.09,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25865,Jonathan Isaac,1628371,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,27,5,1,9,2,7,0.286,0,3,0.0,1,1,1.0,2,7,1,1,1,3,2,22.3,0.672,,105.2,101.7,3.4,0.061,0.241,0.145,0.043,1.0,0.114,0.336,105.78,103.88,0.063,86.57,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25866,Cameron Payne,1626166,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,7,3,1,0,1,2,0.5,1,1,1.0,0,0,,0,0,0,0,0,1,6,4.5,1.5,,117.6,87.5,30.1,0.0,0.0,0.0,0.167,0.0,0.111,0.75,109.31,110.51,0.074,92.09,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25867,Joel Embiid,203954,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,32,32,7,13,10,23,0.435,4,7,0.571,8,9,0.889,0,13,0,1,4,2,22,57.1,1.187,C,123.3,94.4,28.8,0.0,0.333,0.181,0.35,1.75,0.388,0.593,107.73,108.69,0.243,90.58,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25868,Gary Harris,203914,ORL @ PHI,ORL,1610612753,PHI,0,1,0022301171,2024-04-12,L,32,3,0,0,1,8,0.125,1,5,0.2,0,0,,0,0,1,1,1,1,-10,8.0,0.375,G,98.6,113.9,-15.3,0.0,0.0,0.0,0.0,0.0,0.107,0.188,107.07,107.6,-0.034,89.67,"APR 12, 2024",240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,105.60747663551402,6.0,6.0,44.0,0.4772727272727273,1610612755,105.60747663551402,107.0,105.16000000000001,103.32
25869,Tobias Harris,202699,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,38,14,3,6,5,10,0.5,1,2,0.5,3,3,1.0,2,4,2,2,1,2,24,36.7,1.237,F,122.6,94.0,28.6,0.056,0.082,0.071,0.107,3.0,0.132,0.618,107.68,106.39,0.109,88.65,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25870,Kyle Lowry,200768,PHI vs. ORL,PHI,1610612755,ORL,1,0,0022301171,2024-04-12,W,24,7,2,3,2,3,0.667,1,1,1.0,2,2,1.0,1,2,0,0,2,3,11,11.6,1.804,G,125.5,107.4,18.0,0.045,0.067,0.058,0.1,1.0,0.103,0.902,110.29,107.8,0.05,89.84,"APR 12, 2024",240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,120.98335269066978,7.0,7.0,45.0,0.45263157894736844,1610612753,120.98335269066978,103.32,105.16000000000001,107.0
25871,Neemias Queta,1629674,BOS vs. CHA,BOS,1610612738,CHA,1,0,0022301173,2024-04-12,W,18,16,5,6,8,10,0.8,0,0,,0,0,,4,2,2,0,0,2,25,36.7,1.6,,147.5,87.2,60.3,0.211,0.1,0.154,0.313,0.0,0.213,0.8,107.61,105.63,0.243,88.02,"APR 12, 2024",240,54,104,0.519,14,41,0.341,9,13,0.692,16,37,53,34,12,1,6,20,131,131.3678299237866,3.0,7.0,33.0,0.42105263157894735,1610612766,131.3678299237866,99.71999999999998,100.2,100.68
25872,Aleksej Pokusevski,1630197,CHA @ BOS,CHA,1610612766,BOS,0,1,0022301173,2024-04-12,L,18,8,1,5,3,10,0.3,2,5,0.4,0,0,,1,4,0,1,0,2,-13,18.5,0.8,,84.6,117.9,-33.3,0.045,0.182,0.114,0.125,0.0,0.244,0.4,100.75,105.17,0.068,87.64,"APR 12, 2024",240,32,76,0.421,15,35,0.429,19,22,0.864,4,29,33,20,3,7,19,15,98,97.33810091378625,12.0,1.0,53.0,0.5192307692307693,1610612738,97.33810091378625,100.68,100.2,99.71999999999998
25873,Malik Beasley,1627736,MIL @ OKC,MIL,1610612749,OKC,0,1,0022301179,2024-04-12,L,30,17,2,2,7,10,0.7,3,5,0.6,0,0,,0,2,0,0,2,1,-2,20.4,1.7,G,112.9,114.3,-1.4,0.0,0.065,0.034,0.095,1.0,0.174,0.85,101.0,100.96,0.098,84.14,"APR 12, 2024",240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,107.30044123545927,13.0,5.0,38.0,0.5280898876404494,1610612760,107.30044123545927,99.71999999999998,99.75999999999999,99.8
25874,Pat Connaughton,1626192,MIL @ OKC,MIL,1610612749,OKC,0,1,0022301179,2024-04-12,L,16,8,2,1,3,6,0.5,1,4,0.25,1,2,0.5,0,1,0,0,1,2,-19,11.2,1.163,,88.6,142.9,-54.3,0.0,0.077,0.036,0.222,2.0,0.205,0.581,102.02,103.92,0.048,86.6,"APR 12, 2024",240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,107.30044123545927,13.0,5.0,38.0,0.5280898876404494,1610612760,107.30044123545927,99.71999999999998,99.75999999999999,99.8
25875,Thanasis Antetokounmpo,203648,MIL @ OKC,MIL,1610612749,OKC,0,1,0022301179,2024-04-12,L,7,4,1,0,2,2,1.0,0,0,,0,0,,0,0,1,0,1,0,2,7.5,2.0,,125.0,120.0,5.0,0.0,0.0,0.0,0.143,1.0,0.176,1.0,103.43,107.31,0.116,89.42,"APR 12, 2024",240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,107.30044123545927,13.0,5.0,38.0,0.5280898876404494,1610612760,107.30044123545927,99.71999999999998,99.75999999999999,99.8
25876,Mike Muscala,203488,OKC vs. MIL,OKC,1610612760,MIL,1,0,0022301179,2024-04-12,W,4,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,-8,-1.0,0.0,,55.6,144.4,-88.9,0.0,0.0,0.0,0.0,0.0,0.111,0.0,111.78,118.36,-0.048,98.63,"APR 12, 2024",240,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125,125.25050100200401,7.0,3.0,42.0,0.49411764705882355,1610612749,125.25050100200401,99.8,99.75999999999999,99.71999999999998
25877,Khris Middleton,203114,MIL @ OKC,MIL,1610612749,OKC,0,1,0022301179,2024-04-12,L,23,18,6,7,7,10,0.7,2,2,1.0,2,2,1.0,0,7,1,0,2,1,-11,36.4,1.654,F,117.0,137.5,-20.5,0.0,0.318,0.159,0.4,3.0,0.241,0.827,99.57,99.27,0.19,82.73,"APR 12, 2024",240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,107.30044123545927,13.0,5.0,38.0,0.5280898876404494,1610612760,107.30044123545927,99.71999999999998,99.75999999999999,99.8
25878,Gordon Hayward,202330,OKC vs. MIL,OKC,1610612760,MIL,1,0,0022301179,2024-04-12,W,26,6,2,6,3,4,0.75,0,0,,0,1,0.0,2,4,2,0,1,0,16,21.2,1.351,G,132.1,108.0,24.1,0.08,0.174,0.125,0.08,2.0,0.083,0.676,98.57,96.25,0.095,80.21,"APR 12, 2024",240,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125,125.25050100200401,7.0,3.0,42.0,0.49411764705882355,1610612749,125.25050100200401,99.8,99.75999999999999,99.71999999999998
25879,Patrick Beverley,201976,MIL @ OKC,MIL,1610612749,OKC,0,1,0022301179,2024-04-12,L,24,6,7,3,2,5,0.4,0,0,,2,2,1.0,0,3,1,0,1,2,-6,22.1,1.02,G,122.4,137.5,-15.1,0.0,0.136,0.068,0.333,7.0,0.125,0.51,96.73,95.93,0.081,79.95,"APR 12, 2024",240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,107.30044123545927,13.0,5.0,38.0,0.5280898876404494,1610612760,107.30044123545927,99.71999999999998,99.75999999999999,99.8
25880,Brook Lopez,201572,MIL @ OKC,MIL,1610612749,OKC,0,1,0022301179,2024-04-12,L,23,18,1,2,7,14,0.5,2,7,0.286,2,2,1.0,2,0,0,1,0,2,-9,24.9,1.21,C,121.7,141.3,-19.6,0.095,0.0,0.047,0.067,0.0,0.288,0.605,95.21,94.02,0.087,78.35,"APR 12, 2024",240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,107.30044123545927,13.0,5.0,38.0,0.5280898876404494,1610612760,107.30044123545927,99.71999999999998,99.75999999999999,99.8
25881,OG Anunoby,1628384,NYK vs. BKN,NYK,1610612752,BKN,1,0,0022301175,2024-04-12,W,34,15,0,1,6,13,0.462,3,5,0.6,0,0,,0,1,2,0,0,3,4,22.2,1.154,F,122.6,116.1,6.5,0.0,0.036,0.017,0.0,0.0,0.188,0.577,88.85,88.79,0.062,73.99,"APR 12, 2024",240,38,83,0.458,14,30,0.467,21,25,0.84,8,23,31,21,10,3,5,15,111,121.97802197802199,3.0,4.0,45.0,0.5,1610612751,121.97802197802199,91.0,88.68,86.36
25882,T.J. McConnell,204456,IND @ CLE,IND,1610612754,CLE,0,1,0022301174,2024-04-12,L,20,16,7,2,8,14,0.571,0,1,0.0,0,0,,0,2,2,0,0,2,1,34.9,1.143,,111.4,114.3,-2.9,0.0,0.1,0.05,0.583,0.0,0.275,0.571,105.86,105.67,0.196,88.05,"APR 12, 2024",240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,114.6350783339702,9.0,2.0,41.0,0.5263157894736842,1610612739,114.6350783339702,104.68,103.90000000000002,103.12
25883,Isaac Okoro,1630171,CLE vs. IND,CLE,1610612739,IND,1,0,0022301174,2024-04-12,W,25,7,0,1,2,4,0.5,0,1,0.0,3,3,1.0,1,0,1,1,0,1,-5,14.2,1.316,,114.5,121.4,-6.9,0.038,0.0,0.019,0.0,0.0,0.078,0.658,107.16,105.97,0.045,88.31,"APR 12, 2024",240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,125.09697439875873,7.0,2.0,39.0,0.5168539325842697,1610612754,125.09697439875873,103.12,103.90000000000002,104.68
25884,Jericho Sims,1630579,NYK vs. BKN,NYK,1610612752,BKN,1,0,0022301175,2024-04-12,W,23,2,1,4,0,1,0.0,0,0,,2,2,1.0,2,2,0,1,0,3,13,11.3,1.064,C,135.7,100.0,35.7,0.091,0.091,0.091,0.05,0.0,0.043,0.532,90.5,89.87,0.027,74.89,"APR 12, 2024",240,38,83,0.458,14,30,0.467,21,25,0.84,8,23,31,21,10,3,5,15,111,121.97802197802199,3.0,4.0,45.0,0.5,1610612751,121.97802197802199,91.0,88.68,86.36
25885,Trendon Watford,1630570,BKN @ NYK,BKN,1610612751,NYK,0,1,0022301175,2024-04-12,L,38,17,3,13,6,10,0.6,1,2,0.5,4,6,0.667,2,11,0,0,5,3,1,32.1,1.345,G,111.3,109.9,1.4,0.061,0.282,0.181,0.125,0.6,0.214,0.672,89.43,89.53,0.137,74.61,"APR 12, 2024",240,41,82,0.5,11,32,0.344,14,19,0.737,16,29,45,22,3,4,12,19,107,123.8999536822603,10.0,3.0,31.0,0.4578313253012048,1610612752,123.8999536822603,86.36,88.68,91.0
25886,Precious Achiuwa,1630173,NYK vs. BKN,NYK,1610612752,BKN,1,0,0022301175,2024-04-12,W,8,5,0,3,2,2,1.0,1,1,1.0,0,0,,0,3,0,0,0,0,3,8.6,2.5,,142.9,121.4,21.4,0.0,0.429,0.2,0.0,0.0,0.111,1.25,94.39,88.81,0.208,74.01,"APR 12, 2024",240,38,83,0.458,14,30,0.467,21,25,0.84,8,23,31,21,10,3,5,15,111,121.97802197802199,3.0,4.0,45.0,0.5,1610612751,121.97802197802199,91.0,88.68,86.36
25887,Nic Claxton,1629651,BKN @ NYK,BKN,1610612751,NYK,0,1,0022301175,2024-04-12,L,36,9,3,12,4,8,0.5,0,0,,1,4,0.25,5,7,0,2,1,3,-3,32.9,0.922,C,116.7,123.1,-6.4,0.172,0.2,0.188,0.12,3.0,0.141,0.461,88.64,88.08,0.085,73.4,"APR 12, 2024",240,41,82,0.5,11,32,0.344,14,19,0.737,16,29,45,22,3,4,12,19,107,123.8999536822603,10.0,3.0,31.0,0.4578313253012048,1610612752,123.8999536822603,86.36,88.68,91.0
25888,Jalen Brunson,1628973,NYK vs. BKN,NYK,1610612752,BKN,1,0,0022301175,2024-04-12,W,37,30,11,1,10,25,0.4,3,7,0.429,7,7,1.0,0,1,1,0,0,2,7,50.7,1.068,G,116.2,107.5,8.7,0.0,0.031,0.015,0.647,0.0,0.368,0.534,88.74,88.69,0.205,73.91,"APR 12, 2024",240,38,83,0.458,14,30,0.467,21,25,0.84,8,23,31,21,10,3,5,15,111,121.97802197802199,3.0,4.0,45.0,0.5,1610612751,121.97802197802199,91.0,88.68,86.36
25889,Mikal Bridges,1628969,BKN @ NYK,BKN,1610612751,NYK,0,1,0022301175,2024-04-12,L,24,5,4,0,2,8,0.25,1,5,0.2,0,0,,0,0,0,1,0,1,-1,14.0,0.625,F,111.4,113.6,-2.3,0.0,0.0,0.0,0.235,0.0,0.154,0.313,88.22,87.51,0.028,72.92,"APR 12, 2024",240,41,82,0.5,11,32,0.344,14,19,0.737,16,29,45,22,3,4,12,19,107,123.8999536822603,10.0,3.0,31.0,0.4578313253012048,1610612752,123.8999536822603,86.36,88.68,91.0
25890,Max Strus,1629622,CLE vs. IND,CLE,1610612739,IND,1,0,0022301174,2024-04-12,W,28,7,9,5,2,10,0.2,1,5,0.2,2,3,0.667,2,3,1,0,0,1,17,29.5,0.618,F,139.3,115.3,24.1,0.074,0.13,0.1,0.29,0.0,0.159,0.309,107.07,102.99,0.07,85.82,"APR 12, 2024",240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,125.09697439875873,7.0,2.0,39.0,0.5168539325842697,1610612754,125.09697439875873,103.12,103.90000000000002,104.68
25891,Caris LeVert,1627747,CLE vs. IND,CLE,1610612739,IND,1,0,0022301174,2024-04-12,W,27,16,5,6,6,12,0.5,1,2,0.5,3,4,0.75,2,4,1,0,1,1,11,32.7,1.163,,128.8,110.2,18.6,0.074,0.143,0.109,0.238,5.0,0.221,0.581,106.68,106.0,0.133,88.33,"APR 12, 2024",240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,125.09697439875873,7.0,2.0,39.0,0.5168539325842697,1610612754,125.09697439875873,103.12,103.90000000000002,104.68
25892,Andrew Nembhard,1629614,IND @ CLE,IND,1610612754,CLE,0,1,0022301174,2024-04-12,L,35,10,5,2,3,8,0.375,0,3,0.0,4,4,1.0,1,1,0,0,2,2,-10,17.9,1.025,G,116.2,131.5,-15.3,0.032,0.028,0.03,0.172,2.5,0.148,0.512,102.85,101.12,0.041,84.26,"APR 12, 2024",240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,114.6350783339702,9.0,2.0,41.0,0.5263157894736842,1610612739,114.6350783339702,104.68,103.90000000000002,103.12
25893,Ben Sheppard,1641767,IND @ CLE,IND,1610612754,CLE,0,1,0022301174,2024-04-12,L,14,3,1,3,1,3,0.333,1,3,0.333,0,0,,0,3,0,0,2,1,-2,6.1,1.0,,112.5,126.7,-14.2,0.0,0.214,0.103,0.067,0.5,0.135,0.5,102.85,103.45,0.026,86.21,"APR 12, 2024",240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,114.6350783339702,9.0,2.0,41.0,0.5263157894736842,1610612739,114.6350783339702,104.68,103.90000000000002,103.12
25894,Evan Mobley,1630596,CLE vs. IND,CLE,1610612739,IND,1,0,0022301174,2024-04-12,W,29,12,2,5,6,7,0.857,0,1,0.0,0,0,,1,4,0,1,1,5,-3,23.0,1.714,F,114.5,115.6,-1.1,0.034,0.148,0.089,0.083,2.0,0.114,0.857,105.58,103.38,0.08,86.15,"APR 12, 2024",240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,125.09697439875873,7.0,2.0,39.0,0.5168539325842697,1610612754,125.09697439875873,103.12,103.90000000000002,104.68
25895,Jalen Smith,1630188,IND @ CLE,IND,1610612754,CLE,0,1,0022301174,2024-04-12,L,20,11,0,6,5,8,0.625,1,2,0.5,0,0,,3,3,2,0,1,3,1,23.2,1.375,,111.4,114.3,-2.9,0.15,0.15,0.15,0.0,0.0,0.176,0.688,105.86,105.67,0.108,88.05,"APR 12, 2024",240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,114.6350783339702,9.0,2.0,41.0,0.5263157894736842,1610612739,114.6350783339702,104.68,103.90000000000002,103.12
25896,Obi Toppin,1630167,IND @ CLE,IND,1610612754,CLE,0,1,0022301174,2024-04-12,L,16,10,6,2,4,8,0.5,0,2,0.0,2,2,1.0,1,1,2,1,1,1,3,29.4,1.126,,111.1,105.7,5.4,0.077,0.059,0.067,0.462,6.0,0.244,0.563,105.93,106.83,0.177,89.03,"APR 12, 2024",240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,114.6350783339702,9.0,2.0,41.0,0.5263157894736842,1610612739,114.6350783339702,104.68,103.90000000000002,103.12
25897,Darius Garland,1629636,CLE vs. IND,CLE,1610612739,IND,1,0,0022301174,2024-04-12,W,29,16,4,2,6,11,0.545,4,5,0.8,0,0,,0,2,0,0,4,0,3,20.4,1.455,G,118.0,109.5,8.5,0.0,0.083,0.038,0.182,1.0,0.221,0.727,103.63,103.9,0.091,86.58,"APR 12, 2024",240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,125.09697439875873,7.0,2.0,39.0,0.5168539325842697,1610612754,125.09697439875873,103.12,103.90000000000002,104.68
25898,Georges Niang,1627777,CLE vs. IND,CLE,1610612739,IND,1,0,0022301174,2024-04-12,W,27,9,0,5,3,10,0.3,3,8,0.375,0,0,,0,5,2,0,0,2,2,21.0,0.9,,123.6,115.8,7.8,0.0,0.192,0.094,0.0,0.0,0.159,0.45,101.6,100.99,0.052,84.16,"APR 12, 2024",240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,125.09697439875873,7.0,2.0,39.0,0.5168539325842697,1610612754,125.09697439875873,103.12,103.90000000000002,104.68
