Game,Tipoff,Season,Score,Over_Under,Home_Line
CLE @ CHI,Dec 17 8:00 PM,2025,111-127,242.5,5.5
MEM @ MIN,Dec 17 8:00 PM,2025,116-110,227.0,-6.5
ATL @ CHA,Dec 18 7:00 PM,2025,126-133,240.5,4.5
NYK @ IND,Dec 18 7:00 PM,2025,114-113,226.5,3.5
MIA @ BKN,Dec 18 7:30 PM,2025,106-95,228.5,8.0
TOR @ MIL,Dec 18 8:00 PM,2025,111-105,218.5,4.0
HOU @ NOP,Dec 18 8:00 PM,2025,128-133,236.0,9.5
LAC @ OKC,Dec 18 8:00 PM,2025,101-122,222.5,-17.0
WAS @ SAS,Dec 18 8:00 PM,2025,94-119,241.0,-15.5
DET @ DAL,Dec 18 8:30 PM,2025,114-116,230.0,5.5
ORL @ DEN,Dec 18 9:00 PM,2025,115-126,237.5,-6.5
GSW @ PHX,Dec 18 9:00 PM,2025,98-99,229.0,1.5
LAL @ UTA,Dec 18 9:00 PM,2025,143-135,242.5,9.0
SAC @ POR,Dec 18 10:00 PM,2025,133-134,238.5,-8.5
MIA @ BOS,Dec 19 7:00 PM,2025,116-129,233.0,-7.5
PHI @ NYK,Dec 19 7:00 PM,2025,116-107,230.0,-6.5
SAS @ ATL,Dec 19 7:30 PM,2025,126-98,238.0,3.5
CHI @ CLE,Dec 19 7:30 PM,2025,136-125,238.0,-4.5
OKC @ MIN,Dec 19 9:30 PM,2025,107-112,232.5,5.5
HOU @ DEN,Dec 20 5:00 PM,2025,115-101,236.0,-1.0
IND @ NOP,Dec 20 7:00 PM,2025,109-128,235.5,-2.5
DAL @ PHI,Dec 20 7:00 PM,2025,114-121,226.5,-1.0
BOS @ TOR,Dec 20 7:00 PM,2025,112-96,221.5,-1.5
CHA @ DET,Dec 20 7:30 PM,2025,86-112,234.5,-10.5
WAS @ MEM,Dec 20 8:00 PM,2025,130-122,233.0,-12.0
PHX @ GSW,Dec 20 8:30 PM,2025,116-119,226.5,-6.0
ORL @ UTA,Dec 20 9:30 PM,2025,128-127,240.0,7.5
POR @ SAC,Dec 20 10:00 PM,2025,98-93,236.0,4.0
LAL @ LAC,Dec 20 10:30 PM,2025,88-103,229.5,1.5
CHI @ ATL,Dec 21 3:30 PM,2025,152-150,248.0,-4.0
TOR @ BKN,Dec 21 6:00 PM,2025,81-96,216.0,3.5
MIA @ NYK,Dec 21 6:00 PM,2025,125-132,236.0,-7.0
MIL @ MIN,Dec 21 7:00 PM,2025,100-103,226.5,-12.0
SAS @ WAS,Dec 21 7:00 PM,2025,124-113,237.5,16.0
HOU @ SAC,Dec 21 10:00 PM,2025,124-125,223.0,12.0
CHA @ CLE,Dec 22 7:00 PM,2025,132-139,239.5,-9.5
IND @ BOS,Dec 22 7:30 PM,2025,95-103,225.5,-11.5
DAL @ NOP,Dec 22 8:00 PM,2025,113-119,241.0,-1.0
UTA @ DEN,Dec 22 9:00 PM,2025,112-135,251.0,-12.5
MEM @ OKC,Dec 22 9:30 PM,2025,103-119,234.0,-15.5
ORL @ GSW,Dec 22 10:00 PM,2025,97-120,228.0,-6.0
DET @ POR,Dec 22 10:00 PM,2025,110-102,235.0,6.5
WAS @ CHA,Dec 23 7:00 PM,2025,109-126,239.5,-6.5
BKN @ PHI,Dec 23 7:00 PM,2025,114-106,220.0,-9.5
CHI @ ATL,Dec 23 7:30 PM,2025,126-123,254.5,-3.5
NOP @ CLE,Dec 23 7:30 PM,2025,118-141,249.0,-10.0
MIL @ IND,Dec 23 7:30 PM,2025,111-94,217.0,-1.5
TOR @ MIA,Dec 23 7:30 PM,2025,112-91,227.5,-5.5
DEN @ DAL,Dec 23 8:00 PM,2025,130-131,236.5,6.0
NYK @ MIN,Dec 23 8:00 PM,2025,104-115,230.0,-7.0
OKC @ SAS,Dec 23 8:30 PM,2025,110-130,237.5,6.5
LAL @ PHX,Dec 23 9:00 PM,2025,108-132,226.0,-3.5
MEM @ UTA,Dec 23 9:00 PM,2025,137-128,242.0,4.0
ORL @ POR,Dec 23 10:00 PM,2025,110-106,231.0,1.5
DET @ SAC,Dec 23 10:00 PM,2025,136-127,226.0,9.5
HOU @ LAC,Dec 23 10:30 PM,2025,108-128,219.5,7.0
CLE @ NYK,Dec 25 12:00 PM,2025,124-126,241.5,-4.5
SAS @ OKC,Dec 25 2:30 PM,2025,117-102,234.5,-10.5
DAL @ GSW,Dec 25 5:00 PM,2025,116-126,231.5,-9.0
HOU @ LAL,Dec 25 8:00 PM,2025,119-96,231.5,-1.5
MIN @ DEN,Dec 25 10:30 PM,2025,138-142,239.0,-1.0
DAL @ SAC,Dec 27 5:00 PM,2025,107-113,233.5,-4.5
PHX @ NOP,Dec 27 7:00 PM,2025,123-114,241.0,4.5
DEN @ ORL,Dec 27 7:00 PM,2025,126-127,235.0,3.5
NYK @ ATL,Dec 27 8:00 PM,2025,128-125,244.5,6.0
MIL @ CHI,Dec 27 8:00 PM,2025,112-103,234.0,-2.5
CLE @ HOU,Dec 27 8:00 PM,2025,100-117,232.0,-2.5
IND @ MIA,Dec 27 8:00 PM,2025,116-142,233.5,-6.5
BKN @ MIN,Dec 27 8:00 PM,2025,123-107,224.0,-12.0
UTA @ SAS,Dec 27 8:00 PM,2025,127-114,244.0,-14.0
PHI @ OKC,Dec 28 3:30 PM,2025,104-129,226.0,-14.5
GSW @ TOR,Dec 28 3:30 PM,2025,127-141,227.5,4.5
BOS @ POR,Dec 28 6:00 PM,2025,108-114,231.5,6.5
MEM @ WAS,Dec 28 6:00 PM,2025,112-116,241.5,8.0
DET @ LAC,Dec 28 9:00 PM,2025,99-112,224.5,4.0
SAC @ LAL,Dec 28 9:30 PM,2025,101-125,231.5,-12.5
MIL @ CHA,Dec 29 7:00 PM,2025,123-113,227.5,3.0
PHX @ WAS,Dec 29 7:00 PM,2025,115-101,233.0,10.5
GSW @ BKN,Dec 29 7:30 PM,2025,120-107,226.5,6.0
DEN @ MIA,Dec 29 7:30 PM,2025,123-147,244.0,1.5
ORL @ TOR,Dec 29 7:30 PM,2025,106-107,220.5,2.0
MIN @ CHI,Dec 29 8:00 PM,2025,136-101,243.0,6.5
IND @ HOU,Dec 29 8:00 PM,2025,119-126,223.0,-12.0
NYK @ NOP,Dec 29 8:00 PM,2025,130-125,247.0,8.0
ATL @ OKC,Dec 29 8:00 PM,2025,129-140,232.5,-17.0
CLE @ SAS,Dec 29 8:00 PM,2025,113-101,243.0,-3.5
DAL @ POR,Dec 29 10:30 PM,2025,122-125,232.5,-2.5
PHI @ MEM,Dec 30 8:00 PM,2025,139-136,234.5,-1.0
BOS @ UTA,Dec 30 9:00 PM,2025,129-119,243.0,8.5
DET @ LAL,Dec 30 10:30 PM,2025,128-106,233.0,2.5
SAC @ LAC,Dec 30 11:00 PM,2025,90-131,218.5,-9.5
GSW @ CHA,Dec 31 1:00 PM,2025,132-125,234.5,8.0
MIN @ ATL,Dec 31 3:00 PM,2025,102-126,240.0,6.0
ORL @ IND,Dec 31 3:00 PM,2025,112-110,230.0,4.5
PHX @ CLE,Dec 31 3:30 PM,2025,113-129,233.0,-6.5
NOP @ CHI,Dec 31 7:00 PM,2025,118-134,250.0,-2.0
NYK @ SAS,Dec 31 7:00 PM,2025,132-134,236.0,-3.5
DEN @ TOR,Dec 31 7:30 PM,2025,106-103,229.5,-7.0
WAS @ MIL,Dec 31 8:00 PM,2025,114-113,234.5,-10.5
POR @ OKC,Dec 31 8:00 PM,2025,95-124,232.5,-16.0
HOU @ BKN,Jan 1 6:00 PM,2025,120-96,217.0,13.0
MIA @ DET,Jan 1 7:00 PM,2025,118-112,235.5,-4.5
PHI @ DAL,Jan 1 8:30 PM,2025,123-108,231.5,-1.0
BOS @ SAC,Jan 1 10:00 PM,2025,120-106,229.5,10.5
UTA @ LAC,Jan 1 10:30 PM,2025,101-118,230.5,-14.0
SAS @ IND,Jan 2 7:00 PM,2025,123-113,239.0,5.0
BKN @ WAS,Jan 2 7:00 PM,2025,99-119,224.0,-3.0
DEN @ CLE,Jan 2 7:30 PM,2025,108-113,239.5,-13.5
ATL @ NYK,Jan 2 7:30 PM,2025,111-99,239.5,-4.5
ORL @ CHI,Jan 2 8:00 PM,2025,114-121,233.5,5.0
CHA @ MIL,Jan 2 8:00 PM,2025,121-122,234.0,-6.0
POR @ NOP,Jan 2 8:00 PM,2025,122-109,240.5,3.5
SAC @ PHX,Jan 2 9:00 PM,2025,102-129,224.0,-13.5
OKC @ GSW,Jan 2 10:00 PM,2025,131-94,226.5,13.5
MEM @ LAL,Jan 2 10:30 PM,2025,121-128,241.5,-5.0
MIN @ MIA,Jan 3 5:00 PM,2025,125-115,235.5,2.5
PHI @ NYK,Jan 3 7:30 PM,2025,130-119,233.5,-3.5
ATL @ TOR,Jan 3 7:30 PM,2025,117-134,232.5,-5.0
CHA @ CHI,Jan 3 8:00 PM,2025,112-99,241.0,-2.5
POR @ SAS,Jan 3 8:00 PM,2025,115-110,236.5,-8.0
HOU @ DAL,Jan 3 8:30 PM,2025,104-110,227.5,8.0
UTA @ GSW,Jan 3 10:00 PM,2025,114-123,248.5,-12.5
BOS @ LAC,Jan 3 10:30 PM,2025,146-115,220.0,-1.5
DET @ CLE,Jan 4 2:00 PM,2025,114-110,239.5,-3.0
IND @ ORL,Jan 4 3:00 PM,2025,127-135,228.5,-6.5
DEN @ BKN,Jan 4 3:30 PM,2025,115-127,224.5,2.0
NOP @ MIA,Jan 4 6:00 PM,2025,106-125,246.5,-7.5
MIN @ WAS,Jan 4 6:00 PM,2025,141-115,240.0,11.0
OKC @ PHX,Jan 4 8:00 PM,2025,105-108,229.5,10.0
MIL @ SAC,Jan 4 9:00 PM,2025,115-98,227.5,6.5
MEM @ LAL,Jan 4 9:30 PM,2025,114-120,238.5,-6.0
NYK @ DET,Jan 5 7:00 PM,2025,90-121,233.0,1.0
CHI @ BOS,Jan 5 7:30 PM,2025,101-115,236.5,-10.5
ATL @ TOR,Jan 5 7:30 PM,2025,100-118,237.0,-2.5
PHX @ HOU,Jan 5 8:00 PM,2025,97-100,222.5,-8.5
CHA @ OKC,Jan 5 8:00 PM,2025,124-97,235.0,-15.5
DEN @ PHI,Jan 5 8:30 PM,2025,125-124,228.5,-15.0
GSW @ LAC,Jan 5 10:00 PM,2025,102-103,222.0,-1.0
UTA @ POR,Jan 5 10:00 PM,2025,117-137,242.0,-6.0
CLE @ IND,Jan 6 7:00 PM,2025,120-116,237.0,6.5
ORL @ WAS,Jan 6 7:00 PM,2025,112-120,235.0,7.5
SAS @ MEM,Jan 6 8:00 PM,2025,105-106,237.5,6.0
MIA @ MIN,Jan 6 8:00 PM,2025,94-122,238.0,-5.5
LAL @ NOP,Jan 6 8:00 PM,2025,111-103,245.5,5.5
DAL @ SAC,Jan 6 11:00 PM,2025,100-98,233.5,5.0
DEN @ BOS,Jan 7 7:00 PM,2025,114-110,230.5,-10.0
TOR @ CHA,Jan 7 7:00 PM,2025,97-96,229.5,2.5
CHI @ DET,Jan 7 7:00 PM,2025,93-108,227.5,-8.0
WAS @ PHI,Jan 7 7:00 PM,2025,110-131,234.5,-16.0
NOP @ ATL,Jan 7 7:30 PM,2025,100-117,246.5,-10.5
ORL @ BKN,Jan 7 7:30 PM,2025,104-103,221.0,2.0
LAC @ NYK,Jan 7 7:30 PM,2025,111-123,223.0,-5.0
PHX @ MEM,Jan 7 8:00 PM,2025,117-98,231.5,5.5
UTA @ OKC,Jan 7 8:00 PM,2025,125-129,243.0,-19.5
LAL @ SAS,Jan 7 9:30 PM,2025,91-107,233.5,-8.5
MIL @ GSW,Jan 7 10:00 PM,2025,113-120,228.5,-6.5
HOU @ POR,Jan 7 10:00 PM,2025,102-103,222.5,7.5
IND @ CHA,Jan 8 7:00 PM,2025,114-112,232.5,-4.5
CLE @ MIN,Jan 8 8:00 PM,2025,122-131,239.0,-3.0
DAL @ UTA,Jan 8 9:00 PM,2025,114-116,243.5,5.0
TOR @ BOS,Jan 9 7:00 PM,2025,117-125,224.0,-9.5
PHI @ ORL,Jan 9 7:00 PM,2025,103-91,227.0,3.0
NOP @ WAS,Jan 9 7:00 PM,2025,128-107,242.5,3.0
LAC @ BKN,Jan 9 7:30 PM,2025,121-105,215.0,6.0
OKC @ MEM,Jan 9 8:00 PM,2025,117-116,229.5,5.5
ATL @ DEN,Jan 9 9:00 PM,2025,110-87,229.5,-1.0
NYK @ PHX,Jan 9 9:00 PM,2025,107-112,229.0,1.0
SAC @ GSW,Jan 9 10:00 PM,2025,103-137,231.5,-15.0
HOU @ POR,Jan 9 10:00 PM,2025,105-111,222.0,7.0
MIL @ LAL,Jan 9 10:30 PM,2025,105-101,228.5,-3.5
MIN @ CLE,Jan 10 1:00 PM,2025,134-146,240.5,-2.5
MIA @ IND,Jan 10 7:00 PM,2025,99-123,237.0,6.5
LAC @ DET,Jan 10 7:30 PM,2025,98-92,214.5,-1.5
SAS @ BOS,Jan 10 8:00 PM,2025,100-95,230.5,-1.0
DAL @ CHI,Jan 10 8:00 PM,2025,107-125,233.5,-4.0
CHA @ UTA,Jan 10 9:30 PM,2025,150-95,241.0,6.0
NOP @ ORL,Jan 11 3:00 PM,2025,118-128,236.0,-7.5
BKN @ MEM,Jan 11 3:30 PM,2025,98-103,221.0,-7.5
NYK @ POR,Jan 11 6:00 PM,2025,123-114,230.0,5.5
PHI @ TOR,Jan 11 6:00 PM,2025,115-116,220.0,1.0
SAS @ MIN,Jan 11 7:00 PM,2025,103-104,233.0,-2.5
MIA @ OKC,Jan 11 7:00 PM,2025,112-124,234.0,-15.0
MIL @ DEN,Jan 11 8:00 PM,2025,104-108,218.5,6.0
WAS @ PHX,Jan 11 8:00 PM,2025,93-112,230.5,-15.0
ATL @ GSW,Jan 11 8:30 PM,2025,124-111,237.0,-7.5
HOU @ SAC,Jan 11 9:00 PM,2025,98-111,223.0,14.0
UTA @ CLE,Jan 12 7:00 PM,2025,123-112,249.5,-13.0
BOS @ IND,Jan 12 7:30 PM,2025,96-98,227.0,5.0
PHI @ TOR,Jan 12 7:30 PM,2025,115-102,221.0,3.0
BKN @ DAL,Jan 12 8:30 PM,2025,105-113,219.5,-3.5
LAL @ SAC,Jan 12 10:00 PM,2025,112-124,231.5,9.5
CHA @ LAC,Jan 12 10:30 PM,2025,109-117,222.5,-4.5
PHX @ MIA,Jan 13 7:30 PM,2025,121-127,232.5,-1.5
CHI @ HOU,Jan 13 8:00 PM,2025,113-119,224.5,-12.5
MIN @ MIL,Jan 13 8:00 PM,2025,139-106,229.5,-1.5
DEN @ NOP,Jan 13 8:00 PM,2025,122-116,235.5,2.0
SAS @ OKC,Jan 13 8:00 PM,2025,98-119,230.0,-8.5
ATL @ LAL,Jan 13 10:30 PM,2025,116-141,233.5,-1.5
POR @ GSW,Jan 13 11:00 PM,2025,97-119,225.5,-10.5
TOR @ IND,Jan 14 7:00 PM,2025,115-101,220.5,-1.0
CLE @ PHI,Jan 14 7:00 PM,2025,133-107,236.5,-1.0
UTA @ CHI,Jan 14 8:00 PM,2025,126-128,241.0,-5.5
BKN @ NOP,Jan 14 8:00 PM,2025,113-116,232.5,-1.0
DEN @ DAL,Jan 14 9:30 PM,2025,118-109,224.5,-1.5
NYK @ SAC,Jan 14 10:00 PM,2025,101-112,230.0,11.0
WAS @ LAC,Jan 14 10:30 PM,2025,105-119,227.0,-11.5
MEM @ ORL,Jan 15 2:00 PM,2025,111-118,227.5,-5.5
PHX @ DET,Jan 15 7:00 PM,2025,105-108,218.5,-7.5
OKC @ HOU,Jan 15 7:30 PM,2025,111-91,221.5,4.5
BOS @ MIA,Jan 15 7:30 PM,2025,119-114,234.5,2.5
MIL @ SAS,Jan 15 8:00 PM,2025,101-119,225.5,-7.0
UTA @ DAL,Jan 15 8:30 PM,2025,122-144,238.0,-2.5
NYK @ GSW,Jan 15 10:00 PM,2025,113-126,228.5,-7.5
ATL @ POR,Jan 15 10:00 PM,2025,101-117,230.0,4.0
CHA @ LAL,Jan 15 10:30 PM,2025,135-117,233.5,-3.0
NOP @ IND,Jan 16 7:00 PM,2025,119-127,241.5,-4.5
CLE @ PHI,Jan 16 7:00 PM,2025,117-115,233.5,-2.5
CHI @ BKN,Jan 16 7:30 PM,2025,109-112,224.5,-1.0
LAC @ TOR,Jan 16 7:30 PM,2025,121-117,213.5,-2.5
MIN @ HOU,Jan 16 9:30 PM,2025,105-110,221.5,-4.0
WAS @ SAC,Jan 16 10:00 PM,2025,115-128,235.0,-7.5
UTA @ DAL,Jan 17 5:00 PM,2025,120-138,240.5,-3.5
BOS @ ATL,Jan 17 7:30 PM,2025,132-106,230.5,3.5
IND @ DET,Jan 17 7:30 PM,2025,78-121,225.5,-15.5
PHX @ NYK,Jan 17 7:30 PM,2025,106-99,224.5,-1.0
OKC @ MIA,Jan 17 8:00 PM,2025,120-122,235.0,11.5
MIN @ SAS,Jan 17 8:00 PM,2025,123-126,234.5,-5.0
CHA @ GSW,Jan 17 8:30 PM,2025,116-136,236.5,-7.5
WAS @ DEN,Jan 17 9:00 PM,2025,115-121,227.5,-10.5
LAL @ POR,Jan 17 10:00 PM,2025,116-132,223.0,-3.5
ORL @ MEM,Jan 18 12:00 PM,2025,109-126,229.5,3.0
BKN @ CHI,Jan 18 7:00 PM,2025,102-124,223.5,-7.0
NOP @ HOU,Jan 18 7:00 PM,2025,110-119,232.5,-13.5
CHA @ DEN,Jan 18 8:00 PM,2025,110-87,226.5,-1.0
POR @ SAC,Jan 18 9:00 PM,2025,117-110,230.5,-1.5
TOR @ LAL,Jan 18 9:30 PM,2025,93-110,227.0,-2.5
MIL @ ATL,Jan 19 1:00 PM,2025,112-110,232.5,-1.5
OKC @ CLE,Jan 19 2:30 PM,2025,136-104,229.5,6.0
LAC @ WAS,Jan 19 3:00 PM,2025,110-106,227.0,6.5
DAL @ NYK,Jan 19 5:00 PM,2025,114-97,232.0,-12.5
UTA @ SAS,Jan 19 5:00 PM,2025,110-123,237.5,-16.5
IND @ PHI,Jan 19 7:00 PM,2025,104-113,230.0,-7.0
PHX @ BKN,Jan 19 7:30 PM,2025,126-117,214.5,9.0
BOS @ DET,Jan 19 8:00 PM,2025,103-104,223.0,-2.5
MIA @ GSW,Jan 19 10:00 PM,2025,112-135,239.5,-5.0
PHX @ PHI,Jan 20 7:00 PM,2025,116-110,222.5,-1.0
LAC @ CHI,Jan 20 8:00 PM,2025,110-138,225.0,-2.5
SAS @ HOU,Jan 20 8:00 PM,2025,106-111,220.5,-4.5
MIN @ UTA,Jan 20 9:00 PM,2025,122-127,239.0,12.5
LAL @ DEN,Jan 20 10:00 PM,2025,115-107,228.5,3.5
TOR @ GSW,Jan 20 10:00 PM,2025,145-127,225.0,-4.5
MIA @ SAC,Jan 20 10:00 PM,2025,130-117,238.5,4.0
CLE @ CHA,Jan 21 7:00 PM,2025,94-87,238.0,3.0
IND @ BOS,Jan 21 7:30 PM,2025,104-119,225.5,-10.5
BKN @ NYK,Jan 21 7:30 PM,2025,66-120,219.5,-12.5
ATL @ MEM,Jan 21 8:00 PM,2025,124-122,239.5,-1.5
DET @ NOP,Jan 21 8:00 PM,2025,112-104,233.0,7.5
OKC @ MIL,Jan 21 9:30 PM,2025,122-102,225.5,12.0
TOR @ SAC,Jan 21 10:00 PM,2025,122-109,226.5,5.5
CHA @ ORL,Jan 22 7:00 PM,2025,124-97,225.0,-4.0
HOU @ PHI,Jan 22 7:00 PM,2025,122-128,221.5,2.0
DEN @ WAS,Jan 22 7:00 PM,2025,107-97,227.5,6.5
GSW @ DAL,Jan 22 7:30 PM,2025,115-123,234.5,6.5
CHI @ MIN,Jan 22 8:00 PM,2025,120-115,239.5,-9.5
SAS @ UTA,Jan 22 9:00 PM,2025,126-109,239.0,12.5
LAL @ LAC,Jan 22 10:00 PM,2025,104-112,224.5,-2.5
MIA @ POR,Jan 22 10:00 PM,2025,110-127,235.0,-3.0
HOU @ DET,Jan 23 7:00 PM,2025,111-104,217.0,-4.0
PHX @ ATL,Jan 23 7:30 PM,2025,103-110,233.5,3.0
BOS @ BKN,Jan 23 7:30 PM,2025,130-126,215.0,8.0
SAC @ CLE,Jan 23 7:30 PM,2025,118-123,233.5,-13.0
NOP @ MEM,Jan 23 8:00 PM,2025,133-127,240.0,-5.0
IND @ OKC,Jan 23 8:00 PM,2025,117-114,226.5,-15.5
DEN @ MIL,Jan 23 9:30 PM,2025,102-100,213.5,-8.5
TOR @ POR,Jan 23 10:00 PM,2025,110-98,225.5,3.5
WAS @ CHA,Jan 24 12:00 PM,2025,115-119,231.5,-11.5
NYK @ PHI,Jan 24 3:00 PM,2025,112-109,228.0,-1.0
CLE @ ORL,Jan 24 7:00 PM,2025,119-105,225.5,-1.5
BOS @ CHI,Jan 24 8:00 PM,2025,111-114,232.0,-1.0
LAL @ DAL,Jan 24 8:30 PM,2025,116-110,233.5,4.0
MIA @ UTA,Jan 24 9:30 PM,2025,147-116,244.5,6.5
SAC @ DET,Jan 25 3:00 PM,2025,116-139,226.5,-13.0
GSW @ MIN,Jan 25 5:30 PM,2025,111-85,237.5,-5.0
TOR @ OKC,Jan 25 7:00 PM,2025,103-101,225.5,-11.0
NOP @ SAS,Jan 25 7:00 PM,2025,104-95,240.0,-11.5
MIA @ PHX,Jan 25 8:00 PM,2025,111-102,226.0,-4.5
BKN @ LAC,Jan 25 9:00 PM,2025,89-126,211.0,-10.5
IND @ ATL,Jan 26 1:30 PM,2025,116-132,234.5,-5.5
PHI @ CHA,Jan 26 3:00 PM,2025,93-130,229.0,-2.5
ORL @ CLE,Jan 26 7:00 PM,2025,98-114,222.0,-5.0
POR @ BOS,Jan 26 8:00 PM,2025,94-102,223.0,-8.5
LAL @ CHI,Jan 26 8:00 PM,2025,129-118,236.0,1.5
MEM @ HOU,Jan 26 8:00 PM,2025,99-108,225.5,-11.0
GSW @ MIN,Jan 26 9:30 PM,2025,83-108,226.0,-8.0
POR @ WAS,Jan 27 7:00 PM,2025,111-115,231.5,7.0
SAC @ NYK,Jan 27 7:30 PM,2025,87-103,225.5,-14.5
NOP @ OKC,Jan 27 8:00 PM,2025,95-104,233.5,-14.5
MIL @ PHI,Jan 27 8:00 PM,2025,122-139,219.5,-10.0
DET @ DEN,Jan 27 9:00 PM,2025,109-107,216.5,7.5
BKN @ PHX,Jan 27 9:00 PM,2025,102-106,210.5,-8.0
LAC @ UTA,Jan 27 10:00 PM,2025,115-103,234.5,8.5
LAL @ CLE,Jan 28 7:00 PM,2025,99-129,234.0,-3.5
CHI @ IND,Jan 28 7:00 PM,2025,110-113,235.5,2.0
ATL @ BOS,Jan 28 7:30 PM,2025,117-106,232.5,-5.5
ORL @ MIA,Jan 28 7:30 PM,2025,133-124,232.5,-3.5
NYK @ TOR,Jan 28 7:30 PM,2025,119-92,221.0,-2.0
CHA @ MEM,Jan 28 8:00 PM,2025,112-97,231.5,2.0
MIN @ DAL,Jan 28 8:30 PM,2025,118-105,229.0,8.5
GSW @ UTA,Jan 28 9:00 PM,2025,140-124,242.0,9.0
SAS @ HOU,Jan 28 9:30 PM,2025,111-99,220.5,-2.5
SAC @ PHI,Jan 29 7:00 PM,2025,111-113,228.5,-10.0
MIL @ WAS,Jan 29 7:00 PM,2025,99-109,224.0,2.0
HOU @ ATL,Jan 29 8:00 PM,2025,104-86,224.5,6.5
MIA @ CHI,Jan 29 8:00 PM,2025,116-113,238.0,-1.0
CHA @ DAL,Jan 29 8:30 PM,2025,123-121,226.5,3.0
BKN @ DEN,Jan 29 9:00 PM,2025,103-107,209.5,-6.0
DET @ PHX,Jan 29 9:00 PM,2025,96-114,214.5,3.5
OKC @ MIN,Jan 29 9:30 PM,2025,111-123,228.0,5.5
LAL @ WAS,Jan 30 7:00 PM,2025,142-111,229.5,10.5
SAC @ BOS,Jan 30 7:30 PM,2025,93-112,216.5,-12.0
MEM @ NOP,Jan 30 7:30 PM,2025,106-114,231.0,-3.5
POR @ NYK,Jan 30 7:30 PM,2025,97-127,224.0,-6.5
TOR @ ORL,Jan 30 7:30 PM,2025,120-130,222.0,-2.5
LAC @ DEN,Jan 30 9:00 PM,2025,109-122,219.0,2.5
CLE @ PHX,Jan 30 9:00 PM,2025,113-126,222.0,1.5
BKN @ UTA,Jan 30 9:30 PM,2025,109-99,226.0,-3.5
DET @ GSW,Jan 30 10:00 PM,2025,131-124,226.0,-2.0
SAS @ CHA,Jan 31 12:00 PM,2025,106-111,228.0,4.0
ATL @ IND,Jan 31 7:00 PM,2025,124-129,235.0,-1.5
NOP @ PHI,Jan 31 7:30 PM,2025,114-124,234.5,-6.5
MIN @ MEM,Jan 31 8:00 PM,2025,131-114,229.5,11.0
CHI @ MIA,Jan 31 8:00 PM,2025,125-118,231.5,-5.5
DAL @ HOU,Jan 31 8:30 PM,2025,107-111,223.0,-10.5
MIL @ BOS,Feb 1 3:30 PM,2025,79-107,217.5,-13.0
BKN @ DET,Feb 1 6:00 PM,2025,77-130,214.0,-13.5
CHI @ MIA,Feb 1 6:00 PM,2025,91-134,233.5,-5.5
UTA @ TOR,Feb 1 6:00 PM,2025,100-107,234.5,-10.0
SAC @ WAS,Feb 1 6:00 PM,2025,112-116,227.0,1.5
LAL @ NYK,Feb 1 7:00 PM,2025,100-112,227.5,-6.0
LAC @ PHX,Feb 1 8:00 PM,2025,117-93,209.5,-2.5
CLE @ POR,Feb 1 9:00 PM,2025,130-111,227.5,4.0
ORL @ SAS,Feb 1 9:00 PM,2025,103-112,225.5,-6.5
OKC @ DEN,Feb 1 9:30 PM,2025,121-111,225.5,7.0
NOP @ CHA,Feb 2 3:00 PM,2025,95-102,230.5,-6.5
HOU @ IND,Feb 2 7:00 PM,2025,118-114,218.5,6.5
MIN @ MEM,Feb 2 7:30 PM,2025,128-137,232.0,7.5
PHI @ LAC,Feb 2 10:00 PM,2025,128-113,219.5,-1.5
DEN @ DET,Feb 3 7:00 PM,2025,121-124,229.5,-5.0
UTA @ IND,Feb 3 7:00 PM,2025,131-122,232.5,-1.5
NYK @ WAS,Feb 3 7:00 PM,2025,132-101,227.5,13.0
LAL @ BKN,Feb 3 7:30 PM,2025,125-109,223.0,8.0
ATL @ MIA,Feb 3 7:30 PM,2025,127-115,236.0,-1.0
BOS @ DAL,Feb 3 8:00 PM,2025,110-100,223.0,7.0
CHI @ MIL,Feb 3 8:00 PM,2025,115-131,222.5,1.5
ORL @ OKC,Feb 3 8:00 PM,2025,92-128,222.5,-11.5
PHI @ GSW,Feb 3 10:00 PM,2025,113-94,223.0,-4.5
PHX @ POR,Feb 3 11:00 PM,2025,130-125,219.0,3.0
DEN @ NYK,Feb 4 7:00 PM,2025,127-134,228.5,-4.5
MIN @ TOR,Feb 4 7:30 PM,2025,128-126,228.5,-1.0
BOS @ HOU,Feb 4 8:00 PM,2025,114-93,210.5,-8.0
NOP @ MIL,Feb 4 8:00 PM,2025,137-141,223.5,4.5
OKC @ SAS,Feb 4 9:30 PM,2025,106-116,221.0,-9.5
MEM @ SAC,Feb 4 10:00 PM,2025,129-125,236.0,-3.0
CLE @ LAC,Feb 4 10:30 PM,2025,124-91,221.5,2.5
WAS @ DET,Feb 5 7:00 PM,2025,126-117,227.5,-17.0
BKN @ ORL,Feb 5 7:00 PM,2025,98-118,214.5,-9.5
UTA @ ATL,Feb 5 7:30 PM,2025,119-121,245.5,-8.5
CHI @ TOR,Feb 5 7:30 PM,2025,107-123,227.0,-7.5
CHA @ HOU,Feb 5 8:00 PM,2025,109-99,218.5,-4.5
SAS @ DAL,Feb 5 8:30 PM,2025,135-123,230.0,8.0
PHI @ LAL,Feb 5 10:00 PM,2025,115-119,236.5,-2.0
GSW @ PHX,Feb 5 10:00 PM,2025,101-97,213.0,-5.5
MIA @ BOS,Feb 6 7:30 PM,2025,96-98,227.5,-5.5
