Game,Tipoff,Season,Score,Over_Under,Home_Line
BOS @ GSW,Jan 20 5:00 PM,2024,125-85,224.5,9.0
UTA @ NOP,Jan 20 8:00 PM,2024,119-123,230.5,-11.0
CHI @ LAC,Jan 20 10:30 PM,2024,112-99,228.0,-6.5
NYK @ BKN,Jan 21 7:30 PM,2024,99-95,219.5,11.5
POR @ MIA,Jan 21 7:30 PM,2024,116-107,218.5,-8.5
ORL @ TOR,Jan 21 7:30 PM,2024,93-109,212.5,1.0
PHI @ DEN,Jan 21 10:00 PM,2024,109-144,232.5,-11.5
WAS @ LAL,Jan 21 10:30 PM,2024,88-111,227.5,-13.5
DET @ ATL,Jan 22 7:30 PM,2024,114-104,233.0,-4.0
PHX @ BKN,Jan 22 7:30 PM,2024,108-84,216.5,12.5
MIN @ DAL,Jan 22 7:30 PM,2024,115-114,213.0,3.5
CLE @ HOU,Jan 22 8:00 PM,2024,108-109,228.5,1.0
CHA @ MEM,Jan 22 8:00 PM,2024,120-132,242.0,-11.5
UTA @ OKC,Jan 22 8:00 PM,2024,114-123,233.0,-15.5
GSW @ SAC,Jan 22 10:00 PM,2024,117-123,231.5,-7.0
BOS @ LAC,Jan 22 10:30 PM,2024,117-113,216.5,12.0
SAS @ IND,Jan 23 2:00 PM,2024,140-110,229.5,-2.5
POR @ ORL,Jan 23 7:00 PM,2024,101-79,213.0,-7.0
TOR @ ATL,Jan 23 7:30 PM,2024,122-119,237.5,-5.0
DAL @ OKC,Jan 23 8:00 PM,2024,121-115,224.5,-11.5
MIA @ MIL,Jan 23 8:30 PM,2024,96-125,224.0,-6.0
SAC @ DEN,Jan 23 9:00 PM,2024,123-132,242.5,-7.5
CHI @ GSW,Jan 23 10:00 PM,2024,106-131,232.5,1.0
BOS @ LAL,Jan 23 10:00 PM,2024,96-117,219.0,6.5
WAS @ LAC,Jan 23 10:30 PM,2024,93-110,225.5,-14.5
POR @ CHA,Jan 24 7:00 PM,2024,102-97,216.0,1.0
CLE @ PHI,Jan 24 7:00 PM,2024,129-132,229.5,9.0
NOP @ MEM,Jan 24 8:00 PM,2024,126-139,243.5,-9.5
IND @ SAS,Jan 25 12:00 PM,2024,136-98,230.0,3.0
DEN @ MIN,Jan 25 3:00 PM,2024,104-133,229.5,3.5
BOS @ DAL,Jan 25 5:30 PM,2024,122-107,226.0,9.0
MIA @ BKN,Jan 25 6:00 PM,2024,106-97,211.0,6.5
NOP @ CHA,Jan 25 7:00 PM,2024,92-123,230.5,1.5
DET @ ORL,Jan 25 7:00 PM,2024,113-121,209.0,-3.5
TOR @ ATL,Jan 25 7:30 PM,2024,117-94,233.0,-6.0
HOU @ CLE,Jan 25 7:30 PM,2024,135-131,231.0,-5.0
SAC @ NYK,Jan 25 7:30 PM,2024,120-143,234.5,-4.5
PHI @ CHI,Jan 25 8:00 PM,2024,109-97,231.5,-3.5
UTA @ MEM,Jan 25 8:00 PM,2024,103-125,248.0,-11.0
LAL @ GSW,Jan 25 8:30 PM,2024,118-108,221.0,1.0
WAS @ PHX,Jan 25 9:00 PM,2024,109-119,234.0,-14.0
MIL @ LAC,Jan 25 10:30 PM,2024,117-127,226.5,-3.5
OKC @ POR,Jan 26 6:00 PM,2024,118-108,225.5,13.5
LAL @ CHA,Jan 27 7:00 PM,2024,112-107,223.0,5.0
DET @ CLE,Jan 27 7:00 PM,2024,91-110,236.0,-10.5
SAC @ BKN,Jan 27 7:30 PM,2024,110-96,227.5,12.0
HOU @ BOS,Jan 27 7:30 PM,2024,114-112,221.5,-5.5
ORL @ MIA,Jan 27 7:30 PM,2024,119-125,206.0,1.0
MEM @ NYK,Jan 27 7:30 PM,2024,106-143,242.5,-3.5
NOP @ TOR,Jan 27 7:30 PM,2024,104-113,232.5,1.0
DEN @ CHI,Jan 27 8:00 PM,2024,121-129,247.0,9.5
ATL @ MIN,Jan 27 8:00 PM,2024,92-100,217.0,-10.5
WAS @ DAL,Jan 27 8:30 PM,2024,108-130,231.5,-13.0
MIL @ UTA,Jan 27 9:00 PM,2024,125-110,239.5,8.5
LAC @ PHX,Jan 27 9:30 PM,2024,109-111,225.0,1.0
HOU @ ATL,Jan 28 7:30 PM,2024,100-96,227.5,5.0
LAL @ PHI,Jan 28 7:30 PM,2024,104-118,218.5,4.5
UTA @ GSW,Jan 28 10:00 PM,2024,103-114,220.5,-10.0
MIL @ POR,Jan 28 10:00 PM,2024,112-125,231.5,5.5
BKN @ CHA,Jan 29 7:00 PM,2024,104-83,205.5,-1.0
DET @ IND,Jan 29 7:00 PM,2024,119-133,233.0,-6.0
TOR @ WAS,Jan 29 7:00 PM,2024,106-82,228.5,6.0
CHI @ BOS,Jan 29 7:30 PM,2024,100-122,231.0,-14.5
CLE @ MIA,Jan 29 7:30 PM,2024,126-106,225.0,6.0
DEN @ NYK,Jan 29 7:30 PM,2024,112-122,241.5,-3.0
SAC @ PHI,Jan 29 7:30 PM,2024,104-117,233.5,8.0
DAL @ NOP,Jan 29 8:00 PM,2024,137-136,233.0,1.0
LAC @ SAS,Jan 29 8:00 PM,2024,128-116,222.0,4.0
MIN @ PHX,Jan 29 9:00 PM,2024,121-113,224.0,1.0
OKC @ GSW,Jan 29 10:00 PM,2024,109-116,224.0,9.5
ATL @ CLE,Jan 30 7:00 PM,2024,115-137,242.0,-11.5
LAL @ WAS,Jan 30 7:00 PM,2024,134-96,223.5,8.5
MIN @ UTA,Jan 30 9:00 PM,2024,138-113,224.5,5.5
HOU @ MEM,Jan 30 9:30 PM,2024,119-120,234.0,-4.0
ORL @ POR,Jan 30 10:00 PM,2024,90-119,212.0,5.0
LAC @ CHA,Jan 31 7:00 PM,2024,112-104,209.0,13.5
DAL @ DET,Jan 31 7:00 PM,2024,102-117,230.0,1.0
DEN @ PHI,Jan 31 7:30 PM,2024,137-134,235.0,9.5
CHI @ TOR,Jan 31 7:30 PM,2024,122-106,233.5,-4.5
BOS @ NOP,Jan 31 8:00 PM,2024,118-116,231.0,12.0
MIL @ SAS,Jan 31 8:00 PM,2024,118-144,236.0,2.5
PHX @ GSW,Jan 31 10:00 PM,2024,130-105,229.0,2.5
ATL @ IND,Feb 1 5:00 PM,2024,127-132,242.5,-9.0
ORL @ UTA,Feb 1 5:00 PM,2024,99-113,217.0,4.0
DEN @ CHA,Feb 1 7:00 PM,2024,107-104,226.5,12.5
BKN @ HOU,Feb 1 8:00 PM,2024,110-98,209.5,-13.0
WAS @ MIN,Feb 1 8:00 PM,2024,105-103,218.5,-12.0
SAC @ OKC,Feb 1 8:00 PM,2024,110-144,237.0,-7.5
LAL @ NYK,Feb 1 8:30 PM,2024,128-112,226.0,-11.0
MIA @ SAS,Feb 1 8:30 PM,2024,105-103,223.5,3.0
PHX @ POR,Feb 1 10:00 PM,2024,108-127,226.5,4.5
CHI @ DET,Feb 2 3:00 PM,2024,119-127,233.0,-6.0
DAL @ CLE,Feb 2 3:30 PM,2024,101-144,236.0,-15.5
LAC @ TOR,Feb 2 3:30 PM,2024,108-115,219.5,5.0
BOS @ PHI,Feb 2 6:00 PM,2024,118-110,224.5,12.5
MEM @ MIL,Feb 2 8:30 PM,2024,132-119,247.5,-4.0
WAS @ CHA,Feb 3 7:00 PM,2024,124-114,216.0,-4.5
ATL @ DET,Feb 3 7:00 PM,2024,132-130,237.0,-4.5
HOU @ NYK,Feb 3 7:30 PM,2024,118-124,224.5,-7.0
SAS @ MEM,Feb 3 8:00 PM,2024,109-128,241.0,-3.5
SAC @ MIN,Feb 3 8:00 PM,2024,116-114,222.0,-4.5
MIL @ OKC,Feb 3 8:00 PM,2024,96-125,226.5,-17.5
NOP @ DEN,Feb 3 9:00 PM,2024,113-125,241.5,-9.0
IND @ UTA,Feb 3 9:00 PM,2024,112-111,243.0,6.5
ORL @ GSW,Feb 3 10:00 PM,2024,99-104,209.0,-3.5
PHX @ POR,Feb 3 10:00 PM,2024,119-121,229.0,5.0
DAL @ PHI,Feb 4 7:00 PM,2024,116-118,227.5,-4.0
HOU @ BKN,Feb 4 7:30 PM,2024,97-99,213.0,9.0
BOS @ CLE,Feb 4 7:30 PM,2024,112-105,238.0,-1.5
NYK @ TOR,Feb 4 7:30 PM,2024,121-115,227.5,6.0
MIA @ CHI,Feb 4 8:00 PM,2024,124-133,229.0,3.5
LAL @ LAC,Feb 4 10:00 PM,2024,122-97,222.0,-8.5
IND @ POR,Feb 4 10:00 PM,2024,89-112,232.5,5.0
SAS @ ATL,Feb 5 7:00 PM,2024,126-125,243.0,4.0
MIL @ CHA,Feb 5 7:00 PM,2024,112-102,222.5,8.5
CLE @ DET,Feb 5 7:00 PM,2024,118-115,234.0,3.5
WAS @ BKN,Feb 5 7:30 PM,2024,119-102,215.5,-5.5
MIA @ PHI,Feb 5 7:30 PM,2024,108-101,220.0,1.0
MEM @ TOR,Feb 5 7:30 PM,2024,138-107,236.5,10.5
CHI @ MIN,Feb 5 8:00 PM,2024,108-127,226.0,-11.5
NOP @ DEN,Feb 5 9:00 PM,2024,119-144,239.0,-11.0
GSW @ UTA,Feb 5 9:00 PM,2024,128-131,222.5,6.5
PHX @ OKC,Feb 5 9:30 PM,2024,109-140,230.0,-13.0
ORL @ SAC,Feb 5 10:00 PM,2024,130-111,218.5,-4.0
DAL @ BOS,Feb 6 7:30 PM,2024,127-120,233.0,-12.0
HOU @ MIN,Feb 6 8:00 PM,2024,114-127,214.0,-1.0
ORL @ DEN,Feb 6 9:00 PM,2024,90-112,217.5,-6.0
GSW @ LAL,Feb 6 10:00 PM,2024,112-120,226.0,-4.5
SAC @ POR,Feb 6 10:00 PM,2024,102-108,230.5,1.0
IND @ LAC,Feb 6 10:30 PM,2024,119-112,231.0,-5.0
SAS @ CHA,Feb 7 7:00 PM,2024,116-117,231.0,9.5
CLE @ WAS,Feb 7 7:00 PM,2024,134-124,238.5,17.5
MIL @ ATL,Feb 7 7:30 PM,2024,110-115,238.0,2.5
MIA @ BKN,Feb 7 7:30 PM,2024,86-102,209.5,5.0
PHI @ DET,Feb 7 7:30 PM,2024,112-125,222.5,5.5
TOR @ OKC,Feb 7 8:00 PM,2024,109-121,229.5,-18.5
UTA @ PHX,Feb 7 10:00 PM,2024,127-135,231.0,-7.5
HOU @ DAL,Feb 8 3:00 PM,2024,105-116,228.0,-3.5
IND @ LAL,Feb 8 4:00 PM,2024,117-124,230.5,4.5
SAS @ ORL,Feb 8 7:00 PM,2024,111-112,218.0,1.0
ATL @ WAS,Feb 8 7:00 PM,2024,125-111,239.0,7.0
GSW @ CHI,Feb 8 8:00 PM,2024,132-111,240.5,6.0
OKC @ MEM,Feb 8 8:00 PM,2024,125-112,245.0,1.0
POR @ MIN,Feb 8 8:00 PM,2024,98-114,213.5,-3.5
BOS @ NYK,Feb 8 8:30 PM,2024,131-104,230.5,3.0
DEN @ PHX,Feb 8 9:00 PM,2024,122-105,233.0,6.5
NOP @ SAC,Feb 8 10:00 PM,2024,118-123,239.0,-8.0
UTA @ LAC,Feb 8 10:30 PM,2024,110-130,225.5,-18.0
CHA @ DET,Feb 9 1:00 PM,2024,102-112,219.0,-12.0
TOR @ HOU,Feb 9 2:00 PM,2024,87-94,223.0,-8.5
PHI @ MIL,Feb 9 2:00 PM,2024,127-135,228.0,3.5
MIN @ CLE,Feb 10 7:00 PM,2024,107-128,231.0,-8.0
ATL @ ORL,Feb 10 7:00 PM,2024,112-106,221.0,-6.5
SAS @ WAS,Feb 10 7:00 PM,2024,131-121,238.0,11.0
CHA @ BKN,Feb 10 7:30 PM,2024,89-97,212.0,-5.0
BOS @ MIA,Feb 10 7:30 PM,2024,103-85,211.0,8.5
GSW @ MIL,Feb 10 8:00 PM,2024,125-111,231.5,7.0
NOP @ OKC,Feb 10 8:00 PM,2024,101-137,232.5,-17.5
SAC @ DAL,Feb 10 8:30 PM,2024,129-128,239.0,1.5
POR @ DEN,Feb 10 9:00 PM,2024,117-146,230.0,-9.0
UTA @ LAL,Feb 10 10:30 PM,2024,113-132,235.0,-12.0
TOR @ PHI,Feb 11 7:00 PM,2024,106-103,225.0,-10.5
NYK @ IND,Feb 11 7:30 PM,2024,128-115,242.0,2.0
DET @ CHI,Feb 11 8:00 PM,2024,132-92,237.5,5.0
MEM @ PHX,Feb 11 10:00 PM,2024,119-112,246.0,4.0
SAS @ BOS,Feb 12 7:00 PM,2024,103-116,231.0,-8.0
CHA @ ORL,Feb 12 7:00 PM,2024,86-102,202.5,-13.0
IND @ WAS,Feb 12 7:00 PM,2024,134-130,242.5,10.0
PHI @ BKN,Feb 12 7:30 PM,2024,96-100,210.0,1.0
ATL @ NYK,Feb 12 7:30 PM,2024,148-149,242.5,-8.0
CLE @ TOR,Feb 12 7:30 PM,2024,131-108,237.0,12.5
DET @ CHI,Feb 12 8:00 PM,2024,128-110,237.0,6.0
MIL @ MIN,Feb 12 8:00 PM,2024,103-101,218.5,-9.5
SAC @ NOP,Feb 12 8:00 PM,2024,119-111,240.0,6.0
MIA @ OKC,Feb 12 8:00 PM,2024,101-115,222.5,-14.0
PHX @ HOU,Feb 12 8:30 PM,2024,111-119,220.0,-9.5
POR @ DEN,Feb 12 9:00 PM,2024,121-132,232.0,-8.5
LAL @ UTA,Feb 12 9:00 PM,2024,119-131,236.5,9.0
GSW @ DAL,Feb 12 9:30 PM,2024,107-111,235.0,7.5
MEM @ LAC,Feb 12 10:30 PM,2024,114-128,235.0,-6.5
GSW @ HOU,Feb 13 8:00 PM,2024,105-98,225.5,1.5
SAC @ NOP,Feb 13 8:00 PM,2024,133-140,236.5,8.0
MIA @ DAL,Feb 13 8:30 PM,2024,113-118,218.5,3.0
OKC @ MIN,Feb 13 8:30 PM,2024,101-116,229.0,9.5
LAC @ UTA,Feb 13 9:00 PM,2024,120-116,229.5,10.0
CHA @ LAL,Feb 19 10:00 PM,2024,100-97,230.5,-13.0
MEM @ IND,Feb 20 7:00 PM,2024,113-127,249.5,1.0
BOS @ PHI,Feb 20 7:00 PM,2024,124-104,226.0,6.5
ORL @ ATL,Feb 20 7:30 PM,2024,114-108,223.0,1.0
CLE @ BKN,Feb 20 7:30 PM,2024,110-97,226.0,12.0
CHI @ NYK,Feb 20 7:30 PM,2024,111-113,245.0,-10.5
LAC @ MIL,Feb 20 8:00 PM,2024,110-116,227.0,2.0
CHA @ DEN,Feb 20 9:00 PM,2024,115-129,227.0,-18.0
PHX @ SAS,Feb 20 9:30 PM,2024,109-120,238.0,2.5
LAL @ POR,Feb 20 10:00 PM,2024,110-102,225.5,2.0
NYK @ CLE,Feb 21 7:00 PM,2024,105-142,241.5,-7.0
MEM @ ORL,Feb 21 7:00 PM,2024,105-104,226.0,2.0
MIL @ WAS,Feb 21 7:00 PM,2024,104-101,230.0,5.0
MIA @ TOR,Feb 21 7:30 PM,2024,120-111,219.5,3.5
NOP @ DAL,Feb 21 8:30 PM,2024,103-111,235.0,-6.0
DET @ SAS,Feb 21 8:30 PM,2024,125-110,235.0,4.5
MIN @ HOU,Feb 21 9:30 PM,2024,115-121,222.5,-3.5
OKC @ UTA,Feb 21 9:30 PM,2024,130-107,233.0,15.5
GSW @ SAC,Feb 21 10:00 PM,2024,132-108,236.5,2.0
PHX @ CHI,Feb 22 5:00 PM,2024,121-117,240.5,5.0
BKN @ PHI,Feb 22 7:30 PM,2024,105-103,212.5,-11.0
LAL @ DEN,Feb 22 8:30 PM,2024,123-100,244.0,-6.5
HOU @ UTA,Feb 22 9:30 PM,2024,115-124,227.5,8.0
CHA @ POR,Feb 22 10:00 PM,2024,88-141,227.0,-6.0
NYK @ BOS,Feb 23 1:00 PM,2024,105-118,231.0,-7.5
DAL @ GSW,Feb 23 3:30 PM,2024,102-126,229.5,-9.0
LAC @ IND,Feb 23 5:00 PM,2024,111-129,226.5,-3.5
DET @ ATL,Feb 23 6:00 PM,2024,148-143,238.5,2.0
MIA @ MIL,Feb 23 6:00 PM,2024,113-120,221.0,-4.0
WAS @ ORL,Feb 23 6:00 PM,2024,90-110,215.0,-14.0
PHX @ TOR,Feb 23 6:00 PM,2024,109-127,230.0,3.0
MEM @ CLE,Feb 23 7:00 PM,2024,123-129,247.5,-6.0
SAS @ NOP,Feb 23 7:00 PM,2024,96-114,242.5,1.0
OKC @ MIN,Feb 23 9:30 PM,2024,130-123,228.0,8.5
LAC @ DET,Feb 24 7:00 PM,2024,97-106,220.0,1.5
DEN @ IND,Feb 24 7:00 PM,2024,125-116,246.0,3.5
CHI @ PHI,Feb 24 7:00 PM,2024,142-110,234.5,-6.0
BKN @ WAS,Feb 24 7:00 PM,2024,99-107,218.0,2.5
MIA @ ATL,Feb 24 7:30 PM,2024,86-98,232.5,-2.5
MIN @ OKC,Feb 24 8:00 PM,2024,131-128,228.0,-11.5
POR @ UTA,Feb 24 9:00 PM,2024,114-112,231.5,7.5
CHA @ SAC,Feb 24 10:00 PM,2024,88-130,233.5,-11.0
BOS @ TOR,Feb 25 7:00 PM,2024,111-101,227.0,11.0
CLE @ ORL,Feb 25 7:30 PM,2024,122-82,218.5,6.0
MIL @ HOU,Feb 25 8:00 PM,2024,97-100,229.0,-3.0
PHX @ MEM,Feb 25 8:00 PM,2024,148-151,245.5,-6.5
SAS @ NOP,Feb 25 8:00 PM,2024,103-109,239.5,-2.0
CHA @ GSW,Feb 25 10:00 PM,2024,92-128,218.0,-17.0
DAL @ LAL,Feb 25 10:00 PM,2024,99-107,231.0,-9.0
BOS @ DET,Feb 26 7:00 PM,2024,97-117,225.0,4.5
TOR @ IND,Feb 26 7:00 PM,2024,91-111,232.5,-11.5
PHI @ NYK,Feb 26 7:00 PM,2024,105-110,227.5,-8.0
POR @ WAS,Feb 26 7:00 PM,2024,129-121,232.0,6.0
OKC @ BKN,Feb 26 7:30 PM,2024,129-121,216.5,17.0
ATL @ MIA,Feb 26 7:30 PM,2024,109-131,229.5,-3.0
LAC @ CHI,Feb 26 8:00 PM,2024,122-117,228.5,9.0
SAC @ UTA,Feb 26 9:00 PM,2024,118-101,236.5,9.5
SAS @ HOU,Feb 26 9:30 PM,2024,106-118,227.5,-7.5
GSW @ ORL,Feb 27 7:00 PM,2024,121-115,212.5,4.5
DEN @ MIL,Feb 27 8:00 PM,2024,112-121,241.5,3.0
CHA @ DAL,Feb 27 8:30 PM,2024,96-103,220.5,-10.5
NOP @ PHX,Feb 27 9:00 PM,2024,124-116,237.0,-6.5
MIN @ LAL,Feb 27 10:30 PM,2024,102-111,228.5,-6.0
DEN @ DET,Feb 28 7:00 PM,2024,134-119,240.0,1.0
OKC @ ATL,Feb 28 7:30 PM,2024,135-119,246.5,10.5
POR @ BKN,Feb 28 7:30 PM,2024,121-102,220.0,1.5
CLE @ BOS,Feb 28 7:30 PM,2024,123-116,233.0,-1.0
TOR @ CHI,Feb 28 8:00 PM,2024,115-125,233.5,-1.0
NYK @ MEM,Feb 28 8:00 PM,2024,114-113,244.0,-2.0
IND @ MIA,Feb 28 8:00 PM,2024,120-125,222.5,3.0
NOP @ PHX,Feb 28 9:00 PM,2024,108-125,227.5,-9.5
MIN @ UTA,Feb 28 9:30 PM,2024,116-117,228.0,4.0
LAC @ LAL,Feb 28 10:00 PM,2024,102-106,220.0,3.0
WAS @ CHA,Mar 1 6:00 PM,2024,113-100,226.0,-3.5
BKN @ DET,Mar 1 7:00 PM,2024,94-115,216.5,-12.5
SAC @ HOU,Mar 1 8:00 PM,2024,113-103,229.0,-4.0
SAS @ MEM,Mar 1 8:00 PM,2024,130-128,241.5,-5.0
MIL @ DAL,Mar 1 8:30 PM,2024,132-117,229.0,2.5
GSW @ PHI,Mar 1 8:30 PM,2024,119-126,228.0,6.5
DEN @ BOS,Mar 2 1:00 PM,2024,103-110,236.5,-5.5
POR @ CLE,Mar 2 3:30 PM,2024,129-133,236.5,-10.5
CHI @ IND,Mar 2 5:00 PM,2024,112-127,240.0,-11.5
NYK @ MIA,Mar 2 6:00 PM,2024,116-112,219.0,6.0
TOR @ ORL,Mar 2 6:00 PM,2024,104-102,209.5,-7.0
OKC @ SAS,Mar 2 7:00 PM,2024,146-132,239.0,13.0
NOP @ UTA,Mar 2 8:00 PM,2024,128-121,232.0,7.5
LAC @ LAL,Mar 2 9:30 PM,2024,102-108,221.5,2.5
MIN @ PHX,Mar 2 9:30 PM,2024,116-98,233.5,1.0
GSW @ CHA,Mar 3 7:00 PM,2024,119-101,229.0,12.5
POR @ PHI,Mar 3 7:00 PM,2024,119-102,230.0,1.0
WAS @ MIA,Mar 3 7:30 PM,2024,90-106,218.0,-8.5
ATL @ MEM,Mar 3 8:00 PM,2024,132-130,250.5,-8.0
HOU @ OKC,Mar 3 8:00 PM,2024,128-137,230.0,-14.5
SAC @ DAL,Mar 3 8:30 PM,2024,122-98,231.5,2.0
DET @ UTA,Mar 3 9:00 PM,2024,134-106,231.5,10.5
HOU @ IND,Mar 4 7:00 PM,2024,102-115,230.5,-4.5
TOR @ ORL,Mar 4 7:00 PM,2024,114-113,206.5,-6.0
MIL @ ATL,Mar 4 7:30 PM,2024,127-121,244.5,5.0
GSW @ NYK,Mar 4 7:30 PM,2024,114-102,227.0,-1.0
CLE @ CHI,Mar 4 8:00 PM,2024,139-117,242.5,13.5
PHI @ MIN,Mar 4 8:00 PM,2024,112-126,222.0,-13.0
BKN @ SAS,Mar 4 8:30 PM,2024,113-127,230.0,-3.5
LAC @ PHX,Mar 4 10:00 PM,2024,117-119,224.0,2.5
NOP @ LAL,Mar 4 10:30 PM,2024,115-136,228.5,-7.5
POR @ BOS,Mar 5 7:00 PM,2024,118-128,224.0,-9.0
MIN @ CHA,Mar 5 7:00 PM,2024,125-110,227.0,9.0
MIA @ CLE,Mar 5 7:00 PM,2024,107-112,220.0,-13.5
UTA @ WAS,Mar 5 7:00 PM,2024,122-125,231.5,-5.5
DAL @ MIL,Mar 5 8:00 PM,2024,107-137,225.5,-11.5
SAC @ DEN,Mar 5 9:00 PM,2024,110-116,235.0,-8.0
OKC @ MEM,Mar 5 9:30 PM,2024,120-103,252.5,7.0
DET @ LAC,Mar 5 10:30 PM,2024,115-123,220.5,3.0
CHI @ ORL,Mar 6 7:00 PM,2024,125-123,223.0,-8.5
IND @ ATL,Mar 6 7:30 PM,2024,118-124,240.5,-2.0
GSW @ BKN,Mar 6 7:30 PM,2024,121-119,226.0,11.0
PHI @ BOS,Mar 6 7:30 PM,2024,105-123,217.5,-13.5
HOU @ NOP,Mar 6 8:00 PM,2024,109-97,231.5,3.0
NYK @ LAL,Mar 6 10:00 PM,2024,109-113,231.5,-2.5
CLE @ CHA,Mar 7 7:00 PM,2024,118-117,236.0,16.0
MEM @ DAL,Mar 7 7:30 PM,2024,122-111,238.0,10.0
UTA @ TOR,Mar 7 7:30 PM,2024,109-118,228.5,-5.5
MIN @ MIA,Mar 7 8:00 PM,2024,106-104,218.0,3.5
POR @ OKC,Mar 7 8:00 PM,2024,89-107,228.0,-1.5
PHX @ DEN,Mar 7 10:00 PM,2024,141-149,242.5,-9.0
SAS @ SAC,Mar 7 10:00 PM,2024,109-127,233.5,-6.5
NYK @ LAC,Mar 7 10:30 PM,2024,95-105,218.0,-6.5
BKN @ CHA,Mar 8 6:00 PM,2024,102-105,212.5,6.0
NOP @ HOU,Mar 8 7:00 PM,2024,117-146,228.0,-7.0
IND @ ATL,Mar 8 7:30 PM,2024,118-120,242.5,1.0
WAS @ TOR,Mar 8 7:30 PM,2024,118-117,228.5,-4.0
CHI @ MIA,Mar 8 8:00 PM,2024,114-109,225.5,-5.0
ORL @ MIL,Mar 8 8:00 PM,2024,111-109,216.5,-6.5
LAL @ BOS,Mar 8 8:30 PM,2024,101-111,225.5,-6.5
DET @ GSW,Mar 8 8:30 PM,2024,110-115,236.5,-5.0
DEN @ OKC,Mar 9 1:00 PM,2024,103-127,242.5,-7.5
PHX @ DAL,Mar 9 3:30 PM,2024,125-116,229.0,6.5
MEM @ NOP,Mar 9 7:00 PM,2024,107-104,239.5,10.5
UTA @ PHI,Mar 9 7:30 PM,2024,122-126,231.0,-6.5
CLE @ MIL,Mar 9 8:00 PM,2024,112-100,242.0,7.0
SAS @ MIN,Mar 9 8:00 PM,2024,124-141,232.5,-11.0
DET @ POR,Mar 9 9:00 PM,2024,119-112,231.0,3.5
SAC @ LAC,Mar 9 9:30 PM,2024,110-111,216.0,-6.5
PHI @ ATL,Mar 10 7:30 PM,2024,123-132,229.0,-9.5
LAL @ BKN,Mar 10 7:30 PM,2024,108-111,217.5,5.5
UTA @ BOS,Mar 10 7:30 PM,2024,108-114,230.0,-15.5
CHA @ MIA,Mar 10 7:30 PM,2024,105-102,217.0,-9.0
WAS @ TOR,Mar 10 7:30 PM,2024,104-119,232.5,-7.0
IND @ CHI,Mar 10 8:00 PM,2024,103-121,239.5,4.0
ORL @ HOU,Mar 10 8:00 PM,2024,84-97,210.5,-3.5
PHX @ MEM,Mar 10 8:00 PM,2024,118-120,244.0,-3.0
DEN @ OKC,Mar 10 8:00 PM,2024,140-127,240.5,-9.0
DAL @ SAS,Mar 10 8:30 PM,2024,133-129,234.5,-6.5
POR @ GSW,Mar 10 10:00 PM,2024,120-130,237.0,-12.0
NYK @ SAC,Mar 10 10:30 PM,2024,133-104,223.5,1.0
BKN @ CLE,Mar 11 7:00 PM,2024,104-109,223.5,-14.5
WAS @ DET,Mar 11 7:00 PM,2024,103-123,235.0,-15.0
MIL @ IND,Mar 11 7:30 PM,2024,114-115,238.0,1.0
LAC @ NOP,Mar 11 8:00 PM,2024,120-127,222.5,7.5
CHA @ ATL,Mar 12 7:30 PM,2024,110-123,241.0,-7.5
OKC @ BOS,Mar 12 7:30 PM,2024,118-112,229.0,-3.0
PHI @ TOR,Mar 12 7:30 PM,2024,105-118,222.5,-2.5
PHX @ HOU,Mar 12 8:00 PM,2024,104-111,227.0,-4.5
UTA @ MEM,Mar 12 8:00 PM,2024,115-122,247.5,-10.5
LAC @ MIA,Mar 12 8:00 PM,2024,119-104,207.0,1.0
DAL @ SAS,Mar 12 8:00 PM,2024,116-126,237.0,-6.0
MIN @ DEN,Mar 12 10:00 PM,2024,115-95,233.5,-1.5
NYK @ POR,Mar 12 10:00 PM,2024,114-113,228.0,4.0
WAS @ DET,Mar 13 7:00 PM,2024,129-125,234.0,-13.0
LAL @ MIL,Mar 13 7:30 PM,2024,106-126,226.5,-6.0
BKN @ CHI,Mar 13 8:00 PM,2024,110-116,230.5,-1.5
ORL @ NOP,Mar 13 8:00 PM,2024,113-93,215.5,1.5
SAC @ GSW,Mar 13 10:00 PM,2024,104-130,233.5,-7.5
BOS @ MIA,Mar 14 7:00 PM,2024,103-91,211.5,8.0
IND @ PHI,Mar 14 7:00 PM,2024,112-100,232.5,13.0
LAC @ ATL,Mar 14 7:30 PM,2024,121-98,234.5,5.0
DAL @ HOU,Mar 14 8:00 PM,2024,96-133,220.0,-12.0
CLE @ MEM,Mar 14 8:00 PM,2024,133-124,243.5,2.5
ORL @ MIN,Mar 14 8:00 PM,2024,111-118,208.5,-11.0
CHA @ SAS,Mar 14 8:00 PM,2024,145-134,232.0,-2.5
LAL @ DEN,Mar 14 9:30 PM,2024,126-131,230.0,-15.0
TOR @ UTA,Mar 14 9:30 PM,2024,126-118,238.0,-2.0
SAC @ PHX,Mar 14 10:00 PM,2024,106-122,231.0,-1.5
BOS @ BKN,Mar 15 6:00 PM,2024,115-113,219.0,11.5
OKC @ DET,Mar 15 7:00 PM,2024,113-107,230.5,4.5
CHI @ HOU,Mar 15 8:00 PM,2024,114-117,229.5,-8.0
MIA @ MEM,Mar 15 8:00 PM,2024,91-125,224.5,-5.5
IND @ MIL,Mar 15 8:00 PM,2024,119-126,237.0,-3.5
NYK @ GSW,Mar 15 8:30 PM,2024,94-97,228.0,-6.5
NOP @ SAS,Mar 15 8:30 PM,2024,115-119,234.5,0.0
