Game,Tipoff,Season,Score,Over_Under,Home_Line
LAL @ TOR,Apr 6 7:30 PM,2020,110-101,208.0,1.0
MEM @ MIA,Apr 6 8:00 PM,2020,124-112,216.0,-6.5
DET @ DEN,Apr 6 9:00 PM,2020,119-134,213.5,-11.5
MIL @ GSW,Apr 6 10:00 PM,2020,121-122,236.0,2.5
POR @ LAC,Apr 6 10:00 PM,2020,116-133,229.0,-6.5
MIN @ IND,Apr 7 7:00 PM,2020,137-141,233.0,2.0
WAS @ ORL,Apr 7 7:00 PM,2020,131-116,225.5,4.5
NOP @ BKN,Apr 7 7:30 PM,2020,111-139,233.5,-8.0
NYK @ BOS,Apr 7 7:30 PM,2020,99-101,208.0,-3.0
MEM @ ATL,Apr 7 8:00 PM,2020,131-113,227.5,1.5
DAL @ HOU,Apr 7 8:00 PM,2020,93-102,225.0,10.0
CHA @ OKC,Apr 7 8:00 PM,2020,113-102,213.5,5.5
SAS @ DEN,Apr 7 9:00 PM,2020,96-106,219.0,-5.0
UTA @ PHX,Apr 7 10:00 PM,2020,113-117,227.0,2.5
LAL @ MIA,Apr 8 7:30 PM,2020,104-110,206.5,-9.5
CHI @ TOR,Apr 8 7:30 PM,2020,122-113,217.0,4.5
CLE @ OKC,Apr 8 8:00 PM,2020,129-102,219.0,4.0
MIL @ DAL,Apr 8 9:00 PM,2020,101-116,227.5,-2.5
PHX @ LAC,Apr 8 10:00 PM,2020,103-113,221.0,-6.0
DET @ SAC,Apr 8 10:00 PM,2020,113-101,224.5,-7.5
POR @ UTA,Apr 8 10:00 PM,2020,103-122,233.0,-5.5
IND @ ORL,Apr 9 7:00 PM,2020,111-106,224.0,6.0
MIN @ BOS,Apr 9 7:30 PM,2020,136-145,227.5,-8.5
MEM @ NYK,Apr 9 7:30 PM,2020,129-133,216.5,1.5
CHI @ ATL,Apr 9 8:00 PM,2020,108-120,225.0,-2.5
PHI @ NOP,Apr 9 8:00 PM,2020,94-101,229.0,5.5
SAS @ DEN,Apr 9 9:00 PM,2020,119-121,220.0,-6.5
CHA @ MIL,Apr 9 9:00 PM,2020,127-119,219.0,3.0
WAS @ GSW,Apr 9 10:00 PM,2020,110-107,240.0,-4.5
HOU @ LAC,Apr 9 10:00 PM,2020,109-126,220.0,-11.0
TOR @ CLE,Apr 10 7:30 PM,2020,135-115,218.5,3.5
LAL @ BKN,Apr 10 8:30 PM,2020,126-101,222.5,-11.5
PHI @ OKC,Apr 10 9:00 PM,2020,117-93,217.0,10.0
SAC @ UTA,Apr 10 9:00 PM,2020,112-128,230.0,-11.5
HOU @ GSW,Apr 10 10:00 PM,2020,109-125,228.0,-7.0
WAS @ PHX,Apr 10 10:00 PM,2020,106-134,225.5,-13.5
DET @ POR,Apr 10 10:00 PM,2020,103-118,226.5,-11.5
ATL @ CHA,Apr 11 1:00 PM,2020,105-101,213.5,3.0
BOS @ DEN,Apr 11 3:00 PM,2020,105-87,220.0,-3.5
NOP @ CLE,Apr 11 7:00 PM,2020,116-109,223.5,9.0
MIL @ ORL,Apr 11 7:00 PM,2020,124-87,224.5,9.0
SAS @ DAL,Apr 11 8:00 PM,2020,119-117,220.0,-6.0
IND @ MEM,Apr 11 8:00 PM,2020,132-125,234.5,-3.5
CHI @ MIN,Apr 11 8:00 PM,2020,117-121,232.5,4.0
TOR @ NYK,Apr 11 8:00 PM,2020,96-102,216.5,-3.0
DET @ LAC,Apr 11 10:00 PM,2020,124-131,215.0,-13.0
MIA @ POR,Apr 11 10:00 PM,2020,107-98,223.0,-1.5
PHI @ DAL,Apr 12 7:30 PM,2020,113-95,217.5,3.5
LAL @ NYK,Apr 12 7:30 PM,2020,96-111,205.5,-1.0
SAS @ ORL,Apr 12 8:00 PM,2020,120-97,216.5,7.0
CHI @ MEM,Apr 12 9:00 PM,2020,90-101,228.5,-2.0
SAC @ NOP,Apr 12 9:00 PM,2020,110-117,235.5,-2.0
WAS @ UTA,Apr 12 9:00 PM,2020,125-121,233.5,-10.5
DEN @ GSW,Apr 12 10:00 PM,2020,107-116,227.5,5.5
HOU @ PHX,Apr 12 10:00 PM,2020,120-126,229.5,-12.5
BKN @ MIN,Apr 13 4:00 PM,2020,127-97,231.5,7.0
LAC @ IND,Apr 13 7:30 PM,2020,126-115,233.0,3.0
ATL @ TOR,Apr 13 7:30 PM,2020,108-103,220.5,2.0
LAL @ CHA,Apr 13 8:00 PM,2020,101-93,207.0,1.5
OKC @ UTA,Apr 13 9:00 PM,2020,96-106,221.5,-16.5
MIA @ PHX,Apr 13 10:00 PM,2020,86-106,216.5,-3.5
BOS @ POR,Apr 13 10:00 PM,2020,116-115,230.0,-1.0
MIL @ MIN,Apr 14 4:30 PM,2020,130-105,234.0,9.5
CLE @ CHA,Apr 14 7:00 PM,2020,103-90,210.0,-3.0
BKN @ PHI,Apr 14 7:00 PM,2020,117-123,225.0,-9.0
SAS @ TOR,Apr 14 7:30 PM,2020,112-117,222.0,5.5
ORL @ CHI,Apr 14 8:00 PM,2020,115-106,214.0,-9.5
LAC @ DET,Apr 14 8:00 PM,2020,100-98,216.5,2.0
NYK @ NOP,Apr 14 8:00 PM,2020,116-106,219.5,-2.0
IND @ HOU,Apr 14 9:00 PM,2020,132-124,235.5,3.5
GSW @ OKC,Apr 14 9:00 PM,2020,147-109,224.0,12.5
DAL @ MEM,Apr 14 9:30 PM,2020,114-113,225.5,3.0
MIA @ DEN,Apr 14 10:00 PM,2020,106-123,210.0,-5.0
WAS @ SAC,Apr 14 10:00 PM,2020,123-111,243.0,2.0
MIL @ ATL,Apr 15 7:30 PM,2020,120-109,235.5,4.0
GSW @ CLE,Apr 15 8:00 PM,2020,119-101,226.5,5.5
BOS @ LAL,Apr 15 10:00 PM,2020,121-113,212.0,7.5
SAC @ PHX,Apr 15 10:00 PM,2020,114-122,235.0,-12.5
IND @ UTA,Apr 16 3:00 PM,2020,111-119,233.5,-10.5
OKC @ DET,Apr 16 7:00 PM,2020,104-110,217.0,-2.5
LAC @ PHI,Apr 16 7:00 PM,2020,103-106,218.5,-4.0
NOP @ WAS,Apr 16 7:00 PM,2020,115-117,239.5,3.0
CHA @ BKN,Apr 16 7:30 PM,2020,115-130,224.0,-12.0
ORL @ TOR,Apr 16 7:30 PM,2020,102-113,212.0,-3.0
MEM @ CHI,Apr 16 8:00 PM,2020,126-115,219.5,3.5
DEN @ HOU,Apr 16 8:00 PM,2020,128-99,226.5,9.5
MIA @ MIN,Apr 16 8:00 PM,2020,111-119,222.0,7.0
POR @ SAS,Apr 16 8:30 PM,2020,107-106,229.5,1.0
NYK @ DAL,Apr 16 9:30 PM,2020,117-109,212.0,-6.5
UTA @ LAL,Apr 17 4:30 PM,2020,115-127,215.5,1.0
CLE @ CHI,Apr 17 8:00 PM,2020,96-106,212.5,-3.0
DET @ WAS,Apr 17 8:00 PM,2020,100-121,226.5,-4.5
GSW @ BOS,Apr 17 8:30 PM,2020,114-119,225.5,-3.0
MEM @ MIL,Apr 17 9:00 PM,2020,128-115,237.0,-8.5
SAS @ PHX,Apr 17 10:00 PM,2020,111-85,223.5,-12.0
IND @ ATL,Apr 18 1:00 PM,2020,117-129,231.0,-2.0
NOP @ NYK,Apr 18 1:00 PM,2020,112-122,218.5,1.5
BKN @ MIA,Apr 18 3:30 PM,2020,107-109,224.0,5.0
POR @ CHA,Apr 18 7:00 PM,2020,101-109,216.5,4.5
HOU @ ORL,Apr 18 7:00 PM,2020,114-110,218.0,1.0
OKC @ TOR,Apr 18 7:00 PM,2020,106-112,219.5,-5.0
SAC @ DAL,Apr 18 7:30 PM,2020,121-107,232.0,-8.5
MIN @ LAC,Apr 18 10:00 PM,2020,105-124,234.0,-11.5
CLE @ DET,Apr 19 7:00 PM,2020,105-109,213.5,3.5
CHI @ BOS,Apr 19 7:30 PM,2020,102-96,211.5,-4.5
GSW @ PHI,Apr 19 7:30 PM,2020,107-96,226.5,-4.5
SAS @ IND,Apr 19 8:00 PM,2020,109-94,233.5,3.5
HOU @ MIA,Apr 19 8:00 PM,2020,91-113,215.5,-4.5
PHX @ MIL,Apr 19 8:00 PM,2020,128-127,232.5,-3.0
OKC @ WAS,Apr 19 8:00 PM,2020,107-119,233.0,-12.5
MEM @ DEN,Apr 19 9:00 PM,2020,137-139,226.0,-7.5
UTA @ LAL,Apr 19 10:00 PM,2020,111-97,215.5,7.0
ORL @ ATL,Apr 20 7:30 PM,2020,96-112,217.5,-12.5
BKN @ NOP,Apr 20 7:30 PM,2020,134-129,235.5,-3.0
CHA @ NYK,Apr 20 7:30 PM,2020,97-109,208.5,-5.0
LAC @ POR,Apr 20 10:00 PM,2020,113-112,222.0,4.5
MIN @ SAC,Apr 20 10:00 PM,2020,134-120,239.5,-3.5
CHI @ CLE,Apr 21 7:00 PM,2020,105-121,210.5,2.0
OKC @ IND,Apr 21 7:00 PM,2020,116-122,231.0,-9.0
PHX @ PHI,Apr 21 7:00 PM,2020,116-113,217.0,3.0
BKN @ TOR,Apr 21 7:00 PM,2020,103-114,231.5,-4.5
GSW @ WAS,Apr 21 7:00 PM,2020,114-118,240.5,2.0
UTA @ HOU,Apr 21 8:00 PM,2020,112-89,224.0,11.5
ATL @ NYK,Apr 21 8:00 PM,2020,127-137,219.0,1.5
DET @ DAL,Apr 21 8:30 PM,2020,117-127,218.0,-10.5
MIA @ SAS,Apr 21 8:30 PM,2020,107-87,215.0,1.5
MEM @ LAC,Apr 21 10:00 PM,2020,105-117,223.5,4.5
DEN @ POR,Apr 21 10:00 PM,2020,106-105,230.0,1.5
MIN @ SAC,Apr 21 10:00 PM,2020,125-128,241.0,-3.0
PHX @ BOS,Apr 22 7:00 PM,2020,86-99,220.0,1.5
PHI @ MIL,Apr 22 7:00 PM,2020,117-124,225.0,-6.5
NOP @ ORL,Apr 22 7:00 PM,2020,135-100,219.5,10.5
DET @ SAS,Apr 22 8:30 PM,2020,91-106,214.0,-7.0
CHA @ CHI,Apr 22 9:00 PM,2020,91-108,210.5,-1.0
LAL @ DAL,Apr 22 9:30 PM,2020,110-115,216.0,-3.5
MIA @ ATL,Apr 23 7:30 PM,2020,103-118,211.5,6.5
BOS @ BKN,Apr 23 7:30 PM,2020,104-109,225.0,-3.5
CLE @ CHA,Apr 23 8:00 PM,2020,102-108,211.0,-1.0
LAC @ HOU,Apr 23 8:00 PM,2020,109-104,223.5,9.0
WAS @ OKC,Apr 23 8:00 PM,2020,129-109,232.0,9.0
DEN @ GSW,Apr 23 10:00 PM,2020,97-118,228.0,2.5
MEM @ POR,Apr 23 10:00 PM,2020,130-128,232.5,-4.0
TOR @ NYK,Apr 24 1:00 PM,2020,103-120,213.0,1.0
PHI @ MIL,Apr 24 3:30 PM,2020,94-132,227.0,-9.0
DET @ IND,Apr 24 7:00 PM,2020,109-115,229.0,-4.5
CHI @ MIA,Apr 24 8:00 PM,2020,101-106,203.5,-4.5
SAS @ NOP,Apr 24 8:00 PM,2020,110-108,228.0,-3.0
LAL @ DAL,Apr 24 8:30 PM,2020,93-108,217.5,-2.0
MIN @ UTA,Apr 24 9:00 PM,2020,101-96,231.0,-12.5
HOU @ DEN,Apr 24 10:00 PM,2020,116-129,219.0,-14.0
BOS @ CHA,Apr 25 1:00 PM,2020,104-125,211.5,8.0
PHX @ BKN,Apr 25 3:30 PM,2020,119-128,231.0,-1.0
MEM @ POR,Apr 25 4:00 PM,2020,120-113,235.5,-3.5
CLE @ WAS,Apr 25 7:00 PM,2020,110-119,226.0,-7.5
MIL @ ATL,Apr 25 7:30 PM,2020,104-111,229.5,6.0
IND @ ORL,Apr 25 8:00 PM,2020,131-112,225.5,5.5
SAC @ GSW,Apr 25 10:00 PM,2020,113-117,233.0,-7.5
ATL @ DET,Apr 26 7:00 PM,2020,86-100,215.5,4.0
LAL @ ORL,Apr 26 7:00 PM,2020,114-103,208.0,11.5
OKC @ PHI,Apr 26 7:00 PM,2020,90-121,219.0,-15.5
SAS @ WAS,Apr 26 7:00 PM,2020,146-143,231.0,2.5
PHX @ NYK,Apr 26 7:30 PM,2020,118-110,215.0,2.5
CLE @ TOR,Apr 26 7:30 PM,2020,96-112,212.5,-11.5
CHI @ MIA,Apr 26 8:00 PM,2020,110-102,205.5,-6.0
UTA @ MIN,Apr 26 8:00 PM,2020,104-105,226.0,10.0
LAC @ NOP,Apr 26 8:00 PM,2020,103-120,229.0,2.0
MEM @ DEN,Apr 26 9:00 PM,2020,96-120,230.0,-4.0
DAL @ SAC,Apr 26 10:00 PM,2020,106-113,225.5,6.5
OKC @ BOS,Apr 27 7:00 PM,2020,119-115,216.0,-11.0
MIL @ CHA,Apr 27 7:00 PM,2020,114-104,225.0,9.5
POR @ IND,Apr 27 7:00 PM,2020,133-112,242.0,5.5
BKN @ TOR,Apr 27 7:30 PM,2020,116-103,232.0,5.0
MIN @ HOU,Apr 27 9:00 PM,2020,114-107,234.0,2.0
DAL @ GSW,Apr 27 9:30 PM,2020,133-103,225.5,-4.0
ORL @ CLE,Apr 28 7:00 PM,2020,109-104,210.5,-3.5
ATL @ PHI,Apr 28 7:00 PM,2020,83-127,212.5,-9.5
CHA @ BOS,Apr 28 7:30 PM,2020,111-120,215.0,-6.5
CHI @ NYK,Apr 28 7:30 PM,2020,94-113,210.5,-4.0
LAL @ WAS,Apr 28 7:30 PM,2020,107-116,230.0,1.0
SAS @ MIA,Apr 28 8:00 PM,2020,111-116,213.0,-5.0
NOP @ DEN,Apr 28 9:00 PM,2020,112-114,230.0,-3.5
POR @ MEM,Apr 28 9:00 PM,2020,130-109,239.0,-1.5
LAC @ PHX,Apr 28 10:00 PM,2020,101-109,220.5,-4.5
UTA @ SAC,Apr 28 10:00 PM,2020,154-105,221.0,8.5
DAL @ DET,Apr 29 7:00 PM,2020,115-105,213.5,7.5
BKN @ IND,Apr 29 7:00 PM,2020,130-113,241.5,5.0
MIL @ HOU,Apr 29 8:00 PM,2020,136-143,233.0,14.5
GSW @ MIN,Apr 29 8:00 PM,2020,114-126,235.0,4.5
TOR @ DEN,Apr 29 9:00 PM,2020,111-121,219.0,-4.5
NOP @ OKC,Apr 29 9:00 PM,2020,109-95,232.5,9.5
ATL @ PHI,Apr 30 7:00 PM,2020,104-126,224.0,-7.5
SAS @ BOS,Apr 30 7:30 PM,2020,140-143,222.5,-5.0
WAS @ CLE,Apr 30 7:30 PM,2020,122-93,231.5,6.5
POR @ BKN,Apr 30 8:00 PM,2020,128-109,241.5,3.0
ORL @ MEM,Apr 30 8:00 PM,2020,75-92,222.0,-13.0
MIL @ CHI,Apr 30 9:00 PM,2020,108-98,224.0,1.5
UTA @ PHX,Apr 30 10:00 PM,2020,100-121,219.0,-4.0
SAC @ LAL,Apr 30 10:30 PM,2020,110-106,224.0,-11.5
DET @ CHA,May 1 7:00 PM,2020,94-107,216.0,-7.0
GSW @ HOU,May 1 7:30 PM,2020,113-87,233.0,8.5
CHI @ ATL,May 1 8:00 PM,2020,97-108,217.5,-8.5
MIA @ CLE,May 1 8:00 PM,2020,124-107,209.0,11.5
NOP @ MIN,May 1 8:00 PM,2020,140-136,239.0,3.5
IND @ OKC,May 1 8:00 PM,2020,152-95,232.0,8.5
MEM @ ORL,May 1 8:00 PM,2020,111-112,218.0,11.5
WAS @ DAL,May 1 9:00 PM,2020,124-125,232.5,-4.5
DEN @ LAC,May 1 10:00 PM,2020,110-104,221.5,-6.0
TOR @ UTA,May 1 10:00 PM,2020,102-106,216.0,-7.0
BKN @ MIL,May 2 3:30 PM,2020,114-117,243.0,-2.5
POR @ BOS,May 2 7:30 PM,2020,129-119,234.5,1.0
MIA @ CHA,May 2 8:00 PM,2020,121-111,213.0,5.5
SAC @ DAL,May 2 8:00 PM,2020,111-99,226.5,-6.5
NYK @ HOU,May 2 8:00 PM,2020,122-97,218.5,10.0
PHX @ OKC,May 2 8:00 PM,2020,123-120,221.5,15.0
PHI @ SAS,May 2 8:00 PM,2020,113-111,219.0,10.0
TOR @ LAL,May 2 10:00 PM,2020,121-114,215.0,-10.0
ORL @ DET,May 3 7:00 PM,2020,119-112,210.5,-2.0
IND @ WAS,May 3 7:00 PM,2020,141-154,246.5,-4.5
GSW @ NOP,May 3 7:30 PM,2020,123-108,236.5,-1.5
POR @ ATL,May 3 8:00 PM,2020,114-123,237.0,-2.5
PHI @ CHI,May 3 9:00 PM,2020,106-94,210.5,8.0
NYK @ MEM,May 3 9:00 PM,2020,118-104,221.0,-4.0
DEN @ LAL,May 3 10:00 PM,2020,89-93,213.0,4.0
SAS @ UTA,May 3 10:00 PM,2020,99-110,220.5,-7.5
PHX @ CLE,May 4 7:00 PM,2020,134-118,220.0,12.5
CHA @ DET,May 4 7:00 PM,2020,102-99,218.0,4.0
BKN @ MIL,May 4 7:30 PM,2020,118-124,242.5,-2.0
DAL @ MIA,May 4 8:00 PM,2020,127-113,216.5,-3.0
GSW @ NOP,May 4 8:00 PM,2020,103-108,235.0,-2.0
SAC @ OKC,May 4 8:00 PM,2020,103-99,227.0,5.5
TOR @ LAC,May 4 10:00 PM,2020,100-105,218.0,-11.5
BOS @ ORL,May 5 7:00 PM,2020,132-96,221.0,12.5
POR @ CLE,May 5 7:30 PM,2020,141-105,227.0,12.0
PHX @ ATL,May 5 8:00 PM,2020,103-135,227.0,1.0
PHI @ HOU,May 5 8:00 PM,2020,135-115,220.0,15.0
SAC @ IND,May 5 8:00 PM,2020,104-93,240.0,-6.0
WAS @ MIL,May 5 8:00 PM,2020,134-135,243.0,-4.0
MEM @ MIN,May 5 8:00 PM,2020,139-135,237.5,3.5
NYK @ DEN,May 5 9:00 PM,2020,97-113,214.5,-3.5
SAS @ UTA,May 5 9:00 PM,2020,94-126,219.0,-7.0
CHI @ CHA,May 6 7:00 PM,2020,120-99,219.5,4.5
BKN @ DAL,May 6 7:30 PM,2020,109-113,235.5,3.0
WAS @ TOR,May 6 7:30 PM,2020,131-129,235.5,2.0
MEM @ DET,May 6 8:00 PM,2020,97-111,222.0,9.0
ATL @ IND,May 6 8:00 PM,2020,126-133,238.5,6.0
OKC @ GSW,May 6 10:00 PM,2020,97-118,225.0,-13.5
LAL @ LAC,May 6 10:00 PM,2020,94-118,212.0,-8.5
NOP @ PHI,May 7 7:00 PM,2020,107-109,223.5,-11.5
BOS @ CHI,May 7 7:30 PM,2020,99-121,226.0,4.0
ORL @ CHA,May 7 8:00 PM,2020,112-122,214.0,-7.5
MIN @ MIA,May 7 8:00 PM,2020,112-121,228.5,-8.0
HOU @ MIL,May 7 8:00 PM,2020,133-141,233.5,-17.5
CLE @ DAL,May 7 8:30 PM,2020,90-110,216.5,-10.5
DEN @ UTA,May 7 9:00 PM,2020,120-127,215.0,-4.5
NYK @ PHX,May 7 10:00 PM,2020,105-128,217.0,-6.5
LAL @ POR,May 7 10:00 PM,2020,101-106,223.0,-7.5
SAS @ SAC,May 7 10:00 PM,2020,113-104,223.5,4.5
WAS @ IND,May 8 7:00 PM,2020,133-132,250.0,4.0
DET @ PHI,May 8 7:00 PM,2020,104-118,216.5,-9.5
MEM @ TOR,May 8 7:30 PM,2020,109-99,226.0,6.5
BKN @ DEN,May 8 10:00 PM,2020,125-119,231.5,3.5
OKC @ GSW,May 8 10:00 PM,2020,97-136,222.5,-13.5
SAS @ POR,May 8 10:00 PM,2020,102-124,233.0,-6.0
HOU @ UTA,May 8 10:00 PM,2020,116-124,225.0,-16.0
MIA @ BOS,May 9 1:00 PM,2020,130-124,222.0,1.0
NYK @ LAC,May 9 3:30 PM,2020,106-100,215.0,-7.5
NOP @ CHA,May 9 7:00 PM,2020,112-110,224.0,-3.0
DAL @ CLE,May 9 7:00 PM,2020,124-97,218.0,10.5
MIN @ ORL,May 9 7:00 PM,2020,128-96,232.5,7.5
CHI @ DET,May 9 8:00 PM,2020,108-96,216.5,9.5
PHX @ LAL,May 9 10:00 PM,2020,110-123,217.0,6.5
OKC @ SAC,May 9 10:00 PM,2020,98-126,224.0,-9.0
WAS @ ATL,May 10 7:30 PM,2020,124-125,237.5,-8.0
IND @ CLE,May 10 7:30 PM,2020,111-102,228.5,9.0
NOP @ MEM,May 10 8:00 PM,2020,110-115,228.5,-9.5
MIL @ SAS,May 10 8:30 PM,2020,125-146,233.5,7.0
UTA @ GSW,May 10 10:00 PM,2020,116-119,226.0,2.0
HOU @ POR,May 10 10:00 PM,2020,129-140,239.0,-15.0
DEN @ CHA,May 11 7:00 PM,2020,117-112,223.5,6.0
MIN @ DET,May 11 7:00 PM,2020,119-100,228.0,7.5
MIA @ BOS,May 11 7:30 PM,2020,129-121,224.5,1.5
LAC @ TOR,May 11 7:30 PM,2020,115-96,217.5,13.5
BKN @ CHI,May 11 8:00 PM,2020,115-107,234.5,4.5
PHI @ IND,May 11 8:00 PM,2020,94-103,233.5,5.5
DAL @ MEM,May 11 8:00 PM,2020,104-133,227.5,3.5
ORL @ MIL,May 11 9:00 PM,2020,102-114,230.0,-15.5
PHX @ GSW,May 11 10:00 PM,2020,116-122,231.5,4.5
NYK @ LAL,May 11 10:00 PM,2020,99-101,210.0,-2.5
OKC @ SAC,May 11 10:00 PM,2020,106-122,222.5,-9.0
WAS @ ATL,May 12 7:00 PM,2020,116-120,238.5,-7.0
SAS @ BKN,May 12 8:00 PM,2020,116-128,233.0,-4.5
BOS @ CLE,May 12 8:00 PM,2020,94-102,222.5,6.0
NOP @ DAL,May 12 9:00 PM,2020,107-125,226.0,-9.5
POR @ UTA,May 12 9:30 PM,2020,105-98,234.5,-1.0
HOU @ LAL,May 12 10:30 PM,2020,122-124,220.0,-9.0
LAC @ CHA,May 13 7:00 PM,2020,113-90,220.5,8.5
MIL @ IND,May 13 7:00 PM,2020,142-133,241.5,9.0
ORL @ ATL,May 13 7:30 PM,2020,93-116,222.5,-13.5
PHI @ MIA,May 13 7:30 PM,2020,94-106,218.5,-1.0
SAS @ NYK,May 13 7:30 PM,2020,98-102,215.5,-4.5
TOR @ CHI,May 13 8:00 PM,2020,102-114,216.5,-10.5
SAC @ MEM,May 13 8:00 PM,2020,110-116,227.5,-8.5
DEN @ MIN,May 13 8:00 PM,2020,114-103,231.0,2.0
POR @ PHX,May 13 10:00 PM,2020,117-118,237.5,-2.0
CLE @ WAS,May 14 7:00 PM,2020,105-120,226.5,-9.0
DEN @ DET,May 14 8:00 PM,2020,104-91,217.0,8.5
UTA @ OKC,May 14 8:00 PM,2020,109-93,221.5,15.5
ORL @ PHI,May 14 8:00 PM,2020,97-122,213.5,-14.5
TOR @ DAL,May 14 9:00 PM,2020,110-114,219.5,-15.0
LAC @ HOU,May 14 9:00 PM,2020,115-122,225.0,7.0
SAC @ MEM,May 14 9:00 PM,2020,106-107,225.0,-3.5
NOP @ GSW,May 14 9:30 PM,2020,122-125,220.0,-1.0
CHI @ BKN,May 15 1:00 PM,2020,91-105,231.0,-11.0
LAL @ IND,May 15 1:00 PM,2020,122-115,226.5,8.5
CHA @ NYK,May 15 1:00 PM,2020,109-118,214.5,-5.5
BOS @ MIN,May 15 2:00 PM,2020,124-108,233.5,-5.0
PHX @ SAS,May 15 2:00 PM,2020,140-103,225.5,10.5
MIA @ MIL,May 15 8:00 PM,2020,108-122,233.0,3.0
BOS @ NYK,May 16 1:00 PM,2020,92-96,211.5,-12.0
IND @ TOR,May 16 1:00 PM,2020,125-113,227.0,6.0
CHA @ WAS,May 16 1:00 PM,2020,110-115,230.5,-6.5
PHX @ SAS,May 16 2:00 PM,2020,123-121,220.5,2.0
MEM @ GSW,May 16 3:30 PM,2020,101-113,228.0,-3.5
HOU @ ATL,May 16 7:00 PM,2020,95-124,232.0,-7.5
CLE @ BKN,May 16 7:00 PM,2020,109-123,225.5,-13.0
ORL @ PHI,May 16 7:00 PM,2020,117-128,214.0,-6.5
MIA @ DET,May 16 8:00 PM,2020,120-107,212.0,3.0
MIL @ CHI,May 16 9:00 PM,2020,112-118,224.5,7.0
DAL @ MIN,May 16 9:00 PM,2020,121-136,230.0,7.0
LAL @ NOP,May 16 9:00 PM,2020,110-98,221.5,9.5
LAC @ OKC,May 16 9:00 PM,2020,112-117,220.5,8.0
DEN @ POR,May 16 9:00 PM,2020,116-132,229.0,-8.5
UTA @ SAC,May 16 9:00 PM,2020,121-99,221.5,11.5
CHA @ IND,May 18 6:30 PM,2020,117-144,226.0,-1.5
WAS @ BOS,May 18 9:00 PM,2020,100-118,233.0,1.5
SAS @ MEM,May 19 7:30 PM,2020,96-100,224.0,-4.5
GSW @ LAL,May 19 10:00 PM,2020,100-103,217.0,-5.5
IND @ WAS,May 20 8:00 PM,2020,115-142,240.5,-3.5
MEM @ GSW,May 21 9:00 PM,2020,117-112,220.5,-4.5
MIA @ MIL,May 22 2:00 PM,2020,107-109,227.0,-5.5
DAL @ LAC,May 22 4:30 PM,2020,113-103,217.5,-6.0
BOS @ BKN,May 22 8:00 PM,2020,93-104,233.0,-8.0
POR @ DEN,May 22 10:30 PM,2020,123-109,226.0,-1.0
WAS @ PHI,May 23 1:00 PM,2020,118-125,227.5,-8.0
LAL @ PHX,May 23 3:30 PM,2020,90-99,213.5,-2.5
ATL @ NYK,May 23 7:00 PM,2020,107-105,214.0,-1.5
MEM @ UTA,May 23 9:30 PM,2020,112-109,216.5,-8.0
MIA @ MIL,May 24 7:30 PM,2020,98-132,223.5,-5.0
POR @ DEN,May 24 10:00 PM,2020,109-128,224.5,-2.0
BOS @ BKN,May 25 7:30 PM,2020,108-130,228.0,-9.0
LAL @ PHX,May 25 10:00 PM,2020,109-102,210.5,2.0
DAL @ LAC,May 25 10:30 PM,2020,127-121,215.5,-7.0
WAS @ PHI,May 26 7:00 PM,2020,95-120,229.0,-8.5
ATL @ NYK,May 26 7:30 PM,2020,92-101,213.0,-2.0
MEM @ UTA,May 26 10:00 PM,2020,129-141,219.5,-10.0
MIL @ MIA,May 27 7:30 PM,2020,113-84,224.5,1.5
PHX @ LAL,May 27 10:00 PM,2020,95-109,211.0,-6.5
DEN @ POR,May 27 10:30 PM,2020,120-115,227.0,-3.5
NYK @ ATL,May 28 7:00 PM,2020,94-105,212.0,-4.5
BKN @ BOS,May 28 8:30 PM,2020,119-125,227.0,7.0
LAC @ DAL,May 28 9:30 PM,2020,118-108,219.0,3.0
MIL @ MIA,May 29 1:30 PM,2020,120-103,221.5,4.5
DEN @ POR,May 29 4:00 PM,2020,95-115,227.5,-4.5
PHI @ WAS,May 29 7:00 PM,2020,132-103,229.0,5.0
UTA @ MEM,May 29 9:30 PM,2020,121-111,224.5,5.5
NYK @ ATL,May 30 1:00 PM,2020,96-113,209.0,-5.0
PHX @ LAL,May 30 3:30 PM,2020,100-92,209.5,-6.5
BKN @ BOS,May 30 7:00 PM,2020,141-126,228.5,8.5
LAC @ DAL,May 30 9:30 PM,2020,106-81,219.5,3.5
PHI @ WAS,May 31 7:00 PM,2020,114-122,231.0,8.5
UTA @ MEM,May 31 9:30 PM,2020,120-113,224.5,5.5
BOS @ BKN,Jun 1 7:30 PM,2020,109-123,234.5,-13.0
POR @ DEN,Jun 1 9:00 PM,2020,140-147,226.5,-2.0
LAL @ PHX,Jun 1 10:00 PM,2020,85-115,209.5,-4.5
WAS @ PHI,Jun 2 7:00 PM,2020,112-129,229.0,-6.0
ATL @ NYK,Jun 2 7:30 PM,2020,103-89,209.0,-1.0
MEM @ UTA,Jun 2 9:30 PM,2020,110-126,226.5,-9.5
DAL @ LAC,Jun 2 10:00 PM,2020,105-100,217.5,-7.5
DEN @ POR,Jun 3 8:00 PM,2020,126-115,228.0,-5.0
PHX @ LAL,Jun 3 10:30 PM,2020,113-100,207.5,-3.0
LAC @ DAL,Jun 4 9:00 PM,2020,104-97,215.5,3.0
MIL @ BKN,Jun 5 7:30 PM,2020,107-115,239.5,-3.5
ATL @ PHI,Jun 6 1:00 PM,2020,128-124,219.5,-4.5
