Game,Tipoff,Season,Score,Over_Under,Home_Line
PHI @ MIA,Feb 3 7:30 PM,2019,106-137,211.0,-2.5
DET @ MEM,Feb 3 8:00 PM,2019,82-96,223.5,-9.0
MIN @ SAC,Feb 3 10:00 PM,2019,109-113,226.0,-1.0
SAS @ LAC,Feb 3 10:30 PM,2019,105-108,229.5,-9.0
MIL @ NOP,Feb 4 7:30 PM,2019,120-108,245.5,6.5
CHA @ HOU,Feb 4 8:00 PM,2019,110-125,223.5,-13.0
POR @ DEN,Feb 4 9:00 PM,2019,99-127,225.5,-4.5
SAS @ LAL,Feb 4 10:00 PM,2019,102-129,226.5,-10.5
PHX @ DET,Feb 5 7:00 PM,2019,108-116,217.5,3.0
GSW @ BKN,Feb 5 7:30 PM,2019,88-129,222.5,-6.5
ORL @ BOS,Feb 5 7:30 PM,2019,100-116,209.5,-5.5
IND @ TOR,Feb 5 7:30 PM,2019,118-119,216.0,-5.5
ATL @ MIN,Feb 5 8:00 PM,2019,127-120,239.0,-4.5
CLE @ OKC,Feb 5 8:00 PM,2019,103-109,222.0,-13.5
MEM @ DAL,Feb 5 8:30 PM,2019,121-107,225.5,-4.0
DEN @ UTA,Feb 5 9:00 PM,2019,98-95,215.5,-10.0
MIA @ LAC,Feb 5 10:00 PM,2019,111-128,224.5,-6.5
ORL @ NYK,Feb 6 7:30 PM,2019,103-105,208.0,3.5
NOP @ CHI,Feb 6 8:00 PM,2019,125-119,230.5,6.0
PHI @ MIL,Feb 6 8:00 PM,2019,101-112,228.0,-9.0
SAS @ POR,Feb 6 10:00 PM,2019,117-125,228.0,-3.5
HOU @ LAL,Feb 6 10:30 PM,2019,121-111,240.0,-6.5
MEM @ PHI,Feb 7 7:00 PM,2019,107-119,223.5,-6.5
DAL @ WAS,Feb 7 7:00 PM,2019,118-119,234.0,3.0
ATL @ BOS,Feb 7 7:30 PM,2019,107-112,225.0,-12.5
TOR @ IND,Feb 7 8:00 PM,2019,115-106,217.5,1.0
DET @ OKC,Feb 7 8:00 PM,2019,101-108,213.5,-13.0
HOU @ PHX,Feb 7 9:00 PM,2019,91-127,234.5,2.5
MIA @ SAC,Feb 7 10:00 PM,2019,97-105,219.5,1.0
POR @ UTA,Feb 7 10:30 PM,2019,114-117,230.5,-10.5
MIL @ ORL,Feb 8 5:00 PM,2019,111-95,221.5,8.5
DAL @ CHA,Feb 8 7:00 PM,2019,116-100,212.5,3.5
NYK @ DET,Feb 8 7:00 PM,2019,95-92,211.0,1.5
NOP @ IND,Feb 8 7:30 PM,2019,124-117,224.0,-5.5
BKN @ TOR,Feb 8 7:30 PM,2019,118-119,218.5,-6.0
LAC @ MIN,Feb 8 8:00 PM,2019,115-142,232.5,10.0
LAL @ GSW,Feb 8 8:30 PM,2019,125-120,224.5,14.0
DEN @ PHX,Feb 8 9:00 PM,2019,117-108,218.0,3.5
SAS @ SAC,Feb 8 10:00 PM,2019,102-122,222.5,2.5
BOS @ OKC,Feb 9 3:30 PM,2019,112-111,219.0,1.5
NYK @ ATL,Feb 9 6:00 PM,2019,135-140,225.5,-5.0
CHI @ PHI,Feb 9 6:00 PM,2019,111-118,213.5,-11.0
MEM @ WAS,Feb 9 6:00 PM,2019,106-99,240.5,2.5
UTA @ HOU,Feb 9 7:00 PM,2019,114-113,233.5,-2.5
LAC @ CLE,Feb 9 7:30 PM,2019,133-92,231.5,6.0
MIA @ POR,Feb 9 9:00 PM,2019,109-115,226.0,-5.0
CHA @ DET,Feb 10 7:00 PM,2019,87-76,206.5,-3.5
BKN @ IND,Feb 10 7:00 PM,2019,106-105,217.0,-6.5
ATL @ ORL,Feb 10 7:00 PM,2019,126-135,223.0,-8.5
MIN @ TOR,Feb 10 7:30 PM,2019,126-137,235.5,-8.5
SAC @ MIL,Feb 10 8:00 PM,2019,111-123,229.5,-10.0
UTA @ DAL,Feb 10 8:30 PM,2019,123-119,216.5,1.0
SAS @ DEN,Feb 10 9:00 PM,2019,120-127,216.0,-6.5
MIA @ GSW,Feb 10 10:30 PM,2019,113-101,219.5,7.0
PHX @ LAL,Feb 10 10:30 PM,2019,100-125,230.5,-13.0
LAC @ PHI,Feb 11 7:00 PM,2019,103-110,228.0,1.5
CHI @ WAS,Feb 11 7:00 PM,2019,114-126,230.0,-3.5
POR @ NOP,Feb 11 8:00 PM,2019,117-138,243.5,-3.0
SAS @ OKC,Feb 11 8:00 PM,2019,114-106,219.5,-8.0
BOS @ HOU,Feb 11 9:30 PM,2019,105-116,233.0,-2.5
ATL @ CLE,Feb 12 7:00 PM,2019,105-127,234.5,3.0
DET @ ORL,Feb 12 7:00 PM,2019,112-116,209.0,-6.5
TOR @ BKN,Feb 12 7:30 PM,2019,91-101,224.5,4.0
MIL @ IND,Feb 12 7:30 PM,2019,111-118,223.5,1.0
WAS @ NYK,Feb 12 7:30 PM,2019,114-96,228.0,-3.0
POR @ MEM,Feb 12 8:00 PM,2019,104-111,235.0,-3.5
CHA @ MIN,Feb 12 8:00 PM,2019,115-108,225.0,-6.0
SAC @ DAL,Feb 12 8:30 PM,2019,111-130,226.0,-8.5
GSW @ PHX,Feb 12 9:00 PM,2019,106-112,227.0,-6.5
MIA @ UTA,Feb 12 9:00 PM,2019,101-116,216.5,-5.0
LAL @ DEN,Feb 12 10:00 PM,2019,120-116,220.5,3.0
LAC @ BOS,Feb 13 8:00 PM,2019,133-141,228.0,-1.0
OKC @ NOP,Feb 13 8:00 PM,2019,123-118,233.0,-3.5
MIL @ DET,Feb 20 7:00 PM,2019,126-106,227.0,13.0
MIA @ ATL,Feb 20 7:30 PM,2019,124-129,229.5,6.0
CHA @ CHI,Feb 20 8:00 PM,2019,103-93,211.5,-4.0
BKN @ PHI,Feb 20 8:00 PM,2019,104-112,214.0,-7.0
MEM @ SAC,Feb 20 10:00 PM,2019,125-129,230.0,1.0
HOU @ GSW,Feb 20 10:30 PM,2019,135-105,233.0,10.0
DAL @ ORL,Feb 21 7:00 PM,2019,122-106,221.5,4.0
CLE @ WAS,Feb 21 7:00 PM,2019,113-108,237.0,-6.0
IND @ NYK,Feb 21 7:30 PM,2019,106-98,212.5,6.5
PHX @ TOR,Feb 21 7:30 PM,2019,101-118,228.5,-8.5
BOS @ MIN,Feb 21 8:00 PM,2019,127-117,226.0,8.0
DEN @ OKC,Feb 21 8:00 PM,2019,101-113,216.0,-1.5
SAS @ UTA,Feb 21 9:00 PM,2019,113-104,223.5,-7.0
MEM @ LAL,Feb 21 10:30 PM,2019,105-117,234.0,-10.5
NOP @ POR,Feb 21 10:30 PM,2019,128-115,238.5,5.5
SAC @ LAC,Feb 22 3:30 PM,2019,112-103,232.5,-9.0
BKN @ CHA,Feb 22 7:00 PM,2019,115-86,210.0,4.5
DAL @ ATL,Feb 22 7:30 PM,2019,107-111,236.5,1.0
PHX @ CHI,Feb 22 8:00 PM,2019,112-104,222.0,3.0
CLE @ MIA,Feb 22 8:00 PM,2019,105-124,222.0,-12.5
PHI @ MIL,Feb 22 8:30 PM,2019,98-119,227.0,-9.5
HOU @ UTA,Feb 22 9:00 PM,2019,120-110,232.5,-2.0
BOS @ LAL,Feb 23 3:30 PM,2019,112-114,222.5,-7.5
MIN @ DEN,Feb 23 6:00 PM,2019,116-128,221.0,-14.5
IND @ TOR,Feb 23 6:00 PM,2019,81-127,219.5,-5.0
WAS @ CHI,Feb 23 7:00 PM,2019,117-126,229.5,3.5
SAS @ OKC,Feb 23 7:00 PM,2019,103-131,222.5,-5.0
NOP @ GSW,Feb 23 8:30 PM,2019,115-101,238.0,10.0
DET @ POR,Feb 23 9:00 PM,2019,104-107,220.0,-5.5
MIA @ CLE,Feb 24 7:00 PM,2019,119-125,221.5,6.5
ATL @ PHI,Feb 24 7:00 PM,2019,112-129,227.0,-8.5
MIL @ WAS,Feb 24 7:00 PM,2019,137-134,243.0,13.0
ORL @ BKN,Feb 24 7:30 PM,2019,115-113,213.0,-4.0
NYK @ HOU,Feb 24 8:00 PM,2019,112-123,224.5,-12.0
MIN @ DAL,Feb 24 8:30 PM,2019,123-139,239.0,-13.5
PHX @ UTA,Feb 24 9:00 PM,2019,131-111,224.5,-8.5
MEM @ LAC,Feb 24 10:30 PM,2019,97-124,235.0,-11.0
CHA @ IND,Feb 25 7:00 PM,2019,80-119,208.5,-11.5
MIL @ TOR,Feb 25 7:30 PM,2019,108-97,232.5,1.5
OKC @ CHI,Feb 25 8:00 PM,2019,124-122,219.5,7.5
DET @ DEN,Feb 25 9:00 PM,2019,98-115,213.5,-13.5
NOP @ LAL,Feb 25 10:00 PM,2019,109-118,239.0,-7.5
BOS @ POR,Feb 25 10:00 PM,2019,118-106,222.5,7.0
SAC @ GSW,Feb 25 10:30 PM,2019,112-94,223.0,7.5
NYK @ CHA,Feb 26 7:00 PM,2019,101-107,207.5,2.0
PHI @ CLE,Feb 26 7:00 PM,2019,94-108,216.5,7.5
BKN @ WAS,Feb 26 7:00 PM,2019,106-110,233.5,1.5
ORL @ ATL,Feb 26 7:30 PM,2019,130-120,230.5,2.5
MIN @ MIA,Feb 26 7:30 PM,2019,129-126,234.5,-12.0
MEM @ HOU,Feb 26 8:00 PM,2019,112-140,237.0,-12.0
DAL @ SAS,Feb 26 8:30 PM,2019,109-103,232.5,4.0
LAC @ PHX,Feb 26 9:00 PM,2019,102-92,233.0,7.5
BOS @ UTA,Feb 26 10:30 PM,2019,114-103,217.5,-5.0
NYK @ PHI,Feb 27 7:00 PM,2019,106-115,210.0,-7.5
POR @ IND,Feb 27 8:00 PM,2019,100-106,218.0,-10.0
SAC @ OKC,Feb 27 8:00 PM,2019,108-112,220.0,-7.5
LAL @ GSW,Feb 27 10:30 PM,2019,116-86,220.0,10.5
MIN @ ORL,Feb 28 7:00 PM,2019,125-136,234.0,-8.0
BKN @ ATL,Feb 28 7:30 PM,2019,118-141,236.5,2.0
CHA @ TOR,Feb 28 7:30 PM,2019,99-96,214.0,-13.5
SAC @ MEM,Feb 28 8:00 PM,2019,104-101,227.0,-2.0
DAL @ MIA,Feb 28 8:00 PM,2019,118-126,228.5,-2.5
OKC @ MIL,Feb 28 8:00 PM,2019,86-133,227.0,-10.0
CLE @ NOP,Feb 28 8:00 PM,2019,104-116,235.5,-13.0
DET @ PHX,Feb 28 9:00 PM,2019,113-111,218.0,-9.0
WAS @ UTA,Feb 28 9:00 PM,2019,119-129,231.5,-10.0
DEN @ LAC,Feb 28 10:30 PM,2019,103-132,220.5,-7.0
CHI @ NYK,Feb 29 5:00 PM,2019,115-125,213.5,-2.5
POR @ ATL,Feb 29 7:30 PM,2019,117-129,240.0,-2.5
BKN @ MIA,Feb 29 7:30 PM,2019,113-116,219.5,-7.5
IND @ CLE,Feb 29 8:00 PM,2019,113-104,215.0,9.0
LAL @ MEM,Feb 29 8:00 PM,2019,88-105,228.5,11.0
HOU @ BOS,Feb 29 8:30 PM,2019,111-110,233.0,1.0
ORL @ SAS,Feb 29 8:30 PM,2019,113-114,224.0,-4.0
GSW @ PHX,Feb 29 9:00 PM,2019,115-99,221.0,-10.5
MIL @ CHA,Mar 1 1:00 PM,2019,93-85,218.0,13.5
PHI @ LAC,Mar 1 3:30 PM,2019,130-136,219.0,-14.0
DAL @ MIN,Mar 1 3:30 PM,2019,111-91,242.5,5.5
TOR @ DEN,Mar 1 6:00 PM,2019,118-133,220.5,-2.5
DET @ SAC,Mar 1 6:00 PM,2019,100-106,215.5,-9.5
LAL @ NOP,Mar 1 8:00 PM,2019,122-114,235.5,1.5
WAS @ GSW,Mar 1 8:30 PM,2019,124-110,233.5,7.5
UTA @ CLE,Mar 2 7:00 PM,2019,126-113,222.0,10.5
HOU @ NYK,Mar 2 7:00 PM,2019,123-125,231.0,10.0
POR @ ORL,Mar 2 7:00 PM,2019,130-107,219.5,-6.5
MEM @ ATL,Mar 2 7:30 PM,2019,127-88,240.0,-2.0
MIL @ MIA,Mar 2 7:30 PM,2019,89-105,227.5,5.0
DAL @ CHI,Mar 2 8:00 PM,2019,107-109,220.0,6.5
IND @ SAS,Mar 2 8:30 PM,2019,116-111,220.0,2.0
SAS @ CHA,Mar 3 7:00 PM,2019,104-103,211.5,4.0
BKN @ BOS,Mar 3 7:30 PM,2019,129-120,219.0,-6.5
MIN @ NOP,Mar 3 8:00 PM,2019,139-134,247.0,-11.0
LAC @ OKC,Mar 3 8:00 PM,2019,109-94,228.5,4.5
GSW @ DEN,Mar 3 9:00 PM,2019,116-100,218.5,-16.0
TOR @ PHX,Mar 3 9:00 PM,2019,123-114,225.5,3.5
PHI @ LAL,Mar 3 10:00 PM,2019,107-120,219.0,-12.5
WAS @ SAC,Mar 3 10:00 PM,2019,126-133,235.5,-5.5
BOS @ CLE,Mar 4 7:00 PM,2019,112-106,215.5,4.0
OKC @ DET,Mar 4 7:00 PM,2019,114-107,209.0,8.5
IND @ MIL,Mar 4 7:00 PM,2019,100-119,220.5,-11.0
MEM @ BKN,Mar 4 7:30 PM,2019,118-79,223.0,-1.5
ORL @ MIA,Mar 4 7:30 PM,2019,113-116,218.5,-6.5
UTA @ NYK,Mar 4 7:30 PM,2019,112-104,219.5,9.0
CHI @ MIN,Mar 4 8:00 PM,2019,108-115,231.5,-1.5
NOP @ DAL,Mar 4 9:30 PM,2019,123-127,240.0,-6.0
WAS @ POR,Mar 4 10:00 PM,2019,104-125,244.0,-7.5
DEN @ CHA,Mar 5 7:00 PM,2019,114-112,208.0,9.5
LAC @ HOU,Mar 5 8:00 PM,2019,120-105,236.5,1.0
PHI @ SAC,Mar 5 10:00 PM,2019,125-108,219.0,-5.5
TOR @ GSW,Mar 5 10:30 PM,2019,121-113,228.5,9.0
ATL @ WAS,Mar 6 7:00 PM,2019,112-118,240.0,-5.5
SAS @ BKN,Mar 6 7:30 PM,2019,120-139,225.5,-2.5
OKC @ NYK,Mar 6 7:30 PM,2019,126-103,216.5,6.0
UTA @ BOS,Mar 6 8:00 PM,2019,99-94,219.0,-1.5
IND @ CHI,Mar 6 8:00 PM,2019,108-102,208.5,2.0
ORL @ MIN,Mar 6 8:00 PM,2019,132-118,234.0,2.5
MIA @ NOP,Mar 6 8:00 PM,2019,104-110,232.0,-1.5
MEM @ DAL,Mar 6 8:30 PM,2019,96-121,225.0,-7.5
POR @ PHX,Mar 6 9:00 PM,2019,117-127,233.0,3.5
MIL @ LAL,Mar 6 10:30 PM,2019,103-113,228.5,-1.5
HOU @ CHA,Mar 7 5:00 PM,2019,99-108,220.0,8.0
UTA @ DET,Mar 7 7:00 PM,2019,111-105,211.0,8.0
DEN @ CLE,Mar 7 7:30 PM,2019,102-104,219.0,9.5
ATL @ MEM,Mar 7 8:00 PM,2019,101-118,235.0,-6.0
PHI @ GSW,Mar 7 8:30 PM,2019,114-118,219.5,4.0
SAC @ POR,Mar 7 10:00 PM,2019,123-111,230.5,-2.0
CHI @ BKN,Mar 8 3:00 PM,2019,107-110,218.5,-6.0
LAL @ LAC,Mar 8 3:30 PM,2019,112-103,226.5,-2.5
NOP @ MIN,Mar 8 3:30 PM,2019,120-107,248.5,7.0
OKC @ BOS,Mar 8 6:00 PM,2019,105-104,217.5,-6.5
MIL @ PHX,Mar 8 6:00 PM,2019,131-140,228.5,6.5
IND @ DAL,Mar 8 7:00 PM,2019,112-109,219.0,-6.5
ORL @ HOU,Mar 8 7:00 PM,2019,126-106,229.0,-8.0
MIA @ WAS,Mar 8 7:00 PM,2019,100-89,233.0,5.5
SAS @ CLE,Mar 8 7:30 PM,2019,129-132,226.5,4.5
DET @ NYK,Mar 8 7:30 PM,2019,84-96,210.5,-5.5
TOR @ SAC,Mar 8 9:00 PM,2019,118-113,225.5,5.0
CHA @ ATL,Mar 9 7:30 PM,2019,138-143,222.0,-5.0
MIL @ DEN,Mar 9 9:00 PM,2019,95-109,221.0,-7.0
TOR @ UTA,Mar 9 9:00 PM,2019,101-92,224.5,-6.0
BOS @ IND,Mar 10 7:00 PM,2019,114-111,215.0,3.0
NYK @ WAS,Mar 10 7:00 PM,2019,115-122,230.0,-5.0
CLE @ CHI,Mar 10 8:00 PM,2019,103-108,217.5,-4.0
MIN @ HOU,Mar 10 8:00 PM,2019,111-117,249.5,-12.5
ORL @ MEM,Mar 10 8:00 PM,2019,120-115,219.0,-2.0
DAL @ SAS,Mar 10 8:00 PM,2019,109-119,232.0,4.0
PHX @ POR,Mar 10 10:00 PM,2019,105-121,235.0,-6.0
LAC @ GSW,Mar 10 10:30 PM,2019,131-107,223.0,12.5
BKN @ LAL,Mar 10 10:30 PM,2019,104-102,226.0,-12.0
DET @ PHI,Mar 11 7:00 PM,2019,106-124,209.5,-12.0
NYK @ ATL,Mar 11 7:30 PM,2019,136-131,232.5,-5.5
CHA @ MIA,Mar 11 7:30 PM,2019,109-98,206.5,-10.5
DEN @ DAL,Mar 11 8:00 PM,2019,97-113,220.5,2.5
UTA @ NOP,Jul 30 6:30 PM,2019,106-104,228.5,-2.5
LAC @ LAL,Jul 30 9:00 PM,2019,101-103,220.0,-4.0
ORL @ BKN,Jul 31 2:30 PM,2019,128-118,210.5,7.5
MEM @ POR,Jul 31 4:00 PM,2019,135-140,225.0,-3.5
PHX @ WAS,Jul 31 4:00 PM,2019,125-112,224.5,7.0
BOS @ MIL,Jul 31 6:30 PM,2019,112-119,221.0,-3.5
SAC @ SAS,Jul 31 8:00 PM,2019,120-129,224.0,3.5
HOU @ DAL,Jul 31 9:00 PM,2019,153-149,232.5,1.5
MIA @ DEN,Aug 1 1:00 PM,2019,125-105,215.0,4.0
UTA @ OKC,Aug 1 3:30 PM,2019,94-110,218.5,-2.0
NOP @ LAC,Aug 1 6:00 PM,2019,103-126,232.5,-5.0
PHI @ IND,Aug 1 7:00 PM,2019,121-127,219.5,6.0
LAL @ TOR,Aug 1 8:30 PM,2019,92-107,225.0,2.5
WAS @ BKN,Aug 2 2:00 PM,2019,110-118,230.5,-4.0
POR @ BOS,Aug 2 3:30 PM,2019,124-128,228.0,-4.0
SAS @ MEM,Aug 2 4:00 PM,2019,108-106,236.0,-3.0
SAC @ ORL,Aug 2 6:00 PM,2019,116-132,228.0,-2.5
MIL @ HOU,Aug 2 8:30 PM,2019,116-120,244.0,5.0
DAL @ PHX,Aug 2 9:00 PM,2019,115-117,235.0,6.0
TOR @ MIA,Aug 3 1:30 PM,2019,107-103,221.5,2.5
DEN @ OKC,Aug 3 4:00 PM,2019,121-113,219.0,-5.5
IND @ WAS,Aug 3 4:00 PM,2019,111-100,227.5,8.5
MEM @ NOP,Aug 3 6:30 PM,2019,99-109,236.5,-4.5
SAS @ PHI,Aug 3 8:00 PM,2019,130-132,227.5,-7.5
LAL @ UTA,Aug 3 9:00 PM,2019,116-108,217.0,6.0
BKN @ MIL,Aug 4 1:30 PM,2019,119-116,230.0,-19.0
DAL @ SAC,Aug 4 2:30 PM,2019,114-110,236.0,5.5
PHX @ LAC,Aug 4 4:00 PM,2019,117-115,230.0,-9.0
ORL @ IND,Aug 4 6:00 PM,2019,109-120,224.0,1.0
BOS @ MIA,Aug 4 6:30 PM,2019,106-112,218.0,5.0
HOU @ POR,Aug 4 9:00 PM,2019,102-110,244.0,3.5
MEM @ UTA,Aug 5 2:30 PM,2019,115-124,219.5,-5.0
DEN @ SAS,Aug 5 4:00 PM,2019,132-126,227.5,2.0
PHI @ WAS,Aug 5 4:00 PM,2019,107-98,227.5,10.5
OKC @ LAL,Aug 5 6:30 PM,2019,105-86,218.0,-5.5
TOR @ ORL,Aug 5 8:00 PM,2019,109-99,222.0,7.5
BKN @ BOS,Aug 5 9:00 PM,2019,115-149,224.0,-9.0
NOP @ SAC,Aug 6 1:30 PM,2019,125-140,234.5,4.0
MIA @ MIL,Aug 6 4:00 PM,2019,116-130,223.5,-9.5
IND @ PHX,Aug 6 4:00 PM,2019,99-114,228.0,1.5
LAC @ DAL,Aug 6 6:30 PM,2019,126-111,231.0,4.0
POR @ DEN,Aug 6 8:00 PM,2019,125-115,228.5,4.5
LAL @ HOU,Aug 6 9:00 PM,2019,97-113,228.0,1.0
UTA @ SAS,Aug 7 1:00 PM,2019,111-119,225.5,2.5
OKC @ MEM,Aug 7 4:00 PM,2019,92-121,220.5,3.0
SAC @ BKN,Aug 7 5:00 PM,2019,106-119,232.5,5.5
ORL @ PHI,Aug 7 6:30 PM,2019,101-108,221.5,-5.0
WAS @ NOP,Aug 7 8:00 PM,2019,107-118,236.0,-8.0
BOS @ TOR,Aug 7 9:00 PM,2019,122-100,222.0,-1.5
LAC @ POR,Aug 8 1:00 PM,2019,122-117,232.5,4.0
UTA @ DEN,Aug 8 3:30 PM,2019,132-134,222.5,1.0
LAL @ IND,Aug 8 6:00 PM,2019,111-116,219.0,5.5
PHX @ MIA,Aug 8 7:30 PM,2019,119-112,225.5,4.0
MIL @ DAL,Aug 8 8:30 PM,2019,132-136,237.5,5.5
WAS @ OKC,Aug 9 12:30 PM,2019,103-121,221.0,-9.0
MEM @ TOR,Aug 9 2:00 PM,2019,99-108,221.5,-7.0
SAS @ NOP,Aug 9 3:00 PM,2019,122-113,239.5,-4.0
ORL @ BOS,Aug 9 5:00 PM,2019,119-122,222.5,-8.5
PHI @ POR,Aug 9 6:30 PM,2019,121-124,229.5,-2.5
HOU @ SAC,Aug 9 8:00 PM,2019,129-112,235.5,4.5
BKN @ LAC,Aug 9 9:00 PM,2019,129-120,230.5,-9.5
OKC @ PHX,Aug 10 2:30 PM,2019,101-128,221.0,-7.5
DAL @ UTA,Aug 10 3:00 PM,2019,122-114,221.5,2.0
TOR @ MIL,Aug 10 6:30 PM,2019,114-106,228.0,-5.5
IND @ MIA,Aug 10 8:00 PM,2019,92-114,223.5,-4.0
DEN @ LAL,Aug 10 9:00 PM,2019,121-124,223.5,-5.5
BKN @ ORL,Aug 11 1:00 PM,2019,108-96,224.5,-4.5
HOU @ SAS,Aug 11 2:00 PM,2019,105-123,239.5,1.5
PHX @ PHI,Aug 11 4:30 PM,2019,130-117,227.0,9.5
BOS @ MEM,Aug 11 5:00 PM,2019,122-107,229.5,4.5
POR @ DAL,Aug 11 6:30 PM,2019,134-131,240.0,2.5
NOP @ SAC,Aug 11 9:00 PM,2019,106-112,235.5,-3.5
MIL @ WAS,Aug 11 9:00 PM,2019,126-113,228.0,9.0
IND @ HOU,Aug 12 4:00 PM,2019,108-104,231.5,-6.5
TOR @ PHI,Aug 12 6:30 PM,2019,125-121,221.5,6.0
MIA @ OKC,Aug 12 8:00 PM,2019,115-116,221.0,4.0
LAC @ DEN,Aug 12 9:00 PM,2019,124-111,229.5,5.0
WAS @ BOS,Aug 13 12:00 PM,2019,96-90,225.0,2.0
SAC @ LAL,Aug 13 1:30 PM,2019,136-122,222.5,-3.5
MIL @ MEM,Aug 13 4:00 PM,2019,106-119,231.0,-4.0
DAL @ PHX,Aug 13 4:00 PM,2019,102-128,238.5,-8.5
SAS @ UTA,Aug 13 6:30 PM,2019,112-118,234.0,7.0
POR @ BKN,Aug 13 9:00 PM,2019,134-133,239.0,10.0
NOP @ ORL,Aug 13 9:00 PM,2019,127-133,227.5,-4.0
DEN @ TOR,Aug 14 1:30 PM,2019,109-117,223.5,2.5
MIA @ IND,Aug 14 4:00 PM,2019,92-109,221.0,1.5
OKC @ LAC,Aug 14 6:30 PM,2019,103-107,224.5,-3.5
PHI @ HOU,Aug 14 9:00 PM,2019,134-96,231.5,-2.5
MEM @ POR,Aug 15 2:30 PM,2019,122-126,229.5,-6.0
UTA @ DEN,Aug 17 1:30 PM,2019,125-135,214.5,-4.5
BKN @ TOR,Aug 17 4:00 PM,2019,110-134,222.5,-9.5
PHI @ BOS,Aug 17 6:30 PM,2019,101-109,216.5,-6.0
DAL @ LAC,Aug 17 9:00 PM,2019,110-118,231.0,-6.5
ORL @ MIL,Aug 18 1:30 PM,2019,122-110,225.5,-14.0
MIA @ IND,Aug 18 4:00 PM,2019,113-101,216.0,4.0
OKC @ HOU,Aug 18 6:30 PM,2019,108-123,225.0,1.0
POR @ LAL,Aug 18 9:00 PM,2019,100-93,234.0,-6.5
BKN @ TOR,Aug 19 1:30 PM,2019,99-104,226.0,-11.5
UTA @ DEN,Aug 19 4:00 PM,2019,124-105,217.0,-3.5
PHI @ BOS,Aug 19 6:30 PM,2019,101-128,214.0,-4.5
DAL @ LAC,Aug 19 9:00 PM,2019,127-114,231.0,-5.0
MIA @ IND,Aug 20 1:00 PM,2019,109-100,216.5,4.0
OKC @ HOU,Aug 20 3:30 PM,2019,98-111,226.5,-2.0
ORL @ MIL,Aug 20 6:00 PM,2019,96-111,228.5,-13.0
POR @ LAL,Aug 20 9:00 PM,2019,88-111,230.0,-7.0
TOR @ BKN,Aug 21 1:30 PM,2019,117-92,219.0,11.0
DEN @ UTA,Aug 21 4:00 PM,2019,87-124,217.0,-1.0
BOS @ PHI,Aug 21 6:30 PM,2019,102-94,216.5,6.0
LAC @ DAL,Aug 21 9:00 PM,2019,130-122,231.5,5.0
MIL @ ORL,Aug 22 1:00 PM,2019,121-107,224.5,12.5
IND @ MIA,Aug 22 3:30 PM,2019,115-124,213.5,-5.0
HOU @ OKC,Aug 22 6:00 PM,2019,107-119,222.5,2.0
LAL @ POR,Aug 22 8:30 PM,2019,116-108,224.5,7.5
BOS @ PHI,Aug 23 1:00 PM,2019,110-106,216.5,7.0
LAC @ DAL,Aug 23 3:30 PM,2019,133-135,232.5,7.0
TOR @ BKN,Aug 23 6:30 PM,2019,150-122,221.5,14.0
DEN @ UTA,Aug 23 9:00 PM,2019,127-129,216.5,-3.5
MIL @ ORL,Aug 24 1:30 PM,2019,121-106,227.0,13.0
HOU @ OKC,Aug 24 4:00 PM,2019,114-117,223.0,3.0
IND @ MIA,Aug 24 6:30 PM,2019,87-99,217.5,-6.5
LAL @ POR,Aug 24 9:00 PM,2019,135-115,226.0,7.0
UTA @ DEN,Aug 25 6:30 PM,2019,107-117,219.0,2.5
DAL @ LAC,Aug 25 9:00 PM,2019,111-154,236.0,-8.5
ORL @ MIL,Aug 29 3:30 PM,2019,104-118,224.5,-14.0
OKC @ HOU,Aug 29 6:30 PM,2019,80-114,228.5,-5.0
POR @ LAL,Aug 29 9:00 PM,2019,122-131,223.0,-13.5
BOS @ TOR,Aug 30 1:00 PM,2019,112-94,217.5,-2.0
LAC @ DAL,Aug 30 3:30 PM,2019,111-97,236.0,9.5
DEN @ UTA,Aug 30 8:30 PM,2019,119-107,219.0,-2.5
MIA @ MIL,Aug 31 6:30 PM,2019,115-104,223.5,-5.0
HOU @ OKC,Aug 31 9:00 PM,2019,100-104,226.0,5.5
BOS @ TOR,Sep 1 5:30 PM,2019,102-99,218.5,-2.0
UTA @ DEN,Sep 1 8:30 PM,2019,78-80,217.5,-2.0
MIA @ MIL,Sep 2 6:30 PM,2019,116-114,223.5,-5.5
OKC @ HOU,Sep 2 9:00 PM,2019,102-104,217.0,-5.0
TOR @ BOS,Sep 3 6:30 PM,2019,104-103,216.5,2.5
DEN @ LAC,Sep 3 9:00 PM,2019,97-120,223.5,-9.5
MIL @ MIA,Sep 4 6:30 PM,2019,100-115,222.0,5.0
HOU @ LAL,Sep 4 9:00 PM,2019,112-97,227.0,-6.5
TOR @ BOS,Sep 5 6:30 PM,2019,100-93,215.5,1.0
DEN @ LAC,Sep 5 9:00 PM,2019,110-101,224.0,-9.0
MIL @ MIA,Sep 6 3:30 PM,2019,118-115,219.5,2.0
HOU @ LAL,Sep 6 8:30 PM,2019,109-117,223.0,-5.5
BOS @ TOR,Sep 7 6:30 PM,2019,111-89,212.5,1.5
LAC @ DEN,Sep 7 9:00 PM,2019,113-107,220.5,8.5
MIA @ MIL,Sep 8 6:30 PM,2019,103-94,220.0,5.5
LAL @ HOU,Sep 8 9:00 PM,2019,112-102,222.0,4.0
