GAME_ID,PLAYER_ID,START_POSITION,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
0042500132,1642347,G,3.94,2.68,1,4,5,65,0,0,56,0,0,0.0,1,5,0.2,0,0,0.0
0042500132,1642266,,4.4,2.21,0,1,1,27,0,0,16,1,1,1.0,4,8,0.5,2,2,1.0
0042500132,1630572,,4.5,1.67,6,7,12,35,0,0,24,3,4,0.75,2,4,0.5,3,3,1.0
0042500132,1642867,,4.24,1.97,5,9,14,35,0,0,21,4,4,1.0,2,6,0.333,3,4,0.75
0042500132,1630639,,5.06,0.47,1,1,2,9,0,0,6,0,1,0.0,0,1,0.0,0,0,0.0
0042500132,1642419,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1641711,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1631218,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1642367,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,202066,,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0
0042500132,1629731,F,4.45,2.27,4,6,9,39,0,0,33,0,0,0.0,1,3,0.333,4,5,0.8
0042500132,1630596,F,4.25,2.56,5,10,14,64,1,0,48,9,10,0.9,2,3,0.667,3,6,0.5
0042500132,1628386,C,4.05,1.81,4,6,10,22,0,0,12,4,6,0.667,0,0,0.0,4,7,0.571
0042500132,1628378,G,4.06,2.7,3,7,10,77,1,1,49,6,9,0.667,7,14,0.5,1,1,1.0
0042500132,201935,G,3.48,2.18,1,6,6,77,0,0,50,6,6,1.0,3,8,0.375,2,4,0.5
0042500132,1630241,,4.38,1.61,1,2,3,26,0,0,17,1,1,1.0,1,5,0.2,3,4,0.75
