,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
1117,Luguentz Dort,DraftKings,player_rebounds,3.5,Under,-120,-103,0.463,-15.09,0.4567
1118,Alex Caruso,FanDuel,player_points_rebounds_assists,15.5,Over,-112,105,0.448,-15.13,0.4422
1119,Chet Holmgren,Bovada,player_points_assists,16.5,Under,-135,-106,0.487,-15.17,0.4804
1120,Chet Holmgren,FanDuel,player_points,15.5,Under,-136,-108,0.489,-15.17,0.4819
1121,Luguentz Dort,BetOnline.ag,player_points_rebounds_assists,13.5,Over,-105,111,0.434,-15.18,0.4285
1122,Pascal Siakam,DraftKings,player_blocks_steals,1.5,Under,114,130,0.396,-15.24,0.3908
1123,Luguentz Dort,DraftKings,player_points,7.5,Under,-105,115,0.434,-15.29,0.4279
1124,Alex Caruso,BetMGM,player_points,9.5,Under,-140,-115,0.494,-15.39,0.4865
1125,Ben Sheppard,DraftKings,player_assists,0.5,Under,-180,-160,0.543,-15.48,0.5351
1126,Pascal Siakam,BetMGM,player_blocks,0.5,Under,100,117,0.422,-15.5,0.4167
1127,Luguentz Dort,Bovada,player_points,9.5,Over,135,153,0.359,-15.54,0.3547
1128,Pascal Siakam,Bovada,player_points,19.5,Under,100,115,0.422,-15.56,0.4164
1129,T.J. McConnell,BetMGM,player_points,9.5,Over,-120,-102,0.46,-15.7,0.4533
1130,Obi Toppin,Bovada,player_points,8.5,Over,-210,-182,0.57,-15.8,0.5614
1131,Shai Gilgeous-Alexander,DraftKings,player_steals,1.5,Under,100,115,0.42,-16.0,0.4142
1132,Jalen Williams,BetRivers,player_threes,1.5,Under,-139,-122,0.488,-16.17,0.4804
1133,Pascal Siakam,BetOnline.ag,player_points_rebounds_assists,31.5,Over,-115,-101,0.448,-16.18,0.442
1134,Andrew Nembhard,BetMGM,player_rebounds_assists,7.5,Under,-118,-102,0.454,-16.19,0.4472
1135,Shai Gilgeous-Alexander,DraftKings,player_blocks,0.5,Under,124,145,0.374,-16.19,0.3691
1136,Shai Gilgeous-Alexander,BetMGM,player_blocks,0.5,Under,120,145,0.38,-16.31,0.3752
1137,T.J. McConnell,Bovada,player_points_assists,14.5,Over,105,113,0.408,-16.31,0.4026
1138,Jalen Williams,Bovada,player_points,23.5,Over,100,115,0.418,-16.34,0.4125
1139,Alex Caruso,Bovada,player_points_rebounds,12.5,Over,-135,-108,0.481,-16.34,0.4736
1140,Luguentz Dort,BetOnline.ag,player_threes,1.5,Under,152,151,0.332,-16.36,0.3275
1141,Alex Caruso,FanDuel,player_steals,1.5,Under,116,130,0.387,-16.36,0.382
1142,Chet Holmgren,BetOnline.ag,player_threes,1.5,Under,-233,-197,0.585,-16.4,0.5753
1143,Obi Toppin,FanDuel,player_assists,1.5,Under,-186,-147,0.544,-16.43,0.535
1144,Kenrich Williams,DraftKings,player_points,2.5,Under,-145,-125,0.494,-16.53,0.4867
1145,Luguentz Dort,DraftKings,player_threes,1.5,Under,145,151,0.34,-16.59,0.3359
1146,Luguentz Dort,Bovada,player_threes,2.5,Under,-260,-217,0.602,-16.64,0.5917
1147,Obi Toppin,FanDuel,player_points,10.5,Over,102,111,0.413,-16.65,0.4069
1148,Obi Toppin,Bovada,player_points_assists,11.5,Over,-110,103,0.436,-16.77,0.4298
1149,Luguentz Dort,BetRivers,player_rebounds,3.5,Under,-125,-103,0.462,-16.8,0.4555
1150,Chet Holmgren,BetRivers,player_threes,1.5,Under,-235,-197,0.583,-16.9,0.5732
1151,Jalen Williams,Bovada,player_points,21.5,Over,-160,-122,0.511,-16.91,0.5035
1152,Jalen Williams,BetMGM,player_rebounds,5.5,Under,-125,-120,0.461,-16.98,0.4545
1153,Kenrich Williams,BetMGM,player_points,1.5,Under,125,147,0.369,-17.08,0.3635
1154,Jalen Williams,Bovada,player_threes,1.5,Under,-135,-122,0.476,-17.12,0.469
1155,Alex Caruso,DraftKings,player_points,8.5,Under,-105,111,0.424,-17.14,0.4184
1156,Jalen Williams,BetMGM,player_threes,1.5,Under,-140,-122,0.483,-17.16,0.476
1157,Pascal Siakam,Bovada,player_points,17.5,Under,160,190,0.318,-17.2,0.3142
1158,Shai Gilgeous-Alexander,FanDuel,player_steals,1.5,Under,100,115,0.414,-17.22,0.4081
1159,Chet Holmgren,DraftKings,player_threes,1.5,Under,-238,-197,0.583,-17.22,0.573
1160,T.J. McConnell,BetRivers,player_points_rebounds,12.5,Over,-122,-113,0.455,-17.24,0.4482
1161,Chet Holmgren,DraftKings,player_threes,1.5,Under,-238,-197,0.583,-17.26,0.5726
1162,Chet Holmgren,FanDuel,player_blocks,1.5,Under,-102,112,0.418,-17.26,0.4118
1163,Chet Holmgren,BetMGM,player_threes,1.5,Under,-235,-197,0.58,-17.28,0.5704
1164,Alex Caruso,BetMGM,player_points_rebounds_assists,15.5,Over,-115,105,0.442,-17.3,0.4359
1165,Jalen Williams,BetOnline.ag,player_threes,1.5,Under,-141,-122,0.484,-17.3,0.4766
1166,Ben Sheppard,BetOnline.ag,player_rebounds,1.5,Under,-130,-130,0.467,-17.3,0.4605
1167,Obi Toppin,FanDuel,player_points_assists,11.5,Over,-112,103,0.437,-17.33,0.4305
1168,Jalen Williams,Bovada,player_points,22.5,Over,-125,-100,0.459,-17.33,0.4525
1169,Alex Caruso,Bovada,player_points_rebounds_assists,15.5,Over,-115,105,0.442,-17.39,0.4355
1170,Bennedict Mathurin,DraftKings,player_blocks,0.5,Under,-330,-277,0.634,-17.39,0.6219
1171,Jalen Williams,BetMGM,player_points,22.5,Over,-125,-100,0.458,-17.47,0.4517
1172,Pascal Siakam,Bovada,player_points,16.5,Under,200,239,0.275,-17.49,0.2714
1173,Chet Holmgren,BetRivers,player_threes,1.5,Under,-235,-197,0.579,-17.49,0.5689
1174,Shai Gilgeous-Alexander,FanDuel,player_rebounds,4.5,Under,118,132,0.378,-17.52,0.3731
1175,Jalen Williams,Bovada,player_threes,1.5,Under,-135,-122,0.474,-17.53,0.4667
1176,Chet Holmgren,BetOnline.ag,player_threes,1.5,Under,-233,-197,0.576,-17.61,0.5666
1177,Shai Gilgeous-Alexander,Bovada,player_rebounds,4.5,Under,120,132,0.374,-17.71,0.3688
1178,Obi Toppin,BetOnline.ag,player_points,10.5,Over,-102,111,0.416,-17.71,0.4096
1179,Pascal Siakam,BetMGM,player_points_rebounds_assists,31.5,Over,-125,-101,0.457,-17.73,0.4502
1180,Jalen Williams,BetMGM,player_threes,1.5,Under,-140,-122,0.48,-17.75,0.4725
1181,Ben Sheppard,BetMGM,player_assists,0.5,Under,-190,-160,0.539,-17.76,0.5301
1182,Isaiah Hartenstein,DraftKings,player_blocks,0.5,Under,-145,-133,0.486,-17.82,0.4789
1183,Shai Gilgeous-Alexander,Bovada,player_rebounds,5.5,Under,-160,-141,0.505,-17.86,0.4976
1184,Pascal Siakam,Bovada,player_points_rebounds_assists,31.5,Over,-125,-101,0.456,-17.88,0.4494
1185,Jalen Williams,DraftKings,player_blocks,0.5,Under,-195,-174,0.543,-17.9,0.5338
1186,T.J. McConnell,Bovada,player_points,10.5,Over,115,130,0.382,-17.96,0.3762
1187,Pascal Siakam,Bovada,player_points,18.5,Under,125,147,0.365,-17.99,0.3594
1188,Chet Holmgren,BetMGM,player_threes,1.5,Under,-235,-197,0.575,-18.02,0.5651
1189,Luguentz Dort,Bovada,player_threes,2.5,Under,-260,-217,0.592,-18.02,0.5814
1190,Andrew Nembhard,DraftKings,player_rebounds_assists,7.5,Under,-125,-102,0.455,-18.04,0.4485
1191,Luguentz Dort,Bovada,player_points_rebounds,11.5,Under,-135,-108,0.47,-18.14,0.4631
1192,Jalen Williams,DraftKings,player_threes,1.5,Under,-145,-122,0.484,-18.14,0.477
1193,Chet Holmgren,Bovada,player_threes,0.5,Under,185,217,0.287,-18.16,0.2833
1194,Obi Toppin,DraftKings,player_points_assists,11.5,Over,-115,103,0.438,-18.19,0.4311
1195,T.J. McConnell,Bovada,player_points_rebounds_assists,17.5,Over,105,104,0.399,-18.21,0.3932
1196,Jalen Williams,BetOnline.ag,player_threes,1.5,Under,-141,-122,0.478,-18.22,0.4711
1197,Jalen Williams,BetRivers,player_threes,1.5,Under,-139,-122,0.475,-18.3,0.4678
1198,Alex Caruso,DraftKings,player_steals,1.5,Under,110,130,0.389,-18.31,0.3834
1199,Luguentz Dort,DraftKings,player_threes,1.5,Under,145,151,0.333,-18.35,0.3287
1200,Chet Holmgren,DraftKings,player_assists,1.5,Over,165,208,0.308,-18.38,0.3038
1201,Jalen Williams,DraftKings,player_threes,1.5,Under,-145,-122,0.482,-18.62,0.4741
1202,Shai Gilgeous-Alexander,Bovada,player_assists,6.5,Under,-160,-141,0.501,-18.63,0.4928
1203,Chet Holmgren,BetRivers,player_points_rebounds_assists,26.5,Over,-118,-101,0.44,-18.67,0.4336
1204,Chet Holmgren,Bovada,player_threes,1.5,Under,-250,-197,0.58,-18.73,0.57
1205,Chet Holmgren,Bovada,player_threes,1.5,Under,-250,-197,0.58,-18.76,0.5698
1206,Chet Holmgren,Bovada,player_threes,0.5,Under,185,217,0.285,-18.84,0.2809
1207,Jalen Williams,DraftKings,player_blocks_steals,1.5,Under,100,115,0.405,-18.93,0.3994
1208,Pascal Siakam,BetMGM,player_points_rebounds,28.5,Over,-115,102,0.433,-18.97,0.4269
1209,Shai Gilgeous-Alexander,BetOnline.ag,player_rebounds,4.5,Under,118,132,0.371,-19.04,0.3661
1210,Shai Gilgeous-Alexander,DraftKings,player_rebounds_assists,11.5,Under,-135,-123,0.465,-19.08,0.4576
1211,Shai Gilgeous-Alexander,BetMGM,player_rebounds,4.5,Under,115,132,0.376,-19.19,0.3704
1212,Shai Gilgeous-Alexander,BetRivers,player_points_rebounds_assists,43.5,Over,-122,-108,0.444,-19.2,0.4373
1213,T.J. McConnell,DraftKings,player_points_rebounds,12.5,Over,-130,-113,0.456,-19.29,0.4491
1214,Jalen Williams,DraftKings,player_steals,1.5,Under,-180,-163,0.518,-19.37,0.5097
1215,Alex Caruso,FanDuel,player_points,8.5,Under,-108,111,0.418,-19.42,0.4121
1216,Jalen Williams,DraftKings,player_rebounds,5.5,Under,-135,-120,0.463,-19.42,0.4557
1217,Chet Holmgren,DraftKings,player_points_rebounds,25.5,Over,-115,102,0.43,-19.63,0.4233
1218,Pascal Siakam,BetRivers,player_points_rebounds,28.5,Over,-113,102,0.426,-19.78,0.4191
1219,Chet Holmgren,BetRivers,player_points_rebounds,25.5,Over,-113,102,0.424,-20.01,0.4179
1220,T.J. McConnell,FanDuel,player_points_rebounds,12.5,Over,-130,-113,0.452,-20.08,0.4446
1221,Shai Gilgeous-Alexander,FanDuel,player_points_rebounds_assists,43.5,Over,-125,-108,0.443,-20.2,0.4364
1222,Jalen Williams,BetMGM,player_blocks,0.5,Under,-210,-174,0.54,-20.26,0.5305
1223,T.J. McConnell,DraftKings,player_threes,0.5,Under,-298,-277,0.597,-20.3,0.5847
1224,T.J. McConnell,BetRivers,player_points_assists,14.5,Over,-106,113,0.41,-20.35,0.4036
1225,Obi Toppin,Bovada,player_points,9.5,Over,-150,-115,0.478,-20.41,0.4697
1226,T.J. McConnell,Bovada,player_points_rebounds,12.5,Over,-135,-113,0.457,-20.47,0.4496
1227,Jalen Williams,FanDuel,player_threes,1.5,Under,-152,-122,0.48,-20.49,0.4717
1228,Luguentz Dort,Bovada,player_points,10.5,Over,185,217,0.279,-20.6,0.2747
1229,Jalen Williams,FanDuel,player_threes,1.5,Under,-152,-122,0.479,-20.66,0.4706
1230,Chet Holmgren,BetMGM,player_points_rebounds,25.5,Over,-115,102,0.424,-20.69,0.4176
1231,Andrew Nembhard,BetRivers,player_assists,4.5,Under,-159,-138,0.487,-20.72,0.4785
1232,Jalen Williams,Bovada,player_points,24.5,Over,120,141,0.36,-20.72,0.355
1233,Jalen Williams,BetOnline.ag,player_rebounds,5.5,Under,-139,-120,0.461,-20.75,0.4534
1234,Chet Holmgren,DraftKings,player_points_rebounds_assists,26.5,Over,-120,-101,0.432,-20.77,0.4254
1235,Andrew Nembhard,DraftKings,player_assists,4.5,Under,-154,-138,0.48,-20.78,0.4723
1236,Obi Toppin,DraftKings,player_blocks_steals,1.5,Over,165,190,0.299,-20.81,0.2946
1237,T.J. McConnell,DraftKings,player_threes,0.5,Under,-298,-277,0.593,-20.81,0.5808
1238,Shai Gilgeous-Alexander,DraftKings,player_rebounds,4.5,Under,114,132,0.369,-20.93,0.3639
1239,Alex Caruso,BetRivers,player_points,8.5,Under,-115,111,0.423,-20.95,0.4162
1240,Chet Holmgren,Bovada,player_points,18.5,Over,175,208,0.287,-21.04,0.283
1241,Andrew Nembhard,BetOnline.ag,player_assists,4.5,Under,-156,-138,0.481,-21.13,0.4725
1242,T.J. McConnell,FanDuel,player_points_assists,14.5,Over,-106,113,0.405,-21.22,0.3991
1243,Andrew Nembhard,Bovada,player_assists,3.5,Under,135,153,0.335,-21.24,0.3302
1244,Jalen Williams,FanDuel,player_rebounds,5.5,Under,-138,-120,0.457,-21.27,0.449
1245,Myles Turner,Bovada,player_points,15.5,Under,-260,-217,0.567,-21.47,0.5559
1246,T.J. McConnell,DraftKings,player_points_assists,14.5,Over,-105,113,0.402,-21.47,0.396
1247,Andrew Nembhard,FanDuel,player_assists,4.5,Under,-162,-138,0.485,-21.53,0.4768
1248,Chet Holmgren,BetMGM,player_blocks,1.5,Under,-115,112,0.42,-21.55,0.413
1249,Obi Toppin,DraftKings,player_points,10.5,Over,-105,111,0.401,-21.62,0.3952
1250,Andrew Nembhard,Bovada,player_assists,4.5,Under,-160,-138,0.482,-21.66,0.4738
1251,Shai Gilgeous-Alexander,Bovada,player_rebounds_assists,11.5,Under,-145,-123,0.464,-21.67,0.4558
1252,Luguentz Dort,FanDuel,player_threes,1.5,Under,128,151,0.343,-21.68,0.3384
1253,Aaron Nesmith,Bovada,player_rebounds,3.5,Under,205,239,0.257,-21.69,0.2531
1254,Jalen Williams,Bovada,player_rebounds,5.5,Under,-145,-120,0.463,-21.73,0.4555
1255,T.J. McConnell,FanDuel,player_assists,4.5,Over,-104,113,0.399,-21.76,0.3926
1256,Chet Holmgren,Bovada,player_rebounds,8.5,Over,-215,-182,0.533,-21.85,0.5234
1257,Luguentz Dort,FanDuel,player_threes,1.5,Under,128,151,0.343,-21.87,0.3376
1258,Aaron Wiggins,BetMGM,player_assists,0.5,Under,140,156,0.325,-21.95,0.3204
1259,T.J. McConnell,Bovada,player_points,11.5,Over,150,174,0.312,-22.09,0.3071
1260,Luguentz Dort,BetMGM,player_threes,1.5,Under,130,151,0.339,-22.12,0.3335
1261,Isaiah Hartenstein,BetMGM,player_blocks,0.5,Under,-165,-133,0.485,-22.12,0.4764
1262,Jalen Williams,Bovada,player_points,25.5,Over,145,167,0.317,-22.22,0.3128
1263,Isaiah Hartenstein,DraftKings,player_assists,1.5,Under,124,134,0.347,-22.25,0.3418
1264,Obi Toppin,DraftKings,player_steals,0.5,Under,-120,-106,0.424,-22.26,0.4171
1265,Ben Sheppard,DraftKings,player_rebounds,1.5,Under,-154,-130,0.471,-22.28,0.463
1266,Shai Gilgeous-Alexander,Bovada,player_points_assists,38.5,Over,-120,-106,0.424,-22.32,0.4168
1267,Aaron Nesmith,BetMGM,player_assists,0.5,Under,135,153,0.331,-22.33,0.3256
1268,Andrew Nembhard,Bovada,player_points,12.5,Under,-220,-190,0.534,-22.33,0.5237
1269,Obi Toppin,Bovada,player_points,10.5,Over,-110,111,0.407,-22.37,0.4001
1270,T.J. McConnell,Bovada,player_assists,4.5,Over,100,113,0.388,-22.38,0.382
1271,Shai Gilgeous-Alexander,Bovada,player_points,29.5,Over,-240,-208,0.547,-22.48,0.5363
1272,Chet Holmgren,Bovada,player_points,12.5,Under,190,228,0.267,-22.49,0.2634
1273,Chet Holmgren,BetOnline.ag,player_points_rebounds_assists,26.5,Over,-125,-101,0.431,-22.5,0.4235
1274,T.J. McConnell,BetRivers,player_assists,4.5,Over,100,113,0.387,-22.53,0.3812
1275,Shai Gilgeous-Alexander,BetMGM,player_rebounds_assists,11.5,Under,-145,-123,0.458,-22.53,0.4506
1276,Bennedict Mathurin,BetMGM,player_assists,0.5,Under,115,144,0.36,-22.54,0.3547
1277,Aaron Wiggins,DraftKings,player_assists,0.5,Under,135,156,0.329,-22.58,0.3245
1278,Aaron Nesmith,DraftKings,player_assists,0.5,Under,135,153,0.329,-22.59,0.3244
1279,Shai Gilgeous-Alexander,BetRivers,player_points_rebounds,37.5,Over,-117,-105,0.417,-22.63,0.4103
1280,Obi Toppin,BetMGM,player_points,10.5,Over,-110,111,0.405,-22.64,0.3987
1281,Andrew Nembhard,BetMGM,player_assists,4.5,Under,-160,-138,0.476,-22.7,0.4673
1282,Jalen Williams,FanDuel,player_steals,1.5,Under,-200,-163,0.515,-22.7,0.5056
1283,Andrew Nembhard,BetMGM,player_points_rebounds_assists,18.5,Under,-118,-107,0.418,-22.81,0.411
1284,Jalen Williams,BetRivers,player_rebounds,5.5,Under,-152,-120,0.465,-22.93,0.4567
1285,Shai Gilgeous-Alexander,FanDuel,player_points_assists,38.5,Over,-122,-106,0.423,-23.11,0.4155
1286,Aaron Nesmith,DraftKings,player_blocks_steals,1.5,Under,-180,-153,0.494,-23.18,0.4847
1287,Luguentz Dort,BetMGM,player_threes,1.5,Under,130,151,0.333,-23.33,0.3282
1288,Myles Turner,DraftKings,player_steals,0.5,Under,-154,-135,0.464,-23.39,0.4562
1289,Obi Toppin,BetRivers,player_points_rebounds,14.5,Over,-118,-102,0.414,-23.56,0.4068
1290,T.J. McConnell,DraftKings,player_assists,4.5,Over,-105,113,0.391,-23.58,0.385
1291,Chet Holmgren,BetMGM,player_points_rebounds_assists,27.5,Over,105,117,0.373,-23.62,0.3666
1292,Shai Gilgeous-Alexander,FanDuel,player_rebounds_assists,11.5,Under,-148,-123,0.456,-23.64,0.4476
1293,Aaron Wiggins,BetOnline.ag,player_threes,0.5,Under,128,145,0.335,-23.67,0.3296
1294,T.J. McConnell,BetOnline.ag,player_assists,4.5,Over,-102,113,0.385,-23.7,0.379
1295,Andrew Nembhard,Bovada,player_points_assists,14.5,Under,105,112,0.372,-23.76,0.3659
1296,Andrew Nembhard,BetOnline.ag,player_points_rebounds_assists,18.5,Under,-120,-107,0.416,-23.81,0.4086
1297,Chet Holmgren,DraftKings,player_turnovers,1.5,Over,-110,106,0.399,-23.86,0.3922
1298,Myles Turner,DraftKings,player_blocks_steals,2.5,Under,-160,-141,0.468,-23.89,0.4599
1299,Aaron Wiggins,BetOnline.ag,player_threes,0.5,Under,128,145,0.334,-23.95,0.3284
1300,T.J. McConnell,BetMGM,player_threes,0.5,Under,-375,-277,0.6,-23.98,0.5852
1301,Ben Sheppard,BetMGM,player_rebounds,1.5,Under,-160,-130,0.468,-24.0,0.4591
1302,Shai Gilgeous-Alexander,BetRivers,player_points_assists,38.5,Over,-120,-106,0.414,-24.05,0.4072
1303,Shai Gilgeous-Alexander,BetRivers,player_rebounds,4.5,Under,104,132,0.372,-24.09,0.3661
1304,Chet Holmgren,BetRivers,player_rebounds,9.5,Over,-127,-116,0.424,-24.16,0.417
1305,Shai Gilgeous-Alexander,FanDuel,player_points_rebounds,37.5,Over,-120,-105,0.413,-24.2,0.4064
1306,Shai Gilgeous-Alexander,Bovada,player_points_rebounds,37.5,Over,-120,-105,0.413,-24.33,0.4057
1307,Myles Turner,BetMGM,player_assists,1.5,Under,-225,-199,0.524,-24.33,0.5131
1308,Pascal Siakam,DraftKings,player_steals,0.5,Under,175,199,0.275,-24.34,0.271
1309,Isaiah Hartenstein,BetOnline.ag,player_assists,1.5,Under,119,134,0.345,-24.35,0.3399
1310,Isaiah Hartenstein,FanDuel,player_assists,1.5,Under,118,134,0.347,-24.37,0.3414
1311,Shai Gilgeous-Alexander,BetOnline.ag,player_assists,5.5,Under,119,134,0.345,-24.42,0.3396
1312,Andrew Nembhard,Bovada,player_points_rebounds_assists,18.5,Under,-120,-107,0.412,-24.47,0.4049
1313,Chet Holmgren,Bovada,player_rebounds,9.5,Over,-130,-116,0.426,-24.55,0.419
1314,Jalen Williams,Bovada,player_points,27.5,Over,215,251,0.239,-24.67,0.2356
1315,Shai Gilgeous-Alexander,DraftKings,player_assists,5.5,Under,120,134,0.342,-24.67,0.3369
1316,T.J. McConnell,BetMGM,player_threes,0.5,Under,-375,-277,0.595,-24.68,0.5794
1317,Isaiah Hartenstein,BetRivers,player_assists,1.5,Under,116,134,0.348,-24.77,0.3427
1318,Aaron Wiggins,BetMGM,player_threes,0.5,Under,125,145,0.334,-24.84,0.3287
1319,Jalen Williams,Bovada,player_points,26.5,Over,175,208,0.273,-24.85,0.2691
1320,Myles Turner,BetOnline.ag,player_assists,1.5,Under,-233,-199,0.526,-24.89,0.5145
1321,T.J. McConnell,BetOnline.ag,player_points_rebounds_assists,17.5,Over,-110,104,0.393,-24.93,0.3865
1322,Pascal Siakam,BetRivers,player_points_rebounds_assists,32.5,Over,-109,106,0.391,-25.04,0.3843
1323,T.J. McConnell,BetRivers,player_rebounds_assists,7.5,Over,-115,-109,0.401,-25.05,0.394
1324,Pascal Siakam,BetOnline.ag,player_threes,1.5,Under,-196,-176,0.496,-25.1,0.4861
1325,Aaron Wiggins,DraftKings,player_threes,0.5,Under,124,145,0.334,-25.1,0.329
1326,Pascal Siakam,Bovada,player_threes,1.5,Under,-190,-176,0.491,-25.13,0.4808
1327,T.J. McConnell,BetMGM,player_assists,4.5,Over,-105,113,0.383,-25.2,0.3766
1328,Myles Turner,DraftKings,player_blocks,1.5,Under,105,117,0.365,-25.22,0.3587
1329,Pascal Siakam,DraftKings,player_threes,1.5,Under,-200,-176,0.498,-25.31,0.4879
1330,Luguentz Dort,DraftKings,player_blocks,0.5,Under,-215,-190,0.509,-25.39,0.4987
1331,Pascal Siakam,BetMGM,player_threes,1.5,Under,-200,-176,0.497,-25.41,0.4872
1332,Pascal Siakam,Bovada,player_threes,1.5,Under,-190,-176,0.488,-25.52,0.4782
1333,Pascal Siakam,DraftKings,player_threes,1.5,Under,-200,-176,0.496,-25.53,0.4864
1334,Luguentz Dort,Bovada,player_threes,1.5,Under,120,151,0.338,-25.58,0.3328
1335,Pascal Siakam,BetMGM,player_threes,1.5,Under,-200,-176,0.496,-25.62,0.4858
1336,Tyrese Haliburton,DraftKings,player_blocks,0.5,Under,-125,-115,0.413,-25.67,0.4056
1337,Isaiah Hartenstein,DraftKings,player_steals,0.5,Under,100,115,0.372,-25.67,0.3654
1338,T.J. McConnell,BetRivers,player_points_rebounds_assists,17.5,Over,-113,104,0.394,-25.75,0.3871
1339,Andrew Nembhard,FanDuel,player_points_rebounds_assists,18.5,Under,-125,-107,0.412,-25.76,0.4051
1340,Shai Gilgeous-Alexander,Bovada,player_assists,5.5,Under,120,134,0.337,-25.78,0.3318
1341,Pascal Siakam,BetOnline.ag,player_threes,1.5,Under,-196,-176,0.491,-25.81,0.4813
1342,Bennedict Mathurin,BetMGM,player_threes,0.5,Under,-110,-102,0.389,-25.82,0.3818
1343,Andrew Nembhard,Bovada,player_points_rebounds,13.5,Under,105,113,0.362,-25.84,0.3557
1344,Myles Turner,DraftKings,player_assists,1.5,Under,-238,-199,0.522,-25.87,0.5106
1345,Obi Toppin,BetOnline.ag,player_threes,1.5,Over,115,123,0.344,-25.98,0.3386
1346,Chet Holmgren,BetRivers,player_rebounds_assists,10.5,Over,-136,-121,0.427,-25.99,0.4187
1347,Shai Gilgeous-Alexander,BetMGM,player_assists,5.5,Under,115,134,0.344,-26.04,0.3383
1348,T.J. McConnell,DraftKings,player_points_rebounds_assists,17.5,Over,-115,104,0.396,-26.04,0.3887
1349,Chet Holmgren,FanDuel,player_rebounds,9.5,Over,-138,-116,0.428,-26.1,0.4206
1350,T.J. McConnell,BetRivers,player_rebounds,3.5,Over,117,128,0.341,-26.1,0.3349
1351,Isaiah Hartenstein,BetMGM,player_assists,1.5,Under,110,134,0.352,-26.13,0.3459
1352,Aaron Wiggins,DraftKings,player_threes,0.5,Under,124,145,0.329,-26.27,0.3238
1353,Shai Gilgeous-Alexander,BetRivers,player_points,32.5,Over,-114,-105,0.392,-26.33,0.3855
1354,Pascal Siakam,FanDuel,player_steals,0.5,Under,164,199,0.279,-26.35,0.2746
1355,Andrew Nembhard,BetRivers,player_points_rebounds_assists,18.5,Under,-127,-107,0.412,-26.35,0.4046
1356,Shai Gilgeous-Alexander,Bovada,player_points,30.5,Over,-200,-174,0.491,-26.35,0.4808
1357,Luguentz Dort,BetRivers,player_threes,1.5,Under,114,151,0.344,-26.48,0.3378
1358,Chet Holmgren,DraftKings,player_rebounds,9.5,Over,-140,-116,0.428,-26.55,0.4205
1359,Bennedict Mathurin,BetMGM,player_threes,0.5,Under,-110,-102,0.385,-26.58,0.3778
1360,Aaron Wiggins,BetMGM,player_threes,0.5,Under,125,145,0.326,-26.66,0.3206
1361,T.J. McConnell,BetMGM,player_points_rebounds_assists,17.5,Over,-115,104,0.392,-26.68,0.3852
1362,Luguentz Dort,BetMGM,player_blocks,0.5,Under,-235,-190,0.514,-26.71,0.5027
1363,Myles Turner,Bovada,player_points_rebounds_assists,18.5,Under,100,104,0.366,-26.71,0.3601
1364,Andrew Nembhard,DraftKings,player_blocks_steals,1.5,Under,-145,-125,0.434,-26.71,0.4256
1365,Myles Turner,BetRivers,player_assists,1.5,Under,-235,-199,0.514,-26.73,0.5026
1366,Bennedict Mathurin,Bovada,player_points,5.5,Under,185,217,0.257,-26.76,0.253
1367,T.J. McConnell,BetOnline.ag,player_rebounds,3.5,Over,115,128,0.341,-26.78,0.3348
1368,Luguentz Dort,Bovada,player_threes,1.5,Under,120,151,0.333,-26.84,0.327
1369,Chet Holmgren,BetOnline.ag,player_rebounds,9.5,Over,-135,-116,0.42,-26.9,0.4121
1370,Shai Gilgeous-Alexander,FanDuel,player_assists,5.5,Under,116,134,0.338,-27.01,0.3322
1371,Myles Turner,FanDuel,player_assists,1.5,Under,-245,-199,0.518,-27.02,0.5064
1372,Myles Turner,BetMGM,player_blocks,1.5,Under,100,117,0.365,-27.03,0.3585
1373,Tyrese Haliburton,BetMGM,player_points,15.5,Under,-110,-106,0.382,-27.07,0.3752
1374,Andrew Nembhard,BetMGM,player_points_assists,14.5,Under,100,112,0.364,-27.11,0.3581
1375,Chet Holmgren,Bovada,player_points_rebounds_assists,27.5,Over,100,117,0.364,-27.13,0.358
1376,Myles Turner,Bovada,player_points,14.5,Under,-200,-174,0.486,-27.17,0.4752
1377,Myles Turner,FanDuel,player_blocks,1.5,Under,-102,117,0.368,-27.2,0.3611
1378,T.J. McConnell,DraftKings,player_rebounds_assists,7.5,Over,-125,-109,0.404,-27.21,0.3969
1379,Shai Gilgeous-Alexander,BetOnline.ag,player_points_rebounds_assists,44.5,Over,-120,-108,0.397,-27.26,0.3895
1380,Andrew Nembhard,Bovada,player_points,11.5,Under,-165,-141,0.452,-27.36,0.4433
1381,Obi Toppin,BetOnline.ag,player_threes,1.5,Over,115,123,0.338,-27.37,0.332
1382,Chet Holmgren,Bovada,player_rebounds_assists,10.5,Over,-145,-121,0.429,-27.49,0.4209
1383,Pascal Siakam,BetRivers,player_threes,1.5,Under,-220,-176,0.498,-27.53,0.4872
1384,Chet Holmgren,FanDuel,player_rebounds_assists,10.5,Over,-138,-121,0.42,-27.56,0.412
1385,Tyrese Haliburton,Bovada,player_points,18.5,Under,-275,-228,0.531,-27.59,0.5181
1386,Shai Gilgeous-Alexander,DraftKings,player_points_rebounds_assists,44.5,Over,-120,-108,0.395,-27.64,0.3874
1387,T.J. McConnell,Bovada,player_points,12.5,Over,200,239,0.241,-27.75,0.237
