,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
559,Jalen Williams,Bovada,player_points_rebounds,28.5,Under,-135,-107,0.633,10.11,0.6276
560,Tyrese Haliburton,BetMGM,player_points_assists,25.5,Over,-120,100,0.601,10.11,0.5958
561,T.J. McConnell,Bovada,player_points,9.5,Over,155,182,0.431,9.95,0.4275
562,Alex Caruso,Bovada,player_points,13.5,Under,-245,-208,0.781,9.93,0.7753
563,Obi Toppin,DraftKings,player_steals,0.5,Over,100,115,0.549,9.85,0.5447
564,Shai Gilgeous-Alexander,DraftKings,player_rebounds,5.5,Over,105,114,0.536,9.82,0.5313
565,Alex Caruso,BetMGM,player_points,10.5,Under,-110,104,0.575,9.78,0.5704
566,T.J. McConnell,Bovada,player_points,10.5,Over,215,251,0.348,9.75,0.3454
567,Bennedict Mathurin,Bovada,player_steals,0.5,Over,185,233,0.385,9.75,0.3818
568,Myles Turner,FanDuel,player_points_rebounds,18.5,Over,-111,-101,0.577,9.68,0.5723
569,T.J. McConnell,Bovada,player_points,7.5,Over,-120,107,0.598,9.66,0.5933
570,Tyrese Haliburton,Bovada,player_points_rebounds,21.5,Over,-135,-111,0.63,9.65,0.6249
571,Tyrese Haliburton,FanDuel,player_points,16.5,Over,-122,-111,0.602,9.63,0.5976
572,Shai Gilgeous-Alexander,BetRivers,player_rebounds_assists,11.5,Over,-120,-107,0.598,9.62,0.5931
573,Pascal Siakam,FanDuel,player_points_assists,22.5,Over,-114,-104,0.584,9.55,0.5788
574,Bennedict Mathurin,Bovada,player_points_rebounds_assists,12.5,Over,-115,106,0.586,9.55,0.5812
575,Alex Caruso,BetRivers,player_points,11.5,Under,-148,-122,0.654,9.51,0.6484
576,Shai Gilgeous-Alexander,Bovada,player_rebounds,6.5,Over,175,208,0.398,9.48,0.3947
577,Andrew Nembhard,BetMGM,player_rebounds_assists,7.5,Over,-110,112,0.573,9.48,0.5688
578,Chet Holmgren,BetRivers,player_points_rebounds_assists,26.5,Under,-108,102,0.568,9.45,0.5636
579,Myles Turner,Bovada,player_points,14.5,Over,105,115,0.534,9.38,0.5291
580,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Over,-128,-114,0.614,9.36,0.609
581,Luguentz Dort,Bovada,player_steals,1.5,Over,170,194,0.405,9.36,0.4015
582,Pascal Siakam,BetOnline.ag,player_points,19.5,Over,-106,106,0.563,9.34,0.558
583,Chet Holmgren,DraftKings,player_rebounds,9.5,Under,-135,-118,0.628,9.31,0.6229
584,Cason Wallace,BetOnline.ag,player_threes,0.5,Over,-132,-113,0.622,9.3,0.6169
585,Isaiah Hartenstein,Bovada,player_rebounds,6.5,Over,-160,-127,0.672,9.25,0.6671
586,Myles Turner,Bovada,player_points_rebounds_assists,20.5,Over,100,110,0.546,9.24,0.5417
587,Myles Turner,FanDuel,player_points_rebounds_assists,19.5,Over,-120,-115,0.596,9.21,0.5908
588,Myles Turner,Bovada,player_points,12.5,Over,-165,-144,0.68,9.19,0.6746
589,Tyrese Haliburton,Bovada,player_points,18.5,Over,115,133,0.508,9.16,0.5034
590,Isaiah Hartenstein,DraftKings,player_rebounds,7.5,Over,105,125,0.532,9.15,0.528
591,Shai Gilgeous-Alexander,DraftKings,player_rebounds_assists,11.5,Over,-120,-107,0.595,9.11,0.5903
592,Tyrese Haliburton,DraftKings,player_turnovers,2.5,Under,-105,111,0.559,9.08,0.5541
593,Tyrese Haliburton,BetRivers,player_points,17.5,Over,-104,104,0.556,8.99,0.551
594,Cason Wallace,BetOnline.ag,player_threes,0.5,Over,-132,-113,0.62,8.93,0.6148
595,Tyrese Haliburton,BetRivers,player_points,18.5,Over,118,133,0.499,8.85,0.4951
596,Myles Turner,BetRivers,player_points,12.5,Over,-167,-144,0.681,8.85,0.6755
597,Jalen Williams,DraftKings,player_blocks,0.5,Over,124,158,0.486,8.82,0.4816
598,Cason Wallace,DraftKings,player_threes,0.5,Over,-135,-113,0.625,8.79,0.6199
599,Tyrese Haliburton,DraftKings,player_blocks_steals,1.5,Over,-154,-135,0.659,8.71,0.6538
600,Luguentz Dort,FanDuel,player_threes,1.5,Over,-156,-147,0.662,8.7,0.6572
601,Luguentz Dort,FanDuel,player_threes,1.5,Over,-156,-147,0.662,8.57,0.6563
602,Chet Holmgren,BetMGM,player_rebounds,9.5,Under,-140,-118,0.633,8.46,0.6275
603,Andrew Nembhard,BetRivers,player_rebounds_assists,7.5,Over,-112,112,0.573,8.41,0.568
604,Pascal Siakam,BetOnline.ag,player_threes,1.5,Over,132,150,0.467,8.38,0.4631
605,Aaron Nesmith,Bovada,player_points,8.5,Over,-260,-217,0.783,8.37,0.777
606,Chet Holmgren,FanDuel,player_points_rebounds_assists,26.5,Under,-108,102,0.563,8.35,0.5579
607,Tyrese Haliburton,Bovada,player_points,17.5,Over,-110,104,0.567,8.32,0.5626
608,Pascal Siakam,Bovada,player_points,20.5,Over,115,125,0.504,8.28,0.4993
609,Shai Gilgeous-Alexander,Bovada,player_rebounds_assists,11.5,Over,-120,-107,0.591,8.26,0.5856
610,Myles Turner,DraftKings,player_points_rebounds_assists,20.5,Over,100,110,0.541,8.25,0.5367
611,Obi Toppin,Bovada,player_steals,0.5,Over,100,115,0.541,8.21,0.5365
612,T.J. McConnell,Bovada,player_points,8.5,Over,115,135,0.503,8.21,0.499
613,Myles Turner,BetMGM,player_points_assists,15.5,Over,-105,106,0.554,8.1,0.549
614,Tyrese Haliburton,DraftKings,player_points_rebounds,22.5,Over,-120,101,0.589,8.0,0.5842
615,Bennedict Mathurin,BetOnline.ag,player_threes,0.5,Over,-128,-114,0.606,7.99,0.6012
616,Aaron Nesmith,BetOnline.ag,player_rebounds,4.5,Over,-141,-124,0.631,7.93,0.6263
617,Chet Holmgren,DraftKings,player_points_rebounds_assists,26.5,Under,-110,102,0.565,7.88,0.5603
618,Isaiah Hartenstein,FanDuel,player_rebounds_assists,8.5,Over,-140,-120,0.629,7.86,0.624
619,Myles Turner,Bovada,player_points,11.5,Over,-220,-190,0.741,7.84,0.7357
620,Pascal Siakam,DraftKings,player_points,19.5,Over,-105,106,0.552,7.77,0.5473
621,Pascal Siakam,DraftKings,player_points_assists,22.5,Over,-115,-104,0.576,7.74,0.5714
622,Pascal Siakam,Bovada,player_points,18.5,Over,-135,-120,0.619,7.73,0.6137
623,Andrew Nembhard,BetMGM,player_assists,3.5,Over,-175,-142,0.686,7.73,0.68
624,Aaron Nesmith,Bovada,player_rebounds,4.5,Over,-135,-124,0.619,7.71,0.6136
625,Bennedict Mathurin,DraftKings,player_threes,0.5,Over,-130,-114,0.608,7.65,0.6033
626,Chet Holmgren,BetRivers,player_rebounds,9.5,Under,-141,-118,0.63,7.63,0.6245
627,Bennedict Mathurin,FanDuel,player_threes,0.5,Over,-130,-114,0.608,7.62,0.6032
628,Alex Caruso,DraftKings,player_points,10.5,Under,-115,104,0.575,7.57,0.5705
629,Myles Turner,BetRivers,player_points,13.5,Over,-130,-105,0.608,7.53,0.6027
630,Chet Holmgren,Bovada,player_threes,1.5,Over,140,158,0.448,7.43,0.4437
631,Kenrich Williams,DraftKings,player_assists,0.5,Under,-105,111,0.55,7.42,0.5455
632,Tyrese Haliburton,BetRivers,player_points,16.5,Over,-129,-111,0.605,7.39,0.5999
633,Chet Holmgren,DraftKings,player_turnovers,1.5,Under,-145,-125,0.635,7.34,0.63
634,Jalen Williams,Bovada,player_assists,4.5,Over,-160,-141,0.66,7.32,0.655
635,Chet Holmgren,Bovada,player_threes,1.5,Over,140,158,0.447,7.32,0.4432
636,Cason Wallace,FanDuel,player_threes,0.5,Over,-140,-113,0.625,7.22,0.6202
637,Chet Holmgren,BetOnline.ag,player_rebounds,9.5,Under,-143,-118,0.631,7.21,0.6256
638,Tyrese Haliburton,Bovada,player_assists,6.5,Over,-290,-239,0.797,7.18,0.7911
639,Myles Turner,Bovada,player_points_rebounds,18.5,Over,-115,-101,0.573,7.18,0.5684
640,Pascal Siakam,DraftKings,player_threes,1.5,Over,124,150,0.478,7.1,0.4739
641,Aaron Wiggins,BetRivers,player_rebounds,1.5,Over,-167,-136,0.67,7.09,0.6643
642,Chet Holmgren,Bovada,player_blocks,1.5,Over,-115,-111,0.573,7.08,0.5678
643,Pascal Siakam,Bovada,player_points_assists,22.5,Over,-120,-104,0.584,6.99,0.5786
644,Luguentz Dort,FanDuel,player_steals,1.5,Over,162,194,0.408,6.98,0.4047
645,Alex Caruso,BetRivers,player_points,10.5,Under,-118,104,0.579,6.95,0.5739
646,Pascal Siakam,DraftKings,player_blocks,0.5,Over,100,108,0.535,6.91,0.5299
647,Obi Toppin,DraftKings,player_blocks,0.5,Over,145,160,0.436,6.91,0.4325
648,Pascal Siakam,BetMGM,player_points,19.5,Over,-110,106,0.56,6.86,0.5549
649,Aaron Nesmith,DraftKings,player_steals,0.5,Over,-154,-125,0.648,6.83,0.6423
650,Myles Turner,Bovada,player_points,15.5,Over,135,147,0.454,6.74,0.4502
651,Pascal Siakam,DraftKings,player_threes,1.5,Over,124,150,0.476,6.73,0.4722
652,Myles Turner,BetMGM,player_points_rebounds,18.5,Over,-118,-101,0.578,6.71,0.5726
653,Luguentz Dort,BetMGM,player_threes,1.5,Over,-165,-147,0.664,6.58,0.6581
654,Shai Gilgeous-Alexander,BetOnline.ag,player_rebounds,5.5,Over,-102,114,0.538,6.56,0.5334
655,Chet Holmgren,BetOnline.ag,player_threes,1.5,Over,135,158,0.453,6.53,0.4493
656,Tyrese Haliburton,BetMGM,player_points,17.5,Over,-110,104,0.558,6.46,0.5528
657,Bennedict Mathurin,DraftKings,player_threes,0.5,Over,-130,-114,0.602,6.46,0.5965
658,Luguentz Dort,BetMGM,player_threes,1.5,Over,-165,-147,0.663,6.45,0.6573
659,Shai Gilgeous-Alexander,Bovada,player_rebounds,5.5,Over,100,114,0.532,6.42,0.5274
660,Cason Wallace,FanDuel,player_threes,0.5,Over,-140,-113,0.621,6.4,0.6153
661,Andrew Nembhard,DraftKings,player_steals,0.5,Over,-238,-203,0.749,6.39,0.7432
662,Chet Holmgren,BetRivers,player_threes,1.5,Over,135,158,0.452,6.12,0.4475
663,Aaron Nesmith,BetMGM,player_rebounds_assists,5.5,Over,-135,-121,0.609,6.06,0.604
664,Pascal Siakam,Bovada,player_assists,2.5,Over,-240,-208,0.748,6.04,0.7425
665,Isaiah Hartenstein,BetMGM,player_rebounds_assists,9.5,Over,100,115,0.53,6.0,0.5253
666,Luguentz Dort,BetMGM,player_points_rebounds_assists,13.5,Under,-120,-107,0.578,5.98,0.573
667,Bennedict Mathurin,FanDuel,player_threes,0.5,Over,-130,-114,0.599,5.95,0.5936
668,Pascal Siakam,Bovada,player_points,17.5,Over,-170,-147,0.667,5.94,0.6614
669,Isaiah Hartenstein,Bovada,player_rebounds_assists,8.5,Over,-145,-120,0.627,5.89,0.6213
670,Shai Gilgeous-Alexander,FanDuel,player_rebounds,5.5,Over,100,114,0.529,5.84,0.5245
671,Isaiah Hartenstein,Bovada,player_rebounds,8.5,Over,180,208,0.378,5.8,0.3744
672,Ben Sheppard,DraftKings,player_points_rebounds_assists,4.5,Over,-125,-113,0.588,5.75,0.5824
673,Bennedict Mathurin,BetMGM,player_threes,0.5,Over,-135,-114,0.607,5.73,0.6021
674,Obi Toppin,DraftKings,player_assists,1.5,Over,120,138,0.48,5.66,0.476
675,Cason Wallace,BetRivers,player_points,5.5,Over,120,127,0.48,5.65,0.4759
676,Myles Turner,BetOnline.ag,player_points_rebounds_assists,20.5,Over,-103,110,0.536,5.62,0.5311
677,Myles Turner,BetMGM,player_points_rebounds_assists,20.5,Over,-105,110,0.541,5.58,0.536
678,Andrew Nembhard,DraftKings,player_turnovers,2.5,Under,-180,-153,0.679,5.58,0.673
679,Jalen Williams,Bovada,player_threes,1.5,Over,100,106,0.528,5.57,0.5231
680,Myles Turner,Bovada,player_points_assists,14.5,Over,-150,-117,0.633,5.51,0.6275
681,Myles Turner,BetOnline.ag,player_points,13.5,Over,-135,-105,0.606,5.47,0.6006
682,Myles Turner,DraftKings,player_points_rebounds,18.5,Over,-120,-101,0.575,5.46,0.5701
683,Luguentz Dort,Bovada,player_threes,1.5,Over,-170,-147,0.664,5.42,0.6581
684,Chet Holmgren,BetOnline.ag,player_threes,1.5,Over,135,158,0.448,5.36,0.4443
685,Aaron Nesmith,BetMGM,player_rebounds,4.5,Over,-140,-124,0.615,5.36,0.6092
686,Ben Sheppard,Bovada,player_blocks,0.5,Under,-1100,-770,0.965,5.33,0.9617
687,Bennedict Mathurin,BetMGM,player_threes,0.5,Over,-135,-114,0.605,5.31,0.5997
688,Obi Toppin,BetRivers,player_assists,1.5,Over,125,138,0.468,5.31,0.4638
689,Pascal Siakam,BetRivers,player_points,19.5,Over,-117,106,0.567,5.24,0.5624
690,Andrew Nembhard,FanDuel,player_steals,0.5,Over,-245,-203,0.747,5.2,0.7409
691,Luguentz Dort,BetMGM,player_points_rebounds,12.5,Under,-120,-108,0.574,5.16,0.5685
692,Tyrese Haliburton,BetRivers,player_points,15.5,Over,-165,-147,0.655,5.16,0.649
693,Luguentz Dort,Bovada,player_threes,1.5,Over,-170,-147,0.662,5.13,0.6562
694,Isaiah Hartenstein,DraftKings,player_rebounds_assists,9.5,Over,100,115,0.526,5.13,0.5209
695,Bennedict Mathurin,BetMGM,player_assists,0.5,Over,-165,-141,0.655,5.12,0.6488
696,Shai Gilgeous-Alexander,BetRivers,player_rebounds,5.5,Over,-105,114,0.538,5.03,0.5331
697,Pascal Siakam,Bovada,player_blocks,0.5,Over,-105,108,0.538,5.02,0.5331
698,Aaron Nesmith,DraftKings,player_turnovers,1.5,Under,-160,-141,0.646,4.94,0.6401
699,Shai Gilgeous-Alexander,BetMGM,player_rebounds_assists,11.5,Over,-130,-107,0.593,4.91,0.5877
700,Myles Turner,BetRivers,player_points_assists,15.5,Over,-114,106,0.559,4.9,0.5538
701,Chet Holmgren,FanDuel,player_threes,1.5,Over,136,158,0.444,4.85,0.4402
702,Luguentz Dort,BetOnline.ag,player_threes,1.5,Over,-172,-147,0.663,4.83,0.6571
703,Luguentz Dort,BetOnline.ag,player_threes,1.5,Over,-172,-147,0.663,4.82,0.657
704,Chet Holmgren,Bovada,player_rebounds,10.5,Under,-230,-199,0.73,4.72,0.7237
705,Chet Holmgren,DraftKings,player_points_rebounds,25.5,Under,-120,-109,0.571,4.71,0.566
706,Aaron Nesmith,DraftKings,player_rebounds,4.5,Over,-145,-124,0.62,4.7,0.6141
707,Jalen Williams,BetMGM,player_threes,1.5,Over,100,106,0.523,4.69,0.5187
708,Bennedict Mathurin,Bovada,player_points,7.5,Over,-180,-141,0.673,4.67,0.667
709,Jalen Williams,Bovada,player_threes,1.5,Over,100,106,0.523,4.65,0.5185
710,Bennedict Mathurin,DraftKings,player_assists,0.5,Over,-160,-141,0.644,4.64,0.6383
711,Pascal Siakam,FanDuel,player_steals,0.5,Over,-192,-171,0.688,4.59,0.6817
712,Luguentz Dort,Bovada,player_points_rebounds_assists,13.5,Under,-120,-107,0.57,4.58,0.5653
713,Isaiah Hartenstein,BetMGM,player_rebounds,7.5,Over,100,125,0.523,4.56,0.518
714,Chet Holmgren,FanDuel,player_points_rebounds,25.5,Under,-122,-109,0.575,4.55,0.5694
715,Chet Holmgren,BetRivers,player_points_rebounds_assists,25.5,Under,108,125,0.502,4.49,0.4978
716,Pascal Siakam,DraftKings,player_steals,0.5,Over,-195,-171,0.691,4.48,0.6846
717,Aaron Nesmith,DraftKings,player_rebounds_assists,5.5,Over,-145,-121,0.618,4.48,0.6128
718,T.J. McConnell,DraftKings,player_steals,0.5,Over,-115,102,0.559,4.46,0.5537
719,T.J. McConnell,Bovada,player_points,6.5,Over,-180,-141,0.671,4.44,0.6655
720,Jalen Williams,BetMGM,player_threes,1.5,Over,100,106,0.522,4.39,0.5172
721,Tyrese Haliburton,Bovada,player_points,16.5,Over,-135,-111,0.599,4.35,0.594
722,Chet Holmgren,FanDuel,player_threes,1.5,Over,136,158,0.442,4.28,0.4378
723,Chet Holmgren,BetRivers,player_threes,1.5,Over,135,158,0.443,4.16,0.4391
724,Pascal Siakam,BetRivers,player_threes,1.5,Over,120,150,0.473,4.1,0.4688
725,Pascal Siakam,BetRivers,player_threes,1.5,Over,120,150,0.473,4.06,0.4686
726,Pascal Siakam,BetRivers,player_points,18.5,Over,-143,-120,0.612,3.98,0.6064
727,Alex Caruso,BetRivers,player_points,9.5,Under,106,135,0.505,3.97,0.5
728,Luguentz Dort,BetOnline.ag,player_points_rebounds_assists,13.5,Under,-122,-107,0.571,3.95,0.566
729,Tyrese Haliburton,DraftKings,player_points,17.5,Over,-115,104,0.555,3.73,0.5497
730,Aaron Nesmith,BetRivers,player_rebounds,4.5,Over,-148,-124,0.619,3.72,0.6133
731,Luguentz Dort,DraftKings,player_points_rebounds,12.5,Under,-125,-108,0.576,3.61,0.5703
732,Jalen Williams,Bovada,player_rebounds,6.5,Under,-180,-153,0.666,3.61,0.66
733,Chet Holmgren,BetOnline.ag,player_points_rebounds_assists,26.5,Under,-114,102,0.552,3.61,0.5469
734,Pascal Siakam,Bovada,player_points,16.5,Over,-220,-190,0.712,3.6,0.7059
735,Aaron Nesmith,FanDuel,player_rebounds,4.5,Over,-148,-124,0.618,3.53,0.6122
736,Myles Turner,BetRivers,player_points,14.5,Over,-104,115,0.528,3.5,0.5227
737,Chet Holmgren,BetMGM,player_points_rebounds_assists,26.5,Under,-118,102,0.56,3.39,0.5544
738,T.J. McConnell,Bovada,player_steals,0.5,Over,-115,102,0.553,3.38,0.5478
739,Ben Sheppard,BetMGM,player_points_rebounds_assists,4.5,Over,-135,-113,0.594,3.36,0.5883
740,Luguentz Dort,BetRivers,player_threes,1.5,Over,-180,-147,0.664,3.22,0.6575
741,Luguentz Dort,Bovada,player_points,10.5,Under,-220,-190,0.71,3.2,0.7031
742,Chet Holmgren,Bovada,player_points_rebounds_assists,26.5,Under,-120,102,0.563,3.17,0.5575
743,Chet Holmgren,BetMGM,player_blocks,1.5,Over,-125,-111,0.573,3.13,0.5676
744,Obi Toppin,BetOnline.ag,player_assists,1.5,Over,118,138,0.473,3.13,0.4686
745,Pascal Siakam,BetRivers,player_points,20.5,Over,105,125,0.503,3.1,0.4982
746,Aaron Nesmith,Bovada,player_rebounds_assists,5.5,Over,-145,-121,0.61,3.1,0.6045
747,Luguentz Dort,FanDuel,player_rebounds,3.5,Over,102,106,0.51,3.04,0.5053
748,Shai Gilgeous-Alexander,DraftKings,player_blocks_steals,2.5,Under,-110,106,0.539,2.96,0.5343
749,Jalen Williams,BetMGM,player_rebounds_assists,11.5,Under,-140,-120,0.6,2.94,0.5949
750,Luguentz Dort,DraftKings,player_points_rebounds_assists,13.5,Under,-125,-107,0.572,2.88,0.5662
751,Luguentz Dort,BetRivers,player_rebounds,3.5,Over,102,106,0.509,2.78,0.504
752,Tyrese Haliburton,BetOnline.ag,player_points,17.5,Over,-120,104,0.56,2.69,0.5548
753,Myles Turner,BetRivers,player_points_rebounds_assists,19.5,Over,-141,-115,0.601,2.65,0.5949
754,Cason Wallace,DraftKings,player_points,5.5,Over,110,127,0.489,2.61,0.484
755,Jalen Williams,BetRivers,player_threes,1.5,Over,-103,106,0.52,2.52,0.5152
756,Obi Toppin,BetMGM,player_assists,1.5,Over,115,138,0.477,2.49,0.4721
757,Chet Holmgren,Bovada,player_points,12.5,Over,-280,-239,0.755,2.42,0.7478
758,Luguentz Dort,BetRivers,player_threes,1.5,Over,-180,-147,0.658,2.42,0.6523
759,Obi Toppin,Bovada,player_blocks,0.5,Over,135,160,0.436,2.41,0.4316
760,Jalen Williams,BetRivers,player_threes,1.5,Over,-103,106,0.519,2.33,0.5143
761,Jalen Williams,DraftKings,player_rebounds_assists,11.5,Under,-140,-120,0.597,2.32,0.5912
762,Pascal Siakam,BetMGM,player_blocks,0.5,Over,-110,108,0.535,2.14,0.5299
763,Myles Turner,FanDuel,player_rebounds_assists,5.5,Over,-156,-138,0.622,2.14,0.6165
764,Cason Wallace,BetOnline.ag,player_points,5.5,Over,109,127,0.489,2.14,0.484
765,Andrew Nembhard,FanDuel,player_rebounds,3.5,Over,118,132,0.468,2.12,0.4639
766,Luguentz Dort,DraftKings,player_threes,1.5,Over,-188,-147,0.666,2.05,0.6599
767,Pascal Siakam,BetRivers,player_points_rebounds_assists,31.5,Under,-132,-115,0.58,1.97,0.5746
768,T.J. McConnell,Bovada,player_points,5.5,Over,-275,-228,0.748,1.97,0.7409
769,Pascal Siakam,DraftKings,player_blocks_steals,1.5,Over,-105,111,0.522,1.96,0.5172
770,Shai Gilgeous-Alexander,BetMGM,player_rebounds,5.5,Over,-110,114,0.533,1.84,0.5283
771,Isaiah Hartenstein,BetMGM,player_assists,1.5,Over,-155,-139,0.619,1.78,0.6128
772,Pascal Siakam,BetMGM,player_points_assists,22.5,Over,-130,-104,0.575,1.75,0.5696
773,Pascal Siakam,Bovada,player_points,19.5,Over,-120,106,0.555,1.74,0.5496
774,Pascal Siakam,BetRivers,player_points_assists,23.5,Over,-110,106,0.533,1.71,0.5276
775,Chet Holmgren,FanDuel,player_blocks,1.5,Over,-130,-111,0.575,1.7,0.5693
776,Pascal Siakam,Bovada,player_steals,0.5,Over,-210,-171,0.689,1.66,0.6822
777,Andrew Nembhard,DraftKings,player_rebounds,3.5,Over,120,132,0.462,1.65,0.4576
778,Luguentz Dort,DraftKings,player_steals,0.5,Over,-238,-199,0.715,1.56,0.7084
779,Chet Holmgren,DraftKings,player_threes,1.5,Over,124,158,0.453,1.54,0.4489
780,Jalen Williams,BetOnline.ag,player_threes,1.5,Over,-109,106,0.529,1.49,0.5242
781,Chet Holmgren,Bovada,player_points,13.5,Over,-210,-182,0.687,1.4,0.6803
782,Tyrese Haliburton,Bovada,player_points,15.5,Over,-180,-147,0.651,1.29,0.6449
783,Luguentz Dort,Bovada,player_points,9.5,Under,-160,-141,0.623,1.2,0.6167
784,Isaiah Hartenstein,BetOnline.ag,player_assists,1.5,Over,-159,-139,0.621,1.18,0.6151
785,Chet Holmgren,BetMGM,player_points,15.5,Over,-115,-104,0.541,1.06,0.5353
786,Chet Holmgren,DraftKings,player_threes,1.5,Over,124,158,0.451,1.06,0.4467
787,Myles Turner,Bovada,player_points,16.5,Over,170,199,0.374,1.05,0.3706
788,Aaron Nesmith,BetMGM,player_assists,0.5,Over,-210,-182,0.685,1.05,0.6779
789,Pascal Siakam,BetRivers,player_points_rebounds_assists,32.5,Under,-159,-135,0.62,1.04,0.6142
790,Myles Turner,FanDuel,player_rebounds,4.5,Over,-130,-119,0.571,1.0,0.5653
791,Shai Gilgeous-Alexander,Bovada,player_rebounds,4.5,Over,-200,-174,0.673,0.91,0.6662
792,Myles Turner,Bovada,player_threes,1.5,Over,-105,104,0.517,0.9,0.5117
793,Myles Turner,Bovada,player_rebounds,5.5,Over,140,160,0.42,0.88,0.4162
794,Chet Holmgren,Bovada,player_points,19.5,Under,-290,-239,0.75,0.85,0.7427
795,Andrew Nembhard,BetMGM,player_rebounds,3.5,Over,115,132,0.469,0.84,0.4644
796,Isaiah Hartenstein,BetRivers,player_assists,1.5,Over,-159,-139,0.619,0.8,0.6128
797,Myles Turner,BetRivers,player_points_rebounds,19.5,Over,-107,106,0.521,0.77,0.5158
798,Shai Gilgeous-Alexander,Bovada,player_assists,7.5,Over,210,251,0.325,0.76,0.3218
799,Myles Turner,FanDuel,player_threes,1.5,Over,-104,104,0.513,0.67,0.5081
800,Luguentz Dort,DraftKings,player_threes,1.5,Over,-188,-147,0.657,0.59,0.6502
801,Alex Caruso,FanDuel,player_steals,1.5,Under,124,141,0.448,0.45,0.444
802,Chet Holmgren,Bovada,player_points,14.5,Over,-160,-138,0.618,0.39,0.6116
803,Chet Holmgren,BetOnline.ag,player_points,15.5,Over,-116,-104,0.539,0.38,0.5337
804,Chet Holmgren,BetRivers,player_points,14.5,Over,-157,-138,0.613,0.37,0.6071
805,Luguentz Dort,BetOnline.ag,player_points,8.5,Under,-116,-108,0.539,0.37,0.5337
806,Pascal Siakam,FanDuel,player_blocks,0.5,Over,-114,108,0.534,0.3,0.529
807,Pascal Siakam,Bovada,player_points,15.5,Over,-300,-251,0.751,0.19,0.744
808,Myles Turner,BetRivers,player_points_rebounds_assists,20.5,Over,-117,110,0.54,0.18,0.5348
809,Myles Turner,Bovada,player_rebounds_assists,5.5,Over,-160,-138,0.616,0.18,0.6103
810,Jalen Williams,FanDuel,player_threes,1.5,Over,-113,106,0.531,0.16,0.5261
811,Isaiah Hartenstein,DraftKings,player_assists,1.5,Over,-160,-139,0.616,0.08,0.6097
812,Jalen Williams,BetOnline.ag,player_threes,1.5,Over,-109,106,0.522,0.03,0.5165
813,Jalen Williams,DraftKings,player_blocks_steals,1.5,Over,-160,-141,0.615,0.02,0.6093
814,Alex Caruso,BetOnline.ag,player_assists,2.5,Under,-104,107,0.51,-0.03,0.5046
815,Alex Caruso,DraftKings,player_steals,1.5,Under,130,141,0.434,-0.08,0.4301
816,Myles Turner,BetRivers,player_points,15.5,Over,120,147,0.454,-0.13,0.4494
817,Myles Turner,FanDuel,player_threes,1.5,Over,-104,104,0.508,-0.32,0.503
818,Cason Wallace,BetMGM,player_points,5.5,Over,105,127,0.485,-0.54,0.4803
819,Andrew Nembhard,BetOnline.ag,player_rebounds,3.5,Over,113,132,0.467,-0.6,0.462
820,Alex Caruso,DraftKings,player_assists,2.5,Under,-105,107,0.508,-0.73,0.5033
821,Tyrese Haliburton,FanDuel,player_threes,2.5,Over,100,109,0.496,-0.79,0.491
822,Kenrich Williams,DraftKings,player_rebounds,2.5,Over,114,130,0.463,-0.83,0.4587
823,Luguentz Dort,Bovada,player_points_rebounds,11.5,Under,105,117,0.484,-0.84,0.4788
824,Jalen Williams,Bovada,player_rebounds_assists,10.5,Under,120,133,0.451,-0.85,0.4461
825,Chet Holmgren,DraftKings,player_points,15.5,Over,-120,-104,0.541,-0.88,0.5351
826,Pascal Siakam,FanDuel,player_points_rebounds,26.5,Over,-106,101,0.51,-0.92,0.5046
827,Alex Caruso,DraftKings,player_blocks,0.5,Under,-110,106,0.519,-1.01,0.5132
828,Jalen Williams,FanDuel,player_assists,5.5,Over,130,144,0.43,-1.03,0.4259
829,Chet Holmgren,BetMGM,player_points_rebounds,24.5,Under,-105,111,0.507,-1.06,0.5016
830,Myles Turner,Bovada,player_threes,1.5,Over,-105,104,0.507,-1.07,0.5015
831,Jalen Williams,FanDuel,player_threes,1.5,Over,-113,106,0.524,-1.27,0.5184
832,Luguentz Dort,Bovada,player_points_assists,9.5,Under,-120,-106,0.538,-1.28,0.5329
833,Chet Holmgren,DraftKings,player_blocks,1.5,Over,-140,-111,0.576,-1.3,0.5698
834,Myles Turner,BetMGM,player_rebounds,4.5,Over,-135,-119,0.567,-1.38,0.5607
835,Luguentz Dort,DraftKings,player_points_assists,9.5,Under,-120,-106,0.538,-1.41,0.5322
836,Chet Holmgren,Bovada,player_points_rebounds,25.5,Under,-135,-109,0.566,-1.42,0.5605
837,Chet Holmgren,Bovada,player_points,18.5,Under,-220,-190,0.678,-1.44,0.6705
838,Bennedict Mathurin,Bovada,player_points,6.5,Over,-260,-217,0.712,-1.46,0.7042
839,Jalen Williams,Bovada,player_rebounds,4.5,Over,-260,-217,0.711,-1.49,0.7039
840,Bennedict Mathurin,Bovada,player_blocks,0.5,Over,270,326,0.266,-1.56,0.2633
841,Tyrese Haliburton,Bovada,player_points,14.5,Over,-240,-208,0.695,-1.56,0.6875
842,Shai Gilgeous-Alexander,DraftKings,player_threes,1.5,Under,100,113,0.492,-1.56,0.4871
