,NAME,BOOKMAKER,CATEGORY,LINE,OVER/UNDER,ODDS,FAIR ODDS,SIM PROB,EV,KELLY CRITERION
1669,Bennedict Mathurin,BetMGM,player_points_rebounds_assists,10.5,Under,-105,104,0.347,-32.21,0.3404
1670,Pascal Siakam,DraftKings,player_rebounds,7.5,Over,105,117,0.331,-32.22,0.3242
1671,Aaron Nesmith,BetMGM,player_rebounds_assists,5.5,Under,-120,102,0.37,-32.24,0.362
1672,Myles Turner,DraftKings,player_points_assists,13.5,Under,-115,-103,0.362,-32.32,0.3547
1673,Shai Gilgeous-Alexander,Bovada,player_points,32.5,Over,-120,-101,0.369,-32.36,0.3614
1674,Isaiah Hartenstein,BetMGM,player_rebounds_assists,8.5,Under,-135,-119,0.388,-32.47,0.3797
1675,Tyrese Haliburton,FanDuel,player_points_rebounds,19.5,Under,-104,115,0.344,-32.6,0.3368
1676,Andrew Nembhard,BetOnline.ag,player_points,10.5,Under,-115,101,0.36,-32.64,0.3529
1677,Andrew Nembhard,Bovada,player_threes,1.5,Under,-180,-164,0.432,-32.78,0.4219
1678,Shai Gilgeous-Alexander,FanDuel,player_points_assists,39.5,Over,-108,108,0.349,-32.81,0.3418
1679,Myles Turner,BetMGM,player_points_assists,13.5,Under,-118,-103,0.364,-32.83,0.3561
1680,Cason Wallace,FanDuel,player_rebounds,2.5,Under,-180,-147,0.431,-33.01,0.4204
1681,Bennedict Mathurin,BetOnline.ag,player_points_rebounds_assists,10.5,Under,-111,104,0.352,-33.04,0.3451
1682,Andrew Nembhard,BetOnline.ag,player_threes,1.5,Under,-185,-164,0.435,-33.06,0.4241
1683,Myles Turner,Bovada,player_points_assists,13.5,Under,-120,-103,0.365,-33.09,0.3573
1684,Myles Turner,BetRivers,player_points,12.5,Under,-134,-105,0.383,-33.1,0.3748
1685,Chet Holmgren,Bovada,player_rebounds,10.5,Over,125,147,0.297,-33.21,0.2912
1686,Pascal Siakam,BetRivers,player_rebounds,7.5,Over,102,117,0.331,-33.22,0.3241
1687,Bennedict Mathurin,Bovada,player_points,6.5,Under,110,115,0.318,-33.26,0.3116
1688,Andrew Nembhard,FanDuel,player_points,10.5,Under,-115,101,0.357,-33.26,0.3496
1689,Alex Caruso,BetRivers,player_points_rebounds_assists,17.5,Over,118,135,0.306,-33.3,0.3001
1690,Tyrese Haliburton,DraftKings,player_blocks_steals,1.5,Under,-125,-111,0.37,-33.36,0.3623
1691,Tyrese Haliburton,BetRivers,player_points,14.5,Under,-106,120,0.342,-33.52,0.3351
1692,Andrew Nembhard,BetOnline.ag,player_threes,1.5,Under,-185,-164,0.431,-33.54,0.4209
1693,Tyrese Haliburton,FanDuel,player_points_assists,22.5,Under,-102,112,0.336,-33.54,0.3288
1694,Cason Wallace,DraftKings,player_threes,0.5,Under,-125,-106,0.369,-33.57,0.3612
1695,Pascal Siakam,BetMGM,player_rebounds,7.5,Over,105,117,0.324,-33.6,0.3175
1696,Cason Wallace,DraftKings,player_points_rebounds,6.5,Under,100,111,0.332,-33.68,0.3249
1697,Chet Holmgren,BetRivers,player_points_rebounds_assists,28.5,Over,120,141,0.301,-33.72,0.2955
1698,Shai Gilgeous-Alexander,BetMGM,player_points_assists,39.5,Over,-115,108,0.354,-33.76,0.3469
1699,Aaron Nesmith,Bovada,player_points,12.5,Under,-220,-190,0.455,-33.8,0.4431
1700,Isaiah Hartenstein,FanDuel,player_rebounds_assists,8.5,Under,-140,-119,0.386,-33.9,0.377
1701,Obi Toppin,BetMGM,player_rebounds,4.5,Over,-155,-127,0.401,-34.0,0.3919
1702,Obi Toppin,Bovada,player_rebounds,4.5,Over,-145,-127,0.39,-34.09,0.3812
1703,Aaron Nesmith,Bovada,player_threes,2.5,Under,-230,-199,0.459,-34.11,0.4468
1704,Tyrese Haliburton,BetRivers,player_points,13.5,Under,118,153,0.302,-34.19,0.296
1705,Andrew Nembhard,DraftKings,player_threes,1.5,Under,-195,-164,0.435,-34.2,0.4239
1706,Aaron Nesmith,Bovada,player_steals,0.5,Under,100,120,0.329,-34.23,0.3221
1707,Shai Gilgeous-Alexander,DraftKings,player_points_assists,39.5,Over,-110,108,0.344,-34.24,0.3372
1708,Andrew Nembhard,DraftKings,player_threes,1.5,Under,-195,-164,0.434,-34.29,0.4233
1709,Shai Gilgeous-Alexander,BetRivers,player_points,33.5,Over,106,111,0.319,-34.33,0.3123
1710,Aaron Nesmith,Bovada,player_threes,2.5,Under,-230,-199,0.458,-34.33,0.4452
1711,Bennedict Mathurin,DraftKings,player_points_rebounds_assists,10.5,Under,-115,104,0.351,-34.37,0.3436
1712,Andrew Nembhard,FanDuel,player_threes,1.5,Under,-194,-164,0.433,-34.4,0.4219
1713,Andrew Nembhard,BetRivers,player_points,10.5,Under,-122,101,0.36,-34.41,0.3526
1714,Andrew Nembhard,FanDuel,player_threes,1.5,Under,-194,-164,0.432,-34.51,0.4211
1715,Pascal Siakam,BetOnline.ag,player_rebounds,7.5,Over,-103,117,0.331,-34.81,0.3239
1716,Andrew Nembhard,Bovada,player_points,10.5,Under,-125,101,0.362,-34.83,0.3541
1717,Pascal Siakam,Bovada,player_rebounds,7.5,Over,-105,117,0.333,-35.0,0.3259
1718,Aaron Nesmith,BetRivers,player_points,11.5,Under,-155,-138,0.395,-35.08,0.3852
1719,Bennedict Mathurin,FanDuel,player_points_rebounds_assists,10.5,Under,-113,104,0.344,-35.11,0.3368
1720,Obi Toppin,FanDuel,player_rebounds,4.5,Over,-156,-127,0.395,-35.15,0.3858
1721,Myles Turner,FanDuel,player_points_assists,13.5,Under,-120,-103,0.353,-35.22,0.3456
1722,Tyrese Haliburton,Bovada,player_steals,0.5,Under,165,187,0.244,-35.32,0.2395
1723,T.J. McConnell,Bovada,player_assists,5.5,Over,200,239,0.216,-35.33,0.2117
1724,Obi Toppin,BetOnline.ag,player_rebounds,4.5,Over,-152,-127,0.39,-35.38,0.3805
1725,Shai Gilgeous-Alexander,BetMGM,player_points_rebounds,38.5,Over,-110,106,0.338,-35.39,0.3312
1726,Isaiah Hartenstein,Bovada,player_rebounds_assists,8.5,Under,-145,-119,0.382,-35.43,0.3732
1727,Myles Turner,Bovada,player_points,10.5,Under,155,182,0.252,-35.61,0.2477
1728,Shai Gilgeous-Alexander,DraftKings,player_points_rebounds,38.5,Over,-110,106,0.337,-35.69,0.3296
1729,Aaron Nesmith,BetMGM,player_points,10.5,Under,-110,-102,0.337,-35.73,0.3293
1730,Chet Holmgren,Bovada,player_rebounds,11.5,Over,200,239,0.214,-35.83,0.21
1731,Andrew Nembhard,BetRivers,player_threes,1.5,Under,-220,-164,0.44,-35.97,0.4279
1732,Tyrese Haliburton,BetMGM,player_points_assists,22.5,Under,-110,112,0.335,-36.0,0.3279
1733,Cason Wallace,Bovada,player_points_rebounds,6.5,Under,-110,111,0.335,-36.07,0.3276
1734,Tyrese Haliburton,DraftKings,player_points_assists,22.5,Under,-110,112,0.335,-36.12,0.3273
1735,Shai Gilgeous-Alexander,BetRivers,player_points_rebounds_assists,46.5,Over,120,141,0.289,-36.42,0.2831
1736,Isaiah Hartenstein,BetOnline.ag,player_rebounds,6.5,Under,-132,-117,0.361,-36.49,0.3529
1737,Aaron Nesmith,Bovada,player_points,11.5,Under,-165,-138,0.395,-36.6,0.3848
1738,Bennedict Mathurin,Bovada,player_points,9.5,Under,-260,-217,0.457,-36.72,0.4429
1739,Aaron Nesmith,BetOnline.ag,player_points,10.5,Under,-114,-102,0.337,-36.75,0.3294
1740,Bennedict Mathurin,Bovada,player_points_rebounds,9.5,Under,-115,102,0.338,-36.77,0.3306
1741,Isaiah Hartenstein,Bovada,player_rebounds,6.5,Under,-130,-117,0.357,-36.84,0.3486
1742,Bennedict Mathurin,Bovada,player_points,7.5,Under,-130,-125,0.356,-37.0,0.3477
1743,Shai Gilgeous-Alexander,Bovada,player_points,33.5,Over,100,111,0.314,-37.13,0.3075
1744,Tyrese Haliburton,DraftKings,player_points_rebounds_assists,27.5,Under,-120,-111,0.342,-37.24,0.3344
1745,Aaron Nesmith,DraftKings,player_points,10.5,Under,-115,-102,0.335,-37.29,0.3278
1746,Andrew Nembhard,BetRivers,player_threes,1.5,Under,-220,-164,0.431,-37.33,0.4183
1747,Isaiah Hartenstein,DraftKings,player_rebounds,6.5,Under,-130,-117,0.354,-37.36,0.3456
1748,Bennedict Mathurin,DraftKings,player_points_rebounds,9.5,Under,-115,102,0.335,-37.38,0.3273
1749,Tyrese Haliburton,DraftKings,player_steals,0.5,Under,160,187,0.241,-37.39,0.2361
1750,Isaiah Hartenstein,BetRivers,player_rebounds,6.5,Under,-141,-117,0.366,-37.49,0.3568
1751,Myles Turner,Bovada,player_points,9.5,Under,215,251,0.198,-37.57,0.1945
1752,Tyrese Haliburton,FanDuel,player_points_rebounds_assists,27.5,Under,-120,-111,0.34,-37.64,0.3322
1753,Jalen Williams,Bovada,player_assists,3.5,Under,170,199,0.231,-37.65,0.2264
1754,Bennedict Mathurin,BetRivers,player_points,6.5,Under,-105,115,0.319,-37.67,0.3121
1755,Tyrese Haliburton,DraftKings,player_rebounds,4.5,Under,-140,-129,0.364,-37.68,0.3546
1756,Aaron Nesmith,BetRivers,player_points,10.5,Under,-118,-102,0.336,-37.88,0.3284
1757,Tyrese Haliburton,FanDuel,player_steals,0.5,Under,154,187,0.245,-37.88,0.2397
1758,Tyrese Haliburton,BetMGM,player_points_rebounds_assists,27.5,Under,-120,-111,0.339,-37.92,0.3307
1759,Bennedict Mathurin,Bovada,player_points,8.5,Under,-185,-160,0.402,-38.0,0.3914
1760,Bennedict Mathurin,BetOnline.ag,player_points,6.5,Under,-103,115,0.314,-38.06,0.3072
1761,Isaiah Hartenstein,BetMGM,player_rebounds,6.5,Under,-135,-117,0.355,-38.23,0.3461
1762,Bennedict Mathurin,DraftKings,player_points_assists,7.5,Under,-110,103,0.323,-38.3,0.3157
1763,Bennedict Mathurin,DraftKings,player_points,6.5,Under,100,115,0.307,-38.55,0.3003
1764,Aaron Nesmith,BetMGM,player_blocks,0.5,Under,-175,-160,0.391,-38.61,0.38
1765,Myles Turner,BetRivers,player_points,11.5,Under,-103,120,0.311,-38.64,0.3042
1766,Andrew Nembhard,BetRivers,player_points,9.5,Under,108,125,0.294,-38.81,0.2877
1767,Aaron Nesmith,DraftKings,player_points_assists,11.5,Under,-120,-112,0.334,-38.86,0.3255
1768,Isaiah Hartenstein,FanDuel,player_rebounds,6.5,Under,-140,-117,0.357,-38.87,0.3476
1769,Bennedict Mathurin,Bovada,player_points_assists,7.5,Under,-115,103,0.326,-39.01,0.3185
1770,Cason Wallace,DraftKings,player_blocks_steals,1.5,Under,-195,-167,0.403,-39.1,0.3909
1771,Tyrese Haliburton,BetRivers,player_rebounds,4.5,Under,-148,-129,0.363,-39.12,0.3539
1772,Shai Gilgeous-Alexander,Bovada,player_points,34.5,Over,120,141,0.277,-39.13,0.2707
1773,Andrew Nembhard,Bovada,player_points,9.5,Under,110,125,0.289,-39.35,0.2824
1774,Tyrese Haliburton,BetOnline.ag,player_rebounds,4.5,Under,-147,-129,0.361,-39.35,0.3516
1775,Bennedict Mathurin,FanDuel,player_points_assists,7.5,Under,-112,103,0.32,-39.42,0.3125
1776,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,28.5,Under,-157,-135,0.37,-39.43,0.3601
1777,Shai Gilgeous-Alexander,BetMGM,player_points,33.5,Over,-110,111,0.317,-39.45,0.3097
1778,Aaron Nesmith,DraftKings,player_blocks,0.5,Under,-188,-160,0.395,-39.54,0.3833
1779,Bennedict Mathurin,BetMGM,player_points,7.5,Under,-150,-125,0.362,-39.63,0.3527
1780,Aaron Nesmith,DraftKings,player_points_rebounds,15.5,Under,-115,-104,0.323,-39.64,0.3151
1781,Aaron Nesmith,DraftKings,player_threes,1.5,Under,140,151,0.251,-39.65,0.2461
1782,Shai Gilgeous-Alexander,BetOnline.ag,player_points,33.5,Over,-108,111,0.313,-39.67,0.3058
1783,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,27.5,Under,-129,-111,0.339,-39.76,0.3308
1784,Shai Gilgeous-Alexander,DraftKings,player_points,33.5,Over,-105,111,0.308,-39.86,0.3008
1785,Aaron Nesmith,FanDuel,player_points,10.5,Under,-128,-102,0.336,-40.06,0.328
1786,Aaron Nesmith,Bovada,player_points,10.5,Under,-125,-102,0.333,-40.1,0.3245
1787,Bennedict Mathurin,BetRivers,player_points,7.5,Under,-148,-125,0.357,-40.21,0.3473
1788,Tyrese Haliburton,BetOnline.ag,player_points_rebounds_assists,27.5,Under,-130,-111,0.338,-40.27,0.329
1789,Aaron Nesmith,Bovada,player_blocks,0.5,Under,-190,-160,0.391,-40.31,0.3795
1790,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,25.5,Under,112,130,0.281,-40.37,0.2748
1791,Chet Holmgren,BetMGM,player_rebounds_assists,11.5,Over,100,115,0.298,-40.39,0.291
1792,Tyrese Haliburton,BetMGM,player_rebounds,4.5,Under,-150,-129,0.358,-40.41,0.3479
1793,Aaron Nesmith,DraftKings,player_points_rebounds_assists,16.5,Under,-120,-111,0.323,-40.77,0.3149
1794,Cason Wallace,BetOnline.ag,player_points_rebounds_assists,8.5,Under,-128,-112,0.332,-40.89,0.3233
1795,Cason Wallace,DraftKings,player_points_rebounds_assists,8.5,Under,-120,-112,0.322,-41.05,0.3134
1796,Tyrese Haliburton,BetRivers,player_points_rebounds_assists,26.5,Under,-107,106,0.305,-41.08,0.2971
1797,Tyrese Haliburton,FanDuel,player_rebounds,4.5,Under,-158,-129,0.36,-41.16,0.3502
1798,Aaron Nesmith,DraftKings,player_threes,1.5,Under,140,151,0.245,-41.17,0.2397
1799,Ben Sheppard,DraftKings,player_threes,0.5,Under,-166,-141,0.367,-41.19,0.3565
1800,Aaron Nesmith,BetMGM,player_points_assists,11.5,Under,-130,-112,0.332,-41.23,0.3235
1801,Pascal Siakam,Bovada,player_assists,2.5,Under,160,190,0.225,-41.37,0.2206
1802,Ben Sheppard,DraftKings,player_threes,0.5,Under,-166,-141,0.363,-41.76,0.3529
1803,Obi Toppin,Bovada,player_rebounds_assists,6.5,Over,105,113,0.284,-41.76,0.2773
1804,Alex Caruso,FanDuel,player_rebounds,3.5,Over,-125,-114,0.323,-41.81,0.3148
1805,Aaron Nesmith,Bovada,player_threes,1.5,Under,135,151,0.247,-42.04,0.2411
1806,Aaron Nesmith,Bovada,player_points_assists,11.5,Under,-135,-112,0.333,-42.07,0.3238
1807,Aaron Nesmith,BetOnline.ag,player_points_rebounds_assists,16.5,Under,-123,-111,0.319,-42.08,0.3111
1808,Aaron Nesmith,BetRivers,player_points,9.5,Under,110,125,0.275,-42.21,0.2686
1809,Aaron Nesmith,BetOnline.ag,player_threes,1.5,Under,131,151,0.249,-42.4,0.2436
1810,Alex Caruso,BetOnline.ag,player_rebounds,3.5,Over,-128,-114,0.323,-42.47,0.3143
1811,Aaron Nesmith,BetMGM,player_points_rebounds,15.5,Under,-125,-104,0.319,-42.53,0.3108
1812,Cason Wallace,BetOnline.ag,player_assists,1.5,Under,-156,-140,0.35,-42.54,0.34
1813,Tyrese Haliburton,Bovada,player_points_rebounds_assists,27.5,Under,-145,-111,0.34,-42.62,0.33
1814,Aaron Nesmith,Bovada,player_points,9.5,Under,110,125,0.272,-42.9,0.2653
1815,Tyrese Haliburton,DraftKings,player_assists,7.5,Under,-145,-133,0.338,-42.92,0.3282
1816,Aaron Nesmith,Bovada,player_threes,1.5,Under,135,151,0.243,-42.92,0.2373
1817,Cason Wallace,BetMGM,player_assists,1.5,Under,-155,-140,0.345,-43.16,0.3353
1818,Aaron Nesmith,BetMGM,player_threes,1.5,Under,130,151,0.247,-43.24,0.241
1819,Cason Wallace,DraftKings,player_assists,1.5,Under,-154,-140,0.344,-43.27,0.3339
1820,Andrew Nembhard,Bovada,player_points,8.5,Under,150,174,0.227,-43.32,0.2216
1821,Aaron Nesmith,BetMGM,player_points_rebounds_assists,16.5,Under,-130,-111,0.32,-43.32,0.3115
1822,Aaron Nesmith,BetOnline.ag,player_threes,1.5,Under,131,151,0.245,-43.4,0.2393
1823,Aaron Nesmith,Bovada,player_points,8.5,Under,150,174,0.226,-43.5,0.2208
1824,Alex Caruso,DraftKings,player_rebounds_assists,6.5,Over,100,111,0.282,-43.61,0.2748
1825,Alex Caruso,DraftKings,player_rebounds,3.5,Over,-135,-114,0.323,-43.69,0.3143
1826,Cason Wallace,FanDuel,player_assists,1.5,Under,-164,-140,0.35,-43.7,0.3391
1827,Aaron Nesmith,Bovada,player_points_rebounds_assists,16.5,Under,-130,-111,0.318,-43.8,0.3088
1828,Shai Gilgeous-Alexander,Bovada,player_points,35.5,Over,140,160,0.234,-43.88,0.2284
1829,Ben Sheppard,DraftKings,player_points,1.5,Under,-115,102,0.3,-43.88,0.2921
1830,Alex Caruso,BetMGM,player_rebounds,3.5,Over,-135,-114,0.322,-43.89,0.3132
1831,Cason Wallace,BetMGM,player_points_rebounds_assists,8.5,Under,-125,-112,0.312,-43.92,0.3029
1832,Tyrese Haliburton,FanDuel,player_assists,7.5,Under,-158,-133,0.341,-44.25,0.331
1833,Aaron Nesmith,BetMGM,player_threes,1.5,Under,130,151,0.242,-44.25,0.2366
1834,Aaron Nesmith,Bovada,player_points,7.5,Under,215,251,0.176,-44.45,0.1725
1835,Cason Wallace,BetRivers,player_points_rebounds_assists,8.5,Under,-139,-112,0.323,-44.48,0.3135
1836,Aaron Nesmith,FanDuel,player_threes,1.5,Under,126,151,0.245,-44.55,0.2394
1837,Alex Caruso,BetRivers,player_rebounds,3.5,Over,-137,-114,0.319,-44.79,0.3098
1838,Tyrese Haliburton,Bovada,player_assists,7.5,Under,-165,-133,0.342,-45.05,0.3313
1839,Cason Wallace,BetRivers,player_assists,1.5,Under,-175,-140,0.348,-45.27,0.3369
1840,Obi Toppin,Bovada,player_rebounds,5.5,Over,130,153,0.238,-45.33,0.2318
1841,Andrew Nembhard,Bovada,player_points,7.5,Under,215,251,0.173,-45.58,0.1689
1842,Alex Caruso,BetRivers,player_rebounds_assists,6.5,Over,-107,111,0.281,-45.61,0.2735
1843,Aaron Nesmith,Bovada,player_points_rebounds,14.5,Under,105,115,0.265,-45.66,0.2581
1844,Aaron Nesmith,BetRivers,player_threes,1.5,Under,120,151,0.246,-45.86,0.2398
1845,Aaron Nesmith,FanDuel,player_threes,1.5,Under,126,151,0.238,-46.14,0.2323
1846,Isaiah Hartenstein,Bovada,player_rebounds,5.5,Under,135,153,0.229,-46.15,0.2235
1847,Cason Wallace,Bovada,player_points_assists,5.5,Under,105,115,0.263,-46.16,0.2556
1848,Obi Toppin,DraftKings,player_rebounds_assists,6.5,Over,-110,113,0.281,-46.28,0.2735
1849,Aaron Nesmith,BetRivers,player_threes,1.5,Under,120,151,0.244,-46.29,0.2379
1850,Isaiah Hartenstein,BetOnline.ag,player_points_rebounds_assists,14.5,Under,-120,-111,0.291,-46.62,0.2826
1851,Tyrese Haliburton,BetMGM,player_rebounds_assists,11.5,Under,-120,-109,0.291,-46.63,0.2826
1852,Cason Wallace,BetRivers,player_points,3.5,Under,104,120,0.261,-46.65,0.2544
1853,Isaiah Hartenstein,DraftKings,player_points_rebounds_assists,14.5,Under,-125,-111,0.294,-47.05,0.2854
1854,Aaron Nesmith,FanDuel,player_points_rebounds,14.5,Under,-104,115,0.27,-47.05,0.2623
1855,Tyrese Haliburton,DraftKings,player_rebounds_assists,11.5,Under,-120,-109,0.288,-47.16,0.2797
1856,Shai Gilgeous-Alexander,Bovada,player_points,36.5,Over,165,190,0.199,-47.19,0.1944
1857,Isaiah Hartenstein,DraftKings,player_points,5.5,Under,110,109,0.249,-47.63,0.2426
1858,Cason Wallace,FanDuel,player_points_assists,5.5,Under,-104,115,0.264,-48.23,0.2563
1859,Tyrese Haliburton,FanDuel,player_rebounds_assists,11.5,Under,-128,-109,0.289,-48.45,0.2803
1860,Isaiah Hartenstein,BetRivers,player_points_rebounds_assists,14.5,Under,-134,-111,0.295,-48.53,0.2853
1861,Tyrese Haliburton,BetMGM,player_assists,6.5,Under,115,127,0.238,-48.79,0.2316
1862,Pascal Siakam,Bovada,player_rebounds,8.5,Over,160,190,0.196,-49.06,0.1909
1863,Tyrese Haliburton,Bovada,player_rebounds_assists,11.5,Under,-135,-109,0.292,-49.09,0.2829
1864,Isaiah Hartenstein,Bovada,player_points_rebounds_assists,13.5,Under,110,114,0.24,-49.5,0.2336
1865,Tyrese Haliburton,BetOnline.ag,player_assists,6.5,Under,110,127,0.24,-49.55,0.2333
1866,Isaiah Hartenstein,DraftKings,player_points_assists,7.5,Under,-110,100,0.261,-50.13,0.2531
1867,Tyrese Haliburton,Bovada,player_assists,6.5,Under,110,127,0.237,-50.2,0.2302
1868,Isaiah Hartenstein,Bovada,player_points_assists,7.5,Under,-115,100,0.266,-50.23,0.2578
1869,Tyrese Haliburton,BetRivers,player_assists,6.5,Under,112,127,0.234,-50.37,0.2273
1870,Isaiah Hartenstein,FanDuel,player_points_assists,7.5,Under,-118,100,0.268,-50.5,0.2593
1871,Tyrese Haliburton,Bovada,player_assists,5.5,Under,205,239,0.16,-51.2,0.1559
1872,Isaiah Hartenstein,FanDuel,player_points,5.5,Under,-113,109,0.259,-51.2,0.2505
1873,Isaiah Hartenstein,DraftKings,player_points_rebounds,12.5,Under,-125,-111,0.27,-51.33,0.2612
1874,Isaiah Hartenstein,BetOnline.ag,player_points,5.5,Under,-104,109,0.248,-51.4,0.24
1875,Isaiah Hartenstein,BetMGM,player_points_assists,7.5,Under,-120,100,0.265,-51.4,0.2563
1876,Cason Wallace,Bovada,player_steals,0.5,Under,145,163,0.197,-51.62,0.1919
1877,Cason Wallace,FanDuel,player_points_rebounds_assists,7.5,Under,104,117,0.235,-52.06,0.2277
1878,Cason Wallace,DraftKings,player_steals,0.5,Under,140,163,0.2,-52.09,0.1939
1879,Isaiah Hartenstein,BetRivers,player_points,5.5,Under,-112,109,0.251,-52.51,0.2425
1880,Isaiah Hartenstein,BetMGM,player_points,5.5,Under,-110,109,0.248,-52.68,0.2396
1881,Isaiah Hartenstein,BetMGM,player_points_rebounds_assists,13.5,Under,-105,114,0.241,-53.03,0.2326
1882,Cason Wallace,Bovada,player_rebounds_assists,3.5,Under,-120,-106,0.256,-53.06,0.2471
1883,Shai Gilgeous-Alexander,Bovada,player_points,37.5,Over,190,228,0.162,-53.13,0.1572
1884,Cason Wallace,BetRivers,player_points_rebounds_assists,7.5,Under,100,117,0.234,-53.17,0.2265
1885,Isaiah Hartenstein,FanDuel,player_points_rebounds_assists,13.5,Under,-104,114,0.236,-53.69,0.2281
1886,Isaiah Hartenstein,BetRivers,player_points_rebounds_assists,13.5,Under,-103,114,0.232,-54.18,0.2246
1887,Isaiah Hartenstein,Bovada,player_points_rebounds,11.5,Under,105,117,0.213,-56.43,0.2051
1888,Isaiah Hartenstein,BetMGM,player_points_rebounds,11.5,Under,100,117,0.216,-56.72,0.2086
1889,Isaiah Hartenstein,FanDuel,player_points_rebounds,11.5,Under,100,117,0.215,-56.94,0.2074
1890,Cason Wallace,BetRivers,player_rebounds,1.5,Under,140,160,0.137,-67.19,0.1305
1891,T.J. McConnell,Bovada,player_blocks,0.5,Over,360,413,0.016,-92.56,0.0134
1892,T.J. McConnell,DraftKings,player_blocks,0.5,Over,310,413,0.015,-93.7,0.0122
