PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Mason Plumlee,203486,LAC vs. DAL,LAC,1610612746,DAL,1,0042300175,2024-05-01,L,3,0,5,1,6,0.167,0,0,,1,2,0.5,4,1,1,0,1,-10,11.0,0.436,0.16666666666666666,,,106.1,105.5,140.6,139.8,-34.6,0.148,0.077,0.125,0.0,0.167,0.0,0.174,0.218,95.26,94.74,-0.043,33,78.95,0.185,16:28,4.36,1.27,7,6,13,19,0,0,11,1,5,0.2,0,1,0.0,2,2,1.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,16.0,1.0,3.0,2.0
Norman Powell,1626181,LAC vs. DAL,LAC,1610612746,DAL,1,0042300175,2024-05-01,L,14,0,2,5,12,0.417,1,6,0.167,3,4,0.75,1,1,1,0,1,-21,18.4,1.017,0.4583333333333333,,,87.8,83.1,128.0,122.7,-40.2,0.029,0.045,0.036,0.0,0.458,0.0,0.238,0.509,102.32,97.51,0.06,49,81.26,0.243,24:22,3.91,1.71,1,4,5,28,0,0,13,1,4,0.25,4,8,0.5,3,3,1.0,1.0,2.0,2.0,8.0,17.0,2.0,9.0,28.0,0.0,3.0,4.0
Derrick Jones Jr.,1627884,DAL @ LAC,DAL,1610612742,LAC,0,0042300175,2024-05-01,W,12,1,3,5,7,0.714,2,4,0.5,0,1,0.0,0,3,0,3,2,20,24.1,1.613,0.8571428571428571,F,,119.0,119.8,84.5,79.2,34.5,0.0,0.083,0.048,0.045,0.857,0.5,0.141,0.806,96.92,94.13,0.087,58,78.44,0.142,29:35,4.26,2.23,1,3,4,26,0,0,17,0,0,0.0,5,7,0.714,0,0,0.0,2.0,0.0,4.0,6.0,7.0,6.0,6.0,30.0,0.0,5.0,2.0
P.J. Washington,1629023,DAL @ LAC,DAL,1610612742,LAC,0,0042300175,2024-05-01,W,2,2,5,1,7,0.143,0,4,0.0,0,2,0.0,1,4,0,1,1,13,13.0,0.254,0.14285714285714285,F,,118.6,119.9,98.3,95.1,20.4,0.04,0.125,0.088,0.077,0.143,2.0,0.141,0.127,95.5,94.4,-0.02,59,78.67,0.144,29:45,4.05,2.13,3,8,11,39,1,1,30,1,1,1.0,0,6,0.0,2,2,1.0,2.0,0.0,0.0,2.0,7.0,5.0,10.0,38.0,0.0,2.0,1.0
Luka Dončić,1629029,DAL @ LAC,DAL,1610612742,LAC,0,0042300175,2024-05-01,W,35,10,7,14,26,0.538,2,8,0.25,5,5,1.0,1,6,1,0,2,28,59.4,1.241,0.5769230769230769,G,,126.0,119.9,93.2,87.8,32.7,0.028,0.133,0.086,0.435,0.577,5.0,0.341,0.621,98.09,92.86,0.271,77,77.38,0.334,39:02,3.59,2.48,1,9,10,81,1,1,49,7,9,0.778,7,17,0.412,0,2,0.0,6.0,2.0,6.0,20.0,7.0,8.0,10.0,38.0,0.0,4.0,7.0
Daniel Gafford,1629655,DAL @ LAC,DAL,1610612742,LAC,0,0042300175,2024-05-01,W,8,0,5,2,4,0.5,0,0,,4,6,0.667,1,4,1,1,0,8,20.0,1.205,0.5,C,,102.6,105.2,79.5,74.7,23.1,0.063,0.133,0.109,0.0,0.5,0.0,0.175,0.602,98.94,96.92,0.2,38,80.77,0.184,19:04,4.22,1.43,3,7,10,26,0,0,16,1,3,0.333,1,1,1.0,2,4,0.5,0.0,2.0,2.0,4.0,4.0,5.0,6.0,16.0,0.0,0.0,3.0
Jrue Holiday,201950,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,10,5,6,3,5,0.6,2,4,0.5,2,2,1.0,3,3,1,0,2,22,25.7,1.701,0.8,G,,118.8,118.8,84.5,85.6,34.3,0.107,0.075,0.088,0.185,0.8,2.5,0.108,0.85,98.15,98.78,0.099,69,82.31,0.11,34:01,4.4,2.62,3,4,6,46,0,1,38,0,0,0.0,3,5,0.6,1,1,1.0,0.0,0.0,0.0,2.0,10.0,0.0,3.0,42.0,0.0,3.0,2.0
Jayson Tatum,1628369,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,16,3,12,4,9,0.444,2,4,0.5,6,9,0.667,0,12,0,1,2,35,35.9,1.235,0.5555555555555556,F,,130.8,128.3,78.1,79.0,52.6,0.0,0.316,0.188,0.115,0.556,1.5,0.211,0.617,96.87,96.45,0.155,65,80.37,0.214,32:06,3.96,2.22,0,16,16,54,3,0,39,1,3,0.333,3,6,0.5,1,1,1.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,34.0,0.0,2.0,4.0
Thomas Bryant,1628418,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,10,1,3,4,6,0.667,0,2,0.0,2,3,0.667,1,2,0,0,2,-2,13.1,1.366,0.6666666666666666,,,81.8,84.4,90.9,91.4,-9.1,0.083,0.167,0.125,0.25,0.667,0.5,0.391,0.683,86.4,88.0,0.254,22,73.33,0.403,12:00,3.82,0.81,1,2,3,22,0,0,13,2,2,1.0,2,4,0.5,1,1,1.0,4.0,0.0,0.0,8.0,5.0,4.0,2.0,10.0,0.0,0.0,2.0
Luke Kornet,1628436,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,2,2,7,1,1,1.0,0,0,,0,0,,1,6,0,1,1,21,15.4,2.0,1.0,,,110.8,114.8,54.1,53.8,56.8,0.071,0.214,0.167,0.154,1.0,2.0,0.051,1.0,96.12,97.55,0.176,37,81.29,0.053,18:12,4.29,1.37,5,7,11,15,0,0,13,0,0,0.0,1,1,1.0,1,1,1.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,14.0,0.0,1.0,0.0
Caleb Martin,1628997,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,10,1,4,4,9,0.444,1,5,0.2,1,1,1.0,1,3,0,0,0,-35,16.3,1.059,0.5,F,,83.6,84.5,131.5,129.9,-47.9,0.023,0.103,0.056,0.043,0.5,0.0,0.12,0.53,96.67,96.62,0.043,73,80.51,0.121,36:16,4.54,2.87,1,7,8,44,0,0,35,1,2,0.5,3,7,0.429,1,2,0.5,3.0,0.0,3.0,4.0,5.0,5.0,0.0,36.0,1.0,3.0,2.0
Duncan Robinson,1629130,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,2,2,1,1,3,0.333,0,2,0.0,0,0,,0,1,0,0,1,-17,5.2,0.667,0.3333333333333333,,,90.9,91.6,142.4,138.9,-51.5,0.0,0.067,0.03,0.167,0.333,2.0,0.118,0.333,91.51,90.69,0.0,33,75.57,0.118,17:28,4.37,1.34,0,1,1,20,0,0,15,1,2,0.5,0,1,0.0,1,1,1.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,12.0,0.0,2.0,0.0
Haywood Highsmith,1629312,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,4,0,3,2,5,0.4,0,2,0.0,0,0,,0,3,0,0,0,-9,7.6,0.8,0.4,,,82.6,84.3,104.4,105.6,-21.8,0.0,0.15,0.067,0.0,0.4,0.0,0.102,0.4,93.43,94.89,0.0,46,79.07,0.106,23:01,4.48,1.81,1,5,5,31,1,1,26,0,1,0.0,2,4,0.5,0,0,0.0,2.0,0.0,0.0,4.0,8.0,6.0,5.0,24.0,0.0,4.0,0.0
Payton Pritchard,1630202,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,7,3,3,2,8,0.25,0,3,0.0,3,4,0.75,0,3,0,0,1,19,14.1,0.717,0.25,,,132.7,131.2,92.6,95.2,40.1,0.0,0.111,0.063,0.143,0.25,3.0,0.186,0.359,93.38,94.16,0.037,52,78.47,0.191,27:01,4.11,1.97,0,3,3,47,1,0,34,2,2,1.0,0,6,0.0,1,1,1.0,0.0,2.0,0.0,4.0,10.0,0.0,0.0,34.0,0.0,1.0,2.0
Sam Hauser,1630573,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,17,1,5,6,10,0.6,5,8,0.625,0,0,,0,5,0,0,0,25,24.5,1.7,0.85,,,142.5,143.1,78.0,79.8,64.5,0.0,0.208,0.125,0.071,0.85,0.0,0.233,0.85,94.1,95.37,0.226,40,79.48,0.239,20:23,4.69,1.68,0,8,8,27,0,0,15,0,0,0.0,6,10,0.6,1,1,1.0,6.0,0.0,3.0,2.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0
Nikola Jović,1631107,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,8,4,7,3,7,0.429,0,3,0.0,2,2,1.0,0,7,0,0,0,-13,22.4,1.015,0.42857142857142855,F,,87.3,92.2,115.1,113.5,-27.8,0.0,0.292,0.137,0.235,0.429,0.0,0.14,0.508,91.81,93.69,0.129,55,78.07,0.151,27:40,4.35,2.11,0,10,10,43,0,0,33,2,2,1.0,1,5,0.2,4,4,1.0,2.0,0.0,0.0,6.0,7.0,10.0,5.0,36.0,0.0,2.0,3.0
Delon Wright,1626153,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,8,2,3,4,7,0.571,0,2,0.0,0,0,,0,3,2,0,0,-9,20.6,1.143,0.5714285714285714,G,,95.5,96.9,110.6,110.5,-15.1,0.0,0.111,0.051,0.087,0.571,0.0,0.101,0.571,97.62,98.27,0.079,67,81.89,0.104,32:29,4.47,2.56,1,7,8,32,0,0,20,4,5,0.8,0,2,0.0,6,6,1.0,0.0,0.0,0.0,8.0,7.0,9.0,5.0,42.0,1.0,2.0,2.0
Patty Mills,201988,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,2,1,0,1,3,0.333,0,2,0.0,0,0,,0,0,0,0,0,-20,3.5,0.667,0.3333333333333333,,,69.4,68.8,128.6,130.5,-59.1,0.0,0.0,0.0,0.1,0.333,0.0,0.083,0.333,97.19,97.46,0.017,36,81.22,0.083,17:29,4.53,1.43,0,1,1,28,0,0,22,1,1,1.0,0,2,0.0,3,4,0.75,0.0,0.0,0.0,2.0,2.0,4.0,2.0,14.0,0.0,0.0,2.0
Kevin Love,201567,MIA @ BOS,MIA,1610612748,BOS,0,0042300105,2024-05-01,L,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,-5,2.0,1.0,0.5,,,140.0,128.7,240.0,240.0,-100.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.5,96.37,92.31,0.048,5,76.92,0.368,2:36,4.36,0.2,0,0,0,5,0,0,3,0,1,0.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Horford,201143,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,8,3,6,3,4,0.75,1,2,0.5,1,2,0.5,1,5,1,0,0,10,22.7,1.639,0.875,C,,127.1,126.7,108.5,111.5,18.6,0.053,0.25,0.154,0.167,0.875,0.0,0.094,0.82,99.33,100.47,0.135,48,83.73,0.098,22:42,3.91,1.55,3,5,8,34,0,1,29,2,2,1.0,1,2,0.5,2,2,1.0,0.0,1.0,0.0,4.0,5.0,0.0,3.0,34.0,0.0,1.0,2.0
Jaylen Brown,1627759,BOS vs. MIA,BOS,1610612738,MIA,1,0042300105,2024-05-01,W,25,2,6,11,19,0.579,1,7,0.143,2,5,0.4,0,6,0,0,5,14,30.2,1.179,0.6052631578947368,F,,120.4,117.4,92.7,94.9,27.6,0.0,0.214,0.122,0.167,0.605,0.4,0.441,0.59,99.07,98.97,0.14,54,82.47,0.438,26:26,4.15,1.92,0,7,7,53,1,0,24,10,11,0.909,1,8,0.125,1,1,1.0,2.0,4.0,0.0,20.0,7.0,0.0,3.0,34.0,0.0,2.0,3.0
Malik Beasley,1627736,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,2,1,2,1,5,0.2,0,2,0.0,0,0,,1,1,1,0,1,-19,7.9,0.4,0.2,,,89.8,91.1,137.0,131.0,-47.2,0.031,0.053,0.039,0.063,0.2,1.0,0.098,0.2,101.95,100.51,-0.006,49,83.76,0.103,22:41,4.42,1.78,1,3,4,33,0,0,27,1,2,0.5,0,3,0.0,3,3,1.0,0.0,0.0,0.0,2.0,17.0,5.0,14.0,26.0,0.0,1.0,0.0
T.J. McConnell,204456,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,20,9,2,7,9,0.778,2,2,1.0,4,4,1.0,0,2,4,0,1,22,46.9,1.859,0.8888888888888888,,,148.9,144.4,95.7,100.4,53.1,0.0,0.087,0.049,0.474,0.889,9.0,0.231,0.929,95.79,96.63,0.289,45,80.53,0.233,22:51,4.7,1.9,2,3,4,65,1,0,50,2,4,0.5,5,5,1.0,0,0,0.0,5.0,3.0,4.0,10.0,5.0,5.0,0.0,14.0,0.0,4.0,4.0
Khris Middleton,203114,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,14,3,8,6,15,0.4,1,4,0.25,1,1,1.0,4,4,2,0,3,-19,31.1,0.907,0.43333333333333335,F,,112.3,112.1,136.5,130.7,-24.2,0.105,0.129,0.116,0.13,0.433,1.0,0.207,0.453,95.2,93.05,0.05,73,77.54,0.209,37:55,4.13,2.77,6,5,11,64,0,3,45,3,5,0.6,3,10,0.3,6,6,1.0,4.0,2.0,2.0,8.0,22.0,12.0,21.0,48.0,0.0,5.0,2.0
Damian Lillard,203081,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,28,4,2,7,16,0.438,4,12,0.333,10,10,1.0,0,2,0,0,3,-6,33.4,1.373,0.5625,G,,110.3,109.4,124.6,123.0,-14.3,0.0,0.069,0.03,0.222,0.563,1.33,0.293,0.686,93.05,92.08,0.153,68,76.73,0.302,34:40,3.8,2.34,0,5,5,67,0,1,42,1,4,0.25,6,12,0.5,3,4,0.75,3.0,0.0,2.0,2.0,12.0,10.0,9.0,40.0,1.0,1.0,6.0
Chris Livingston,1641753,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,2,0,0,1,1,1.0,0,0,,0,3,0.0,0,0,0,0,0,-2,2.0,0.862,1.0,,,80.0,92.6,120.0,112.8,-40.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.431,92.54,96.0,-0.143,5,80.0,0.463,2:30,4.04,0.19,0,0,0,2,0,0,0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0
Andre Jackson Jr.,1641748,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,2,0,1,1,1,1.0,0,0,,0,0,,0,1,0,0,0,-3,3.2,2.0,1.0,,,70.0,76.1,100.0,96.9,-30.0,0.0,0.333,0.1,0.0,1.0,0.0,0.1,1.0,89.8,92.01,0.067,10,76.68,0.109,5:13,4.86,0.45,0,1,1,7,0,0,6,1,1,1.0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
Jarace Walker,1641716,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,0,2,1.5,0.0,,,,120.0,112.8,80.0,92.6,40.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,92.54,96.0,0.143,5,80.0,0.0,2:30,3.57,0.16,0,0,0,8,0,0,7,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
AJ Green,1631260,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,-2,0.0,0.0,,,,90.9,100.4,120.0,117.6,-29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.16,93.91,-0.063,11,78.26,0.0,5:22,4.38,0.43,0,0,0,5,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0
Kendall Brown,1631112,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,2,0,0,1,1,1.0,0,0,,0,0,,0,0,0,0,1,-1,1.0,2.0,1.0,,,75.0,77.3,80.0,92.6,-5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,93.71,102.86,0.0,4,85.71,0.515,2:06,4.1,0.16,0,0,0,5,0,0,3,1,1,1.0,0,0,0.0,2,2,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Aaron Nesmith,1630174,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,15,1,3,5,10,0.5,3,7,0.429,2,2,1.0,0,3,0,0,1,15,19.1,1.379,0.65,F,,133.3,127.7,108.9,113.1,24.4,0.0,0.094,0.053,0.042,0.65,1.0,0.188,0.689,92.24,91.88,0.065,57,76.57,0.189,29:31,4.41,2.29,1,4,5,49,0,0,37,2,2,1.0,3,8,0.375,2,2,1.0,5.0,0.0,0.0,4.0,9.0,10.0,6.0,30.0,0.0,5.0,4.0
Tyrese Haliburton,1630169,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,17,10,6,7,16,0.438,2,10,0.2,1,1,1.0,1,5,0,0,2,12,37.2,1.034,0.5,G,,122.6,118.6,103.2,102.2,19.4,0.034,0.128,0.088,0.435,0.5,5.0,0.254,0.517,96.11,94.08,0.164,62,78.4,0.261,31:38,4.26,2.38,1,5,6,85,0,1,65,2,2,1.0,5,14,0.357,1,3,0.333,5.0,2.0,5.0,8.0,8.0,14.0,6.0,38.0,0.0,1.0,1.0
Obi Toppin,1630167,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,21,2,8,8,15,0.533,3,10,0.3,2,2,1.0,2,6,0,1,2,9,34.6,1.322,0.6333333333333333,,,124.5,117.1,102.0,99.9,22.5,0.083,0.176,0.138,0.125,0.633,1.0,0.31,0.661,102.2,98.16,0.224,49,81.8,0.315,24:27,4.55,1.99,2,8,10,43,0,0,25,3,3,1.0,5,12,0.417,3,5,0.6,4.0,2.0,9.0,10.0,6.0,12.0,6.0,30.0,0.0,1.0,1.0
Myles Turner,1626167,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,5,1,5,1,6,0.167,0,3,0.0,3,4,0.75,2,3,0,1,1,12,14.5,0.644,0.16666666666666666,C,,132.6,130.6,100.0,108.2,32.6,0.105,0.13,0.119,0.045,0.167,1.0,0.184,0.322,87.26,90.09,-0.005,43,75.07,0.185,23:27,4.11,1.68,4,6,10,30,0,0,22,1,3,0.333,0,3,0.0,0,2,0.0,0.0,2.0,0.0,2.0,4.0,8.0,2.0,18.0,0.0,4.0,2.0
Doug McDermott,203926,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,-1,0.0,0.0,,,,75.0,77.3,80.0,116.3,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.11,115.71,0.0,4,96.43,0.0,1:52,3.7,0.13,0,0,0,1,1,0,1,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Thanasis Antetokounmpo,203648,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,0,0,0,0,0,,0,0,,0,0,,0,0,1,0,0,-2,3.0,0.0,,,,66.7,92.6,120.0,112.8,-53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.33,104.21,0.0,6,86.84,0.0,2:32,3.74,0.18,0,0,0,2,0,0,2,0,0,0.0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0
Patrick Beverley,201976,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,6,5,2,3,11,0.273,0,3,0.0,0,0,,0,2,0,0,0,-11,15.9,0.545,0.2727272727272727,G,,111.7,110.1,126.0,120.6,-14.3,0.0,0.056,0.025,0.172,0.273,0.0,0.117,0.273,95.71,92.98,0.025,77,77.48,0.119,39:45,4.28,3.01,1,6,7,70,0,0,56,2,7,0.286,1,4,0.25,0,0,0.0,0.0,0.0,0.0,6.0,13.0,9.0,19.0,48.0,1.0,1.0,3.0
Brook Lopez,201572,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,20,1,5,7,12,0.583,0,2,0.0,6,9,0.667,3,2,0,0,2,-11,25.5,1.253,0.5833333333333334,C,,105.0,105.1,123.3,116.5,-18.3,0.083,0.067,0.076,0.063,0.583,0.5,0.247,0.627,96.4,93.71,0.095,60,78.09,0.254,30:44,3.86,2.1,4,3,7,36,0,0,16,4,6,0.667,3,6,0.5,3,5,0.6,2.0,4.0,0.0,12.0,11.0,7.0,17.0,38.0,0.0,3.0,6.0
Danilo Gallinari,201568,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,1,0,0,0,0,,0,0,,1,2,0.5,0,0,0,0,0,-10,1.0,0.0,,,,62.5,63.5,166.7,168.9,-104.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.568,107.26,108.8,0.0,8,90.67,0.101,3:45,4.17,0.27,0,0,0,4,0,0,3,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,7.0,10.0,0.0,0.0,1.0
Isaiah Jackson,1630543,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,4,0,4,1,1,1.0,0,0,,2,3,0.667,0,4,0,0,0,2,8.8,1.724,1.0,,,123.8,114.8,104.3,116.3,19.5,0.0,0.333,0.2,0.0,1.0,0.0,0.083,0.862,99.67,101.33,0.095,21,84.44,0.085,10:25,4.46,0.83,4,6,7,14,0,0,12,1,1,1.0,0,0,0.0,1,1,1.0,0.0,0.0,0.0,2.0,5.0,3.0,0.0,14.0,0.0,3.0,3.0
Ben Sheppard,1641767,IND vs. MIL,IND,1610612754,MIL,1,0042300126,2024-05-02,W,3,1,4,1,3,0.333,1,2,0.5,0,0,,0,4,0,0,0,8,9.3,1.0,0.5,,,124.3,123.0,97.4,98.8,26.9,0.0,0.174,0.108,0.063,0.5,0.0,0.073,0.5,95.85,96.0,0.075,37,80.0,0.074,19:00,4.64,1.59,2,6,6,26,0,0,23,0,0,0.0,1,3,0.333,0,0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,12.0,0.0,1.0,0.0
MarJon Beauchamp,1630699,MIL @ IND,MIL,1610612749,IND,0,0042300126,2024-05-02,L,0,2,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,-2,3.0,0.0,0.0,,,66.7,92.6,120.0,112.8,-53.3,0.0,0.0,0.0,1.0,0.0,0.0,0.167,0.0,91.33,104.21,0.143,6,86.84,0.231,2:32,4.05,0.19,0,0,0,4,0,1,3,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
Kyle Lowry,200768,PHI vs. NYK,PHI,1610612755,NYK,1,0042300116,2024-05-02,L,0,3,2,0,2,0.0,0,2,0.0,0,0,,0,2,0,1,1,-9,8.9,0.0,0.0,G,,112.0,111.1,154.2,139.5,-42.2,0.0,0.167,0.077,0.3,0.0,3.0,0.097,0.0,97.04,91.93,0.008,25,76.61,0.099,12:48,3.72,0.84,1,2,2,19,0,0,16,0,0,0.0,0,2,0.0,1,1,1.0,0.0,0.0,0.0,0.0,10.0,6.0,6.0,12.0,0.0,2.0,1.0
Tobias Harris,202699,PHI vs. NYK,PHI,1610612755,NYK,1,0042300116,2024-05-02,L,0,3,4,0,2,0.0,0,0,,0,0,,0,4,0,0,0,-10,9.3,0.0,0.0,F,,117.5,120.5,130.5,128.5,-13.0,0.0,0.125,0.068,0.143,0.0,0.0,0.031,0.0,94.52,94.91,0.039,57,79.09,0.032,29:20,3.9,2.12,1,9,10,26,0,1,24,0,0,0.0,0,2,0.0,1,1,1.0,0.0,0.0,0.0,0.0,15.0,15.0,10.0,32.0,0.0,0.0,0.0
Joel Embiid,203954,PHI vs. NYK,PHI,1610612755,NYK,1,0042300116,2024-05-02,L,39,2,13,12,25,0.48,2,5,0.4,13,13,1.0,5,8,1,1,5,-2,58.6,1.27,0.52,C,,125.0,122.8,131.1,128.0,-6.1,0.128,0.186,0.159,0.1,0.52,0.4,0.391,0.635,91.18,89.3,0.17,76,74.41,0.398,40:19,3.41,2.52,6,13,19,83,1,0,46,7,12,0.583,5,13,0.385,7,14,0.5,2.0,9.0,0.0,12.0,15.0,17.0,13.0,34.0,2.0,6.0,8.0
Cameron Payne,1626166,PHI vs. NYK,PHI,1610612755,NYK,1,0042300116,2024-05-02,L,6,3,2,2,8,0.25,2,6,0.333,0,0,,0,2,1,0,0,-3,15.9,0.75,0.375,,,106.5,107.3,116.1,126.8,-9.7,0.0,0.095,0.053,0.333,0.375,0.0,0.216,0.375,91.65,96.05,0.065,31,80.04,0.224,15:30,4.32,1.26,1,4,4,33,0,0,22,0,1,0.0,2,7,0.286,0,0,0.0,3.0,0.0,0.0,0.0,5.0,10.0,4.0,10.0,0.0,2.0,0.0
Isaiah Hartenstein,1628392,NYK @ PHI,NYK,1610612752,PHI,0,0042300116,2024-05-02,W,14,2,9,7,13,0.538,0,0,,0,0,,5,4,0,2,3,-2,30.8,1.077,0.5384615384615384,C,,132.7,125.3,133.9,135.2,-1.2,0.172,0.16,0.167,0.095,0.538,0.67,0.246,0.538,91.41,89.2,0.072,55,74.33,0.238,29:52,4.0,2.15,7,7,14,53,0,0,37,2,5,0.4,5,8,0.625,3,4,0.75,4.0,2.0,0.0,8.0,19.0,14.0,10.0,24.0,0.0,5.0,2.0
Miles McBride,1630540,NYK @ PHI,NYK,1610612752,PHI,0,0042300116,2024-05-02,W,3,0,0,1,4,0.25,1,4,0.25,0,0,,0,0,0,0,0,-17,3.0,0.75,0.375,,,62.5,72.7,142.1,137.5,-79.6,0.0,0.0,0.0,0.0,0.375,0.0,0.2,0.375,88.74,92.99,-0.069,16,77.49,0.225,9:02,4.21,0.69,1,2,3,10,0,0,6,0,1,0.0,1,3,0.333,1,1,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,12.0,0.0,2.0,0.0
