PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PLUS_MINUS,FANTASY_PTS,POINT_PER_SHOT,EFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLKA,PF,PFD
Shai Gilgeous-Alexander,1628983,OKC vs. WAS,OKC,1610612760,WAS,1,0022100286,2021-11-26,L,15,9,8,7,16,0.438,0,4,0.0,1,2,0.5,0,8,1,1,1,-6,43.1,0.889,0.4375,G,,94.4,89.7,105.7,104.8,-11.3,0.0,0.25,0.111,0.474,0.438,9.0,0.22,0.444,102.2,99.07,0.167,72,82.56,0.228,34:24,4.0,2.47,2,12,14,72,0,0,49,4,8,0.5,3,8,0.375,1,4,0.25,3.0,0.0,0.0,14.0,7.0,7.0,4.0,28.0,1.0,1.0,2.0
Kyle Kuzma,1628398,WAS @ OKC,WAS,1610612764,OKC,0,0022100286,2021-11-26,W,11,5,10,5,9,0.556,1,3,0.333,0,0,,1,9,0,0,4,-3,26.5,1.222,0.6111111111111112,F,,101.5,103.4,102.9,96.2,-1.4,0.034,0.237,0.149,0.217,0.611,1.25,0.183,0.611,103.17,100.55,0.109,68,83.79,0.186,32:56,4.24,2.49,2,13,15,65,0,1,51,2,4,0.5,3,5,0.6,2,3,0.667,0.0,2.0,2.0,8.0,12.0,7.0,2.0,40.0,1.0,3.0,0.0
Raul Neto,203526,WAS @ OKC,WAS,1610612764,OKC,0,0022100286,2021-11-26,W,5,0,1,2,9,0.222,0,1,0.0,1,1,1.0,0,1,0,0,0,3,6.2,0.53,0.2222222222222222,,,103.2,100.8,85.3,83.1,17.9,0.0,0.05,0.026,0.0,0.222,0.0,0.265,0.265,95.67,93.32,-0.04,31,77.77,0.267,16:43,4.26,1.28,1,2,3,32,0,0,23,2,4,0.5,0,5,0.0,2,5,0.4,0.0,0.0,0.0,2.0,5.0,6.0,2.0,18.0,0.0,1.0,1.0
Kentavious Caldwell-Pope,203484,WAS @ OKC,WAS,1610612764,OKC,0,0022100286,2021-11-26,W,20,2,4,8,13,0.615,4,7,0.571,0,0,,0,4,0,2,1,5,32.8,1.538,0.7692307692307693,F,,112.3,115.0,103.5,95.4,8.8,0.0,0.121,0.071,0.118,0.769,2.0,0.233,0.769,102.9,99.85,0.162,57,83.21,0.239,27:24,4.18,2.05,0,7,7,38,0,0,23,2,3,0.667,6,10,0.6,3,4,0.75,5.0,0.0,0.0,4.0,10.0,7.0,0.0,30.0,0.0,2.0,0.0
Bradley Beal,203078,WAS @ OKC,WAS,1610612764,OKC,0,0022100286,2021-11-26,W,20,6,4,8,18,0.444,2,7,0.286,2,2,1.0,0,4,0,0,3,10,30.8,1.059,0.5,G,,107.9,108.6,94.7,89.1,13.2,0.0,0.087,0.051,0.25,0.5,2.0,0.272,0.53,100.88,98.06,0.098,76,81.72,0.277,37:12,4.22,2.79,1,7,8,79,0,0,55,4,7,0.571,4,11,0.364,1,2,0.5,2.0,3.0,2.0,8.0,12.0,9.0,2.0,40.0,1.0,3.0,2.0
Derrick Favors,202324,OKC vs. WAS,OKC,1610612760,WAS,1,0022100286,2021-11-26,L,2,0,2,1,4,0.25,0,1,0.0,0,0,,1,1,0,0,1,-13,3.4,0.5,0.25,,,35.0,37.3,95.2,89.6,-60.2,0.083,0.091,0.087,0.0,0.25,0.0,0.238,0.25,102.58,102.38,-0.13,20,85.31,0.253,9:37,3.94,0.68,1,5,6,17,0,0,11,0,1,0.0,1,3,0.333,0,1,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,0.0
Justin Champagnie,1630551,TOR @ IND,TOR,1610612761,IND,0,0022100284,2021-11-26,L,0,0,1,0,1,0.0,0,0,,0,0,,1,0,0,0,0,0,1.2,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.167,0.0,0.0,0.0,0.143,0.0,97.08,97.08,0.143,3,80.9,0.143,1:29,3.72,0.1,2,0,2,2,0,0,1,0,1,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Bonga,1629067,TOR @ IND,TOR,1610612761,IND,0,0022100284,2021-11-26,L,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,97.08,97.08,0.286,3,80.9,0.143,1:29,3.94,0.11,0,0,0,1,0,0,0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scottie Barnes,1630567,TOR @ IND,TOR,1610612761,IND,0,0022100284,2021-11-26,L,17,4,7,5,9,0.556,0,0,,7,9,0.778,3,4,2,1,1,-13,39.4,1.312,0.5555555555555556,F,,110.0,112.4,126.8,122.6,-16.8,0.081,0.111,0.096,0.167,0.556,4.0,0.177,0.656,95.98,95.39,0.118,70,79.49,0.183,35:29,4.36,2.74,6,6,12,52,0,0,38,4,7,0.571,1,2,0.5,2,3,0.667,1.0,3.0,5.0,6.0,9.0,18.0,11.0,46.0,2.0,4.0,7.0
Gary Trent Jr.,1629018,TOR @ IND,TOR,1610612761,IND,0,0022100284,2021-11-26,L,13,1,1,4,11,0.364,1,5,0.2,4,4,1.0,0,1,2,0,0,-12,21.7,1.019,0.4090909090909091,G,,107.9,108.2,131.1,122.1,-23.2,0.0,0.03,0.015,0.043,0.409,0.0,0.181,0.509,97.23,93.93,0.059,63,78.27,0.186,31:41,3.92,2.2,1,5,6,31,1,0,17,1,2,0.5,3,9,0.333,2,2,1.0,4.0,0.0,0.0,4.0,8.0,18.0,9.0,40.0,0.0,2.0,4.0
Torrey Craig,1628470,IND vs. TOR,IND,1610612754,TOR,1,0022100284,2021-11-26,W,11,2,3,5,6,0.833,1,1,1.0,0,1,0.0,2,1,0,0,0,0,17.6,1.708,0.9166666666666666,,,124.0,123.0,129.2,129.4,-5.2,0.154,0.071,0.111,0.25,0.917,0.0,0.194,0.854,100.75,100.43,0.212,25,83.69,0.205,11:43,4.51,0.96,2,1,3,18,0,0,12,3,3,1.0,2,3,0.667,0,0,0.0,0.0,7.0,4.0,8.0,5.0,5.0,3.0,8.0,0.0,2.0,1.0
Chris Boucher,1628449,TOR @ IND,TOR,1610612761,IND,0,0022100284,2021-11-26,L,9,0,4,4,8,0.5,1,3,0.333,0,1,0.0,3,1,1,0,1,-6,15.8,1.066,0.5625,,,96.4,93.2,110.0,110.9,-13.6,0.158,0.071,0.121,0.0,0.563,0.0,0.257,0.533,99.25,98.03,0.089,28,81.69,0.257,14:12,4.13,1.05,4,2,6,21,0,0,12,3,5,0.6,1,3,0.333,2,2,1.0,0.0,2.0,0.0,6.0,3.0,3.0,7.0,16.0,0.0,2.0,1.0
Myles Turner,1626167,IND vs. TOR,IND,1610612754,TOR,1,0022100284,2021-11-26,W,17,1,10,7,14,0.5,3,7,0.429,0,0,,2,8,0,2,0,3,36.5,1.214,0.6071428571428571,C,,107.9,104.5,104.8,102.0,3.1,0.059,0.211,0.139,0.048,0.607,0.0,0.184,0.607,98.71,95.8,0.156,63,79.83,0.189,31:19,4.13,2.3,6,14,19,39,0,0,23,3,6,0.5,4,8,0.5,4,8,0.5,0.0,3.0,2.0,8.0,12.0,7.0,9.0,26.0,1.0,2.0,2.0
T.J. McConnell,204456,IND vs. TOR,IND,1610612754,TOR,1,0022100284,2021-11-26,W,4,7,4,2,4,0.5,0,0,,0,0,,2,2,3,0,2,11,26.3,1.0,0.5,,,121.7,123.0,102.3,102.2,19.5,0.091,0.069,0.078,0.333,0.5,3.5,0.103,0.5,96.68,97.15,0.131,46,80.96,0.108,22:14,4.6,1.84,2,4,6,55,0,1,45,0,1,0.0,2,3,0.667,0,0,0.0,0.0,0.0,0.0,2.0,9.0,10.0,3.0,18.0,0.0,2.0,0.0
Justin Holiday,203200,IND vs. TOR,IND,1610612754,TOR,1,0022100284,2021-11-26,W,2,2,0,1,6,0.167,0,4,0.0,0,0,,0,0,1,1,1,1,10.0,0.333,0.1666666666666666,F,,111.4,106.8,106.7,107.5,4.7,0.0,0.0,0.0,0.1,0.167,2.0,0.135,0.167,98.08,96.43,-0.005,44,80.36,0.138,22:09,4.39,1.72,0,0,0,29,0,0,21,0,0,0.0,1,6,0.167,2,3,0.667,0.0,0.0,0.0,0.0,6.0,4.0,6.0,24.0,0.0,0.0,3.0
Ziaire Williams,1630533,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,0,3,3,0,1,0.0,0,1,0.0,0,0,,0,3,1,1,1,-16,13.1,0.0,0.0,,,100.0,96.0,133.3,131.4,-33.3,0.0,0.176,0.091,0.231,0.0,3.0,0.057,0.0,108.49,105.63,0.064,32,88.03,0.057,15:27,4.24,1.2,0,4,4,11,0,0,8,0,0,0.0,0,1,0.0,0,2,0.0,0.0,0.0,0.0,0.0,5.0,7.0,3.0,24.0,0.0,0.0,0.0
Desmond Bane,1630217,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,9,1,2,4,12,0.333,1,4,0.25,0,0,,0,2,2,1,1,-28,20.9,0.75,0.375,G,,78.8,78.9,138.0,141.6,-59.2,0.0,0.154,0.041,0.1,0.375,1.0,0.217,0.375,101.53,102.86,0.025,52,85.71,0.22,23:48,4.38,1.86,1,2,3,44,2,0,32,1,6,0.167,3,6,0.5,2,3,0.667,0.0,0.0,0.0,6.0,9.0,2.0,10.0,42.0,1.0,3.0,0.0
Brandon Clarke,1629634,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,1,4,5,0,1,0.0,0,0,,1,2,0.5,3,2,0,0,1,-10,12.0,0.532,0.0,,,112.0,108.7,135.7,139.7,-23.7,0.214,0.25,0.227,0.4,0.0,4.0,0.1,0.266,109.89,109.97,0.069,25,91.64,0.101,11:34,4.24,0.93,4,3,7,14,0,0,10,0,1,0.0,0,0,0.0,1,2,0.5,1.0,0.0,0.0,0.0,7.0,5.0,3.0,18.0,0.0,1.0,1.0
Ja Morant,1629630,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,2,1,1,0,1,0.0,0,0,,2,2,1.0,1,0,0,1,0,-6,7.7,1.064,0.0,G,,78.9,81.9,116.7,112.7,-37.7,0.077,0.0,0.053,0.167,0.0,0.0,0.087,0.532,100.8,100.91,0.109,19,84.09,0.09,8:48,4.01,0.62,1,1,2,14,0,0,12,0,1,0.0,0,0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,14.0,0.0,0.0,1.0
Trae Young,1629027,ATL @ MEM,ATL,1610612737,MEM,0,0022100285,2021-11-26,W,31,10,1,12,16,0.75,3,4,0.75,4,5,0.8,0,1,0,0,4,34,43.2,1.703,0.84375,G,,137.7,141.7,82.0,82.0,55.7,0.0,0.026,0.019,0.455,0.844,2.5,0.344,0.852,105.32,106.86,0.261,61,89.05,0.353,27:24,4.07,2.02,1,2,3,69,1,1,43,3,5,0.6,9,11,0.818,0,0,0.0,3.0,2.0,0.0,14.0,11.0,8.0,6.0,20.0,1.0,0.0,4.0
De'Anthony Melton,1629001,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,8,1,0,3,9,0.333,2,6,0.333,0,0,,0,0,2,1,3,-21,15.5,0.889,0.4444444444444444,,,84.8,85.5,136.4,133.5,-51.6,0.0,0.0,0.0,0.091,0.444,0.33,0.231,0.444,109.61,108.88,0.015,46,90.73,0.242,19:50,4.28,1.57,0,0,0,44,2,0,31,1,2,0.5,2,7,0.286,5,7,0.714,3.0,0.0,0.0,2.0,9.0,5.0,5.0,36.0,1.0,1.0,0.0
Jaren Jackson Jr.,1628991,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,14,0,5,5,15,0.333,0,5,0.0,4,4,1.0,1,4,1,1,2,-25,24.0,0.835,0.3333333333333333,F,,76.0,76.7,128.6,130.8,-52.6,0.031,0.211,0.098,0.0,0.333,0.0,0.339,0.418,100.71,102.07,0.032,50,85.06,0.348,23:17,4.28,1.77,5,6,11,44,0,0,22,5,10,0.5,0,5,0.0,4,4,1.0,0.0,2.0,0.0,10.0,7.0,4.0,7.0,38.0,3.0,5.0,2.0
Kevin Huerter,1628989,ATL @ MEM,ATL,1610612737,MEM,0,0022100285,2021-11-26,W,7,4,1,3,7,0.429,1,3,0.333,0,0,,0,1,0,0,0,32,14.2,1.0,0.5,F,,136.4,133.3,76.8,78.4,59.6,0.0,0.029,0.02,0.148,0.5,0.0,0.121,0.5,104.65,104.54,0.077,55,87.12,0.12,25:29,4.16,1.92,0,2,2,32,0,1,25,2,4,0.5,1,3,0.333,0,1,0.0,0.0,0.0,5.0,4.0,9.0,10.0,4.0,14.0,0.0,0.0,0.0
Dillon Brooks,1628415,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,12,1,5,4,15,0.267,1,4,0.25,3,3,1.0,3,2,0,0,0,-24,19.5,0.735,0.3,F,,67.4,71.4,129.3,131.2,-61.8,0.107,0.125,0.114,0.143,0.3,0.0,0.327,0.368,101.59,105.3,0.033,43,87.75,0.351,19:09,4.16,1.41,4,2,6,30,0,0,12,1,6,0.167,3,9,0.333,2,2,1.0,5.0,3.0,5.0,4.0,7.0,4.0,7.0,32.0,0.0,3.0,4.0
John Collins,1628381,ATL @ MEM,ATL,1610612737,MEM,0,0022100285,2021-11-26,W,21,2,8,8,11,0.727,2,2,1.0,3,3,1.0,1,7,1,1,1,35,38.6,1.705,0.8181818181818182,F,,141.2,141.6,71.2,72.6,70.0,0.077,0.194,0.163,0.095,0.818,2.0,0.241,0.852,105.16,106.4,0.264,51,88.67,0.246,23:14,4.17,1.73,4,10,14,42,0,0,30,4,6,0.667,4,5,0.8,1,3,0.333,5.0,3.0,2.0,12.0,8.0,7.0,2.0,12.0,2.0,2.0,3.0
Timothe Luwawu-Cabarrot,1627789,ATL @ MEM,ATL,1610612737,MEM,0,0022100285,2021-11-26,W,5,0,2,2,2,1.0,1,1,1.0,0,0,,0,2,0,0,0,3,7.4,2.5,1.25,,,108.3,113.6,83.3,85.0,25.0,0.0,0.333,0.143,0.0,1.25,0.0,0.133,1.25,99.43,102.86,0.25,12,85.71,0.139,5:36,4.33,0.42,1,2,2,11,1,0,9,0,0,0.0,2,2,1.0,0,0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0
Tyus Jones,1626145,MEM vs. ATL,MEM,1610612763,ATL,1,0022100285,2021-11-26,L,10,2,0,4,6,0.667,1,2,0.5,1,1,1.0,0,0,0,1,1,-25,15.0,1.553,0.75,,,79.5,79.4,139.5,141.5,-60.0,0.0,0.0,0.0,0.25,0.75,2.0,0.14,0.776,103.78,104.4,0.107,44,87.0,0.146,20:00,4.54,1.65,0,0,0,50,1,1,42,1,2,0.5,3,4,0.75,2,3,0.667,2.0,0.0,2.0,4.0,7.0,6.0,7.0,32.0,0.0,0.0,2.0
Thaddeus Young,201152,SAS vs. BOS,SAS,1610612759,BOS,1,0022100287,2021-11-26,W,0,2,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,-6,3.0,0.0,0.0,,,73.3,92.6,141.7,143.1,-68.3,0.0,0.0,0.0,0.5,0.0,0.0,0.067,0.0,94.02,106.84,0.033,15,89.04,0.084,6:04,3.72,0.41,0,0,0,9,0,0,7,0,1,0.0,0,0,0.0,1,3,0.333,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
Dennis Schröder,203471,BOS @ SAS,BOS,1610612738,SAS,0,0022100287,2021-11-26,L,8,4,5,3,14,0.214,1,5,0.2,1,1,1.0,0,5,0,0,2,-14,18.0,0.554,0.25,G,,84.4,82.9,101.3,99.4,-16.9,0.0,0.119,0.055,0.182,0.25,2.0,0.188,0.277,99.89,98.07,0.0,77,81.72,0.19,37:56,4.2,2.83,2,6,8,83,1,0,65,1,6,0.167,2,8,0.25,2,3,0.667,3.0,0.0,0.0,4.0,7.0,11.0,6.0,38.0,2.0,4.0,1.0
Kira Lewis Jr.,1630184,NOP @ UTA,NOP,1610612740,UTA,0,0022100289,2021-11-26,W,10,1,0,3,3,1.0,2,2,1.0,2,2,1.0,0,0,1,0,0,0,14.5,2.577,1.3333333333333333,,,130.0,138.6,136.8,139.5,-6.8,0.0,0.0,0.0,0.167,1.333,0.0,0.182,1.289,91.9,95.84,0.232,20,79.86,0.193,9:46,4.42,0.76,0,0,0,23,1,0,18,0,0,0.0,3,3,1.0,0,0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,1.0,1.0
Devonte' Graham,1628984,NOP @ UTA,NOP,1610612740,UTA,0,0022100289,2021-11-26,W,9,4,2,3,10,0.3,3,7,0.429,0,0,,1,1,2,1,0,-1,26.4,0.9,0.45,G,,88.3,80.4,90.0,89.2,-1.7,0.029,0.031,0.03,0.235,0.45,0.0,0.145,0.45,103.13,97.85,0.102,60,81.54,0.145,29:26,4.22,2.23,2,1,3,65,1,0,54,1,6,0.167,2,4,0.5,0,0,0.0,0.0,0.0,3.0,0.0,16.0,9.0,7.0,22.0,0.0,2.0,1.0
Josh Hart,1628404,NOP @ UTA,NOP,1610612740,UTA,0,0022100289,2021-11-26,W,8,5,4,2,6,0.333,0,0,,4,4,1.0,0,4,0,0,2,0,18.3,1.031,0.3333333333333333,G,,90.7,86.1,89.5,89.1,1.2,0.0,0.1,0.05,0.2,0.333,2.5,0.119,0.515,101.75,98.97,0.09,75,82.48,0.121,36:37,4.09,2.67,2,9,11,53,1,0,41,1,3,0.333,1,3,0.333,0,1,0.0,0.0,0.0,4.0,4.0,15.0,11.0,7.0,34.0,2.0,2.0,3.0
Donovan Mitchell,1628378,UTA vs. NOP,UTA,1610612762,NOP,1,0022100289,2021-11-26,L,16,6,4,6,21,0.286,2,7,0.286,2,2,1.0,0,4,0,0,4,0,25.8,0.731,0.3333333333333333,G,,95.6,93.5,92.9,86.9,2.7,0.0,0.105,0.056,0.333,0.333,1.5,0.338,0.366,102.25,97.75,0.062,68,81.46,0.344,33:53,3.7,2.25,3,8,11,73,2,0,43,3,9,0.333,3,12,0.25,2,3,0.667,4.0,0.0,2.0,6.0,13.0,5.0,7.0,32.0,2.0,1.0,2.0
Royce O'Neale,1626220,UTA vs. NOP,UTA,1610612762,NOP,1,0022100289,2021-11-26,L,6,0,3,2,4,0.5,2,4,0.5,0,0,,1,2,2,3,1,0,23.6,1.5,0.75,F,,87.7,88.3,86.4,80.3,1.3,0.03,0.053,0.042,0.0,0.75,0.0,0.068,0.75,101.72,98.35,0.074,65,81.96,0.071,31:58,4.17,2.39,2,5,7,60,0,0,51,0,0,0.0,2,4,0.5,2,4,0.5,0.0,0.0,0.0,0.0,11.0,5.0,7.0,26.0,0.0,3.0,1.0
Jonas Valančiūnas,202685,NOP @ UTA,NOP,1610612740,UTA,0,0022100289,2021-11-26,W,11,1,10,5,10,0.5,0,3,0.0,1,3,0.333,2,8,0,1,2,-9,25.5,0.972,0.5,C,,85.0,77.3,96.8,97.5,-11.8,0.059,0.258,0.154,0.067,0.5,0.5,0.188,0.486,103.89,99.42,0.11,60,82.85,0.189,29:27,3.78,2.0,7,12,19,67,0,1,53,5,7,0.714,0,3,0.0,1,4,0.25,4.0,3.0,0.0,10.0,16.0,6.0,7.0,22.0,1.0,4.0,7.0
Hassan Whiteside,202355,UTA vs. NOP,UTA,1610612762,NOP,1,0022100289,2021-11-26,L,1,0,6,0,2,0.0,0,0,,1,2,0.5,3,3,0,0,2,5,6.2,0.347,0.0,,,87.0,91.4,60.0,59.2,27.0,0.273,0.231,0.25,0.0,0.0,0.0,0.185,0.174,99.51,101.2,-0.2,23,84.33,0.193,11:23,3.71,0.76,6,5,10,6,0,0,3,0,1,0.0,0,1,0.0,1,2,0.5,0.0,1.0,0.0,0.0,4.0,2.0,3.0,8.0,0.0,5.0,1.0
Petr Cornelie,1627822,DEN vs. MIL,DEN,1610612743,MIL,1,0022100288,2021-11-26,L,4,1,1,2,3,0.667,0,1,0.0,0,0,,1,0,0,0,0,9,6.7,1.333,0.6666666666666666,,,212.5,215.7,114.3,107.5,98.2,0.5,0.0,0.5,0.25,0.667,0.0,0.3,0.667,113.72,111.34,0.189,8,92.78,0.338,3:14,4.05,0.25,1,0,1,6,0,0,3,2,2,1.0,0,1,0.0,0,0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
Markus Howard,1630210,DEN vs. MIL,DEN,1610612743,MIL,1,0022100288,2021-11-26,L,8,2,0,3,4,0.75,2,3,0.667,0,0,,0,0,0,0,0,7,11.0,2.0,1.0,,,200.0,202.2,150.0,143.7,50.0,0.0,0.0,0.0,0.4,1.0,0.0,0.308,1.0,101.66,100.13,0.261,11,83.44,0.337,5:02,4.34,0.4,0,0,0,12,0,0,8,0,0,0.0,3,4,0.75,0,0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0
Facundo Campazzo,1630267,DEN vs. MIL,DEN,1610612743,MIL,1,0022100288,2021-11-26,L,16,2,1,5,11,0.455,3,8,0.375,3,3,1.0,0,1,1,1,3,-17,23.2,1.299,0.5909090909090909,,,101.8,101.9,129.8,127.2,-28.0,0.0,0.053,0.021,0.133,0.591,0.67,0.25,0.649,97.18,96.23,0.053,56,80.19,0.259,28:11,4.32,2.17,0,3,3,64,1,1,49,1,2,0.5,4,9,0.444,0,0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,26.0,0.0,5.0,2.0
Jordan Nwora,1629670,MIL @ DEN,MIL,1610612749,DEN,0,0022100288,2021-11-26,W,8,0,4,3,5,0.6,2,3,0.667,0,0,,2,2,0,0,5,-11,7.8,1.6,0.8,,,87.1,91.7,126.7,127.7,-39.6,0.167,0.154,0.16,0.0,0.8,0.0,0.278,0.8,106.56,109.8,0.055,31,91.5,0.308,13:20,4.23,1.04,2,3,5,19,0,0,9,0,1,0.0,3,4,0.75,0,0,0.0,0.0,2.0,0.0,2.0,9.0,5.0,2.0,14.0,0.0,1.0,0.0
Grayson Allen,1628960,MIL @ DEN,MIL,1610612749,DEN,0,0022100288,2021-11-26,W,10,0,2,3,6,0.5,2,5,0.4,2,2,1.0,0,2,0,0,0,5,12.4,1.453,0.6666666666666666,G,,130.0,126.3,122.4,121.2,7.6,0.0,0.083,0.051,0.0,0.667,0.0,0.132,0.727,99.21,97.24,0.06,50,81.04,0.131,24:26,4.35,1.88,0,4,4,29,1,0,22,0,1,0.0,3,5,0.6,0,1,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,18.0,0.0,2.0,2.0
Monté Morris,1628420,DEN vs. MIL,DEN,1610612743,MIL,1,0022100288,2021-11-26,L,15,8,1,6,14,0.429,3,6,0.5,0,0,,0,1,0,0,2,-13,26.2,1.071,0.5357142857142857,G,,106.3,107.1,126.6,122.1,-20.3,0.0,0.043,0.016,0.421,0.536,4.0,0.225,0.536,96.21,94.81,0.093,64,79.01,0.227,32:24,4.05,2.32,1,2,3,73,0,1,57,0,2,0.0,6,12,0.5,3,4,0.75,3.0,3.0,0.0,2.0,5.0,3.0,4.0,30.0,1.0,1.0,0.0
Bobby Portis,1626171,MIL @ DEN,MIL,1610612749,DEN,0,0022100288,2021-11-26,W,11,1,8,5,12,0.417,1,4,0.25,0,0,,2,6,1,3,2,10,32.1,0.917,0.4583333333333333,C,,110.3,110.2,93.1,94.6,17.2,0.08,0.182,0.138,0.048,0.458,0.5,0.212,0.458,97.03,97.74,0.095,58,81.45,0.226,28:29,4.18,2.1,6,10,15,36,1,0,22,3,5,0.6,2,7,0.286,3,6,0.5,0.0,0.0,2.0,8.0,12.0,5.0,2.0,26.0,1.0,2.0,1.0
Aaron Gordon,203932,DEN vs. MIL,DEN,1610612743,MIL,1,0022100288,2021-11-26,L,18,3,9,6,10,0.6,1,2,0.5,5,5,1.0,2,7,2,0,0,-15,39.3,1.475,0.65,F,,106.8,106.3,125.7,121.8,-18.8,0.049,0.259,0.132,0.13,0.65,0.0,0.148,0.738,96.27,94.5,0.148,73,78.75,0.149,37:20,4.0,2.64,4,12,15,49,0,0,35,4,5,0.8,2,5,0.4,0,4,0.0,4.0,0.0,2.0,10.0,7.0,3.0,4.0,36.0,1.0,3.0,3.0
Will Barton,203115,DEN vs. MIL,DEN,1610612743,MIL,1,0022100288,2021-11-26,L,17,4,9,7,20,0.35,2,13,0.154,1,2,0.5,1,8,2,0,1,-16,38.8,0.814,0.4,G,,100.0,101.3,121.8,119.8,-21.8,0.023,0.286,0.127,0.174,0.4,4.0,0.253,0.407,96.68,96.53,0.094,79,80.44,0.259,39:02,4.0,2.76,1,12,13,74,1,1,50,3,7,0.429,4,13,0.308,2,2,1.0,0.0,2.0,0.0,10.0,7.0,5.0,4.0,42.0,1.0,1.0,2.0
Khris Middleton,203114,MIL @ DEN,MIL,1610612749,DEN,0,0022100288,2021-11-26,W,17,7,5,5,11,0.455,4,9,0.444,3,3,1.0,0,5,1,0,6,6,30.5,1.38,0.6363636363636364,F,,120.0,117.3,111.9,116.5,8.1,0.0,0.172,0.096,0.304,0.636,1.17,0.265,0.69,92.53,93.28,0.115,60,77.74,0.275,30:37,3.81,2.06,2,7,9,66,1,1,45,0,1,0.0,5,10,0.5,1,1,1.0,0.0,3.0,0.0,2.0,14.0,5.0,2.0,26.0,0.0,2.0,2.0
Jrue Holiday,201950,MIL @ DEN,MIL,1610612749,DEN,0,0022100288,2021-11-26,W,16,6,5,7,10,0.7,1,3,0.333,1,2,0.5,1,4,0,1,2,28,32.0,1.471,0.75,G,,136.8,133.6,95.6,95.5,41.2,0.043,0.098,0.078,0.207,0.75,3.0,0.171,0.735,98.78,97.58,0.138,68,81.32,0.174,33:27,4.0,2.36,3,7,10,67,5,1,49,3,4,0.75,4,6,0.667,2,3,0.667,3.0,0.0,0.0,10.0,11.0,5.0,0.0,22.0,1.0,0.0,2.0
Georgios Kalaitzakis,1630686,MIL @ DEN,MIL,1610612749,DEN,0,0022100288,2021-11-26,W,3,0,0,1,1,1.0,0,0,,1,1,1.0,0,0,0,0,0,-9,3.0,2.083,1.0,,,114.3,107.5,212.5,215.7,-98.2,0.0,0.0,0.0,0.0,1.0,0.0,0.143,1.042,113.72,111.34,0.0,7,92.78,0.134,3:14,4.37,0.27,0,0,0,3,0,0,1,1,1,1.0,0,0,0.0,2,2,1.0,0.0,0.0,0.0,2.0,7.0,5.0,0.0,6.0,0.0,3.0,1.0
