,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN_x,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,MIN_y,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,DFGM,DFGA,DFG_PCT
14736,14736,Aaron Holiday,1628988,ATL vs. CHA,ATL,1610612737,CHA,1,0022200694,2023-01-21,L,15,3,1,0,1,2,0.5,1,2,0.5,0,0,,0,0,1,1,0,2,-1,10.5,1.5,0.75,,,90.6,90.1,88.2,92.3,2.4,0.0,0.0,0.0,0.1,0.75,0.0,0.059,0.75,103.55,105.6,0.051,32.0,88.0,0.058,"JAN 21, 2023",240,45,83,0.542,11,25,0.44,17,20,0.85,6,34,40,24,5,4,16,20,118,115.91355599214144,11.0,2.0,36.0,0.5056179775280899,1610612766,115.91355599214144,101.8,103.24,104.68,15:00,4.32,1.16,0.0,3.0,3.0,22.0,1.0,0.0,19.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,0.0
14737,14737,Jaylen Nowell,1629669,MIN vs. HOU,MIN,1610612750,HOU,1,0022200696,2023-01-21,W,15,6,1,2,2,6,0.333,1,3,0.333,1,2,0.5,0,2,0,0,0,3,6,9.9,0.872,0.4166666666666667,,,97.1,95.6,77.1,85.7,19.9,0.0,0.143,0.059,0.1,0.417,0.0,0.194,0.436,107.21,112.02,0.022,34.0,93.35,0.197,"JAN 21, 2023",240,38,83,0.458,17,41,0.415,20,24,0.833,3,27,30,20,12,9,11,26,113,111.26427727451753,4.0,6.0,56.0,0.4810126582278481,1610612745,111.26427727451753,101.56,100.54,99.52,14:47,4.51,1.17,0.0,3.0,3.0,26.0,0.0,0.0,19.0,0.0,1.0,0.0,2.0,5.0,0.4,1.0,1.0,1.0
14738,14738,Kyle Anderson,203937,MIN vs. HOU,MIN,1610612750,HOU,1,0022200696,2023-01-21,W,33,0,2,7,0,7,0.0,0,1,0.0,0,0,,0,7,1,3,2,3,6,21.4,0.0,0.0,F,,105.8,105.6,94.4,95.1,11.4,0.0,0.189,0.103,0.08,0.0,1.0,0.125,0.0,101.02,101.31,-0.005,69.0,84.42,0.126,"JAN 21, 2023",240,38,83,0.458,17,41,0.415,20,24,0.833,3,27,30,20,12,9,11,26,113,111.26427727451753,4.0,6.0,56.0,0.4810126582278481,1610612745,111.26427727451753,101.56,100.54,99.52,33:10,4.01,2.35,3.0,9.0,9.0,62.0,0.0,0.0,51.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,6.0,0.167
14739,14739,Austin Rivers,203085,MIN vs. HOU,MIN,1610612750,HOU,1,0022200696,2023-01-21,W,23,4,0,2,2,4,0.5,0,2,0.0,0,0,,0,2,1,0,0,3,0,9.4,1.0,0.5,,,104.3,104.4,98.0,104.5,6.4,0.0,0.1,0.048,0.0,0.5,0.0,0.083,0.5,96.86,100.15,0.026,46.0,83.46,0.085,"JAN 21, 2023",240,38,83,0.458,17,41,0.415,20,24,0.833,3,27,30,20,12,9,11,26,113,111.26427727451753,4.0,6.0,56.0,0.4810126582278481,1610612745,111.26427727451753,101.56,100.54,99.52,22:46,3.76,1.53,0.0,3.0,3.0,18.0,0.0,0.0,13.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0
14740,14740,Eric Gordon,201569,HOU @ MIN,HOU,1610612745,MIN,0,0022200696,2023-01-21,L,34,16,3,4,7,13,0.538,2,6,0.333,0,0,,0,4,1,0,0,2,-1,28.3,1.231,0.6153846153846154,G,,98.6,101.6,102.9,101.4,-4.2,0.0,0.118,0.056,0.167,0.615,0.0,0.151,0.615,100.91,101.68,0.142,72.0,84.73,0.161,"JAN 21, 2023",240,38,79,0.481,9,24,0.375,19,33,0.576,15,41,56,24,4,6,21,19,104,104.5016077170418,12.0,9.0,30.0,0.4578313253012048,1610612750,104.5016077170418,99.52,100.54,101.56,33:31,3.62,2.14,0.0,4.0,4.0,58.0,0.0,0.0,43.0,3.0,4.0,0.75,4.0,9.0,0.444,1.0,2.0,0.5
14741,14741,Evan Mobley,1630596,CLE vs. MIL,CLE,1610612739,MIL,1,0022200695,2023-01-21,W,38,38,3,9,19,27,0.704,0,2,0.0,0,1,0.0,3,6,0,0,4,1,20,49.3,1.385,0.7037037037037037,F,,126.4,124.9,97.3,92.8,29.1,0.094,0.154,0.127,0.143,0.704,0.75,0.388,0.692,94.42,91.66,0.221,72.0,76.38,0.388,"JAN 21, 2023",240,48,86,0.558,7,22,0.318,11,17,0.647,9,32,41,33,9,3,9,13,114,121.95121951219512,3.0,6.0,36.0,0.4534883720930232,1610612749,121.95121951219512,93.48,95.66,97.84,37:58,3.96,2.66,3.0,9.0,12.0,68.0,2.0,0.0,35.0,14.0,20.0,0.7,5.0,7.0,0.714,4.0,6.0,0.667
14742,14742,Lamar Stevens,1630205,CLE vs. MIL,CLE,1610612739,MIL,1,0022200695,2023-01-21,W,17,0,1,3,0,2,0.0,0,2,0.0,0,0,,0,3,0,0,0,0,8,5.1,0.0,0.0,,,143.8,149.5,118.8,119.2,25.0,0.0,0.188,0.115,0.05,0.0,0.0,0.057,0.0,89.15,91.09,0.021,32.0,75.9,0.059,"JAN 21, 2023",240,48,86,0.558,7,22,0.318,11,17,0.647,9,32,41,33,9,3,9,13,114,121.95121951219512,3.0,6.0,36.0,0.4534883720930232,1610612749,121.95121951219512,93.48,95.66,97.84,16:52,4.2,1.24,0.0,3.0,3.0,17.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0
14743,14743,Darius Garland,1629636,CLE vs. MIL,CLE,1610612739,MIL,1,0022200695,2023-01-21,W,36,21,10,3,9,16,0.563,1,3,0.333,2,2,1.0,1,2,2,0,1,2,19,44.6,1.244,0.59375,G,,131.4,133.9,102.8,99.5,28.6,0.036,0.061,0.049,0.323,0.594,10.0,0.228,0.622,95.99,95.23,0.155,70.0,79.36,0.235,"JAN 21, 2023",240,48,86,0.558,7,22,0.318,11,17,0.647,9,32,41,33,9,3,9,13,114,121.95121951219512,3.0,6.0,36.0,0.4534883720930232,1610612749,121.95121951219512,93.48,95.66,97.84,35:32,3.91,2.46,1.0,3.0,4.0,72.0,3.0,0.0,52.0,2.0,3.0,0.667,7.0,13.0,0.538,1.0,2.0,0.5
14744,14744,Jevon Carter,1628975,MIL @ CLE,MIL,1610612749,CLE,0,0022200695,2023-01-21,L,12,2,3,0,1,3,0.333,0,1,0.0,0,0,,0,0,0,0,0,1,6,6.5,0.667,0.3333333333333333,,,133.3,136.5,123.8,130.0,9.5,0.0,0.0,0.0,0.273,0.333,0.0,0.107,0.333,85.84,88.93,0.027,24.0,74.1,0.118,"JAN 21, 2023",240,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17,102,104.25183973834832,9.0,3.0,41.0,0.5581395348837209,1610612739,104.25183973834832,97.84,95.66,93.48,12:09,4.31,0.92,1.0,0.0,1.0,20.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,3.0,0.333,1.0,1.0,1.0
14745,14745,Cedi Osman,1626224,CLE vs. MIL,CLE,1610612739,MIL,1,0022200695,2023-01-21,W,22,13,3,3,4,7,0.571,1,3,0.333,4,4,1.0,1,2,0,0,0,0,5,21.1,1.484,0.6428571428571429,,,139.0,144.2,123.8,120.0,15.2,0.071,0.095,0.086,0.158,0.643,0.0,0.2,0.742,89.09,89.26,0.136,41.0,74.38,0.207,"JAN 21, 2023",240,48,86,0.558,7,22,0.318,11,17,0.647,9,32,41,33,9,3,9,13,114,121.95121951219512,3.0,6.0,36.0,0.4534883720930232,1610612749,121.95121951219512,93.48,95.66,97.84,22:19,4.17,1.64,1.0,4.0,5.0,26.0,0.0,0.0,17.0,2.0,3.0,0.667,2.0,4.0,0.5,0.0,0.0,0.0
14746,14746,Pat Connaughton,1626192,MIL @ CLE,MIL,1610612749,CLE,0,0022200695,2023-01-21,L,36,15,4,7,5,11,0.455,3,8,0.375,2,3,0.667,2,5,0,0,1,0,1,28.4,1.218,0.5909090909090909,F,,117.1,110.9,117.4,116.0,-0.2,0.063,0.167,0.113,0.154,0.591,4.0,0.159,0.609,97.22,93.97,0.107,70.0,78.31,0.161,"JAN 21, 2023",240,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17,102,104.25183973834832,9.0,3.0,41.0,0.5581395348837209,1610612739,104.25183973834832,97.84,95.66,93.48,35:30,4.19,2.65,2.0,8.0,10.0,53.0,0.0,0.0,39.0,1.0,3.0,0.333,4.0,8.0,0.5,2.0,3.0,0.667
14747,14747,Joe Ingles,204060,MIL @ CLE,MIL,1610612749,CLE,0,0022200695,2023-01-21,L,28,8,2,3,3,4,0.75,2,2,1.0,0,0,,0,3,0,0,0,3,-8,14.6,2.0,1.0,,,107.3,99.1,119.6,125.8,-12.4,0.0,0.15,0.059,0.105,1.0,0.0,0.062,1.0,95.83,94.3,0.079,55.0,78.58,0.063,"JAN 21, 2023",240,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17,102,104.25183973834832,9.0,3.0,41.0,0.5581395348837209,1610612739,104.25183973834832,97.84,95.66,93.48,28:15,3.84,1.95,1.0,3.0,4.0,36.0,0.0,0.0,32.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0
14748,14748,Ricky Rubio,201937,CLE vs. MIL,CLE,1610612739,MIL,1,0022200695,2023-01-21,W,19,3,5,3,1,6,0.167,0,2,0.0,1,2,0.5,0,3,2,0,1,2,-2,19.1,0.436,0.1666666666666666,,,117.1,118.0,119.4,114.9,-2.3,0.0,0.188,0.094,0.313,0.167,5.0,0.211,0.218,92.37,90.83,0.047,35.0,75.69,0.212,"JAN 21, 2023",240,48,86,0.558,7,22,0.318,11,17,0.647,9,32,41,33,9,3,9,13,114,121.95121951219512,3.0,6.0,36.0,0.4534883720930232,1610612749,121.95121951219512,93.48,95.66,97.84,18:46,4.31,1.43,1.0,3.0,4.0,47.0,0.0,0.0,38.0,0.0,3.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0
14749,14749,George Hill,201588,MIL @ CLE,MIL,1610612749,CLE,0,0022200695,2023-01-21,L,18,5,2,1,1,3,0.333,1,3,0.333,2,2,1.0,1,0,1,0,0,1,-14,12.2,1.289,0.5,,,106.1,103.3,148.5,155.5,-42.4,0.056,0.0,0.034,0.154,0.5,0.0,0.105,0.644,88.51,89.32,0.064,33.0,74.44,0.111,"JAN 21, 2023",240,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17,102,104.25183973834832,9.0,3.0,41.0,0.5581395348837209,1610612739,104.25183973834832,97.84,95.66,93.48,17:44,4.03,1.27,2.0,3.0,5.0,31.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,2.0,0.5,3.0,3.0,1.0
14750,14750,Brook Lopez,201572,MIL @ CLE,MIL,1610612749,CLE,0,0022200695,2023-01-21,L,34,10,0,5,5,14,0.357,0,6,0.0,0,0,,0,5,0,4,3,4,4,25.0,0.714,0.3571428571428571,C,,113.7,109.9,109.7,110.0,4.0,0.0,0.156,0.078,0.0,0.357,0.0,0.213,0.357,102.72,101.07,0.006,73.0,84.23,0.217,"JAN 21, 2023",240,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17,102,104.25183973834832,9.0,3.0,41.0,0.5581395348837209,1610612739,104.25183973834832,97.84,95.66,93.48,34:26,3.86,2.34,3.0,8.0,11.0,32.0,0.0,0.0,16.0,3.0,5.0,0.6,2.0,9.0,0.222,7.0,10.0,0.7
14751,14751,Deni Avdija,1630166,WAS vs. ORL,WAS,1610612764,ORL,1,0022200693,2023-01-21,W,25,0,0,4,0,5,0.0,0,3,0.0,0,2,0.0,0,4,1,0,0,2,4,7.8,0.0,0.0,,,125.5,125.4,114.0,119.7,11.4,0.0,0.16,0.078,0.0,0.0,0.0,0.098,0.0,106.34,108.95,-0.031,55.0,90.79,0.102,"JAN 21, 2023",240,51,95,0.537,18,34,0.529,18,25,0.72,9,37,46,34,6,5,8,18,138,131.42857142857142,3.0,10.0,41.0,0.4666666666666667,1610612753,131.42857142857142,105.0,103.28,101.56,24:40,4.25,1.93,3.0,9.0,11.0,30.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,4.0,1.0
14752,14752,Alex Len,203458,SAC vs. PHI,SAC,1610612758,PHI,1,0022200698,2023-01-21,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.11,0.0,1.0,827.59,0.0,"JAN 21, 2023",240,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20,127,126.0420801905518,4.0,3.0,46.0,0.5268817204301075,1610612755,126.0420801905518,100.76,101.44,102.12,0:03,1.97,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14753,14753,Paul Reed,1630194,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,15,9,0,7,4,6,0.667,0,0,,1,2,0.5,4,3,0,1,1,4,2,19.4,1.308,0.6666666666666666,,,125.0,120.9,115.2,120.6,9.8,0.235,0.176,0.206,0.0,0.667,0.0,0.195,0.654,104.77,105.42,0.096,32.0,87.85,0.2,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,14:48,4.62,1.24,9.0,5.0,14.0,18.0,0.0,0.0,10.0,4.0,6.0,0.667,0.0,0.0,0.0,4.0,5.0,0.8
14754,14754,Tyrese Maxey,1630178,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,41,32,6,3,12,29,0.414,2,8,0.25,6,6,1.0,0,3,0,0,2,2,-4,42.6,1.011,0.4482758620689655,G,,122.7,121.6,131.8,128.4,-9.0,0.0,0.091,0.042,0.207,0.448,3.0,0.324,0.506,102.32,100.55,0.101,88.0,83.79,0.324,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,41:18,4.29,3.17,1.0,5.0,6.0,107.0,0.0,0.0,73.0,5.0,11.0,0.455,7.0,18.0,0.389,1.0,2.0,0.5
14755,14755,Shake Milton,1629003,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,30,15,7,6,5,12,0.417,1,2,0.5,4,5,0.8,2,4,1,0,1,2,0,34.7,1.056,0.4583333333333333,,,125.4,120.4,125.4,119.7,0.0,0.063,0.154,0.103,0.304,0.458,7.0,0.205,0.528,100.15,95.86,0.143,59.0,79.88,0.204,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,29:33,4.19,2.28,4.0,6.0,10.0,70.0,0.0,1.0,52.0,2.0,6.0,0.333,3.0,6.0,0.5,2.0,2.0,1.0
14756,14756,Georges Niang,1627777,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,27,17,1,6,7,12,0.583,3,5,0.6,0,0,,2,4,0,0,2,1,21,23.7,1.417,0.7083333333333334,,,130.6,128.5,103.4,101.6,27.2,0.065,0.133,0.098,0.042,0.708,0.5,0.184,0.708,108.38,106.54,0.127,62.0,88.78,0.187,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,27:02,4.4,2.17,4.0,7.0,10.0,48.0,1.0,0.0,34.0,4.0,6.0,0.667,3.0,6.0,0.5,0.0,2.0,0.0
14757,14757,Matisse Thybulle,1629680,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,13,2,0,2,1,1,1.0,0,0,,0,0,,0,2,0,0,0,3,3,4.4,2.0,1.0,,,120.7,120.9,106.7,104.8,14.0,0.0,0.133,0.069,0.0,1.0,0.0,0.028,1.0,109.39,108.51,0.02,29.0,90.42,0.029,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,13:03,4.38,1.04,1.0,3.0,3.0,9.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
14758,14758,De'Anthony Melton,1629001,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,31,14,5,7,4,8,0.5,2,4,0.5,4,4,1.0,2,5,3,1,4,3,-4,37.9,1.434,0.625,G,,130.8,131.3,139.1,133.2,-8.3,0.083,0.208,0.146,0.179,0.625,1.25,0.192,0.717,100.85,98.91,0.105,65.0,82.43,0.193,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,31:18,4.27,2.38,2.0,8.0,10.0,53.0,0.0,0.0,38.0,1.0,2.0,0.5,3.0,6.0,0.5,2.0,2.0,1.0
14759,14759,Keegan Murray,1631099,SAC vs. PHI,SAC,1610612758,PHI,1,0022200698,2023-01-21,L,41,13,1,4,4,9,0.444,3,8,0.375,2,2,1.0,1,3,0,1,0,2,-3,22.3,1.316,0.6111111111111112,F,,134.1,128.3,137.8,132.4,-3.7,0.033,0.079,0.059,0.029,0.611,0.0,0.115,0.658,99.16,95.03,0.057,82.0,79.19,0.114,"JAN 21, 2023",240,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20,127,126.0420801905518,4.0,3.0,46.0,0.5268817204301075,1610612755,126.0420801905518,100.76,101.44,102.12,41:25,4.09,3.05,1.0,8.0,9.0,43.0,0.0,0.0,31.0,1.0,1.0,1.0,3.0,8.0,0.375,2.0,2.0,1.0
14760,14760,Domantas Sabonis,1627734,SAC vs. PHI,SAC,1610612758,PHI,1,0022200698,2023-01-21,L,38,16,10,9,7,10,0.7,0,1,0.0,2,4,0.5,1,8,0,0,4,3,-2,37.8,1.361,0.7,C,,134.2,127.5,133.3,132.5,0.9,0.033,0.267,0.15,0.333,0.7,2.5,0.195,0.68,100.93,98.08,0.123,76.0,81.73,0.193,"JAN 21, 2023",240,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20,127,126.0420801905518,4.0,3.0,46.0,0.5268817204301075,1610612755,126.0420801905518,100.76,101.44,102.12,37:41,4.18,2.83,8.0,21.0,27.0,95.0,0.0,1.0,75.0,5.0,6.0,0.833,2.0,4.0,0.5,12.0,14.0,0.857
14761,14761,Davion Mitchell,1630558,SAC vs. PHI,SAC,1610612758,PHI,1,0022200698,2023-01-21,L,12,3,1,0,1,4,0.25,1,3,0.333,0,0,,0,0,0,0,0,2,-7,4.5,0.75,0.375,,,120.8,115.6,138.5,131.4,-17.6,0.0,0.0,0.0,0.111,0.375,0.0,0.16,0.375,106.12,101.11,-0.02,24.0,84.26,0.159,"JAN 21, 2023",240,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20,127,126.0420801905518,4.0,3.0,46.0,0.5268817204301075,1610612755,126.0420801905518,100.76,101.44,102.12,11:52,4.67,1.03,0.0,0.0,0.0,28.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,3.0,0.333,0.0,0.0,0.0
14762,14762,De'Aaron Fox,1628368,SAC vs. PHI,SAC,1610612758,PHI,1,0022200698,2023-01-21,L,38,31,9,4,11,19,0.579,0,2,0.0,9,10,0.9,0,4,2,0,1,2,3,54.3,1.325,0.5789473684210527,G,,125.9,124.9,123.8,121.5,2.2,0.0,0.111,0.058,0.333,0.579,9.0,0.287,0.662,102.47,101.11,0.185,81.0,84.26,0.292,"JAN 21, 2023",240,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20,127,126.0420801905518,4.0,3.0,46.0,0.5268817204301075,1610612755,126.0420801905518,100.76,101.44,102.12,38:13,4.22,2.88,1.0,6.0,7.0,87.0,0.0,0.0,60.0,7.0,10.0,0.7,4.0,9.0,0.444,0.0,0.0,0.0
14763,14763,Danuel House Jr.,1627863,PHI @ SAC,PHI,1610612755,SAC,0,0022200698,2023-01-21,W,5,6,0,0,2,3,0.667,2,2,1.0,0,0,,0,0,0,0,0,0,10,6.0,2.0,1.0,,,141.7,141.7,53.8,59.5,87.8,0.0,0.0,0.0,0.0,1.0,0.0,0.2,1.0,104.28,109.72,0.25,12.0,91.44,0.214,"JAN 21, 2023",240,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26,129,126.3219741480611,6.0,5.0,29.0,0.5476190476190477,1610612758,126.3219741480611,102.12,101.44,100.76,5:28,4.45,0.45,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,0.667,1.0,1.0,1.0
14764,14764,P.J. Washington,1629023,CHA @ ATL,CHA,1610612766,ATL,0,0022200694,2023-01-21,W,37,23,5,6,8,14,0.571,4,7,0.571,3,3,1.0,0,6,1,0,0,1,11,40.7,1.501,0.7142857142857143,F,,123.5,123.4,109.9,110.6,13.6,0.0,0.176,0.087,0.167,0.714,0.0,0.172,0.751,103.6,103.91,0.156,81.0,86.59,0.174,"JAN 21, 2023",240,45,89,0.506,13,34,0.382,19,22,0.864,6,30,36,28,11,2,12,18,122,116.5456629728697,5.0,4.0,40.0,0.5421686746987951,1610612737,116.5456629728697,104.68,103.24,101.8,37:25,4.06,2.68,2.0,6.0,7.0,57.0,1.0,1.0,42.0,2.0,4.0,0.5,6.0,10.0,0.6,2.0,2.0,1.0
14765,14765,Jalen McDaniels,1629667,CHA @ ATL,CHA,1610612766,ATL,0,0022200694,2023-01-21,W,24,7,3,1,3,8,0.375,1,4,0.25,0,0,,0,1,0,0,0,5,14,12.7,0.875,0.4375,F,,133.3,132.9,107.4,109.8,25.9,0.0,0.048,0.022,0.136,0.438,0.0,0.136,0.438,106.63,107.63,0.008,54.0,89.69,0.138,"JAN 21, 2023",240,45,89,0.506,13,34,0.382,19,22,0.864,6,30,36,28,11,2,12,18,122,116.5456629728697,5.0,4.0,40.0,0.5421686746987951,1610612737,116.5456629728697,104.68,103.24,101.8,24:05,4.56,1.95,3.0,2.0,5.0,30.0,0.0,0.0,22.0,0.0,1.0,0.0,3.0,7.0,0.429,0.0,0.0,0.0
14766,14766,Onyeka Okongwu,1630168,ATL vs. CHA,ATL,1610612737,CHA,1,0022200694,2023-01-21,L,24,3,0,7,1,1,1.0,0,0,,1,2,0.5,1,6,0,2,1,2,-12,16.4,1.596,1.0,,,94.3,96.0,114.8,113.6,-20.5,0.04,0.286,0.152,0.0,1.0,0.0,0.053,0.798,104.93,105.25,0.063,53.0,87.7,0.054,"JAN 21, 2023",240,45,83,0.542,11,25,0.44,17,20,0.85,6,34,40,24,5,4,16,20,118,115.91355599214144,11.0,2.0,36.0,0.5056179775280899,1610612766,115.91355599214144,101.8,103.24,104.68,24:24,4.16,1.81,7.0,10.0,17.0,23.0,0.0,0.0,19.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,7.0,0.571
14767,14767,AJ Griffin,1631100,ATL vs. CHA,ATL,1610612737,CHA,1,0022200694,2023-01-21,L,23,13,3,2,5,7,0.714,3,3,1.0,0,0,,0,2,1,0,0,2,0,22.9,1.857,0.9285714285714286,,,100.0,101.8,100.0,99.5,0.0,0.0,0.091,0.044,0.2,0.929,0.0,0.127,0.929,103.73,104.38,0.164,51.0,86.99,0.132,"JAN 21, 2023",240,45,83,0.542,11,25,0.44,17,20,0.85,6,34,40,24,5,4,16,20,118,115.91355599214144,11.0,2.0,36.0,0.5056179775280899,1610612766,115.91355599214144,101.8,103.24,104.68,23:27,4.5,1.89,0.0,2.0,2.0,29.0,0.0,0.0,22.0,2.0,2.0,1.0,3.0,5.0,0.6,1.0,1.0,1.0
14768,14768,Mark Williams,1631109,CHA @ ATL,CHA,1610612766,ATL,0,0022200694,2023-01-21,W,19,8,0,5,3,5,0.6,0,0,,2,3,0.667,0,5,3,0,0,1,-6,23.0,1.266,0.6,,,80.0,82.1,100.0,97.2,-20.0,0.0,0.25,0.135,0.0,0.6,0.0,0.146,0.633,100.97,100.92,0.211,40.0,84.1,0.154,"JAN 21, 2023",240,45,89,0.506,13,34,0.382,19,22,0.864,6,30,36,28,11,2,12,18,122,116.5456629728697,5.0,4.0,40.0,0.5421686746987951,1610612737,116.5456629728697,104.68,103.24,101.8,18:33,4.16,1.37,1.0,7.0,7.0,21.0,1.0,0.0,13.0,3.0,4.0,0.75,0.0,1.0,0.0,3.0,5.0,0.6
14769,14769,Bryce McGowens,1631121,CHA @ ATL,CHA,1610612766,ATL,0,0022200694,2023-01-21,W,26,7,0,2,3,6,0.5,1,4,0.25,0,0,,0,2,0,0,1,1,-10,8.4,1.167,0.5833333333333334,,,96.5,97.5,118.2,116.4,-21.7,0.0,0.095,0.045,0.0,0.583,0.0,0.115,0.583,103.47,103.25,0.038,57.0,86.04,0.118,"JAN 21, 2023",240,45,89,0.506,13,34,0.382,19,22,0.864,6,30,36,28,11,2,12,18,122,116.5456629728697,5.0,4.0,40.0,0.5421686746987951,1610612737,116.5456629728697,104.68,103.24,101.8,26:02,4.18,1.94,0.0,5.0,5.0,24.0,1.0,0.0,16.0,2.0,2.0,1.0,1.0,4.0,0.25,1.0,2.0,0.5
