,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_AVG_2,AST_ROLL_AVG_2,AST_STD_AVG_2,TOV_ROLL_AVG_2,AST_TOV_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,AST_PCT_ROLL_AVG_2,PACE_ROLL_AVG_2,POSS_ROLL_AVG_2,OFF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,AST_ROLL_AVG_4,AST_STD_AVG_4,TOV_ROLL_AVG_4,AST_TOV_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,AST_PCT_ROLL_AVG_4,PACE_ROLL_AVG_4,POSS_ROLL_AVG_4,OFF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,AST_ROLL_AVG_6,AST_STD_AVG_6,TOV_ROLL_AVG_6,AST_TOV_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,AST_PCT_ROLL_AVG_6,PACE_ROLL_AVG_6,POSS_ROLL_AVG_6,OFF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_AST,PLAYER_AWAY_AVG_AST,DAYS_OF_REST,DAYS_AGO,AST_LAG_1,AST_LAG_2,AST_LAG_3,AST_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,AST_VS_DEF,AST_PCT_VS_DEF,AST_TOV_VS_DEF,USG_PCT_VS_DEF,PACE_VS_DEF,POSS_VS_DEF,OFF_RATING_VS_DEF,GUARD,FORWARD,CENTER
714,714,Gabe Vincent,1629216,MIA @ MIL,MIA,1610612748,MIL,0,42200105,2023-04-26,W,41,22,6,0,9,23,0.391,4,12,0.333,0,0,,0,0,0,0,1,4,15,30.0,0.957,0.4782608695652174,G,,113.5,108.4,94.5,93.6,19.0,0.0,0.0,0.0,0.2,0.478,6.0,0.24,0.478,107.29,104.39,0.064,89,86.99,0.24,"APR 26, 2023",265,50,110,0.455,17,45,0.378,11,17,0.647,9,36,45,25,6,5,11,31,128,107.1309005691329,4.0,1.0,56.0,0.4615384615384615,1610612749.0,107.1309005691329,119.48,117.64,115.8,1,23.5,5.0,4.24,4.0,1.14,0.21,0.26,107.64,52.0,105.4,25.25,4.75,2.75,2.75,2.07,0.2,0.25,104.58,54.75,108.68,25.25,4.75,2.75,2.75,2.07,0.2,0.25,104.58,54.75,108.68,,5.0,2.0,789,8.0,2.0,3.0,6.0,112.96,8.8,5.0,-0.18332102597502634,0.7161566167599255,1,1.4,0.538,2.429,0.263,0.1,0.369,0.133,1,0,0
718,718,Haywood Highsmith,1629312,MIA @ MIL,MIA,1610612748,MIL,0,42200105,2023-04-26,W,3,2,0,0,1,1,1.0,0,0,,0,0,,0,0,2,0,0,2,1,8.0,2.0,1.0,,,80.0,101.5,77.8,90.2,2.2,0.0,0.0,0.0,0.0,1.0,0.0,0.091,1.0,108.64,131.98,0.235,10,109.99,0.127,"APR 26, 2023",265,50,110,0.455,17,45,0.378,11,17,0.647,9,36,45,25,6,5,11,31,128,107.1309005691329,4.0,1.0,56.0,0.4615384615384615,1610612749.0,107.1309005691329,119.48,117.64,115.8,0,9.0,0.0,0.0,0.0,0.0,0.15,0.0,107.54,20.5,100.0,10.0,0.33,0.58,0.0,0.0,0.13,0.03,105.02,22.0,116.0,10.0,0.33,0.58,0.0,0.0,0.13,0.03,105.02,22.0,116.0,,0.5,2.0,789,0.0,0.0,1.0,,111.51,7.6,4.0,-0.05129688123682376,0.6318429013152236,0,-1.0,-1.0,-1.0,0.137,0.263,-0.318,-0.24,0,1,0
715,715,Max Strus,1629622,MIA @ MIL,MIA,1610612748,MIL,0,42200105,2023-04-26,W,38,8,0,8,2,6,0.333,2,4,0.5,2,3,0.667,2,6,0,2,0,4,4,23.6,1.093,0.5,G,,117.3,111.6,111.0,109.5,6.3,0.05,0.154,0.101,0.0,0.5,0.0,0.08,0.546,106.26,102.95,0.046,81,85.79,0.079,"APR 26, 2023",265,50,110,0.455,17,45,0.378,11,17,0.647,9,36,45,25,6,5,11,31,128,107.1309005691329,4.0,1.0,56.0,0.4615384615384615,1610612749.0,107.1309005691329,119.48,117.64,115.8,1,20.0,0.0,0.0,1.0,0.0,0.11,0.0,105.46,44.0,103.05,27.25,0.75,0.96,0.75,0.5,0.09,0.02,103.93,59.0,112.18,27.25,0.75,0.96,0.75,0.5,0.09,0.02,103.93,59.0,112.18,,1.0,2.0,789,0.0,0.0,1.0,2.0,110.05,6.4,3.0,0.08163777484440267,0.5478326896515298,0,-1.0,-1.0,-1.0,-0.385,0.046,0.314,-0.014,1,1,0
734,734,RJ Barrett,1629628,NYK @ CLE,NYK,1610612752,CLE,0,42200135,2023-04-26,W,36,21,4,4,7,13,0.538,2,4,0.5,5,6,0.833,0,4,1,0,4,3,21,30.8,1.343,0.6153846153846154,F,,115.7,113.2,84.5,85.8,31.2,0.0,0.121,0.058,0.19,0.615,1.0,0.233,0.671,94.52,94.17,0.143,70,78.48,0.237,"APR 26, 2023",240,37,85,0.435,9,29,0.31,23,29,0.793,17,31,48,21,6,5,10,17,106,116.79153812252092,5.0,2.0,30.0,0.4666666666666667,1610612739.0,116.79153812252092,90.76,90.68,90.6,1,34.5,2.0,1.41,1.0,0.75,0.24,0.11,93.3,66.5,108.0,33.25,2.5,2.65,0.75,1.88,0.22,0.14,93.02,64.5,101.2,33.25,2.5,2.65,0.75,1.88,0.22,0.14,93.02,64.5,101.2,,3.33,3.0,789,1.0,3.0,0.0,6.0,114.72,3.4,4.4,-0.34357102234691533,0.35900957287620683,0,0.6,0.583,0.613,-0.104,0.022,-0.031,-0.018,1,1,0
776,776,Ja Morant,1629630,MEM vs. LAL,MEM,1610612763,LAL,1,42200155,2023-04-26,W,38,31,7,10,13,26,0.5,2,5,0.4,3,4,0.75,2,8,1,0,2,2,19,54.5,1.117,0.5384615384615384,G,,123.4,120.0,96.2,97.9,27.2,0.043,0.195,0.115,0.304,0.538,3.5,0.319,0.558,100.19,99.71,0.189,77,83.09,0.315,"APR 26, 2023",240,44,99,0.444,14,40,0.35,14,17,0.824,14,38,52,24,6,2,11,19,116,112.09895632006184,8.0,3.0,54.0,0.4021739130434782,1610612747.0,112.09895632006184,103.48,101.64,99.8,1,43.0,10.0,4.24,3.5,3.04,0.3,0.43,102.43,91.5,108.25,38.67,7.33,5.51,4.33,2.14,0.3,0.32,103.35,83.0,106.5,38.67,7.33,5.51,4.33,2.14,0.3,0.32,103.35,83.0,106.5,4.5,,2.0,789,7.0,13.0,2.0,,106.82,6.8,6.2,0.37573293864053936,0.8898324347425105,1,0.0,-0.079,0.357,0.1,-0.031,-0.038,0.165,1,0,0
724,724,Moses Moody,1630541,GSW @ SAC,GSW,1610612744,SAC,0,42200165,2023-04-26,W,4,2,1,0,0,0,,0,0,,2,2,1.0,0,0,0,1,0,0,-5,6.5,0.0,,,,109.1,123.0,170.0,170.0,-60.9,0.0,0.0,0.0,0.25,0.0,0.0,0.091,1.136,105.78,112.42,0.115,11,93.68,0.102,"APR 26, 2023",240,50,96,0.521,11,38,0.289,12,19,0.632,11,32,43,33,11,7,14,24,123,114.5678092399404,9.0,3.0,44.0,0.4666666666666667,1610612758.0,114.5678092399404,107.36,107.9,108.44,0,10.5,0.0,0.0,0.0,0.0,0.15,0.0,106.08,22.0,85.95,9.67,0.33,0.58,0.0,0.0,0.15,0.04,107.57,21.0,97.67,9.67,0.33,0.58,0.0,0.0,0.15,0.04,107.57,21.0,97.67,,1.0,3.0,789,0.0,0.0,1.0,,120.25,5.8,3.0,-0.8470837950381334,0.20918994581735614,0,0.667,2.571,,-0.3,0.051,-0.583,0.112,1,0,0
725,725,Kessler Edwards,1630556,SAC vs. GSW,SAC,1610612758,GSW,1,42200165,2023-04-26,L,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.71,205.72,0.0,0,171.43,0.0,"APR 26, 2023",240,42,90,0.467,10,34,0.294,22,26,0.846,12,32,44,22,9,3,19,18,116,106.97159719660642,11.0,7.0,43.0,0.5208333333333334,1610612744.0,106.97159719660642,108.44,107.9,107.36,0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,137.7,4.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.51,2.67,33.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,177.51,2.67,33.33,0.0,,3.0,789,0.0,0.0,0.0,,112.28,9.2,6.4,-0.12140625464952462,0.854431716994625,1,,,,,0.461,-1.0,-1.0,0,1,0
735,735,Darius Garland,1629636,CLE vs. NYK,CLE,1610612739,NYK,1,42200135,2023-04-26,L,40,21,4,2,7,13,0.538,1,6,0.167,6,6,1.0,0,2,0,0,6,6,-16,23.4,1.343,0.5769230769230769,G,,96.0,95.1,117.3,112.3,-21.3,0.0,0.048,0.026,0.2,0.577,0.67,0.275,0.671,92.31,89.86,0.071,75,74.88,0.279,"APR 26, 2023",240,35,75,0.467,13,33,0.394,12,15,0.8,4,26,30,24,5,2,13,22,95,104.85651214128036,6.0,5.0,48.0,0.4352941176470588,1610612752.0,104.85651214128036,90.6,90.68,90.76,1,34.5,6.5,4.95,1.5,0.5,0.28,0.32,93.94,67.0,94.05,37.0,5.25,4.03,3.0,0.74,0.27,0.25,94.09,72.5,104.32,37.0,5.25,4.03,3.0,0.74,0.27,0.25,94.09,72.5,104.32,4.0,,3.0,789,10.0,3.0,7.0,1.0,103.7,5.4,6.2,0.6598124776634318,0.9166982109345975,1,-0.2,-0.167,-0.069,0.019,-0.036,0.027,-0.065,1,0,0
757,757,Jordan Poole,1629673,GSW @ SAC,GSW,1610612744,SAC,0,42200165,2023-04-26,W,23,10,6,3,4,12,0.333,1,6,0.167,1,3,0.333,0,3,2,1,0,1,2,31.6,0.751,0.375,G,,112.5,111.7,108.9,110.6,3.6,0.0,0.111,0.052,0.3,0.375,0.0,0.206,0.375,115.08,115.53,0.089,56,96.28,0.212,"APR 26, 2023",240,50,96,0.521,11,38,0.289,12,19,0.632,11,32,43,33,11,7,14,24,123,114.5678092399404,9.0,3.0,44.0,0.4666666666666667,1610612758.0,114.5678092399404,107.36,107.9,108.44,1,27.0,4.0,0.0,1.5,3.0,0.28,0.24,107.62,59.0,114.45,23.0,3.0,1.41,1.25,2.5,0.27,0.2,106.64,50.25,107.08,23.0,3.0,1.41,1.25,2.5,0.27,0.2,106.64,50.25,107.08,,3.33,3.0,789,4.0,4.0,1.0,3.0,118.83,6.6,3.0,-0.7177911843289958,0.2910459989959508,0,0.617,0.364,-1.0,-0.142,0.072,0.114,-0.014,1,0,0
777,777,John Konchar,1629723,MEM vs. LAL,MEM,1610612763,LAL,1,42200155,2023-04-26,W,10,0,0,3,0,2,0.0,0,1,0.0,0,0,,1,2,0,0,0,2,-9,3.6,0.0,0.0,,,82.6,78.1,116.7,119.0,-34.1,0.056,0.286,0.12,0.0,0.0,0.0,0.071,0.0,113.14,111.15,-0.037,23,92.63,0.071,"APR 26, 2023",240,44,99,0.444,14,40,0.35,14,17,0.824,14,38,52,24,6,2,11,19,116,112.09895632006184,8.0,3.0,54.0,0.4021739130434782,1610612747.0,112.09895632006184,103.48,101.64,99.8,0,11.5,1.5,2.12,0.0,0.0,0.07,0.15,101.48,23.0,93.65,8.0,1.0,1.73,0.0,0.0,0.05,0.1,114.56,16.0,62.43,8.0,1.0,1.73,0.0,0.0,0.05,0.1,114.56,16.0,62.43,1.0,,4.0,789,0.0,3.0,0.0,,109.46,7.4,4.6,0.13535794408270652,0.7264819409193142,1,-1.0,-1.0,-1.0,0.183,-0.003,0.117,0.231,1,0,0
736,736,Obi Toppin,1630167,NYK @ CLE,NYK,1610612752,CLE,0,42200135,2023-04-26,W,22,12,1,2,5,10,0.5,2,4,0.5,0,0,,0,2,1,0,1,1,5,17.9,1.2,0.6,,,109.5,104.6,100.0,102.0,9.5,0.0,0.105,0.048,0.077,0.6,1.0,0.22,0.6,92.23,90.96,0.115,42,75.8,0.225,"APR 26, 2023",240,37,85,0.435,9,29,0.31,23,29,0.793,17,31,48,21,6,5,10,17,106,116.79153812252092,5.0,2.0,30.0,0.4666666666666667,1610612739.0,116.79153812252092,90.76,90.68,90.6,0,17.5,1.0,0.0,0.5,0.5,0.17,0.09,95.74,34.5,109.25,16.0,1.0,0.0,0.75,0.75,0.19,0.1,96.82,32.0,111.22,16.0,1.0,0.0,0.75,0.75,0.19,0.1,96.82,32.0,111.22,,1.0,3.0,789,1.0,1.0,1.0,1.0,115.23,3.8,3.8,-0.39000710084104256,0.32079974461613775,0,0.333,-0.358,3.0,0.294,0.02,0.4,0.104,0,1,0
780,780,Ziaire Williams,1630533,MEM vs. LAL,MEM,1610612763,LAL,1,42200155,2023-04-26,W,1,0,1,0,0,0,,0,0,,0,0,,0,0,0,0,1,0,-1,0.5,0.0,,,,66.7,66.7,100.0,150.0,-33.3,0.0,0.0,0.0,1.0,0.0,1.0,0.333,0.0,85.71,102.86,0.0,3,85.71,0.333,"APR 26, 2023",240,44,99,0.444,14,40,0.35,14,17,0.824,14,38,52,24,6,2,11,19,116,112.09895632006184,8.0,3.0,54.0,0.4021739130434782,1610612747.0,112.09895632006184,103.48,101.64,99.8,0,0.5,0.0,0.0,0.5,0.0,0.25,0.0,105.31,1.5,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.0,105.31,1.5,0.0,0.5,0.0,0.0,0.5,0.0,0.25,0.0,105.31,1.5,0.0,0.33,,7.0,789,0.0,0.0,,,112.1,8.0,3.0,-0.10501705047512631,0.5631314470961178,0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0,1,0
764,764,Isaac Okoro,1630171,CLE vs. NYK,CLE,1610612739,NYK,1,42200135,2023-04-26,L,20,10,2,1,4,5,0.8,2,3,0.667,0,0,,0,1,2,0,0,3,1,20.2,2.0,1.0,,,111.4,113.0,105.6,106.7,5.9,0.0,0.048,0.027,0.2,1.0,0.0,0.135,1.0,85.33,86.4,0.202,35,72.0,0.141,"APR 26, 2023",240,35,75,0.467,13,33,0.394,12,15,0.8,4,26,30,24,5,2,13,22,95,104.85651214128036,6.0,5.0,48.0,0.4352941176470588,1610612752.0,104.85651214128036,90.6,90.68,90.76,0,14.5,0.0,0.0,1.0,0.0,0.2,0.0,101.7,30.5,82.95,13.75,0.5,1.0,1.0,0.0,0.26,0.03,97.28,28.0,86.48,13.75,0.5,1.0,1.0,0.0,0.26,0.03,97.28,28.0,86.48,1.33,,3.0,789,0.0,0.0,0.0,2.0,104.08,5.6,5.8,0.6252130466285926,0.8867811006142264,1,1.5,2.333,,-0.437,-0.091,0.19,0.218,1,1,0
750,750,Immanuel Quickley,1630193,NYK @ CLE,NYK,1610612752,CLE,0,42200135,2023-04-26,W,29,19,1,2,5,15,0.333,3,10,0.3,6,6,1.0,0,2,0,0,0,3,-3,22.9,1.077,0.4333333333333333,,,107.5,101.1,113.2,117.0,-5.7,0.0,0.083,0.034,0.077,0.433,0.0,0.254,0.539,87.87,86.53,0.106,53,72.11,0.263,"APR 26, 2023",240,37,85,0.435,9,29,0.31,23,29,0.793,17,31,48,21,6,5,10,17,106,116.79153812252092,5.0,2.0,30.0,0.4666666666666667,1610612739.0,116.79153812252092,90.76,90.68,90.6,0,21.0,1.5,0.71,0.5,1.0,0.12,0.09,92.89,41.0,112.8,22.25,1.5,0.58,1.25,0.92,0.15,0.1,95.49,44.75,103.45,22.25,1.5,0.58,1.25,0.92,0.15,0.1,95.49,44.75,103.45,,1.33,3.0,789,1.0,2.0,1.0,2.0,115.75,4.2,3.2,-0.4373536906781911,0.2822864125750618,0,0.493,0.54,,-0.023,-0.037,0.486,0.074,1,0,0
765,765,Lamar Stevens,1630205,CLE vs. NYK,CLE,1610612739,NYK,1,42200135,2023-04-26,L,5,3,0,0,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,1,3.0,3.0,1.5,,,109.1,109.1,100.0,101.1,9.1,0.0,0.0,0.0,0.0,1.5,0.0,0.091,1.5,102.3,102.86,0.13,11,85.71,0.091,"APR 26, 2023",240,35,75,0.467,13,33,0.394,12,15,0.8,4,26,30,24,5,2,13,22,95,104.85651214128036,6.0,5.0,48.0,0.4352941176470588,1610612752.0,104.85651214128036,90.6,90.68,90.76,0,4.0,0.0,,0.0,0.0,0.2,0.0,117.29,9.0,100.0,4.0,0.0,,0.0,0.0,0.2,0.0,117.29,9.0,100.0,4.0,0.0,,0.0,0.0,0.2,0.0,117.29,9.0,100.0,0.0,,5.0,789,0.0,,,,104.47,5.8,5.4,0.5897031042507309,0.8565604865128481,1,,,,-0.393,-0.066,0.1,0.044,0,1,0
778,778,Xavier Tillman,1630214,MEM vs. LAL,MEM,1610612763,LAL,1,42200155,2023-04-26,W,31,8,4,6,4,10,0.4,0,1,0.0,0,1,0.0,3,3,0,0,1,1,11,20.2,0.766,0.4,C,,120.0,116.1,98.5,100.4,21.5,0.079,0.094,0.086,0.16,0.4,4.0,0.147,0.383,103.32,102.64,0.055,65,85.53,0.144,"APR 26, 2023",240,44,99,0.444,14,40,0.35,14,17,0.824,14,38,52,24,6,2,11,19,116,112.09895632006184,8.0,3.0,54.0,0.4021739130434782,1610612747.0,112.09895632006184,103.48,101.64,99.8,1,40.5,4.0,2.83,0.5,3.0,0.08,0.15,98.26,82.0,105.5,33.75,3.5,1.73,0.25,1.5,0.11,0.17,97.33,67.5,107.85,33.75,3.5,1.73,0.25,1.5,0.11,0.17,97.33,67.5,107.85,3.33,,2.0,789,6.0,2.0,3.0,3.0,112.1,8.0,3.0,-0.10501705047512631,0.5631314470961178,0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0,1,0
766,766,Miles McBride,1630540,NYK @ CLE,NYK,1610612752,CLE,0,42200135,2023-04-26,W,0,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.96,97.96,0.0,0,81.63,0.0,"APR 26, 2023",240,37,85,0.435,9,29,0.31,23,29,0.793,17,31,48,21,6,5,10,17,106,116.79153812252092,5.0,2.0,30.0,0.4666666666666667,1610612739.0,116.79153812252092,90.76,90.68,90.6,0,4.5,0.0,0.0,0.0,0.0,0.04,0.0,111.82,10.5,53.65,4.0,0.0,0.0,0.0,0.0,0.03,0.0,109.17,8.67,82.43,4.0,0.0,0.0,0.0,0.0,0.03,0.0,109.17,8.67,82.43,,0.0,3.0,789,0.0,0.0,0.0,,116.27,4.6,2.6,-0.4847002805153396,0.24377308053398572,0,,,,-1.0,-0.189,-1.0,-1.0,1,0,0
726,726,Davion Mitchell,1630558,SAC vs. GSW,SAC,1610612758,GSW,1,42200165,2023-04-26,L,24,10,1,1,4,10,0.4,2,8,0.25,0,0,,1,0,0,0,2,1,-4,10.7,1.0,0.5,,,96.4,99.1,105.6,102.7,-9.2,0.045,0.0,0.021,0.083,0.5,0.5,0.197,0.5,107.98,107.98,0.027,55,89.98,0.205,"APR 26, 2023",240,42,90,0.467,10,34,0.294,22,26,0.846,12,32,44,22,9,3,19,18,116,106.97159719660642,11.0,7.0,43.0,0.5208333333333334,1610612744.0,106.97159719660642,108.44,107.9,107.36,0,23.0,1.0,0.0,1.0,1.0,0.14,0.08,106.03,52.0,91.0,24.0,2.25,1.5,1.0,1.0,0.13,0.13,107.33,53.75,102.2,24.0,2.25,1.5,1.0,1.0,0.13,0.13,107.33,53.75,102.2,2.67,,3.0,789,1.0,1.0,3.0,4.0,110.51,9.8,6.6,0.03975425306538563,0.9512575712950792,1,-0.333,-0.481,-0.333,0.313,0.023,0.325,0.102,1,0,0
775,775,Lonnie Walker IV,1629022,LAL @ MEM,LAL,1610612747,MEM,0,42200155,2023-04-26,L,5,0,0,0,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,-3,0.0,0.0,0.0,,,77.8,88.8,111.1,112.6,-33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,86.19,92.57,-0.056,9,77.14,0.092,"APR 26, 2023",240,37,92,0.402,10,39,0.256,15,20,0.75,14,40,54,28,8,3,13,17,99,99.19839679358718,6.0,2.0,52.0,0.4444444444444444,1610612763.0,99.19839679358718,99.8,101.64,103.48,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,117.12,1.0,0.0,,0.0,7.0,789,0.0,0.0,,,100.7,6.2,3.0,0.9329658805700599,0.8219190958245283,1,-1.0,-1.0,-1.0,-0.362,-0.05,-0.681,-0.054,1,1,0
774,774,Jarred Vanderbilt,1629020,LAL @ MEM,LAL,1610612747,MEM,0,42200155,2023-04-26,L,18,7,3,2,3,4,0.75,0,1,0.0,1,2,0.5,0,2,0,0,1,4,2,12.9,1.434,0.75,F,,110.3,113.3,107.9,104.9,2.4,0.0,0.083,0.053,0.214,0.75,3.0,0.143,0.717,103.97,103.92,0.062,39,86.6,0.15,"APR 26, 2023",240,37,92,0.402,10,39,0.256,15,20,0.75,14,40,54,28,8,3,13,17,99,99.19839679358718,6.0,2.0,52.0,0.4444444444444444,1610612763.0,99.19839679358718,99.8,101.64,103.48,1,20.5,0.5,0.71,1.0,0.25,0.13,0.06,104.57,44.5,99.35,21.5,0.25,0.5,1.0,0.12,0.12,0.03,102.94,46.25,99.95,21.5,0.25,0.5,1.0,0.12,0.12,0.03,102.94,46.25,99.95,,1.0,2.0,789,1.0,0.0,0.0,0.0,99.2,6.0,2.0,1.069542582023374,0.7875710446292997,1,2.0,1.14,2.75,0.021,-0.012,0.161,0.26,0,1,0
740,740,Luke Kennard,1628379,MEM vs. LAL,MEM,1610612763,LAL,1,42200155,2023-04-26,W,18,6,1,5,2,3,0.667,2,3,0.667,0,0,,1,4,1,0,0,3,26,16.5,2.0,1.0,,,150.0,146.9,73.7,77.1,76.3,0.05,0.16,0.111,0.05,1.0,0.0,0.068,1.0,99.36,100.61,0.107,36,83.84,0.067,"APR 26, 2023",240,44,99,0.444,14,40,0.35,14,17,0.824,14,38,52,24,6,2,11,19,116,112.09895632006184,8.0,3.0,54.0,0.4021739130434782,1610612747.0,112.09895632006184,103.48,101.64,99.8,0,19.5,2.0,1.41,0.0,0.0,0.08,0.16,102.6,42.5,98.45,22.25,1.5,1.0,0.25,0.25,0.1,0.1,102.58,47.75,111.35,22.25,1.5,1.0,0.25,0.25,0.1,0.1,102.58,47.75,111.35,1.0,,2.0,789,1.0,3.0,1.0,1.0,112.1,8.0,3.0,-0.10501705047512631,0.5631314470961178,0,0.0,0.0,,-0.029,0.0,0.0,0.0,1,0,0
731,731,Jarrett Allen,1628386,CLE vs. NYK,CLE,1610612739,NYK,1,42200135,2023-04-26,L,36,4,4,4,2,6,0.333,0,0,,0,0,,2,2,0,0,0,4,-9,14.8,0.667,0.3333333333333333,C,,111.8,111.8,121.4,118.1,-9.7,0.067,0.054,0.06,0.148,0.333,0.0,0.082,0.333,93.48,92.17,0.022,68,76.81,0.083,"APR 26, 2023",240,35,75,0.467,13,33,0.394,12,15,0.8,4,26,30,24,5,2,13,22,95,104.85651214128036,6.0,5.0,48.0,0.4352941176470588,1610612752.0,104.85651214128036,90.6,90.68,90.76,1,38.5,0.5,0.71,0.5,0.0,0.1,0.02,89.22,71.0,94.7,38.75,2.0,1.83,0.75,1.75,0.11,0.08,91.28,73.25,103.6,38.75,2.0,1.83,0.75,1.75,0.11,0.08,91.28,73.25,103.6,3.67,,3.0,789,0.0,1.0,3.0,4.0,104.86,6.0,5.0,0.5541931618728692,0.8263398724114697,1,0.667,0.644,-1.0,-0.18,0.008,-0.058,0.062,0,0,1
783,783,Kenneth Lofton Jr.,1631254,MEM vs. LAL,MEM,1610612763,LAL,1,42200155,2023-04-26,W,1,2,0,0,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,-1,2.0,1.0,0.5,,,66.7,66.7,100.0,150.0,-33.3,0.0,0.0,0.0,0.0,0.5,0.0,0.667,0.5,85.71,102.86,0.167,3,85.71,0.667,"APR 26, 2023",240,44,99,0.444,14,40,0.35,14,17,0.824,14,38,52,24,6,2,11,19,116,112.09895632006184,8.0,3.0,54.0,0.4021739130434782,1610612747.0,112.09895632006184,103.48,101.64,99.8,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,105.31,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,105.31,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,105.31,1.5,0.0,0.0,,7.0,789,0.0,0.0,,,112.1,8.0,3.0,-0.10501705047512631,0.5631314470961178,0,,,,-0.004,0.0,0.0,0.0,0,1,0
732,732,Isaiah Hartenstein,1628392,NYK @ CLE,NYK,1610612752,CLE,0,42200135,2023-04-26,W,12,1,2,2,0,1,0.0,0,0,,1,2,0.5,1,1,0,1,0,1,3,9.4,0.532,0.0,,,119.0,121.8,110.0,116.5,9.0,0.083,0.1,0.091,0.25,0.0,0.0,0.077,0.266,80.24,83.5,0.053,21,69.58,0.082,"APR 26, 2023",240,37,85,0.435,9,29,0.31,23,29,0.793,17,31,48,21,6,5,10,17,106,116.79153812252092,5.0,2.0,30.0,0.4666666666666667,1610612739.0,116.79153812252092,90.76,90.68,90.6,0,19.5,1.5,0.71,1.5,1.0,0.13,0.13,96.2,38.5,91.15,22.0,2.0,2.16,1.25,1.12,0.12,0.13,95.07,42.75,108.42,22.0,2.0,2.16,1.25,1.12,0.12,0.13,95.07,42.75,108.42,,2.33,3.0,789,2.0,1.0,5.0,0.0,116.79,5.0,2.0,-0.5320468703524894,0.2052597484929092,0,0.504,1.083,,0.54,-0.079,-0.452,0.018,0,1,1
