,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ID,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,OFF_RATING,DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,PACE_PER40,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,USG_PCT_LAST_3,USG_PCT_LAST_5,USG_PCT_LAST_7,PTS_LAST_3,PTS_LAST_5,PTS_LAST_7,STD_PTS_LAST_3,STD_PTS_LAST_5,STD_PTS_LAST_7,PLAYER_HOME_AVG_PTS,PLAYER_AWAY_AVG_PTS,GUARD,FORWARD,CENTER,TEAM_BOS,TEAM_CLE,TEAM_DAL,TEAM_DEN,TEAM_IND,TEAM_LAC,TEAM_LAL,TEAM_MIA,TEAM_MIL,TEAM_MIN,TEAM_NOP,TEAM_NYK,TEAM_OKC,TEAM_ORL,TEAM_PHI,TEAM_PHX,OPP_BOS,OPP_CLE,OPP_DAL,OPP_DEN,OPP_IND,OPP_LAC,OPP_LAL,OPP_MIA,OPP_MIL,OPP_MIN,OPP_NOP,OPP_NYK,OPP_OKC,OPP_ORL,OPP_PHI,OPP_PHX
627,Al Horford,201143,BOS @ MIA,1610612738,0,42300104,2024-04-29,W,34,7,2,8,3,5,0.6,1,3,0.333,0,0,,1,7,1,0,1,4,15,21.6,1.4,1.4,,115.6,93.7,22.0,0.031,0.206,0.121,0.083,2.0,0.082,0.7,92.11,89.74,0.101,74.78,"APR 29, 2024",240.0,36.0,86.0,0.419,14.0,37.0,0.378,16.0,18.0,0.889,11.0,35.0,46.0,21.0,5.0,3.0,10.0,20.0,102.0,109.77184674989238,4.0,3.0,42.0,0.4069767441860465,1610612748,109.77184674989238,92.92,94.59999999999998,96.28000000000002,0,0.11,0.12,0.12,7.33,8.0,8.0,1.53,1.83,1.83,,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
748,Al Horford,201143,BOS vs. MIA,1610612738,1,42300105,2024-05-01,W,23,8,3,6,3,4,0.75,1,2,0.5,1,2,0.5,1,5,1,0,0,1,10,22.7,1.639,1.639,C,127.1,108.5,18.6,0.053,0.25,0.154,0.167,0.0,0.094,0.82,99.33,100.47,0.135,83.73,"MAY 01, 2024",240.0,42.0,77.0,0.545,16.0,40.0,0.4,18.0,27.0,0.667,8.0,48.0,56.0,23.0,5.0,3.0,14.0,15.0,118.0,124.36762225969646,4.0,0.0,29.0,0.4137931034482758,1610612748,124.36762225969646,94.88,95.14,95.40000000000002,1,0.11,0.11,0.11,8.0,8.0,8.0,1.0,1.58,1.58,8.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
942,Al Horford,201143,BOS vs. CLE,1610612738,1,42300201,2024-05-07,W,27,7,4,8,3,7,0.429,1,5,0.2,0,0,,0,8,1,0,0,1,15,25.6,1.0,1.0,C,121.4,94.6,26.8,0.0,0.222,0.121,0.174,0.0,0.108,0.5,99.03,97.8,0.127,81.5,"MAY 07, 2024",240.0,45.0,92.0,0.489,18.0,46.0,0.391,12.0,14.0,0.857,13.0,42.0,55.0,22.0,2.0,7.0,6.0,13.0,120.0,131.63668275559456,2.0,3.0,38.0,0.4111111111111111,1610612739,131.63668275559456,91.16,92.44,93.71999999999998,1,0.09,0.11,0.11,7.33,7.4,7.83,0.58,1.14,1.47,7.75,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,Al Horford,201143,BOS vs. CLE,1610612738,1,42300202,2024-05-09,L,29,11,1,2,4,9,0.444,3,7,0.429,0,0,,1,1,0,1,1,3,-6,16.9,1.222,1.222,C,116.4,122.8,-6.4,0.038,0.042,0.04,0.05,1.0,0.167,0.611,94.14,93.37,0.039,77.81,"MAY 09, 2024",240.0,33.0,80.0,0.413,8.0,35.0,0.229,20.0,24.0,0.833,6.0,25.0,31.0,22.0,5.0,3.0,7.0,15.0,94.0,102.66491917868063,4.0,3.0,44.0,0.5465116279069767,1610612739,102.66491917868063,91.56,93.8,96.04,1,0.12,0.12,0.12,8.67,8.4,8.29,2.08,1.67,1.8,8.4,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125,Al Horford,201143,BOS @ CLE,1610612738,0,42300203,2024-05-11,W,39,2,2,7,1,7,0.143,0,6,0.0,0,0,,3,4,0,0,0,3,12,13.4,0.286,0.286,C,117.6,105.6,11.9,0.081,0.1,0.091,0.061,0.0,0.083,0.143,90.0,89.78,0.003,74.81,"MAY 11, 2024",240.0,41.0,80.0,0.513,13.0,34.0,0.382,11.0,14.0,0.786,9.0,35.0,44.0,22.0,3.0,4.0,11.0,14.0,106.0,120.23593466424684,4.0,2.0,35.0,0.4285714285714285,1610612739,120.23593466424684,88.16000000000001,88.78000000000002,89.40000000000002,1,0.12,0.11,0.11,6.67,7.0,7.14,4.51,3.24,2.79,,6.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,Al Horford,201143,BOS @ CLE,1610612738,0,42300204,2024-05-13,W,28,6,0,6,3,9,0.333,0,4,0.0,0,0,,1,5,0,1,0,0,11,16.2,0.667,0.667,C,122.2,101.9,20.4,0.042,0.156,0.107,0.0,0.0,0.145,0.333,94.2,92.09,0.058,76.74,"MAY 13, 2024",240.0,38.0,78.0,0.487,12.0,32.0,0.375,21.0,24.0,0.875,10.0,38.0,48.0,15.0,6.0,4.0,14.0,12.0,109.0,117.76145203111494,8.0,3.0,32.0,0.4361702127659574,1610612739,117.76145203111494,92.56,94.32,96.08,1,0.13,0.12,0.12,6.33,6.8,7.14,4.51,3.27,2.79,,6.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271,Al Horford,201143,BOS vs. CLE,1610612738,1,42300205,2024-05-15,W,35,22,5,15,8,15,0.533,6,13,0.462,0,0,,7,8,1,3,4,1,26,55.5,1.467,1.467,C,133.8,95.3,38.5,0.28,0.235,0.254,0.2,1.25,0.253,0.733,87.96,88.54,0.2,73.78,"MAY 15, 2024",240.0,42.0,80.0,0.525,19.0,43.0,0.442,10.0,12.0,0.833,11.0,32.0,43.0,32.0,6.0,6.0,12.0,15.0,113.0,130.96893834028745,5.0,2.0,28.0,0.4810126582278481,1610612739,130.96893834028745,86.28000000000002,87.28000000000002,88.28000000000002,1,0.16,0.15,0.13,10.0,9.6,9.0,10.58,7.64,6.32,10.67,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,Al Horford,201143,BOS vs. IND,1610612738,1,42300301,2024-05-21,W,40,15,1,6,5,15,0.333,3,12,0.25,2,3,0.667,2,4,0,3,0,2,3,32.7,0.919,0.919,C,116.5,115.7,0.8,0.047,0.121,0.079,0.034,0.0,0.162,0.46,103.05,101.86,0.053,84.88,"MAY 21, 2024",265.0,47.0,99.0,0.475,15.0,45.0,0.333,24.0,30.0,0.8,13.0,30.0,43.0,30.0,11.0,5.0,14.0,15.0,133.0,,,,,,0,,,,,1,0.19,0.16,0.14,14.33,11.2,10.14,8.02,7.79,6.62,11.29,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1449,Al Horford,201143,BOS vs. IND,1610612738,1,42300302,2024-05-23,W,25,6,0,10,3,6,0.5,0,1,0.0,0,0,,4,6,2,0,1,0,13,23.0,1.0,1.0,C,134.7,108.2,26.5,0.16,0.25,0.204,0.0,0.0,0.117,0.5,93.4,94.21,0.104,78.5,"MAY 23, 2024",240.0,47.0,88.0,0.534,15.0,37.0,0.405,17.0,20.0,0.85,13.0,27.0,40.0,28.0,9.0,2.0,10.0,16.0,126.0,,,,,,0,,,,,1,0.18,0.15,0.15,14.33,10.2,9.86,8.02,8.14,6.77,10.62,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1476,Al Horford,201143,BOS @ IND,1610612738,0,42300303,2024-05-25,W,35,23,0,5,8,14,0.571,7,12,0.583,0,0,,3,2,1,3,1,2,5,40.0,1.643,1.643,C,135.8,128.4,7.5,0.107,0.071,0.089,0.0,0.0,0.205,0.821,95.21,92.37,0.11,76.97,"MAY 25, 2024",240.0,39.0,83.0,0.47,16.0,46.0,0.348,20.0,26.0,0.769,7.0,29.0,36.0,24.0,7.0,12.0,7.0,18.0,114.0,,,,,,0,,,,,1,0.16,0.18,0.16,14.67,14.4,12.14,8.5,8.26,8.19,,9.4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1526,Al Horford,201143,BOS @ IND,1610612738,0,42300304,2024-05-27,W,40,7,5,8,2,4,0.5,1,3,0.333,2,2,1.0,2,6,1,1,0,2,3,30.1,1.434,1.434,C,114.1,111.7,2.4,0.05,0.158,0.103,0.161,0.0,0.057,0.717,94.02,94.02,0.101,78.35,"MAY 27, 2024",240.0,40.0,89.0,0.449,14.0,44.0,0.318,11.0,14.0,0.786,12.0,32.0,44.0,22.0,10.0,6.0,11.0,18.0,105.0,,,,,,0,,,,,1,0.13,0.16,0.15,12.0,14.6,11.57,9.54,8.02,8.42,,9.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1574,Al Horford,201143,BOS vs. DAL,1610612738,1,42300401,2024-06-06,W,30,10,3,7,4,8,0.5,2,5,0.4,0,0,,2,5,0,2,0,0,7,28.9,1.25,1.25,C,114.5,98.2,16.3,0.065,0.172,0.117,0.158,0.0,0.125,0.625,90.39,90.2,0.161,75.17,"JUN 06, 2024",240.0,39.0,82.0,0.476,16.0,42.0,0.381,13.0,19.0,0.684,10.0,37.0,47.0,23.0,6.0,9.0,12.0,16.0,107.0,115.8510177566046,8.0,1.0,43.0,0.4166666666666667,1610612742,115.8510177566046,92.36,92.86,93.36,1,0.13,0.13,0.15,13.33,12.2,12.71,8.5,6.98,7.39,10.56,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1611,Al Horford,201143,BOS vs. DAL,1610612738,1,42300402,2024-06-09,W,28,5,2,7,2,4,0.5,1,3,0.333,0,0,,0,7,1,0,0,2,1,19.4,1.25,1.25,C,105.2,111.1,-5.9,0.0,0.292,0.137,0.105,0.0,0.063,0.625,94.17,95.61,0.093,79.67,"JUN 09, 2024",240.0,38.0,84.0,0.452,10.0,39.0,0.256,19.0,20.0,0.95,10.0,31.0,41.0,29.0,10.0,5.0,10.0,15.0,105.0,113.14655172413796,5.0,3.0,43.0,0.475,1610612742,113.14655172413796,92.8,94.68,96.56,1,0.08,0.11,0.14,7.33,10.2,12.57,2.52,7.4,7.55,10.0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,Al Horford,201143,BOS @ DAL,1610612738,0,42300403,2024-06-12,W,37,8,2,5,3,6,0.5,2,5,0.4,0,0,,0,5,2,1,2,1,-2,24.0,1.333,1.333,C,109.6,110.8,-1.2,0.0,0.143,0.074,0.074,1.0,0.104,0.667,94.4,95.91,0.08,79.93,"JUN 12, 2024",240.0,38.0,82.0,0.463,17.0,46.0,0.37,13.0,14.0,0.929,6.0,30.0,36.0,26.0,4.0,6.0,9.0,19.0,106.0,116.27906976744188,5.0,1.0,43.0,0.4418604651162791,1610612742,116.27906976744188,91.16,92.59999999999998,94.04,1,0.1,0.11,0.12,7.67,10.6,10.57,2.52,7.16,6.4,,8.86,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,Al Horford,201143,BOS @ DAL,1610612738,0,42300404,2024-06-14,L,23,3,4,3,1,1,1.0,1,1,1.0,0,0,,1,2,1,0,1,3,-18,14.6,3.0,3.0,C,85.1,123.4,-38.3,0.048,0.08,0.065,0.333,4.0,0.041,1.5,96.07,96.07,0.088,80.06,"JUN 14, 2024",240.0,29.0,80.0,0.363,14.0,41.0,0.341,12.0,13.0,0.923,4.0,27.0,31.0,18.0,2.0,5.0,13.0,19.0,84.0,88.68243243243244,7.0,2.0,52.0,0.5054945054945055,1610612742,88.68243243243244,94.71999999999998,95.2,95.68,1,0.07,0.08,0.1,5.33,6.6,8.86,2.52,2.7,6.62,,8.12,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,Al Horford,201143,BOS vs. DAL,1610612738,1,42300405,2024-06-17,W,32,9,2,9,3,6,0.5,2,3,0.667,1,2,0.5,2,7,2,0,0,3,20,28.8,1.308,1.308,C,118.3,86.4,31.9,0.059,0.2,0.13,0.091,0.0,0.097,0.654,89.67,90.43,0.143,75.36,"JUN 17, 2024",240.0,38.0,89.0,0.427,13.0,39.0,0.333,17.0,20.0,0.85,15.0,36.0,51.0,25.0,9.0,2.0,7.0,15.0,106.0,118.0400890868597,4.0,4.0,35.0,0.4487179487179487,1610612742,118.0400890868597,89.8,89.75999999999999,89.71999999999998,1,0.08,0.09,0.1,6.67,7.0,9.29,3.21,2.92,6.5,9.91,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Mike Conley,201144,MIN vs. PHX,1610612750,1,42300161,2024-04-20,W,27,4,7,3,2,12,0.167,0,3,0.0,0,0,,2,1,0,0,1,5,-8,17.1,0.333,0.333,G,101.8,116.4,-14.5,0.065,0.05,0.059,0.368,7.0,0.194,0.167,97.51,96.35,-0.03,80.29,"APR 20, 2024",240.0,44.0,88.0,0.5,12.0,32.0,0.375,20.0,22.0,0.909,13.0,39.0,52.0,26.0,8.0,2.0,14.0,24.0,120.0,121.60518848804212,9.0,6.0,28.0,0.44,1610612756,121.60518848804212,98.68,98.34,98.0,1,0.19,0.19,0.19,4.0,4.0,4.0,,,,4.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
271,Mike Conley,201144,MIN vs. PHX,1610612750,1,42300162,2024-04-23,W,32,18,4,4,7,13,0.538,3,6,0.5,1,1,1.0,2,2,2,0,2,0,13,32.8,1.339,1.339,G,114.3,95.2,19.1,0.059,0.071,0.065,0.222,2.0,0.205,0.67,95.23,94.99,0.165,79.16,"APR 23, 2024",240.0,35.0,78.0,0.449,9.0,32.0,0.281,26.0,30.0,0.867,10.0,29.0,39.0,23.0,11.0,2.0,13.0,21.0,105.0,111.46496815286623,7.0,1.0,41.0,0.4487179487179487,1610612756,111.46496815286623,94.2,94.28000000000002,94.36,1,0.2,0.2,0.2,11.0,11.0,11.0,9.9,9.9,9.9,11.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
440,Mike Conley,201144,MIN @ PHX,1610612750,0,42300163,2024-04-26,W,34,15,7,4,6,11,0.545,3,7,0.429,0,0,,0,4,1,0,3,5,17,30.3,1.364,1.364,G,126.0,108.7,17.3,0.0,0.125,0.068,0.28,2.33,0.169,0.682,97.76,99.35,0.096,82.79,"APR 26, 2024",240.0,43.0,87.0,0.494,13.0,34.0,0.382,27.0,31.0,0.871,15.0,35.0,50.0,26.0,5.0,1.0,13.0,25.0,126.0,127.73722627737226,8.0,3.0,28.0,0.4605263157894737,1610612756,127.73722627737226,98.64,96.36,94.08,1,0.19,0.19,0.19,12.33,12.33,12.33,7.37,7.37,7.37,,15.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
540,Mike Conley,201144,MIN @ PHX,1610612750,0,42300164,2024-04-28,W,34,10,7,4,2,10,0.2,2,6,0.333,4,5,0.8,1,3,1,0,2,2,16,26.3,0.82,0.82,G,134.3,115.6,18.7,0.032,0.103,0.067,0.241,3.5,0.175,0.41,96.77,93.1,0.065,77.59,"APR 28, 2024",240.0,41.0,89.0,0.461,15.0,36.0,0.417,25.0,31.0,0.806,17.0,27.0,44.0,23.0,6.0,6.0,9.0,27.0,122.0,128.9095519864751,6.0,7.0,33.0,0.5135135135135135,1610612756,128.9095519864751,94.64,92.74,90.84,1,0.18,0.19,0.19,14.33,11.75,11.75,4.04,6.13,6.13,,12.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
862,Mike Conley,201144,MIN @ DEN,1610612750,0,42300231,2024-05-04,W,31,14,10,4,5,8,0.625,3,4,0.75,1,1,1.0,0,4,1,0,4,3,20,32.8,1.659,1.659,G,123.0,93.2,29.7,0.0,0.133,0.075,0.4,2.5,0.182,0.829,92.79,92.6,0.159,77.17,"MAY 04, 2024",240.0,43.0,82.0,0.524,11.0,27.0,0.407,9.0,12.0,0.75,7.0,35.0,42.0,24.0,4.0,6.0,14.0,20.0,106.0,112.43105642766228,12.0,2.0,34.0,0.4666666666666667,1610612743,112.43105642766228,94.28000000000002,93.54,92.8,1,0.18,0.18,0.18,13.0,12.2,12.2,2.65,5.4,5.4,,13.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
934,Mike Conley,201144,MIN @ DEN,1610612750,0,42300232,2024-05-06,W,32,4,6,3,2,5,0.4,0,2,0.0,0,1,0.0,0,3,2,1,0,3,20,25.6,0.735,0.735,G,131.6,98.2,33.4,0.0,0.083,0.048,0.231,0.0,0.076,0.368,88.42,85.72,0.077,71.44,"MAY 06, 2024",240.0,42.0,84.0,0.5,13.0,33.0,0.394,9.0,14.0,0.643,10.0,32.0,42.0,28.0,11.0,12.0,12.0,20.0,106.0,115.01736111111111,6.0,6.0,50.0,0.3493975903614458,1610612743,115.01736111111111,92.16,90.54,88.92,1,0.14,0.16,0.17,9.33,12.2,10.83,5.03,5.4,5.88,,10.75,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1072,Mike Conley,201144,MIN vs. DEN,1610612750,1,42300233,2024-05-10,L,30,10,6,6,3,9,0.333,1,5,0.2,3,3,1.0,0,6,1,0,3,1,-15,26.2,0.969,0.969,G,100.0,128.6,-28.6,0.0,0.25,0.128,0.353,2.0,0.22,0.484,90.24,90.79,0.113,75.66,"MAY 10, 2024",240.0,31.0,71.0,0.437,10.0,33.0,0.303,18.0,25.0,0.72,5.0,27.0,32.0,23.0,5.0,3.0,14.0,20.0,90.0,98.9010989010989,9.0,4.0,40.0,0.5375,1610612743,98.9010989010989,91.0,90.90000000000002,90.8,1,0.16,0.16,0.17,9.33,10.6,10.71,5.03,4.34,5.38,10.67,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1136,Mike Conley,201144,MIN vs. DEN,1610612750,1,42300234,2024-05-12,L,34,15,9,2,5,12,0.417,3,7,0.429,2,2,1.0,0,2,1,0,0,4,-7,33.9,1.165,1.165,G,112.1,124.6,-12.5,0.0,0.083,0.034,0.409,0.0,0.169,0.582,90.68,92.03,0.116,76.69,"MAY 12, 2024",240.0,39.0,82.0,0.476,11.0,28.0,0.393,18.0,27.0,0.667,12.0,30.0,42.0,21.0,5.0,3.0,11.0,21.0,107.0,115.20241171403964,7.0,6.0,31.0,0.569620253164557,1610612743,115.20241171403964,92.88,92.74,92.59999999999998,1,0.16,0.16,0.17,9.67,10.6,12.29,5.51,4.34,4.64,11.75,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1296,Mike Conley,201144,MIN vs. DEN,1610612750,1,42300236,2024-05-16,W,31,13,5,4,5,9,0.556,3,6,0.5,0,0,,0,4,0,1,0,1,26,28.3,1.444,1.444,G,127.9,88.1,39.7,0.0,0.103,0.059,0.227,0.0,0.129,0.722,91.11,92.31,0.141,76.92,"MAY 16, 2024",240.0,40.0,86.0,0.465,15.0,40.0,0.375,20.0,24.0,0.833,11.0,51.0,62.0,26.0,9.0,4.0,6.0,14.0,115.0,125.60069899519442,2.0,5.0,43.0,0.3023255813953488,1610612743,125.60069899519442,91.56,92.86,94.16,1,0.17,0.16,0.16,12.67,11.2,11.57,2.52,4.44,3.95,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1357,Mike Conley,201144,MIN @ DEN,1610612750,0,42300237,2024-05-19,W,39,10,4,8,3,10,0.3,3,5,0.6,1,2,0.5,1,7,2,0,0,2,14,31.6,0.919,0.919,G,109.7,90.3,19.4,0.024,0.163,0.095,0.167,0.0,0.128,0.46,91.06,89.77,0.114,74.81,"MAY 19, 2024",240.0,31.0,79.0,0.392,10.0,34.0,0.294,26.0,30.0,0.867,11.0,36.0,47.0,18.0,9.0,6.0,7.0,21.0,98.0,111.11111111111111,3.0,7.0,44.0,0.4096385542168674,1610612743,111.11111111111111,88.2,88.62,89.04,1,0.14,0.14,0.15,12.67,10.4,10.86,2.52,4.16,3.67,,10.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1422,Mike Conley,201144,MIN vs. DAL,1610612750,1,42300311,2024-05-22,L,31,6,3,3,2,7,0.286,1,6,0.167,1,4,0.25,0,3,2,0,1,2,1,19.1,0.685,0.685,G,106.6,104.9,1.6,0.0,0.1,0.047,0.143,3.0,0.13,0.342,94.19,95.06,0.028,79.22,"MAY 22, 2024",240.0,38.0,89.0,0.427,18.0,49.0,0.367,11.0,18.0,0.611,10.0,30.0,40.0,23.0,8.0,3.0,10.0,17.0,105.0,108.33677259595542,5.0,8.0,48.0,0.4942528735632184,1610612742,108.33677259595542,96.92,96.7,96.48,1,0.13,0.16,0.15,9.67,10.8,10.29,3.51,3.42,4.11,11.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,Mike Conley,201144,MIN vs. DAL,1610612750,1,42300312,2024-05-24,L,33,18,5,5,7,14,0.5,2,5,0.4,2,3,0.667,2,3,1,1,2,3,-1,35.5,1.175,1.175,G,118.5,123.8,-5.3,0.057,0.111,0.081,0.278,2.5,0.224,0.587,90.9,92.87,0.104,77.39,"MAY 24, 2024",240.0,35.0,85.0,0.412,12.0,31.0,0.387,26.0,32.0,0.813,12.0,28.0,40.0,26.0,7.0,7.0,9.0,19.0,108.0,112.40632805995004,7.0,7.0,44.0,0.4880952380952381,1610612742,112.40632805995004,96.08,94.38,92.68,1,0.16,0.16,0.15,11.33,12.4,10.86,6.11,4.62,4.91,12.0,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,Mike Conley,201144,MIN @ DAL,1610612750,0,42300313,2024-05-26,L,31,16,4,1,6,11,0.545,4,7,0.571,0,0,,1,0,1,0,1,5,-18,25.2,1.455,1.455,G,109.1,139.3,-30.2,0.033,0.0,0.02,0.235,4.0,0.182,0.727,84.75,84.84,0.09,70.7,"MAY 26, 2024",240.0,43.0,85.0,0.506,9.0,30.0,0.3,12.0,17.0,0.706,10.0,23.0,33.0,26.0,4.0,2.0,10.0,24.0,107.0,115.70069204152249,7.0,5.0,32.0,0.5588235294117647,1610612742,115.70069204152249,92.48,90.56,88.64,1,0.18,0.16,0.17,13.33,12.6,12.57,6.43,4.77,4.16,,11.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1534,Mike Conley,201144,MIN @ DAL,1610612750,0,42300314,2024-05-28,W,34,14,7,3,5,9,0.556,1,4,0.25,3,4,0.75,1,2,4,0,0,1,-3,40.1,1.301,1.301,G,106.0,113.8,-7.9,0.036,0.057,0.048,0.318,0.0,0.149,0.651,95.49,92.63,0.181,77.19,"MAY 28, 2024",240.0,39.0,74.0,0.527,11.0,24.0,0.458,16.0,25.0,0.64,6.0,34.0,40.0,23.0,9.0,4.0,14.0,23.0,105.0,112.90322580645164,6.0,4.0,38.0,0.419753086419753,1610612742,112.90322580645164,93.0,93.12,93.24,1,0.18,0.16,0.16,16.0,12.8,13.14,2.0,4.82,4.02,,11.86,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1570,Mike Conley,201144,MIN vs. DAL,1610612750,1,42300315,2024-05-30,L,21,7,2,4,2,5,0.4,1,3,0.333,2,2,1.0,0,4,2,0,1,1,-17,19.8,1.19,1.19,G,97.6,134.9,-37.3,0.0,0.267,0.098,0.143,2.0,0.143,0.595,98.42,98.79,0.118,82.32,"MAY 30, 2024",240.0,38.0,89.0,0.427,10.0,32.0,0.313,17.0,21.0,0.81,13.0,28.0,41.0,17.0,8.0,5.0,11.0,17.0,103.0,107.02410640066502,7.0,5.0,45.0,0.5476190476190477,1610612742,107.02410640066502,96.24,96.68,97.12,1,0.16,0.17,0.16,12.33,12.2,12.0,4.73,5.4,4.51,11.38,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Thaddeus Young,201152,PHX @ MIN,1610612756,0,42300161,2024-04-20,L,4,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,-5,0.0,0.0,0.0,,50.0,112.5,-62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.54,106.18,0.0,88.48,"APR 20, 2024",240.0,33.0,75.0,0.44,9.0,28.0,0.321,20.0,25.0,0.8,3.0,25.0,28.0,16.0,9.0,6.0,15.0,19.0,95.0,96.93877551020408,8.0,2.0,52.0,0.5,1610612750,96.93877551020408,98.0,98.34,98.68,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
