,Unnamed: 0,PLAYER_NAME,PLAYER_ID,MATCHUP,TEAM_ABBREVIATION,TEAM_ID,OPP_ABBREVIATION,HOME_GAME,GAME_ID,GAME_DATE,WL,MIN,PTS,AST,REB,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,STL,BLK,TOV,PF,PLUS_MINUS,FANTASY_PTS,PointsPerShot,eFG,START_POSITION,COMMENT,OFF_RATING,E_OFF_RATING,DEF_RATING,E_DEF_RATING,NET_RATING,OREB_PCT,DREB_PCT,REB_PCT,AST_PCT,EFG_PCT,AST_TOV,USG_PCT,TS_PCT,E_PACE,PACE,PIE,POSS,PACE_PER40,E_USG_PCT,TEAM_GAME_DATE,TEAM_MIN,TEAM_FGM,TEAM_FGA,TEAM_FG_PCT,TEAM_FG3M,TEAM_FG3A,TEAM_FG3_PCT,TEAM_FTM,TEAM_FTA,TEAM_FT_PCT,TEAM_OREB,TEAM_DREB,TEAM_REB,TEAM_AST,TEAM_STL,TEAM_BLK,TEAM_TOV,TEAM_PF,TEAM_PTS,OPP_DEF_RATING,OPP_STL,OPP_BLK,OPP_REB,OPP_FG_PCT,OPP_TEAM_ID,TEAM_OFF_RATING,TEAM_PACE,GAME_PACE,OPP_PACE,STARTING,MIN_ROLL_AVG_2,AST_ROLL_AVG_2,AST_STD_AVG_2,TOV_ROLL_AVG_2,AST_TOV_ROLL_AVG_2,USG_PCT_ROLL_AVG_2,AST_PCT_ROLL_AVG_2,PACE_ROLL_AVG_2,POSS_ROLL_AVG_2,OFF_RATING_ROLL_AVG_2,MIN_ROLL_AVG_4,AST_ROLL_AVG_4,AST_STD_AVG_4,TOV_ROLL_AVG_4,AST_TOV_ROLL_AVG_4,USG_PCT_ROLL_AVG_4,AST_PCT_ROLL_AVG_4,PACE_ROLL_AVG_4,POSS_ROLL_AVG_4,OFF_RATING_ROLL_AVG_4,MIN_ROLL_AVG_6,AST_ROLL_AVG_6,AST_STD_AVG_6,TOV_ROLL_AVG_6,AST_TOV_ROLL_AVG_6,USG_PCT_ROLL_AVG_6,AST_PCT_ROLL_AVG_6,PACE_ROLL_AVG_6,POSS_ROLL_AVG_6,OFF_RATING_ROLL_AVG_6,PLAYER_HOME_AVG_AST,PLAYER_AWAY_AVG_AST,DAYS_OF_REST,DAYS_AGO,AST_LAG_1,AST_LAG_2,AST_LAG_3,AST_LAG_4,OPP_ROLL_OPP_DEF_RATING_5,OPP_ROLL_OPP_STL_5,OPP_ROLL_OPP_BLK_5,NORMALIZED_DEF_RATING,OPP_DEF_STRENGTH,DEF_CATEGORY,AST_VS_DEF,AST_PCT_VS_DEF,AST_TOV_VS_DEF,USG_PCT_VS_DEF,PACE_VS_DEF,POSS_VS_DEF,OFF_RATING_VS_DEF,GUARD,FORWARD,CENTER
20,20,Paul George,202331,LAC vs. DAL,LAC,1610612746,DAL,1,42000171,2021-05-22,L,40,23,5,6,8,18,0.444,2,8,0.25,5,5,1.0,3,3,1,0,3,4,-6,37.7,1.139,0.5,G,,119.7,122.3,124.7,121.3,-4.9,0.077,0.083,0.08,0.208,0.5,1.67,0.277,0.569,86.85,86.56,0.109,71,72.13,0.282,"MAY 22, 2021",240,37,84,0.44,11,40,0.275,18,24,0.75,13,26,39,22,7,7,5,21,103,118.99260628465804,2.0,3.0,42.0,0.5,1610612742.0,118.99260628465804,86.56,88.0,89.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1493,,,,,118.99,2.0,3.0,-0.5467521477193541,0.14334440756989378,0,-0.086,-0.01,-0.121,-0.077,-0.08,-0.111,-0.028,0,1,0
62,62,Bobby Portis,1626171,MIL vs. MIA,MIL,1610612749,MIA,1,42000121,2021-05-22,W,17,8,0,4,4,6,0.667,0,1,0.0,0,1,0.0,0,4,1,0,0,1,-4,15.8,1.242,0.6666666666666666,,,91.7,92.6,105.7,105.1,-14.0,0.0,0.19,0.098,0.0,0.667,0.0,0.143,0.621,100.7,100.93,0.143,36,84.11,0.148,"MAY 22, 2021",265,42,96,0.438,5,31,0.161,20,33,0.606,15,49,64,19,11,1,17,18,109,96.87166725915392,8.0,3.0,51.0,0.3636363636363636,1610612748.0,96.87166725915392,112.52,112.44,112.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1493,,,,,96.87,8.0,3.0,1.2523905269895552,1.0412032262028699,1,-1.0,-1.0,,-0.047,0.008,0.062,-0.121,0,1,0
3,3,Norman Powell,1626181,POR @ DEN,POR,1610612757,DEN,0,42000161,2021-05-22,W,37,10,4,3,3,11,0.273,1,4,0.25,3,3,1.0,2,1,1,0,1,1,-5,21.6,0.812,0.3181818181818182,F,,117.1,111.9,120.8,118.3,-3.7,0.045,0.025,0.036,0.148,0.318,4.0,0.16,0.406,96.26,93.11,0.043,70,77.6,0.158,"MAY 22, 2021",240,43,91,0.473,19,40,0.475,18,19,0.947,10,29,39,29,3,2,6,14,123,128.98489932885906,3.0,7.0,48.0,0.5053763440860215,1610612743.0,128.98489932885906,95.36,94.44,93.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,1493,,,,,128.98,3.0,7.0,-1.359294431640783,0.2238058681950982,0,0.667,0.85,1.105,-0.158,-0.026,-0.069,-0.079,1,0,0
26,26,Grant Williams,1629684,BOS @ BKN,BOS,1610612738,BKN,0,42000111,2021-05-22,L,1,0,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,144.0,0.0,1,120.0,0.0,"MAY 22, 2021",240,31,84,0.369,11,30,0.367,20,26,0.769,11,29,40,19,6,12,12,18,93,96.43301534632931,7.0,7.0,50.0,0.4166666666666667,1610612751.0,96.43301534632931,96.44,95.1,93.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1493,,,,,96.43,7.0,7.0,1.2881781751302386,1.305059799605443,1,-1.0,-1.0,-1.0,-1.0,0.297,-0.957,-1.0,0,1,0
48,48,Tremont Waters,1629682,BOS @ BKN,BOS,1610612738,BKN,0,42000111,2021-05-22,L,1,0,0,0,0,1,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,144.0,-1.0,1,120.0,1.0,"MAY 22, 2021",240,31,84,0.369,11,30,0.367,20,26,0.769,11,29,40,19,6,12,12,18,93,96.43301534632931,7.0,7.0,50.0,0.4166666666666667,1610612751.0,96.43301534632931,96.44,95.1,93.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1493,,,,,96.43,7.0,7.0,1.2881781751302386,1.305059799605443,1,-1.0,-1.0,-1.0,0.282,0.091,-0.8,-1.0,1,0,0
68,68,Ivica Zubac,1627826,LAC vs. DAL,LAC,1610612746,DAL,1,42000171,2021-05-22,L,19,8,0,3,4,5,0.8,0,0,,0,0,,2,1,0,0,0,2,-13,11.6,1.6,0.8,C,,116.7,118.2,157.1,155.4,-40.5,0.095,0.1,0.097,0.0,0.8,0.0,0.122,0.8,87.62,87.71,0.078,36,73.1,0.123,"MAY 22, 2021",240,37,84,0.44,11,40,0.275,18,24,0.75,13,26,39,22,7,7,5,21,103,118.99260628465804,2.0,3.0,42.0,0.5,1610612742.0,118.99260628465804,86.56,88.0,89.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1493,,,,,118.99,2.0,3.0,-0.5467521477193541,0.14334440756989378,0,-1.0,-1.0,-1.0,-0.187,-0.069,0.089,0.009,0,0,1
64,64,Austin Rivers,203085,DEN vs. POR,DEN,1610612743,POR,1,42000161,2021-05-22,L,33,6,3,4,2,6,0.333,1,5,0.2,1,2,0.5,0,4,0,2,0,2,-12,21.3,0.872,0.4166666666666667,G,,112.1,114.7,134.4,129.1,-22.3,0.0,0.108,0.055,0.103,0.417,0.0,0.09,0.436,95.12,94.31,0.044,66,78.59,0.094,"MAY 22, 2021",240,47,93,0.505,11,36,0.306,4,8,0.5,11,37,48,22,3,7,8,18,109,116.55260906757914,3.0,2.0,39.0,0.4725274725274725,1610612757.0,116.55260906757914,93.52,94.44,95.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1493,,,,,116.55,3.0,2.0,-0.34829337166647273,0.18378356779818547,0,0.071,0.03,-1.0,-0.308,-0.023,-0.078,-0.08,1,0,0
1,1,Dorian Finney-Smith,1627827,DAL @ LAC,DAL,1610612742,LAC,0,42000171,2021-05-22,W,37,18,2,5,7,9,0.778,4,5,0.8,0,0,,0,5,1,0,2,5,15,28.0,2.0,1.0,F,,139.7,139.2,117.6,119.5,22.1,0.0,0.132,0.078,0.08,1.0,1.0,0.147,1.0,88.18,88.72,0.107,68,73.94,0.15,"MAY 22, 2021",240,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,113,126.3416815742397,7.0,7.0,39.0,0.4404761904761904,1610612746.0,126.3416815742397,89.44,88.0,86.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1493,,,,,126.34,7.0,7.0,-1.1445685427966825,0.4941442269631358,0,0.0,0.333,1.632,0.131,-0.052,-0.065,0.026,0,1,0
17,17,Paul Millsap,200794,DEN vs. POR,DEN,1610612743,POR,1,42000161,2021-05-22,L,15,3,4,3,1,3,0.333,1,2,0.5,0,0,,0,3,1,0,2,2,1,13.6,1.0,0.5,,,131.0,126.7,142.3,134.8,-11.3,0.0,0.231,0.125,0.25,0.5,2.0,0.156,0.5,93.71,89.72,0.065,29,74.77,0.161,"MAY 22, 2021",240,47,93,0.505,11,36,0.306,4,8,0.5,11,37,48,22,3,7,8,18,109,116.55260906757914,3.0,2.0,39.0,0.4725274725274725,1610612757.0,116.55260906757914,93.52,94.44,95.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,1493,,,,,116.55,3.0,2.0,-0.34829337166647273,0.18378356779818547,0,1.222,0.471,2.333,-0.291,-0.028,0.16,0.056,0,1,0
30,30,Evan Fournier,203095,BOS @ BKN,BOS,1610612738,BKN,0,42000111,2021-05-22,L,39,10,2,6,3,10,0.3,2,4,0.5,2,2,1.0,1,5,2,0,0,3,-14,26.2,0.919,0.4,F,,106.5,101.8,124.7,124.9,-18.2,0.024,0.152,0.08,0.087,0.4,0.0,0.125,0.46,98.1,95.96,0.061,77,79.97,0.126,"MAY 22, 2021",240,31,84,0.369,11,30,0.367,20,26,0.769,11,29,40,19,6,12,12,18,93,96.43301534632931,7.0,7.0,50.0,0.4166666666666667,1610612751.0,96.43301534632931,96.44,95.1,93.76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1493,,,,,96.43,7.0,7.0,1.2881781751302386,1.305059799605443,1,0.6,0.243,-1.0,-0.342,-0.013,0.171,-0.105,1,1,0
46,46,Nicolo Melli,1629740,DAL @ LAC,DAL,1610612742,LAC,0,42000171,2021-05-22,W,9,0,0,4,0,1,0.0,0,0,,0,0,,2,2,0,0,0,1,-8,4.8,0.0,0.0,,,64.7,64.0,135.7,124.0,-71.0,0.133,0.25,0.174,0.0,0.0,0.0,0.04,0.0,86.45,82.41,0.056,17,68.67,0.045,"MAY 22, 2021",240,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,113,126.3416815742397,7.0,7.0,39.0,0.4404761904761904,1610612746.0,126.3416815742397,89.44,88.0,86.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1493,,,,,126.34,7.0,7.0,-1.1445685427966825,0.4941442269631358,0,,,,-0.333,-0.079,0.214,-0.326,0,1,0
12,12,Kawhi Leonard,202695,LAC vs. DAL,LAC,1610612746,DAL,1,42000171,2021-05-22,L,41,26,5,10,9,22,0.409,1,6,0.167,7,9,0.778,2,8,4,0,0,2,-15,57.5,1.002,0.4318181818181818,F,,115.6,116.7,135.1,132.9,-19.5,0.047,0.25,0.133,0.217,0.432,0.0,0.292,0.501,90.94,90.66,0.157,77,75.55,0.298,"MAY 22, 2021",240,37,84,0.44,11,40,0.275,18,24,0.75,13,26,39,22,7,7,5,21,103,118.99260628465804,2.0,3.0,42.0,0.5,1610612742.0,118.99260628465804,86.56,88.0,89.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1493,,,,,118.99,2.0,3.0,-0.5467521477193541,0.14334440756989378,0,0.126,0.085,-1.0,0.043,-0.042,0.012,-0.054,0,1,0
31,31,Bryn Forbes,1627854,MIL vs. MIA,MIL,1610612749,MIA,1,42000121,2021-05-22,W,14,5,0,1,2,5,0.4,0,3,0.0,1,1,1.0,0,1,0,0,0,0,2,6.2,0.919,0.4,,,100.0,96.2,100.0,95.5,0.0,0.0,0.048,0.026,0.0,0.4,0.0,0.143,0.46,103.13,98.84,0.067,30,82.37,0.142,"MAY 22, 2021",265,42,96,0.438,5,31,0.161,20,33,0.606,15,49,64,19,11,1,17,18,109,96.87166725915392,8.0,3.0,51.0,0.3636363636363636,1610612748.0,96.87166725915392,112.52,112.44,112.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1493,,,,,96.87,8.0,3.0,1.2523905269895552,1.0412032262028699,1,-1.0,-1.0,-1.0,-0.106,-0.009,-0.155,0.029,1,0,0
11,11,Jimmy Butler III,202710,MIA @ MIL,MIA,1610612748,MIL,0,42000121,2021-05-22,L,46,17,8,10,4,22,0.182,2,9,0.222,7,10,0.7,4,6,2,1,6,2,-8,44.0,0.644,0.2272727272727272,F,,96.8,94.3,102.1,101.4,-5.3,0.07,0.122,0.094,0.308,0.227,1.33,0.306,0.322,102.02,100.38,0.045,94,83.65,0.31,"MAY 22, 2021",265,36,99,0.364,20,50,0.4,15,19,0.789,12,39,51,22,8,3,17,23,107,95.22961908152368,11.0,1.0,64.0,0.4375,1610612749.0,95.22961908152368,112.36,112.44,112.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,1493,,,,,95.23,11.0,1.0,1.3857808518775576,1.083929903208534,1,0.143,0.027,-0.361,0.391,-0.007,0.16,0.021,0,1,0
59,59,Jayson Tatum,1628369,BOS @ BKN,BOS,1610612738,BKN,0,42000111,2021-05-22,L,41,22,5,3,6,20,0.3,1,4,0.25,9,11,0.818,0,3,1,1,4,5,-8,35.1,0.886,0.325,F,,105.0,100.5,116.5,117.8,-11.5,0.0,0.073,0.034,0.227,0.325,1.25,0.292,0.443,93.54,91.99,0.044,80,76.66,0.296,"MAY 22, 2021",240,31,84,0.369,11,30,0.367,20,26,0.769,11,29,40,19,6,12,12,18,93,96.43301534632931,7.0,7.0,50.0,0.4166666666666667,1610612751.0,96.43301534632931,96.44,95.1,93.76,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,1493,,,,,96.43,7.0,7.0,1.2881781751302386,1.305059799605443,1,0.087,0.032,-0.51,-0.088,-0.05,0.067,-0.061,1,1,0
57,57,Josh Richardson,1626196,DAL @ LAC,DAL,1610612742,LAC,0,42000171,2021-05-22,W,17,8,0,3,3,5,0.6,1,3,0.333,1,1,1.0,0,3,0,0,1,1,0,10.6,1.471,0.7,,,120.0,113.8,120.0,123.0,0.0,0.0,0.176,0.086,0.0,0.7,0.0,0.158,0.735,85.55,84.26,0.123,30,70.22,0.164,"MAY 22, 2021",240,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,113,126.3416815742397,7.0,7.0,39.0,0.4404761904761904,1610612746.0,126.3416815742397,89.44,88.0,86.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1493,,,,,126.34,7.0,7.0,-1.1445685427966825,0.4941442269631358,0,-1.0,-1.0,-1.0,-0.013,-0.038,-0.053,0.125,1,0,0
39,39,Khris Middleton,203114,MIL vs. MIA,MIL,1610612749,MIA,1,42000121,2021-05-22,W,45,27,6,6,10,22,0.455,3,9,0.333,4,6,0.667,1,5,2,0,2,3,0,47.2,1.096,0.5227272727272727,F,,95.8,97.7,95.8,94.1,0.0,0.02,0.096,0.058,0.24,0.523,3.0,0.239,0.548,103.2,103.24,0.146,96,86.03,0.245,"MAY 22, 2021",265,42,96,0.438,5,31,0.161,20,33,0.606,15,49,64,19,11,1,17,18,109,96.87166725915392,8.0,3.0,51.0,0.3636363636363636,1610612748.0,96.87166725915392,112.52,112.44,112.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,1493,,,,,96.87,8.0,3.0,1.2523905269895552,1.0412032262028699,1,0.258,0.263,0.288,-0.115,0.038,0.142,-0.086,0,1,0
66,66,Reggie Jackson,202704,LAC vs. DAL,LAC,1610612746,DAL,1,42000171,2021-05-22,L,21,2,3,1,1,6,0.167,0,3,0.0,0,0,,1,0,0,1,0,3,13,10.7,0.333,0.1666666666666666,,,140.0,139.4,104.9,105.0,35.1,0.05,0.0,0.022,0.167,0.167,0.0,0.128,0.167,91.47,91.34,-0.022,40,76.12,0.13,"MAY 22, 2021",240,37,84,0.44,11,40,0.275,18,24,0.75,13,26,39,22,7,7,5,21,103,118.99260628465804,2.0,3.0,42.0,0.5,1610612742.0,118.99260628465804,86.56,88.0,89.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1493,,,,,118.99,2.0,3.0,-0.5467521477193541,0.14334440756989378,0,-0.128,0.044,-1.0,-0.39,-0.033,-0.368,0.121,1,0,0
45,45,Pat Connaughton,1626192,MIL vs. MIA,MIL,1610612749,MIA,1,42000121,2021-05-22,W,10,2,1,4,1,2,0.5,0,1,0.0,0,0,,2,2,0,0,1,1,-8,7.3,1.0,0.5,,,63.6,70.4,100.0,100.5,-36.4,0.167,0.154,0.16,0.2,0.5,1.0,0.12,0.5,98.91,104.21,0.085,22,86.84,0.131,"MAY 22, 2021",265,42,96,0.438,5,31,0.161,20,33,0.606,15,49,64,19,11,1,17,18,109,96.87166725915392,8.0,3.0,51.0,0.3636363636363636,1610612748.0,96.87166725915392,112.52,112.44,112.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1493,,,,,96.87,8.0,3.0,1.2523905269895552,1.0412032262028699,1,0.087,1.857,0.852,0.333,0.036,-0.525,-0.379,1,0,0
2,2,P.J. Tucker,200782,MIL vs. MIA,MIL,1610612749,MIA,1,42000121,2021-05-22,W,18,0,0,2,0,1,0.0,0,1,0.0,0,0,,1,1,0,0,0,3,8,2.4,0.0,0.0,,,108.1,109.5,88.9,86.9,19.2,0.056,0.034,0.043,0.0,0.0,0.0,0.023,0.0,98.18,97.7,-0.05,37,81.41,0.024,"MAY 22, 2021",265,42,96,0.438,5,31,0.161,20,33,0.606,15,49,64,19,11,1,17,18,109,96.87166725915392,8.0,3.0,51.0,0.3636363636363636,1610612748.0,96.87166725915392,112.52,112.44,112.36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1493,,,,,96.87,8.0,3.0,1.2523905269895552,1.0412032262028699,1,-1.0,-1.0,-1.0,-0.671,-0.019,-0.36,0.022,0,1,0
29,29,Aaron Nesmith,1630174,BOS @ BKN,BOS,1610612738,BKN,0,42000111,2021-05-22,L,17,5,0,4,1,5,0.2,1,3,0.333,2,2,1.0,0,4,0,0,0,0,1,9.8,0.85,0.3,,,76.5,76.3,75.8,75.6,0.7,0.0,0.16,0.077,0.0,0.3,0.0,0.14,0.425,95.75,95.52,0.182,34,79.6,0.146,"MAY 22, 2021",240,31,84,0.369,11,30,0.367,20,26,0.769,11,29,40,19,6,12,12,18,93,96.43301534632931,7.0,7.0,50.0,0.4166666666666667,1610612751.0,96.43301534632931,96.44,95.1,93.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1493,,,,,96.43,7.0,7.0,1.2881781751302386,1.305059799605443,1,,,,0.167,-0.031,-0.007,-0.264,1,1,0
8,8,Jeff Green,201145,BKN vs. BOS,BKN,1610612751,BOS,1,42000111,2021-05-22,W,27,3,3,4,1,4,0.25,1,3,0.333,0,0,,1,3,0,1,0,1,14,15.3,0.75,0.375,,,117.6,113.0,88.5,89.1,29.2,0.032,0.091,0.063,0.176,0.375,0.0,0.061,0.375,94.72,93.17,0.076,51,77.64,0.062,"MAY 22, 2021",240,35,84,0.417,8,34,0.235,26,29,0.897,14,36,50,18,7,7,11,22,104,110.92150170648463,6.0,12.0,40.0,0.369047619047619,1610612738.0,110.92150170648463,93.76,95.1,96.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,1493,,,,,110.92,6.0,12.0,0.10962585340636435,1.2395409137975,1,0.5,0.6,-1.0,-0.39,-0.048,-0.073,0.106,0,1,0
70,70,Tim Hardaway Jr.,203501,DAL @ LAC,DAL,1610612742,LAC,0,42000171,2021-05-22,W,32,21,1,4,8,13,0.615,5,9,0.556,0,0,,2,2,0,0,3,2,16,24.3,1.615,0.8076923076923077,G,,130.0,133.7,103.3,102.3,26.7,0.08,0.049,0.061,0.059,0.808,0.33,0.232,0.808,88.35,89.12,0.133,60,74.27,0.249,"MAY 22, 2021",240,38,76,0.5,17,36,0.472,20,26,0.769,10,32,42,22,2,3,12,21,113,126.3416815742397,7.0,7.0,39.0,0.4404761904761904,1610612746.0,126.3416815742397,89.44,88.0,86.56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1493,,,,,126.34,7.0,7.0,-1.1445685427966825,0.4941442269631358,0,-0.5,-0.263,-0.649,0.105,-0.035,-0.159,0.004,1,1,0
44,44,Kyrie Irving,202681,BKN vs. BOS,BKN,1610612751,BOS,1,42000111,2021-05-22,W,37,29,1,6,11,20,0.55,2,8,0.25,5,5,1.0,3,3,0,1,2,3,16,38.7,1.306,0.6,G,,120.0,118.4,98.7,93.9,21.3,0.079,0.07,0.074,0.053,0.6,0.5,0.273,0.653,99.32,96.24,0.157,75,80.2,0.279,"MAY 22, 2021",240,35,84,0.417,8,34,0.235,26,29,0.897,14,36,50,18,7,7,11,22,104,110.92150170648463,6.0,12.0,40.0,0.369047619047619,1610612738.0,110.92150170648463,93.76,95.1,96.44,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1493,,,,,110.92,6.0,12.0,0.10962585340636435,1.2395409137975,1,-0.248,-0.47,0.0,-0.025,-0.023,0.108,0.143,1,0,0
60,60,Bruce Brown,1628971,BKN vs. BOS,BKN,1610612751,BOS,1,42000111,2021-05-22,W,18,2,0,5,1,4,0.25,0,0,,0,0,,3,2,0,1,0,2,6,11.0,0.5,0.25,,,108.1,113.4,89.5,95.7,18.6,0.136,0.087,0.111,0.0,0.25,0.0,0.087,0.25,94.13,99.71,0.017,37,83.09,0.095,"MAY 22, 2021",240,35,84,0.417,8,34,0.235,26,29,0.897,14,36,50,18,7,7,11,22,104,110.92150170648463,6.0,12.0,40.0,0.369047619047619,1610612738.0,110.92150170648463,93.76,95.1,96.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1493,,,,,110.92,6.0,12.0,0.10962585340636435,1.2395409137975,1,-1.0,-1.0,-1.0,-0.456,0.044,-0.286,-0.022,1,1,0
42,42,Andre Iguodala,2738,MIA @ MIL,MIA,1610612748,MIL,0,42000121,2021-05-22,L,15,2,1,5,1,2,0.5,0,1,0.0,0,0,,1,4,1,0,0,3,1,12.5,1.0,0.5,,,106.3,112.6,91.7,95.9,14.6,0.053,0.2,0.128,0.091,0.5,0.0,0.057,0.5,100.43,105.71,0.074,32,88.09,0.06,"MAY 22, 2021",265,36,99,0.364,20,50,0.4,15,19,0.789,12,39,51,22,8,3,17,23,107,95.22961908152368,11.0,1.0,64.0,0.4375,1610612749.0,95.22961908152368,112.36,112.44,112.52,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1493,,,,,95.23,11.0,1.0,1.3857808518775576,1.083929903208534,1,-0.2,0.137,-1.0,-0.367,0.028,-0.147,0.062,1,1,0
61,61,Jabari Parker,203953,BOS @ BKN,BOS,1610612738,BKN,0,42000111,2021-05-22,L,22,9,1,4,3,6,0.5,1,2,0.5,2,2,1.0,0,4,0,1,1,1,7,17.3,1.308,0.5833333333333334,,,100.0,104.4,81.0,82.1,19.0,0.0,0.129,0.075,0.091,0.583,1.0,0.167,0.654,89.99,92.58,0.156,41,77.15,0.181,"MAY 22, 2021",240,31,84,0.369,11,30,0.367,20,26,0.769,11,29,40,19,6,12,12,18,93,96.43301534632931,7.0,7.0,50.0,0.4166666666666667,1610612751.0,96.43301534632931,96.44,95.1,93.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1493,,,,,96.43,7.0,7.0,1.2881781751302386,1.305059799605443,1,2.03,2.033,2.03,-0.332,-0.072,0.447,-0.01,0,1,0
25,25,Landry Shamet,1629013,BKN vs. BOS,BKN,1610612751,BOS,1,42000111,2021-05-22,W,14,0,0,3,0,1,0.0,0,1,0.0,0,0,,2,1,0,1,1,2,-14,5.6,0.0,0.0,,,48.0,52.4,100.0,106.0,-52.0,0.091,0.063,0.079,0.0,0.0,0.0,0.061,0.0,82.63,88.91,-0.053,25,74.09,0.067,"MAY 22, 2021",240,35,84,0.417,8,34,0.235,26,29,0.897,14,36,50,18,7,7,11,22,104,110.92150170648463,6.0,12.0,40.0,0.369047619047619,1610612738.0,110.92150170648463,93.76,95.1,96.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1493,,,,,110.92,6.0,12.0,0.10962585340636435,1.2395409137975,1,-1.0,-1.0,-1.0,-0.322,-0.09,-0.267,-0.538,1,0,0
63,63,Kendrick Nunn,1629134,MIA @ MIL,MIA,1610612748,MIL,0,42000121,2021-05-22,L,23,10,1,4,4,10,0.4,2,6,0.333,0,0,,0,4,0,0,2,1,3,14.3,1.0,0.5,G,,96.1,96.3,88.5,90.5,7.6,0.0,0.143,0.075,0.067,0.5,0.5,0.222,0.5,107.62,108.98,0.066,51,90.82,0.227,"MAY 22, 2021",265,36,99,0.364,20,50,0.4,15,19,0.789,12,39,51,22,8,3,17,23,107,95.22961908152368,11.0,1.0,64.0,0.4375,1610612749.0,95.22961908152368,112.36,112.44,112.52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1493,,,,,95.23,11.0,1.0,1.3857808518775576,1.083929903208534,1,-0.333,-0.485,-0.432,0.057,0.047,0.005,0.043,1,0,0
50,50,Facundo Campazzo,1630267,DEN vs. POR,DEN,1610612743,POR,1,42000161,2021-05-22,L,32,8,5,3,3,4,0.75,2,3,0.667,0,0,,2,1,2,1,1,3,-13,27.1,2.0,1.0,G,,111.5,114.2,132.8,129.1,-21.3,0.059,0.032,0.046,0.192,1.0,5.0,0.069,1.0,93.04,92.85,0.087,61,77.38,0.072,"MAY 22, 2021",240,47,93,0.505,11,36,0.306,4,8,0.5,11,37,48,22,3,7,8,18,109,116.55260906757914,3.0,2.0,39.0,0.4725274725274725,1610612757.0,116.55260906757914,93.52,94.44,95.36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,1493,,,,,116.55,3.0,2.0,-0.34829337166647273,0.18378356779818547,0,-0.091,-0.127,0.577,-0.54,-0.052,0.034,-0.102,1,0,0
