Game,Tipoff,Season,Score,Over_Under,Home_Line
SAC @ MIN,Jan 28 8:00 PM,2022,110-117,238.5,1.0
WAS @ NOP,Jan 28 8:00 PM,2022,113-103,230.5,-5.5
PHX @ SAS,Jan 28 8:00 PM,2022,128-118,231.5,5.5
LAL @ BOS,Jan 28 8:30 PM,2022,121-125,234.5,-8.0
DAL @ UTA,Jan 28 9:00 PM,2022,100-108,223.0,-7.5
TOR @ POR,Jan 28 10:00 PM,2022,123-105,231.0,-3.0
MIA @ CHA,Jan 29 1:00 PM,2022,117-122,224.0,6.0
IND @ MEM,Jan 29 6:00 PM,2022,100-112,242.0,-8.0
LAC @ CLE,Jan 29 7:00 PM,2022,99-122,214.5,-11.5
NOP @ MIL,Jan 29 8:00 PM,2022,110-135,229.5,-10.5
ORL @ PHI,Jan 30 7:00 PM,2022,119-109,231.0,-10.0
LAL @ BKN,Jan 30 7:30 PM,2022,104-121,231.0,1.0
SAC @ MIN,Jan 30 8:00 PM,2022,118-111,237.5,1.0
GSW @ OKC,Jan 30 8:00 PM,2022,128-120,242.5,5.0
WAS @ SAS,Jan 30 8:00 PM,2022,127-106,240.5,5.5
DET @ DAL,Jan 30 8:30 PM,2022,105-111,231.5,-10.5
TOR @ PHX,Jan 30 9:00 PM,2022,106-114,220.0,-1.5
ATL @ POR,Jan 30 10:00 PM,2022,125-129,232.5,-5.5
MIA @ CLE,Jan 31 7:00 PM,2022,100-97,210.5,-3.5
LAL @ NYK,Jan 31 7:30 PM,2022,129-123,231.5,-2.0
LAC @ CHI,Jan 31 8:00 PM,2022,108-103,225.5,3.0
CHA @ MIL,Jan 31 8:00 PM,2022,115-124,244.5,-11.0
NOP @ DEN,Jan 31 10:00 PM,2022,113-122,232.0,-7.0
POR @ MEM,Feb 1 7:00 PM,2022,122-112,238.5,-5.5
ORL @ PHI,Feb 1 7:00 PM,2022,94-105,230.5,-10.0
BKN @ BOS,Feb 1 7:30 PM,2022,96-139,224.0,-9.0
OKC @ HOU,Feb 1 8:00 PM,2022,106-112,231.0,6.0
GSW @ MIN,Feb 1 8:00 PM,2022,114-119,241.0,5.5
SAC @ SAS,Feb 1 8:00 PM,2022,119-109,244.0,7.0
TOR @ UTA,Feb 1 9:00 PM,2022,128-131,230.5,-2.0
ATL @ PHX,Feb 1 10:00 PM,2022,132-100,232.0,-1.5
LAL @ IND,Feb 2 7:00 PM,2022,112-111,240.5,2.5
MEM @ CLE,Feb 2 7:30 PM,2022,113-128,223.0,-6.5
MIA @ NYK,Feb 2 7:30 PM,2022,104-106,212.0,3.0
CHA @ CHI,Feb 2 8:00 PM,2022,98-114,237.5,-6.5
NOP @ DAL,Feb 2 8:30 PM,2022,106-111,223.0,-5.0
GSW @ DEN,Feb 2 9:00 PM,2022,117-134,239.0,-7.5
LAC @ MIL,Feb 2 10:00 PM,2022,105-106,230.0,-4.0
CHA @ DET,Feb 3 7:00 PM,2022,112-118,240.0,1.0
SAC @ IND,Feb 3 7:00 PM,2022,104-107,235.0,1.5
POR @ WAS,Feb 3 7:00 PM,2022,124-116,238.5,-4.5
PHX @ BOS,Feb 3 7:30 PM,2022,106-94,220.0,-10.0
TOR @ HOU,Feb 3 8:00 PM,2022,117-111,223.0,7.5
ORL @ MIN,Feb 3 8:00 PM,2022,127-120,229.0,-5.0
PHI @ SAS,Feb 3 8:00 PM,2022,137-125,234.0,10.5
ATL @ UTA,Feb 3 9:00 PM,2022,115-108,242.5,-1.0
WAS @ BKN,Feb 4 6:00 PM,2022,123-125,222.5,1.0
LAL @ NOP,Feb 4 6:00 PM,2022,126-131,233.0,-1.5
PHX @ DET,Feb 4 7:00 PM,2022,116-100,229.0,4.5
LAC @ NYK,Feb 4 7:00 PM,2022,134-128,221.0,2.5
POR @ CHI,Feb 4 8:00 PM,2022,121-129,235.5,-3.0
MIA @ MIL,Feb 4 8:00 PM,2022,115-123,224.0,-6.0
HOU @ OKC,Feb 4 8:00 PM,2022,121-153,231.5,-10.0
DAL @ GSW,Feb 4 8:30 PM,2022,113-119,225.5,-10.5
ATL @ DEN,Feb 4 9:00 PM,2022,108-128,229.0,-10.0
ORL @ CHA,Feb 5 1:00 PM,2022,119-113,236.0,-2.0
CLE @ IND,Feb 5 5:00 PM,2022,122-103,228.0,4.0
TOR @ MEM,Feb 5 6:00 PM,2022,106-103,228.5,-1.5
PHI @ NYK,Feb 5 6:00 PM,2022,97-108,226.0,4.5
DEN @ MIN,Feb 5 7:00 PM,2022,98-128,225.5,-9.0
SAC @ NOP,Feb 5 7:00 PM,2022,104-136,228.0,2.0
BOS @ DET,Feb 6 7:00 PM,2022,111-99,227.0,9.0
CLE @ WAS,Feb 6 7:00 PM,2022,114-91,220.5,3.5
LAC @ BKN,Feb 6 7:30 PM,2022,124-116,221.5,8.5
SAS @ CHI,Feb 6 8:00 PM,2022,104-128,240.0,-9.5
SAC @ HOU,Feb 6 8:00 PM,2022,140-120,239.0,7.0
DAL @ UTA,Feb 6 9:00 PM,2022,124-111,222.0,-9.5
OKC @ GSW,Feb 6 10:00 PM,2022,114-141,232.5,-3.5
MIL @ POR,Feb 6 10:00 PM,2022,127-108,241.0,4.0
NYK @ ORL,Feb 7 7:00 PM,2022,102-98,225.0,1.0
PHX @ BKN,Feb 7 7:30 PM,2022,116-112,223.5,7.0
ATL @ NOP,Feb 7 7:30 PM,2022,107-116,237.0,-1.0
CHI @ MEM,Feb 7 8:00 PM,2022,89-104,231.0,-9.5
MIN @ DEN,Feb 7 9:00 PM,2022,112-146,232.0,-8.0
OKC @ LAL,Feb 7 10:00 PM,2022,133-130,239.5,-7.0
DET @ CLE,Feb 8 7:00 PM,2022,85-113,217.0,-9.0
CHA @ WAS,Feb 8 7:00 PM,2022,104-118,235.5,-3.5
PHI @ BOS,Feb 8 7:30 PM,2022,99-106,227.5,-2.5
IND @ MIA,Feb 8 7:30 PM,2022,111-116,225.0,-6.5
SAS @ TOR,Feb 8 7:30 PM,2022,98-112,233.0,-10.5
SAC @ HOU,Feb 8 8:00 PM,2022,130-128,238.0,8.5
MIN @ UTA,Feb 8 9:00 PM,2022,143-118,233.5,-8.5
DAL @ LAC,Feb 8 10:00 PM,2022,110-104,221.0,-8.0
GSW @ POR,Feb 8 10:00 PM,2022,122-125,234.5,-3.0
DEN @ ORL,Feb 9 7:00 PM,2022,104-115,230.0,5.0
PHX @ ATL,Feb 9 7:30 PM,2022,107-116,226.5,-7.5
CHI @ BKN,Feb 9 7:30 PM,2022,105-116,227.5,3.0
MIL @ LAL,Feb 9 10:00 PM,2022,115-106,234.5,8.0
SAS @ DET,Feb 10 7:00 PM,2022,131-138,235.0,-6.0
PHX @ IND,Feb 10 7:00 PM,2022,117-104,231.5,1.5
NYK @ PHI,Feb 10 7:00 PM,2022,108-119,222.5,-7.0
CHA @ BOS,Feb 10 7:30 PM,2022,116-127,227.0,-10.5
UTA @ TOR,Feb 10 7:30 PM,2022,122-116,230.5,-8.5
MIN @ MEM,Feb 10 8:00 PM,2022,107-128,231.0,-6.5
HOU @ MIA,Feb 10 8:00 PM,2022,95-97,220.0,-12.0
CLE @ NOP,Feb 10 10:00 PM,2022,118-107,222.0,3.0
OKC @ POR,Feb 10 10:00 PM,2022,138-129,240.0,-2.5
DAL @ SAC,Feb 10 10:00 PM,2022,122-114,232.5,1.0
MIL @ LAC,Feb 10 10:30 PM,2022,119-106,228.0,2.0
PHI @ BKN,Feb 11 6:00 PM,2022,101-98,223.5,2.0
DEN @ CHA,Feb 11 7:00 PM,2022,119-105,237.0,7.0
MIA @ ORL,Feb 11 7:00 PM,2022,107-103,213.5,2.0
IND @ WAS,Feb 11 7:00 PM,2022,113-127,236.5,-5.5
SAS @ ATL,Feb 11 7:30 PM,2022,106-125,241.0,-12.5
UTA @ NYK,Feb 11 7:30 PM,2022,120-126,230.5,-5.5
CHI @ CLE,Feb 11 8:00 PM,2022,89-97,220.5,-6.5
LAL @ GSW,Feb 11 8:30 PM,2022,109-103,235.5,-5.5
DAL @ SAC,Feb 11 10:00 PM,2022,128-133,238.0,1.5
MEM @ BOS,Feb 12 2:00 PM,2022,109-119,225.0,-3.0
DET @ TOR,Feb 12 3:00 PM,2022,118-119,225.0,-11.0
ATL @ CHA,Feb 13 7:00 PM,2022,138-144,241.5,5.5
SAS @ CLE,Feb 13 7:00 PM,2022,109-117,225.5,-16.0
UTA @ IND,Feb 13 7:00 PM,2022,123-117,242.5,0.0
HOU @ PHI,Feb 13 7:00 PM,2022,104-123,226.5,-14.0
DEN @ MIA,Feb 13 7:30 PM,2022,112-108,217.5,1.0
BKN @ NYK,Feb 13 7:30 PM,2022,106-124,218.5,-3.0
ORL @ CHI,Feb 13 8:00 PM,2022,100-91,225.5,-4.0
NOP @ OKC,Feb 13 8:00 PM,2022,103-100,234.5,-3.0
MIN @ DAL,Feb 13 8:30 PM,2022,124-121,232.0,-5.5
WAS @ GSW,Feb 13 10:00 PM,2022,126-135,233.5,-3.5
LAL @ POR,Feb 13 10:00 PM,2022,115-127,238.5,2.0
BOS @ MIL,Feb 14 7:30 PM,2022,125-131,226.0,-9.5
ORL @ TOR,Feb 14 7:30 PM,2022,113-123,221.0,-7.5
SAC @ PHX,Feb 14 9:00 PM,2022,109-120,234.0,-2.5
GSW @ LAC,Feb 14 10:00 PM,2022,124-134,229.0,-8.0
WAS @ POR,Feb 14 10:00 PM,2022,126-101,237.0,1.5
SAS @ CHA,Feb 15 7:00 PM,2022,110-120,243.5,-5.5
CHI @ IND,Feb 15 7:00 PM,2022,113-117,227.5,-3.0
NYK @ ATL,Feb 15 7:30 PM,2022,122-101,234.0,-4.0
MIA @ BKN,Feb 15 7:30 PM,2022,105-116,210.5,1.0
DET @ BOS,Feb 15 7:30 PM,2022,109-127,227.5,-12.0
CLE @ PHI,Feb 15 7:30 PM,2022,112-118,217.0,1.0
UTA @ MEM,Feb 15 8:00 PM,2022,111-117,238.0,-11.5
HOU @ OKC,Feb 15 8:00 PM,2022,96-133,235.0,-10.0
DAL @ DEN,Feb 15 9:00 PM,2022,109-118,229.0,-6.0
NOP @ LAL,Feb 15 10:00 PM,2022,102-120,235.0,-4.5
MIL @ CHI,Feb 16 7:30 PM,2022,112-100,230.0,7.5
WAS @ MIN,Feb 16 8:00 PM,2022,114-106,233.0,-3.5
LAC @ PHX,Feb 16 10:00 PM,2022,116-107,222.0,1.0
DEN @ CLE,Feb 23 7:00 PM,2022,115-109,223.5,-3.0
BOS @ IND,Feb 23 7:00 PM,2022,142-138,233.0,8.0
DET @ ORL,Feb 23 7:00 PM,2022,106-108,229.5,-8.0
MEM @ PHI,Feb 23 7:30 PM,2022,105-110,232.0,-3.0
NOP @ TOR,Feb 23 7:30 PM,2022,110-115,226.5,-4.5
SAS @ DAL,Feb 23 8:30 PM,2022,116-142,240.0,-14.0
OKC @ UTA,Feb 23 9:00 PM,2022,119-120,239.5,-1.5
GSW @ LAL,Feb 23 10:00 PM,2022,111-124,238.5,-6.0
POR @ SAC,Feb 23 10:00 PM,2022,116-133,233.5,-11.0
NYK @ WAS,Feb 24 7:00 PM,2022,115-109,228.0,2.0
CLE @ ATL,Feb 24 7:30 PM,2022,119-136,228.5,1.0
MIA @ MIL,Feb 24 7:30 PM,2022,99-128,223.5,-5.5
BKN @ CHI,Feb 24 8:00 PM,2022,87-131,222.5,-2.0
CHA @ MIN,Feb 24 8:00 PM,2022,121-113,240.5,-7.0
HOU @ GSW,Feb 24 10:00 PM,2022,101-116,230.5,-8.5
OKC @ PHX,Feb 24 10:00 PM,2022,115-124,227.0,-9.0
SAC @ LAC,Feb 24 10:30 PM,2022,176-175,239.0,-6.0
TOR @ DET,Feb 25 12:00 PM,2022,95-91,228.0,7.5
MIA @ CHA,Feb 25 7:00 PM,2022,103-108,228.0,6.5
IND @ ORL,Feb 25 7:00 PM,2022,121-108,230.5,-3.0
NOP @ NYK,Feb 25 7:30 PM,2022,106-128,223.0,-4.0
DEN @ MEM,Feb 25 8:00 PM,2022,94-112,235.0,-3.0
BOS @ PHI,Feb 25 8:30 PM,2022,110-107,225.5,0.0
SAS @ UTA,Feb 25 9:00 PM,2022,102-118,241.5,-10.5
PHX @ MIL,Feb 26 1:00 PM,2022,101-104,231.5,-3.0
BKN @ ATL,Feb 26 3:00 PM,2022,127-129,233.5,-6.5
WAS @ CHI,Feb 26 3:30 PM,2022,82-102,223.5,-5.5
LAL @ DAL,Feb 26 3:30 PM,2022,111-108,237.0,-4.5
TOR @ CLE,Feb 26 6:00 PM,2022,93-118,218.5,-7.5
SAC @ OKC,Feb 26 7:00 PM,2022,124-115,239.5,4.0
MIN @ GSW,Feb 26 7:30 PM,2022,104-109,237.0,-2.0
HOU @ POR,Feb 26 9:00 PM,2022,114-131,230.5,-9.0
LAC @ DEN,Feb 26 10:00 PM,2022,124-134,236.5,-4.0
DET @ CHA,Feb 27 7:00 PM,2022,106-117,233.0,-7.0
MIA @ PHI,Feb 27 7:00 PM,2022,101-99,217.0,-5.5
BOS @ NYK,Feb 27 7:30 PM,2022,94-109,224.5,1.5
ORL @ NOP,Feb 27 8:00 PM,2022,101-93,230.0,-4.5
WAS @ ATL,Feb 28 7:30 PM,2022,119-116,233.5,-7.5
MIL @ BKN,Feb 28 7:30 PM,2022,118-104,231.5,6.5
LAL @ MEM,Feb 28 7:30 PM,2022,109-121,230.5,-9.0
CHI @ TOR,Feb 28 7:30 PM,2022,98-104,218.5,-3.5
DEN @ HOU,Feb 28 8:00 PM,2022,133-112,232.5,12.0
SAC @ OKC,Feb 28 8:00 PM,2022,123-117,230.0,2.0
IND @ DAL,Feb 28 8:30 PM,2022,124-122,236.5,-9.0
SAS @ UTA,Feb 28 9:00 PM,2022,102-94,235.5,-9.5
POR @ GSW,Feb 28 10:00 PM,2022,105-123,234.5,-5.5
MIN @ LAC,Feb 28 10:00 PM,2022,108-101,232.0,-6.5
PHX @ CHA,Mar 1 7:00 PM,2022,105-91,228.0,10.5
CHI @ DET,Mar 1 7:00 PM,2022,117-115,223.0,6.5
CLE @ BOS,Mar 1 7:30 PM,2022,113-117,219.0,-5.0
PHI @ MIA,Mar 1 7:30 PM,2022,119-96,216.0,2.0
BKN @ NYK,Mar 1 7:30 PM,2022,118-142,223.5,-8.0
MEM @ HOU,Mar 1 8:00 PM,2022,113-99,231.5,10.5
ORL @ MIL,Mar 1 8:00 PM,2022,117-139,229.0,-8.0
LAL @ OKC,Mar 1 8:00 PM,2022,123-117,228.0,-3.0
NOP @ POR,Mar 1 10:00 PM,2022,121-110,235.0,-3.0
TOR @ WAS,Mar 2 7:00 PM,2022,108-119,222.0,2.0
PHI @ DAL,Mar 2 7:30 PM,2022,126-133,229.5,-3.0
IND @ SAS,Mar 2 8:30 PM,2022,99-110,235.0,4.5
LAC @ GSW,Mar 2 10:00 PM,2022,91-115,231.5,2.5
ORL @ CHA,Mar 3 7:00 PM,2022,117-106,225.0,4.0
POR @ ATL,Mar 3 7:30 PM,2022,111-129,242.0,-8.0
BKN @ BOS,Mar 3 7:30 PM,2022,115-105,227.5,-10.0
PHX @ CHI,Mar 3 8:00 PM,2022,125-104,224.5,3.5
NYK @ MIA,Mar 3 8:00 PM,2022,122-120,216.5,-1.5
UTA @ OKC,Mar 3 8:00 PM,2022,103-130,230.5,-1.5
MEM @ DEN,Mar 3 10:00 PM,2022,97-113,234.5,-6.0
NOP @ GSW,Mar 3 10:00 PM,2022,99-108,231.0,-5.0
LAC @ SAC,Mar 3 10:00 PM,2022,127-128,240.5,-7.0
MIN @ LAL,Mar 3 10:30 PM,2022,110-102,226.5,2.0
TOR @ WAS,Mar 4 5:00 PM,2022,116-109,222.5,2.5
DET @ CLE,Mar 4 7:30 PM,2022,90-114,220.0,-16.0
ATL @ MIA,Mar 4 8:00 PM,2022,109-117,227.0,-2.5
HOU @ SAS,Mar 4 8:00 PM,2022,122-110,230.5,1.0
PHI @ MIL,Mar 4 8:30 PM,2022,133-130,233.0,-4.5
MIN @ SAC,Mar 4 10:00 PM,2022,138-134,238.0,-4.0
PHX @ DAL,Mar 5 1:00 PM,2022,130-126,233.5,2.0
IND @ CHI,Mar 5 3:30 PM,2022,125-122,227.0,-5.5
GSW @ LAL,Mar 5 3:30 PM,2022,105-113,234.0,5.0
CHA @ BKN,Mar 5 6:00 PM,2022,86-102,229.5,-8.0
POR @ ORL,Mar 5 6:00 PM,2022,122-119,232.0,-3.0
SAS @ HOU,Mar 5 7:00 PM,2022,110-142,233.0,-4.5
UTA @ OKC,Mar 5 7:00 PM,2022,119-129,236.0,-6.5
NYK @ BOS,Mar 5 7:30 PM,2022,131-129,226.0,-6.5
MIL @ WAS,Mar 5 7:30 PM,2022,117-111,228.5,5.5
MEM @ LAC,Mar 5 10:00 PM,2022,129-135,228.0,-7.5
BOS @ CLE,Mar 6 7:00 PM,2022,114-118,218.5,-8.0
POR @ DET,Mar 6 7:00 PM,2022,110-104,230.5,4.5
PHI @ IND,Mar 6 7:00 PM,2022,147-143,234.0,6.0
ATL @ MIA,Mar 6 7:30 PM,2022,128-130,230.5,-2.5
TOR @ DEN,Mar 6 9:00 PM,2022,113-118,229.0,-6.0
NOP @ SAC,Mar 6 10:00 PM,2022,108-123,234.0,-4.5
WAS @ DET,Mar 7 7:00 PM,2022,119-117,222.5,10.5
MIL @ ORL,Mar 7 7:00 PM,2022,134-123,228.0,2.5
PHI @ MIN,Mar 7 7:30 PM,2022,117-94,227.0,-3.0
CHA @ NYK,Mar 7 7:30 PM,2022,112-105,225.5,-10.0
BKN @ HOU,Mar 7 8:00 PM,2022,118-96,231.0,6.5
GSW @ OKC,Mar 7 8:00 PM,2022,128-137,243.5,4.0
UTA @ DAL,Mar 7 8:30 PM,2022,116-120,236.0,-11.0
MEM @ LAL,Mar 7 10:00 PM,2022,103-112,224.0,1.0
ATL @ WAS,Mar 8 7:00 PM,2022,122-120,237.5,3.0
POR @ BOS,Mar 8 7:30 PM,2022,93-115,231.0,-9.5
CLE @ MIA,Mar 8 7:30 PM,2022,104-100,215.5,1.0
DAL @ NOP,Mar 8 7:30 PM,2022,106-113,233.5,2.5
CHI @ DEN,Mar 8 9:00 PM,2022,117-96,225.5,-9.0
OKC @ PHX,Mar 8 9:00 PM,2022,101-132,232.0,-11.0
TOR @ LAC,Mar 8 10:00 PM,2022,100-108,230.0,-2.5
CHA @ DET,Mar 9 7:00 PM,2022,113-103,225.5,3.0
HOU @ IND,Mar 9 7:00 PM,2022,125-134,237.0,-10.0
UTA @ ORL,Mar 9 7:00 PM,2022,131-124,233.0,-4.5
GSW @ MEM,Mar 9 7:30 PM,2022,110-131,236.0,3.0
BKN @ MIL,Mar 9 8:00 PM,2022,113-118,233.5,-9.5
NYK @ SAC,Mar 9 10:00 PM,2022,117-122,240.5,-1.5
POR @ PHI,Mar 10 7:00 PM,2022,119-120,235.0,-8.5
ATL @ WAS,Mar 10 7:00 PM,2022,114-107,237.0,1.5
CLE @ MIA,Mar 10 8:00 PM,2022,115-119,212.0,1.5
BKN @ MIN,Mar 10 8:00 PM,2022,124-123,226.5,-4.5
DEN @ SAS,Mar 10 8:00 PM,2022,120-128,236.0,12.5
TOR @ LAL,Mar 10 10:30 PM,2022,112-122,224.5,3.0
NYK @ LAC,Mar 11 4:00 PM,2022,95-106,227.0,-5.0
UTA @ CHA,Mar 11 7:00 PM,2022,119-111,229.0,1.0
IND @ DET,Mar 11 7:00 PM,2022,121-115,228.0,3.5
MIA @ ORL,Mar 11 7:00 PM,2022,114-126,222.0,2.5
BOS @ ATL,Mar 11 7:30 PM,2022,134-125,238.5,5.0
CHI @ HOU,Mar 11 8:00 PM,2022,119-111,224.0,8.0
DAL @ MEM,Mar 11 8:00 PM,2022,108-112,221.5,-8.0
MIL @ GSW,Mar 11 8:30 PM,2022,116-125,241.0,1.0
OKC @ NOP,Mar 11 8:30 PM,2022,110-96,232.0,0.0
SAC @ PHX,Mar 11 9:00 PM,2022,128-119,240.0,-4.0
BKN @ DEN,Mar 12 3:30 PM,2022,122-120,229.5,-9.0
CLE @ CHA,Mar 12 5:00 PM,2022,114-108,220.5,10.0
WAS @ PHI,Mar 12 6:00 PM,2022,93-112,227.5,-7.5
POR @ NOP,Mar 12 7:00 PM,2022,110-127,221.5,2.5
OKC @ SAS,Mar 12 7:00 PM,2022,102-90,236.5,4.0
NYK @ LAL,Mar 12 9:00 PM,2022,112-108,225.5,-2.5
IND @ DET,Mar 13 7:00 PM,2022,97-117,226.5,4.0
MIN @ ATL,Mar 13 7:30 PM,2022,136-115,241.5,-5.0
MEM @ DAL,Mar 13 7:30 PM,2022,104-88,219.5,4.5
UTA @ MIA,Mar 13 7:30 PM,2022,115-119,226.0,-8.5
BOS @ HOU,Mar 13 8:00 PM,2022,109-111,233.0,13.0
PHX @ GSW,Mar 13 10:00 PM,2022,112-123,234.5,-4.5
MIL @ SAC,Mar 13 10:00 PM,2022,133-124,246.0,3.5
CLE @ CHA,Mar 14 7:00 PM,2022,120-104,218.5,5.5
DET @ WAS,Mar 14 7:00 PM,2022,97-117,221.5,-13.0
DEN @ TOR,Mar 14 7:30 PM,2022,110-125,228.5,1.5
LAL @ NOP,Mar 14 8:00 PM,2022,123-108,227.5,-1.5
BKN @ OKC,Mar 14 8:00 PM,2022,107-121,233.0,-1.0
ORL @ SAS,Mar 14 8:00 PM,2022,114-132,233.5,7.0
MIL @ PHX,Mar 14 10:00 PM,2022,116-104,231.5,1.5
NYK @ POR,Mar 14 10:00 PM,2022,123-107,229.0,3.0
PHI @ CLE,Mar 15 7:30 PM,2022,118-109,222.0,2.5
MEM @ MIA,Mar 15 7:30 PM,2022,119-138,219.5,-4.5
SAC @ CHI,Mar 15 8:00 PM,2022,117-114,237.5,1.5
LAL @ HOU,Mar 15 8:00 PM,2022,110-114,233.5,2.5
BOS @ MIN,Mar 15 8:00 PM,2022,104-102,231.0,4.0
DAL @ SAS,Mar 15 8:30 PM,2022,137-128,226.0,4.0
GSW @ LAC,Mar 15 10:00 PM,2022,126-134,235.5,-3.5
DEN @ DET,Mar 16 7:00 PM,2022,119-100,230.0,15.0
SAC @ BKN,Mar 16 7:30 PM,2022,101-96,238.0,-3.0
OKC @ TOR,Mar 16 7:30 PM,2022,111-128,231.0,-6.5
IND @ MIL,Mar 16 8:00 PM,2022,139-123,236.0,-12.0
ORL @ PHX,Mar 16 10:00 PM,2022,113-116,228.5,-8.0
PHI @ CHA,Mar 17 7:00 PM,2022,121-82,228.5,10.5
GSW @ ATL,Mar 17 7:30 PM,2022,119-127,247.5,-3.0
WAS @ CLE,Mar 17 7:30 PM,2022,94-117,221.0,-5.5
MIN @ CHI,Mar 17 8:00 PM,2022,131-139,221.5,-2.5
NOP @ HOU,Mar 17 8:00 PM,2022,112-114,228.0,5.5
MEM @ SAS,Mar 17 8:00 PM,2022,126-120,234.5,9.0
BOS @ POR,Mar 17 10:00 PM,2022,126-112,234.5,6.5
DAL @ LAL,Mar 17 10:30 PM,2022,111-110,231.0,-4.0
DEN @ NYK,Mar 18 1:00 PM,2022,110-116,231.5,1.0
ORL @ LAC,Mar 18 3:00 PM,2022,113-108,232.0,-6.5
PHI @ IND,Mar 18 7:00 PM,2022,141-121,230.0,4.5
MIN @ TOR,Mar 18 7:00 PM,2022,107-122,222.0,-9.0
MIA @ CHI,Mar 18 8:00 PM,2022,99-113,216.5,2.5
GSW @ MEM,Mar 18 8:00 PM,2022,119-133,235.0,2.0
SAC @ WAS,Mar 18 8:00 PM,2022,132-118,235.0,4.5
BOS @ UTA,Mar 18 9:00 PM,2022,117-118,233.0,4.5
DEN @ BKN,Mar 19 3:30 PM,2022,108-102,228.5,3.0
PHX @ OKC,Mar 19 3:30 PM,2022,120-124,234.0,2.0
ATL @ SAS,Mar 19 4:00 PM,2022,118-126,246.0,10.0
MIA @ DET,Mar 19 6:00 PM,2022,112-100,218.5,10.0
NOP @ HOU,Mar 19 7:00 PM,2022,117-107,226.0,5.5
TOR @ MIL,Mar 19 8:00 PM,2022,111-118,234.0,-7.0
LAC @ POR,Mar 19 9:00 PM,2022,117-102,236.5,4.5
ORL @ LAL,Mar 19 9:30 PM,2022,105-111,230.0,-6.5
IND @ CHA,Mar 20 7:00 PM,2022,109-115,235.5,2.5
CHI @ PHI,Mar 20 7:00 PM,2022,109-105,226.5,-8.0
MIN @ NYK,Mar 20 7:30 PM,2022,140-134,227.5,-8.0
GSW @ HOU,Mar 20 8:00 PM,2022,121-108,234.5,11.5
DAL @ MEM,Mar 20 8:00 PM,2022,108-112,227.5,-4.5
SAC @ UTA,Mar 20 9:00 PM,2022,120-128,240.0,7.0
WAS @ ORL,Mar 21 7:00 PM,2022,112-122,223.5,1.0
DET @ ATL,Mar 21 7:30 PM,2022,107-129,237.0,-13.5
CLE @ BKN,Mar 21 7:30 PM,2022,115-109,217.5,4.0
SAS @ NOP,Mar 21 8:00 PM,2022,84-119,230.5,-14.0
BOS @ SAC,Mar 21 10:00 PM,2022,132-109,238.0,5.0
OKC @ LAC,Mar 21 10:30 PM,2022,101-100,238.0,-6.5
DEN @ WAS,Mar 22 7:00 PM,2022,118-104,225.5,9.0
GSW @ DAL,Mar 22 7:30 PM,2022,127-125,235.5,3.5
NYK @ MIA,Mar 22 7:30 PM,2022,120-127,223.0,-2.0
IND @ TOR,Mar 22 7:30 PM,2022,118-114,232.0,-9.0
PHI @ CHI,Mar 22 8:00 PM,2022,116-91,220.0,1.5
HOU @ MEM,Mar 22 8:00 PM,2022,125-130,232.0,-12.0
SAS @ MIL,Mar 22 8:00 PM,2022,94-130,237.0,-19.5
ATL @ MIN,Mar 22 8:00 PM,2022,124-125,242.0,-3.0
POR @ UTA,Mar 22 9:00 PM,2022,127-115,235.0,-5.0
PHX @ LAL,Mar 22 10:00 PM,2022,111-122,227.5,1.0
NYK @ ORL,Mar 23 7:00 PM,2022,106-111,226.0,2.5
CLE @ BKN,Mar 23 7:30 PM,2022,116-114,219.5,3.0
CHA @ NOP,Mar 23 8:00 PM,2022,96-115,226.0,-9.0
OKC @ LAC,Mar 23 10:30 PM,2022,105-127,230.0,-5.0
IND @ BOS,Mar 24 7:00 PM,2022,95-120,236.0,-11.0
SAS @ WAS,Mar 24 7:00 PM,2022,124-136,228.5,-8.5
DET @ TOR,Mar 24 7:30 PM,2022,97-118,223.0,-13.5
HOU @ MEM,Mar 24 8:00 PM,2022,114-151,233.5,-12.5
CHA @ DAL,Mar 24 8:30 PM,2022,117-109,229.0,-15.5
MIL @ UTA,Mar 24 9:00 PM,2022,144-116,234.0,9.5
PHI @ GSW,Mar 24 10:00 PM,2022,112-120,233.5,-4.5
CHI @ POR,Mar 24 10:00 PM,2022,124-96,219.0,7.5
PHX @ SAC,Mar 24 10:00 PM,2022,127-135,239.0,-5.0
OKC @ LAL,Mar 24 10:30 PM,2022,111-116,230.5,-3.0
IND @ ATL,Mar 25 5:00 PM,2022,130-143,249.5,-10.0
BKN @ MIA,Mar 25 8:00 PM,2022,129-100,221.5,-6.0
MIL @ DEN,Mar 25 9:00 PM,2022,106-129,237.0,-3.5
PHI @ PHX,Mar 25 10:00 PM,2022,105-125,225.0,1.0
UTA @ SAC,Mar 25 10:00 PM,2022,113-121,234.5,-9.5
NOP @ LAC,Mar 25 10:30 PM,2022,131-110,224.0,-5.0
DAL @ CHA,Mar 26 1:00 PM,2022,104-110,232.0,12.0
CHI @ LAL,Mar 26 3:30 PM,2022,118-108,224.0,-5.0
MEM @ ATL,Mar 26 6:00 PM,2022,123-119,248.0,1.0
SAS @ BOS,Mar 26 6:00 PM,2022,93-137,232.0,-16.5
HOU @ CLE,Mar 26 6:00 PM,2022,91-108,228.0,-14.0
BKN @ ORL,Mar 26 6:00 PM,2022,106-119,226.0,-1.0
