Game,Tipoff,Season,Score,Over_Under,Home_Line
DEN @ MIN,Feb 1 8:00 PM,2021,115-130,228.5,-1.0
GSW @ SAS,Feb 1 8:30 PM,2021,124-120,219.0,2.5
BKN @ PHX,Feb 1 10:00 PM,2021,111-121,230.0,-7.0
ORL @ IND,Feb 2 7:00 PM,2021,119-118,225.0,-3.5
WAS @ PHI,Feb 2 7:00 PM,2021,106-103,210.0,-10.0
CHA @ BOS,Feb 2 7:30 PM,2021,107-113,225.0,-6.5
MEM @ NYK,Feb 2 7:30 PM,2021,120-108,218.0,4.0
CLE @ HOU,Feb 2 8:00 PM,2021,104-115,217.5,5.0
OKC @ DAL,Feb 2 8:30 PM,2021,120-114,207.0,-12.0
BKN @ SAC,Feb 2 10:00 PM,2021,101-112,231.0,5.0
DEN @ UTA,Feb 2 10:00 PM,2021,104-108,216.0,-6.5
POR @ LAL,Feb 2 10:30 PM,2021,94-99,225.0,-4.0
MIN @ DET,Feb 3 7:00 PM,2021,128-117,226.0,7.5
MIA @ SAS,Feb 3 7:00 PM,2021,112-95,223.5,8.0
PHX @ ATL,Feb 3 7:30 PM,2021,115-124,229.0,3.0
CHI @ TOR,Feb 3 7:30 PM,2021,120-127,223.0,-4.5
SAC @ GSW,Feb 3 10:00 PM,2021,114-126,224.0,-14.0
LAL @ LAC,Feb 3 10:00 PM,2021,110-111,219.0,-3.5
CLE @ CHA,Feb 4 7:00 PM,2021,102-101,216.5,-7.0
BOS @ DET,Feb 4 7:00 PM,2021,102-93,215.5,11.0
CHI @ IND,Feb 4 7:00 PM,2021,122-115,228.5,1.0
ATL @ TOR,Feb 4 7:30 PM,2021,114-125,221.0,-2.0
HOU @ SAS,Feb 4 8:30 PM,2021,106-131,236.5,-8.0
NOP @ DEN,Feb 4 9:00 PM,2021,113-105,222.5,-5.5
BKN @ UTA,Feb 4 9:00 PM,2021,102-125,228.0,-5.5
PHI @ DAL,Feb 4 10:00 PM,2021,98-107,210.5,1.5
OKC @ POR,Feb 4 10:00 PM,2021,96-93,213.5,-5.5
MEM @ ORL,Feb 5 5:00 PM,2021,135-115,226.0,8.0
MIA @ CHA,Feb 5 7:00 PM,2021,104-86,227.0,3.0
PHX @ WAS,Feb 5 7:00 PM,2021,95-80,219.0,8.0
NYK @ LAL,Feb 5 8:30 PM,2021,115-122,215.5,-5.0
MIL @ POR,Feb 5 10:00 PM,2021,137-108,229.5,10.5
OKC @ SAC,Feb 5 10:00 PM,2021,103-113,211.5,-7.5
PHI @ CHI,Feb 6 3:30 PM,2021,119-108,220.5,4.0
BKN @ DEN,Feb 6 3:30 PM,2021,104-124,228.0,-8.0
DET @ MIN,Feb 6 3:30 PM,2021,105-118,231.0,-12.5
IND @ CLE,Feb 6 6:00 PM,2021,85-98,212.5,-7.0
ATL @ DAL,Feb 6 6:00 PM,2021,94-103,223.5,1.5
BOS @ ORL,Feb 6 6:00 PM,2021,116-83,215.0,9.0
NOP @ HOU,Feb 6 7:00 PM,2021,120-107,227.0,6.5
MIL @ LAC,Feb 6 9:00 PM,2021,137-113,227.0,5.0
TOR @ CHA,Feb 7 7:00 PM,2021,116-101,225.0,1.0
MIA @ WAS,Feb 7 7:00 PM,2021,121-100,207.5,7.5
PHX @ CHI,Feb 7 8:00 PM,2021,127-124,228.5,6.5
GSW @ OKC,Feb 7 8:00 PM,2021,110-98,210.0,12.0
NYK @ UTA,Feb 7 9:00 PM,2021,104-113,218.5,-7.0
PHX @ PHI,Feb 8 7:00 PM,2021,114-109,217.5,-1.5
IND @ ATL,Feb 8 7:30 PM,2021,112-133,228.0,-12.5
BOS @ BKN,Feb 8 7:30 PM,2021,126-91,213.5,10.5
LAC @ MEM,Feb 8 8:00 PM,2021,109-135,226.5,-8.0
HOU @ NOP,Feb 8 8:00 PM,2021,97-110,224.5,-8.5
DET @ DAL,Feb 8 8:30 PM,2021,86-116,212.0,-10.5
NYK @ DEN,Feb 8 9:00 PM,2021,115-132,221.0,-9.0
MIL @ LAL,Feb 8 10:00 PM,2021,131-116,234.0,4.0
ORL @ POR,Feb 8 10:00 PM,2021,113-95,222.0,1.0
MIN @ SAC,Feb 8 10:00 PM,2021,134-114,235.0,8.0
SAS @ CLE,Feb 9 7:00 PM,2021,92-105,217.5,-5.5
CHI @ CHA,Feb 9 7:30 PM,2021,121-109,237.0,1.5
TOR @ OKC,Feb 9 8:00 PM,2021,117-98,205.0,10.5
LAL @ POR,Feb 9 10:00 PM,2021,105-107,221.5,9.0
MIN @ SAC,Feb 9 10:00 PM,2021,119-132,236.5,7.0
GSW @ UTA,Feb 9 10:00 PM,2021,85-111,226.5,-1.0
MEM @ DET,Feb 10 7:00 PM,2021,132-107,225.0,12.0
MIA @ NOP,Feb 10 7:30 PM,2021,112-97,217.5,4.0
BKN @ WAS,Feb 10 7:30 PM,2021,112-113,219.0,-1.0
TOR @ HOU,Feb 10 8:00 PM,2021,139-120,224.0,7.5
LAC @ DAL,Feb 10 8:30 PM,2021,105-112,215.0,-6.0
NYK @ GSW,Feb 10 10:00 PM,2021,116-114,216.5,-9.0
MIL @ PHX,Feb 10 10:00 PM,2021,107-131,233.5,-3.0
CHA @ DET,Feb 11 7:00 PM,2021,141-119,227.5,6.0
CLE @ IND,Feb 11 7:00 PM,2021,120-113,215.5,6.0
OKC @ PHI,Feb 11 7:00 PM,2021,87-100,206.0,-13.5
SAS @ ATL,Feb 11 7:30 PM,2021,136-121,233.0,-8.5
DEN @ BOS,Feb 11 7:30 PM,2021,102-108,218.5,-7.0
MIN @ CHI,Feb 11 8:00 PM,2021,122-134,240.5,-1.0
ORL @ UTA,Feb 11 9:00 PM,2021,99-114,222.5,-11.5
NYK @ POR,Feb 12 5:00 PM,2021,103-112,216.5,4.5
MEM @ CHA,Feb 12 7:00 PM,2021,125-118,239.5,6.5
SAS @ NOP,Feb 12 7:00 PM,2021,124-114,230.5,-6.5
SAC @ WAS,Feb 12 7:00 PM,2021,123-110,226.0,3.0
CLE @ PHI,Feb 12 7:30 PM,2021,93-103,209.5,-2.5
DEN @ TOR,Feb 12 7:30 PM,2021,110-109,222.0,-5.5
OKC @ CHI,Feb 12 8:00 PM,2021,101-106,217.0,-10.0
BKN @ MIA,Feb 12 8:00 PM,2021,111-115,223.0,-11.5
LAC @ DAL,Feb 12 8:30 PM,2021,99-97,213.5,-7.0
LAL @ GSW,Feb 12 8:30 PM,2021,115-117,226.5,-6.0
ORL @ PHX,Feb 12 9:00 PM,2021,105-132,222.5,-16.5
ATL @ BOS,Feb 13 2:00 PM,2021,95-105,223.5,-7.5
MIN @ IND,Feb 13 3:00 PM,2021,129-120,240.0,7.5
DET @ WAS,Feb 14 7:00 PM,2021,94-103,217.0,-3.5
SAC @ BKN,Feb 14 7:30 PM,2021,85-109,229.5,2.0
OKC @ NYK,Feb 14 7:30 PM,2021,127-123,206.5,-10.0
SAS @ CHI,Feb 14 8:00 PM,2021,109-120,234.0,-3.0
POR @ MIL,Feb 14 8:00 PM,2021,122-107,225.5,-11.0
TOR @ NOP,Feb 14 8:00 PM,2021,90-120,219.5,3.5
ORL @ DEN,Feb 14 9:00 PM,2021,111-121,222.5,-11.0
HOU @ UTA,Feb 14 9:00 PM,2021,101-135,233.0,-15.5
GSW @ LAC,Feb 14 10:30 PM,2021,104-119,218.5,6.0
CLE @ ATL,Feb 15 7:30 PM,2021,116-124,221.5,1.0
DAL @ MIA,Feb 15 7:30 PM,2021,107-99,211.5,-5.5
BOS @ PHI,Feb 15 7:30 PM,2021,135-87,209.0,2.0
IND @ MIL,Feb 15 8:00 PM,2021,119-128,239.0,-14.5
CHA @ MIN,Feb 15 8:00 PM,2021,120-126,244.0,-6.0
MEM @ NOP,Feb 15 8:00 PM,2021,121-109,225.0,3.5
LAC @ PHX,Feb 15 10:00 PM,2021,96-103,222.0,-12.5
ATL @ ORL,Feb 16 7:00 PM,2021,130-109,227.5,6.0
DET @ BOS,Feb 16 7:30 PM,2021,112-111,213.0,-12.5
WAS @ IND,Feb 16 7:30 PM,2021,108-113,226.0,-1.0
BKN @ NYK,Feb 16 7:30 PM,2021,111-106,215.0,-4.5
SAC @ CHI,Feb 16 8:00 PM,2021,118-125,232.5,-6.0
POR @ MEM,Feb 16 8:00 PM,2021,123-119,230.5,-12.5
TOR @ MIN,Feb 16 8:00 PM,2021,103-91,228.0,-1.0
SAS @ OKC,Feb 16 8:00 PM,2021,114-106,219.0,8.0
HOU @ PHX,Feb 16 9:00 PM,2021,121-124,235.0,-17.0
DEN @ GSW,Feb 16 10:00 PM,2021,117-116,227.0,-5.0
UTA @ LAL,Feb 16 10:00 PM,2021,101-106,226.0,4.0
MIA @ CHA,Feb 17 7:00 PM,2021,111-107,227.0,4.0
WAS @ BKN,Feb 17 7:30 PM,2021,117-103,214.0,-4.5
DAL @ NOP,Feb 17 8:00 PM,2021,125-118,217.0,2.5
PHI @ MIL,Feb 17 8:30 PM,2021,123-120,223.0,-6.5
HOU @ LAC,Feb 17 10:30 PM,2021,111-142,227.5,-10.5
CLE @ DET,Feb 24 7:00 PM,2021,103-106,209.0,5.5
BOS @ BKN,Feb 24 7:30 PM,2021,129-106,213.5,9.0
ATL @ CHI,Feb 24 8:00 PM,2021,108-112,240.5,-3.0
MEM @ MIN,Feb 24 8:00 PM,2021,114-119,240.5,2.0
PHX @ OKC,Feb 24 8:00 PM,2021,124-104,220.5,10.5
GSW @ POR,Feb 24 10:00 PM,2021,132-95,226.0,10.0
DEN @ SAC,Feb 24 10:00 PM,2021,128-110,236.0,4.0
TOR @ CHA,Feb 25 7:00 PM,2021,93-125,225.0,2.0
OKC @ IND,Feb 25 7:00 PM,2021,129-125,226.5,-8.0
HOU @ ORL,Feb 25 7:00 PM,2021,111-119,235.0,-3.5
SAS @ WAS,Feb 25 7:00 PM,2021,157-153,226.0,3.5
MIA @ NYK,Feb 25 7:30 PM,2021,115-100,212.0,6.0
PHI @ MIN,Feb 25 8:00 PM,2021,133-102,230.0,2.5
NOP @ PHX,Feb 25 9:00 PM,2021,117-102,229.5,-6.5
DAL @ UTA,Feb 25 9:00 PM,2021,109-114,216.5,-6.0
LAC @ LAL,Feb 25 10:00 PM,2021,105-102,221.5,-3.0
BOS @ DET,Feb 26 12:00 PM,2021,113-104,216.5,12.5
TOR @ ATL,Feb 26 7:30 PM,2021,100-127,225.0,-3.5
MEM @ CHI,Feb 26 8:00 PM,2021,116-110,237.5,2.0
WAS @ CLE,Feb 26 8:00 PM,2021,86-92,206.5,-8.5
SAS @ MIA,Feb 26 8:00 PM,2021,129-133,223.0,-13.0
BKN @ MIL,Feb 26 8:30 PM,2021,126-123,238.5,-9.5
SAC @ DEN,Feb 26 9:00 PM,2021,110-115,237.0,-8.5
PHI @ NYK,Feb 27 1:00 PM,2021,125-109,219.0,7.5
UTA @ PHX,Feb 27 3:30 PM,2021,118-114,226.0,3.0
BOS @ IND,Feb 27 5:00 PM,2021,107-128,226.5,9.5
DET @ CHA,Feb 27 7:00 PM,2021,127-126,229.0,-10.5
LAC @ HOU,Feb 27 7:00 PM,2021,99-98,230.5,7.0
DAL @ GSW,Feb 27 7:30 PM,2021,107-101,217.5,-3.5
DEN @ POR,Feb 27 9:00 PM,2021,124-92,229.0,8.5
NOP @ LAL,Feb 27 10:00 PM,2021,123-95,226.0,-2.5
MIN @ CLE,Feb 28 7:00 PM,2021,127-122,218.0,3.5
IND @ ORL,Feb 28 7:00 PM,2021,103-119,233.0,-2.5
TOR @ BKN,Feb 28 7:30 PM,2021,133-97,216.5,3.0
CHI @ MIA,Feb 28 7:30 PM,2021,99-112,222.5,-4.5
SAS @ MEM,Feb 28 8:00 PM,2021,105-118,239.5,-8.5
CHA @ MIL,Feb 28 8:00 PM,2021,106-130,238.0,-10.5
SAC @ OKC,Feb 28 8:00 PM,2021,131-110,228.5,5.5
DET @ WAS,Mar 1 7:00 PM,2021,113-116,217.5,-3.0
ATL @ BOS,Mar 1 7:30 PM,2021,98-107,226.5,-6.5
BKN @ TOR,Mar 1 7:30 PM,2021,108-109,218.5,-8.0
LAC @ HOU,Mar 1 8:00 PM,2021,113-100,227.5,7.0
GSW @ MIN,Mar 1 8:00 PM,2021,114-129,231.5,4.0
DAL @ LAL,Mar 1 10:00 PM,2021,109-104,219.0,4.5
CHA @ CLE,Mar 2 7:00 PM,2021,119-98,220.0,-4.0
IND @ ORL,Mar 2 7:00 PM,2021,122-114,232.5,2.0
NYK @ PHI,Mar 2 7:30 PM,2021,108-123,223.5,-10.5
UTA @ HOU,Mar 2 8:00 PM,2021,132-127,229.0,15.0
MIA @ MIL,Mar 2 8:00 PM,2021,119-120,225.0,-4.5
SAC @ NOP,Mar 2 8:00 PM,2021,95-125,235.0,-6.5
OKC @ DEN,Mar 2 9:00 PM,2021,119-107,225.5,-15.5
POR @ PHX,Mar 2 10:00 PM,2021,90-120,224.5,-11.0
CHI @ ATL,Mar 3 7:00 PM,2021,124-130,236.0,2.0
MIA @ BKN,Mar 3 7:30 PM,2021,113-107,223.5,2.0
MEM @ BOS,Mar 3 7:30 PM,2021,107-120,223.5,-2.0
DET @ TOR,Mar 3 7:30 PM,2021,108-106,218.5,-8.0
GSW @ DAL,Mar 3 8:30 PM,2021,113-122,221.0,-1.5
SAC @ SAS,Mar 3 8:30 PM,2021,115-112,243.0,-6.5
LAL @ LAC,Mar 3 10:00 PM,2021,111-132,220.5,-2.0
IND @ DET,Mar 4 7:00 PM,2021,106-111,231.0,2.5
CLE @ PHI,Mar 4 7:00 PM,2021,119-125,216.5,-7.5
ATL @ WAS,Mar 4 7:00 PM,2021,117-114,225.0,6.0
MIL @ CHI,Mar 4 7:30 PM,2021,118-112,240.5,5.0
ORL @ TOR,Mar 4 7:30 PM,2021,103-97,219.5,-7.5
UTA @ NOP,Mar 4 8:00 PM,2021,90-124,223.0,5.0
MIN @ OKC,Mar 4 8:00 PM,2021,138-101,230.5,10.0
HOU @ DEN,Mar 4 9:00 PM,2021,101-116,234.0,-8.5
NYK @ PHX,Mar 4 10:00 PM,2021,114-115,221.5,-6.5
SAC @ DAL,Mar 5 5:00 PM,2021,113-114,221.0,-4.5
SAS @ CHA,Mar 5 7:00 PM,2021,117-123,237.0,-4.0
ORL @ MEM,Mar 5 8:00 PM,2021,96-124,229.5,-16.0
PHI @ MIA,Mar 5 8:00 PM,2021,82-99,214.0,-5.5
POR @ MIN,Mar 5 8:00 PM,2021,121-135,234.5,-13.5
GSW @ LAL,Mar 5 8:30 PM,2021,116-124,229.0,5.5
BKN @ BOS,Mar 6 1:00 PM,2021,120-126,226.0,-6.0
PHX @ MIL,Mar 6 3:30 PM,2021,122-132,231.5,-9.0
IND @ WAS,Mar 6 6:00 PM,2021,123-133,227.0,-2.0
MEM @ HOU,Mar 6 7:00 PM,2021,112-123,238.0,10.5
UTA @ OKC,Mar 6 7:00 PM,2021,116-103,221.0,14.0
TOR @ CLE,Mar 6 7:30 PM,2021,96-104,210.5,-4.5
NOP @ DEN,Mar 6 8:00 PM,2021,130-138,229.0,-4.5
NYK @ LAC,Mar 6 10:00 PM,2021,116-93,221.0,-5.5
ATL @ DET,Mar 7 7:00 PM,2021,110-113,229.0,7.5
CHI @ PHI,Mar 7 7:00 PM,2021,106-121,233.5,-7.5
HOU @ MIA,Mar 7 7:30 PM,2021,106-123,224.5,-16.5
POR @ MIN,Mar 7 8:00 PM,2021,81-124,229.0,-13.5
UTA @ DAL,Mar 7 8:30 PM,2021,103-111,216.0,1.0
LAL @ SAS,Mar 7 8:30 PM,2021,110-117,232.5,-6.5
GSW @ DEN,Mar 7 9:00 PM,2021,124-131,221.0,-8.0
NYK @ SAC,Mar 7 10:30 PM,2021,131-115,231.5,-4.0
BKN @ CHA,Mar 8 7:00 PM,2021,132-121,239.5,4.5
CLE @ IND,Mar 8 7:00 PM,2021,127-124,221.5,2.5
PHX @ ORL,Mar 8 7:00 PM,2021,102-99,221.5,6.0
NOP @ MEM,Mar 8 7:30 PM,2021,111-132,230.0,-8.0
MIL @ OKC,Mar 8 8:00 PM,2021,142-115,232.0,13.5
LAC @ GSW,Mar 8 10:00 PM,2021,97-112,225.0,-6.0
BOS @ CHA,Mar 9 7:00 PM,2021,115-101,224.5,7.0
CHI @ DET,Mar 9 7:00 PM,2021,114-108,229.5,6.5
PHX @ MIA,Mar 9 7:30 PM,2021,111-90,219.5,-4.0
LAL @ HOU,Mar 9 8:00 PM,2021,130-139,236.5,7.5
ATL @ MIL,Mar 9 8:00 PM,2021,115-124,241.0,-4.5
OKC @ MIN,Mar 9 8:00 PM,2021,102-132,236.0,-15.0
ORL @ NOP,Mar 9 8:00 PM,2021,108-102,221.5,-8.5
NYK @ DAL,Mar 9 8:30 PM,2021,107-77,217.0,-8.5
TOR @ SAS,Mar 9 8:30 PM,2021,119-104,228.5,1.0
DEN @ SAC,Mar 9 10:00 PM,2021,106-100,239.5,6.5
POR @ UTA,Mar 9 10:00 PM,2021,85-123,223.5,-19.5
WAS @ LAC,Mar 9 10:30 PM,2021,109-115,217.5,-3.5
BKN @ PHI,Mar 10 7:30 PM,2021,129-100,236.5,-3.5
GSW @ DEN,Mar 10 10:00 PM,2021,113-102,230.0,1.5
MIN @ ORL,Mar 11 7:00 PM,2021,110-118,232.5,8.5
LAC @ ATL,Mar 11 7:30 PM,2021,106-112,226.0,-7.5
DET @ BOS,Mar 11 7:30 PM,2021,103-114,215.5,-14.0
DAL @ HOU,Mar 11 8:00 PM,2021,113-100,227.0,11.0
NYK @ MEM,Mar 11 8:00 PM,2021,114-118,229.0,-9.0
CLE @ MIA,Mar 11 8:00 PM,2021,105-117,210.0,-8.0
CHA @ NOP,Mar 11 8:00 PM,2021,142-120,225.5,3.5
UTA @ SAS,Mar 11 8:30 PM,2021,102-104,228.5,5.5
TOR @ PHX,Mar 11 9:00 PM,2021,117-112,221.0,-5.0
WAS @ LAL,Mar 11 10:30 PM,2021,109-122,229.5,-4.5
CLE @ CHI,Mar 12 8:00 PM,2021,91-101,217.0,-5.0
MIN @ MIA,Mar 12 8:00 PM,2021,113-104,230.5,-3.5
IND @ SAS,Mar 12 8:00 PM,2021,119-108,239.0,-1.5
MIL @ GSW,Mar 12 8:30 PM,2021,109-122,238.5,2.0
TOR @ DEN,Mar 12 9:00 PM,2021,127-115,221.0,-7.0
SAC @ UTA,Mar 12 9:00 PM,2021,125-134,230.0,-8.5
WAS @ POR,Mar 12 10:00 PM,2021,118-127,220.5,7.0
NYK @ BKN,Mar 13 1:00 PM,2021,107-110,225.5,-5.5
LAC @ DET,Mar 13 3:00 PM,2021,106-102,217.5,4.0
DAL @ BOS,Mar 13 3:30 PM,2021,95-92,213.0,-7.0
PHI @ ORL,Mar 13 6:00 PM,2021,116-114,222.0,11.0
IND @ ATL,Mar 13 7:00 PM,2021,128-131,237.5,-12.5
HOU @ NOP,Mar 13 7:00 PM,2021,105-130,231.5,-6.5
MEM @ OKC,Mar 13 7:00 PM,2021,125-118,229.0,15.0
LAL @ PHX,Mar 13 9:00 PM,2021,111-140,232.5,-7.5
LAC @ CLE,Mar 14 7:00 PM,2021,111-120,214.0,-7.0
POR @ ATL,Mar 14 7:30 PM,2021,113-122,231.0,-14.0
DEN @ PHI,Mar 14 7:30 PM,2021,114-110,224.0,-3.5
CHA @ OKC,Mar 14 8:00 PM,2021,134-116,229.5,11.5
MIN @ SAS,Mar 14 8:30 PM,2021,149-139,241.5,3.5
WAS @ GSW,Mar 14 10:00 PM,2021,112-126,227.0,-11.5
CHI @ SAC,Mar 14 10:00 PM,2021,103-112,237.0,4.5
MIL @ UTA,Mar 14 10:00 PM,2021,117-111,232.0,1.0
TOR @ LAL,Mar 14 10:30 PM,2021,114-103,226.5,4.5
MEM @ IND,Mar 15 7:00 PM,2021,135-102,236.0,6.5
BKN @ ORL,Mar 15 7:00 PM,2021,150-108,232.0,10.0
DET @ MIA,Mar 15 7:30 PM,2021,98-105,213.5,-14.0
PHX @ NOP,Mar 15 8:00 PM,2021,131-115,231.5,4.5
ATL @ CHA,Mar 16 7:00 PM,2021,106-116,240.5,1.0
PHI @ CLE,Mar 16 7:00 PM,2021,118-114,220.0,4.0
DEN @ WAS,Mar 16 7:00 PM,2021,127-109,230.0,6.0
DAL @ BKN,Mar 16 7:30 PM,2021,113-111,222.5,3.0
POR @ NYK,Mar 16 7:30 PM,2021,98-128,222.0,-13.0
PHX @ HOU,Mar 16 8:00 PM,2021,129-112,236.5,10.0
LAL @ MIN,Mar 16 8:00 PM,2021,104-124,242.0,-8.5
OKC @ SAS,Mar 16 8:30 PM,2021,120-122,233.5,-11.5
CHI @ UTA,Mar 16 9:00 PM,2021,110-125,224.5,-7.0
BOS @ GSW,Mar 16 10:00 PM,2021,110-88,220.0,-1.5
MIL @ SAC,Mar 16 10:00 PM,2021,135-126,241.5,8.5
TOR @ LAC,Mar 16 10:30 PM,2021,103-100,214.5,2.0
DET @ ORL,Mar 17 7:00 PM,2021,134-120,219.5,-3.0
DAL @ PHI,Mar 18 7:00 PM,2021,101-111,216.5,-4.5
MEM @ ATL,Mar 18 7:30 PM,2021,105-120,232.5,6.0
POR @ BKN,Mar 18 7:30 PM,2021,123-128,228.0,-14.5
DEN @ CLE,Mar 18 7:30 PM,2021,116-119,226.0,2.5
WAS @ NYK,Mar 18 7:30 PM,2021,97-100,225.5,-6.0
LAL @ TOR,Mar 18 7:30 PM,2021,128-123,226.0,-8.0
IND @ HOU,Mar 18 8:00 PM,2021,121-118,243.5,4.0
OKC @ MIA,Mar 18 8:00 PM,2021,108-120,218.5,-14.5
NOP @ SAS,Mar 18 8:30 PM,2021,124-91,237.0,-2.0
LAC @ UTA,Mar 18 9:00 PM,2021,92-121,213.0,-5.5
CHI @ PHX,Mar 18 10:00 PM,2021,102-129,232.0,-5.0
BOS @ SAC,Mar 18 10:00 PM,2021,126-97,221.0,11.0
MIL @ MIN,Mar 19 5:00 PM,2021,119-138,242.5,4.0
DAL @ CHA,Mar 19 7:00 PM,2021,108-129,224.0,-2.5
DET @ CLE,Mar 19 8:00 PM,2021,109-113,218.0,-6.0
LAL @ WAS,Mar 19 8:00 PM,2021,119-127,229.5,1.0
MEM @ HOU,Mar 20 3:30 PM,2021,122-98,237.0,12.5
POR @ IND,Mar 20 3:30 PM,2021,98-129,236.5,-8.0
NOP @ ATL,Mar 20 6:00 PM,2021,117-112,234.5,-5.0
OKC @ ORL,Mar 20 6:00 PM,2021,85-90,221.0,-8.0
PHX @ SAC,Mar 20 6:00 PM,2021,127-124,230.5,8.0
UTA @ NYK,Mar 20 7:30 PM,2021,108-93,224.0,3.5
BOS @ DEN,Mar 20 8:00 PM,2021,124-104,221.5,3.0
SAS @ GSW,Mar 20 8:30 PM,2021,110-108,225.5,-6.5
TOR @ PHI,Mar 20 8:30 PM,2021,93-88,219.5,-8.0
NOP @ CHA,Mar 21 7:00 PM,2021,103-106,236.5,-5.5
LAL @ CLE,Mar 21 7:00 PM,2021,131-120,228.0,-5.0
POR @ DET,Mar 21 7:00 PM,2021,119-115,222.0,-9.5
UTA @ BKN,Mar 21 7:30 PM,2021,106-114,229.5,2.0
MIA @ PHI,Mar 21 7:30 PM,2021,106-113,210.0,8.0
TOR @ CHI,Mar 21 8:00 PM,2021,99-113,219.0,-3.5
WAS @ HOU,Mar 21 8:00 PM,2021,97-115,233.5,3.5
BOS @ OKC,Mar 21 8:00 PM,2021,132-123,216.5,13.0
MIN @ DAL,Mar 21 8:30 PM,2021,108-110,228.5,-1.5
GSW @ ORL,Mar 22 7:00 PM,2021,90-94,215.5,7.5
ATL @ NYK,Mar 22 7:30 PM,2021,117-111,226.5,3.5
CHI @ MIL,Mar 22 8:00 PM,2021,98-126,234.5,-6.5
LAC @ DEN,Mar 22 10:00 PM,2021,115-127,223.0,-6.5
NYK @ CHA,Mar 23 7:00 PM,2021,121-106,226.0,-8.5
ATL @ DET,Mar 23 7:00 PM,2021,101-122,227.5,5.0
SAC @ IND,Mar 23 7:00 PM,2021,110-109,233.0,-6.0
UTA @ BOS,Mar 23 7:30 PM,2021,97-125,215.5,-5.0
BKN @ MEM,Mar 23 7:30 PM,2021,120-132,237.5,1.0
GSW @ MIA,Mar 23 7:30 PM,2021,118-104,209.5,-10.0
PHX @ MIN,Mar 23 8:00 PM,2021,125-116,239.5,1.0
ORL @ OKC,Mar 23 8:00 PM,2021,102-118,219.0,2.0
HOU @ DAL,Mar 23 8:30 PM,2021,91-110,218.5,-10.0
PHI @ LAL,Mar 23 10:00 PM,2021,126-121,226.0,10.0
SAS @ POR,Mar 23 10:00 PM,2021,133-96,231.5,9.5
CLE @ TOR,Mar 24 7:30 PM,2021,104-117,214.0,-5.5
IND @ MEM,Mar 24 8:00 PM,2021,103-133,236.0,-11.5
WAS @ MIL,Mar 24 8:00 PM,2021,102-114,228.5,-8.5
CHI @ NOP,Mar 24 8:00 PM,2021,109-126,223.5,1.0
PHX @ DEN,Mar 24 9:00 PM,2021,140-130,232.0,-1.0
UTA @ CHA,Mar 25 7:00 PM,2021,101-107,228.0,4.0
WAS @ DET,Mar 25 7:00 PM,2021,100-97,223.0,-4.0
GSW @ ATL,Mar 25 7:30 PM,2021,110-121,223.0,-2.0
NYK @ MIA,Mar 25 8:00 PM,2021,111-103,214.0,-9.5
DAL @ MIN,Mar 25 8:00 PM,2021,95-116,228.0,-4.0
HOU @ POR,Mar 25 10:00 PM,2021,125-106,234.0,4.5
PHI @ LAC,Mar 25 10:30 PM,2021,122-97,218.0,5.0
SAS @ NOP,Mar 26 5:00 PM,2021,107-103,230.5,-6.0
SAC @ ORL,Mar 26 7:00 PM,2021,114-110,221.5,-2.5
IND @ TOR,Mar 26 7:30 PM,2021,91-131,223.0,-12.0
CHI @ CLE,Mar 26 8:00 PM,2021,98-94,223.0,-2.0
MIL @ MEM,Mar 26 8:00 PM,2021,102-127,233.5,1.0
BKN @ MIA,Mar 26 8:00 PM,2021,110-95,231.5,2.5
OKC @ DEN,Mar 26 9:00 PM,2021,107-113,228.5,-17.0
HOU @ POR,Mar 26 10:00 PM,2021,115-98,232.5,4.5
NYK @ DET,Mar 27 3:30 PM,2021,104-102,218.5,4.5
MIN @ BOS,Mar 27 6:00 PM,2021,112-134,230.5,-6.5
PHI @ PHX,Mar 27 6:00 PM,2021,104-114,226.5,-4.5
GSW @ WAS,Mar 27 6:00 PM,2021,115-123,217.0,7.0
LAL @ NOP,Mar 27 7:00 PM,2021,108-116,233.5,-4.0
CHA @ BKN,Mar 27 7:30 PM,2021,119-110,238.0,-7.0
UTA @ DAL,Mar 27 7:30 PM,2021,100-114,217.0,1.0
DEN @ CHA,Mar 28 7:00 PM,2021,113-109,231.5,3.5
ORL @ CLE,Mar 28 7:00 PM,2021,101-107,216.5,-8.5
ATL @ IND,Mar 28 7:00 PM,2021,132-123,236.5,7.5
SAC @ MIA,Mar 28 7:30 PM,2021,100-123,217.5,-14.0
CHI @ NYK,Mar 28 7:30 PM,2021,104-109,218.0,3.5
BOS @ TOR,Mar 28 7:30 PM,2021,112-115,212.0,1.5
SAS @ HOU,Mar 28 8:00 PM,2021,123-120,233.0,9.5
GSW @ MEM,Mar 28 8:00 PM,2021,95-123,221.0,-9.0
OKC @ POR,Mar 28 10:00 PM,2021,134-131,220.5,1.5
MIL @ PHI,Mar 29 7:00 PM,2021,118-116,232.0,0.0
CHI @ WAS,Mar 29 7:00 PM,2021,107-94,223.5,4.0
DET @ BKN,Mar 29 7:30 PM,2021,123-130,234.0,-13.5
LAL @ DAL,Mar 29 7:30 PM,2021,110-128,219.5,-12.0
UTA @ LAC,Mar 29 10:00 PM,2021,115-121,217.0,2.5
DAL @ CLE,Mar 30 7:00 PM,2021,120-112,215.0,2.0
DEN @ IND,Mar 30 7:00 PM,2021,125-118,237.5,10.0
