Game,Tipoff,Season,Score,Over_Under,Home_Line
BOS @ SAC,Dec 20 10:00 PM,2023,144-119,238.5,2.5
UTA @ DET,Dec 21 7:00 PM,2023,119-111,233.0,1.0
NOP @ CLE,Dec 21 7:30 PM,2023,123-104,224.5,3.5
SAS @ CHI,Dec 21 8:00 PM,2023,95-114,229.5,-6.5
IND @ MEM,Dec 21 8:00 PM,2023,103-116,247.0,-2.0
ORL @ MIL,Dec 21 8:00 PM,2023,114-118,238.0,-9.0
LAC @ OKC,Dec 21 8:00 PM,2023,115-134,237.5,-6.5
LAL @ MIN,Dec 21 9:00 PM,2023,111-118,222.0,-8.5
WAS @ POR,Dec 21 10:00 PM,2023,118-117,238.5,-4.0
TOR @ PHI,Dec 22 7:00 PM,2023,111-121,230.5,-7.5
DEN @ BKN,Dec 22 7:30 PM,2023,122-117,231.5,4.5
DAL @ HOU,Dec 22 8:00 PM,2023,96-122,222.5,-8.5
ATL @ MIA,Dec 22 8:00 PM,2023,113-122,238.5,-1.0
WAS @ GSW,Dec 22 10:00 PM,2023,118-129,250.0,-10.5
PHX @ SAC,Dec 22 10:00 PM,2023,105-120,244.5,-4.0
MIL @ NYK,Dec 23 12:30 PM,2023,130-111,244.5,2.0
BOS @ LAC,Dec 23 3:30 PM,2023,145-108,231.5,4.5
DEN @ CHA,Dec 23 7:00 PM,2023,102-95,224.5,11.0
ORL @ IND,Dec 23 7:00 PM,2023,117-110,245.5,-2.5
HOU @ NOP,Dec 23 7:00 PM,2023,106-104,226.5,-7.5
MEM @ ATL,Dec 23 7:30 PM,2023,125-119,237.5,1.0
DET @ BKN,Dec 23 7:30 PM,2023,115-126,231.0,-9.5
UTA @ TOR,Dec 23 7:30 PM,2023,126-119,233.0,-5.5
CLE @ CHI,Dec 23 8:00 PM,2023,109-95,214.0,-6.5
LAL @ OKC,Dec 23 8:00 PM,2023,129-120,239.0,-3.5
SAS @ DAL,Dec 23 8:30 PM,2023,119-144,243.0,-8.5
POR @ GSW,Dec 23 8:30 PM,2023,106-126,231.0,-8.0
MIN @ SAC,Dec 23 10:00 PM,2023,110-98,232.5,-2.5
MIL @ NYK,Dec 25 12:00 PM,2023,122-129,242.5,3.0
GSW @ DEN,Dec 25 2:30 PM,2023,114-120,235.5,-7.5
BOS @ LAL,Dec 25 5:00 PM,2023,126-115,234.5,4.5
PHI @ MIA,Dec 25 8:00 PM,2023,113-119,227.5,1.5
DAL @ PHX,Dec 25 10:30 PM,2023,128-114,243.0,-4.0
PHI @ ORL,Dec 27 7:00 PM,2023,112-92,228.5,-2.5
TOR @ WAS,Dec 27 7:00 PM,2023,132-102,242.0,6.5
MIL @ BKN,Dec 27 7:30 PM,2023,144-122,244.5,10.0
PHX @ HOU,Dec 27 8:00 PM,2023,129-113,225.0,3.0
NYK @ OKC,Dec 27 8:00 PM,2023,120-129,241.0,-3.5
CLE @ DAL,Dec 27 8:30 PM,2023,113-110,232.0,-6.5
DET @ BOS,Dec 28 7:30 PM,2023,122-128,234.0,-17.0
IND @ CHI,Dec 28 8:00 PM,2023,120-104,239.0,1.0
DAL @ MIN,Dec 28 8:00 PM,2023,110-118,228.0,-12.0
UTA @ NOP,Dec 28 8:00 PM,2023,105-112,239.5,-9.0
MEM @ DEN,Dec 28 9:00 PM,2023,105-142,222.5,-9.0
MIA @ GSW,Dec 28 10:00 PM,2023,114-102,231.5,-6.5
SAS @ POR,Dec 28 10:00 PM,2023,118-105,232.5,-3.0
CHA @ LAL,Dec 28 10:30 PM,2023,112-133,227.0,-13.0
MIA @ UTA,Dec 30 5:00 PM,2023,109-117,231.0,3.0
TOR @ DET,Dec 30 6:00 PM,2023,127-129,233.0,4.0
NYK @ IND,Dec 30 7:00 PM,2023,126-140,249.0,-4.0
PHI @ CHI,Dec 30 8:00 PM,2023,92-105,225.0,-1.0
LAL @ MIN,Dec 30 8:00 PM,2023,106-108,226.5,-4.0
DAL @ GSW,Dec 30 8:30 PM,2023,132-122,243.0,-4.0
ATL @ WAS,Dec 31 3:00 PM,2023,130-126,252.0,6.5
LAL @ NOP,Dec 31 7:00 PM,2023,109-129,233.5,-5.5
BKN @ OKC,Dec 31 7:00 PM,2023,108-124,234.5,-7.5
BOS @ SAS,Dec 31 7:00 PM,2023,134-101,240.5,14.5
SAC @ MEM,Dec 31 8:00 PM,2023,123-92,237.0,-1.0
ORL @ PHX,Dec 31 8:00 PM,2023,107-112,232.0,-5.5
MIN @ NYK,Jan 1 3:00 PM,2023,106-112,222.0,1.0
CLE @ TOR,Jan 1 7:30 PM,2023,121-124,227.5,-2.5
DET @ HOU,Jan 1 8:00 PM,2023,113-136,227.5,-9.5
IND @ MIL,Jan 1 8:00 PM,2023,122-113,262.0,-8.0
CHA @ DEN,Jan 1 9:00 PM,2023,93-111,224.5,-16.5
POR @ PHX,Jan 1 9:00 PM,2023,88-109,229.5,-9.5
DAL @ UTA,Jan 1 9:00 PM,2023,90-127,247.5,4.5
MIA @ LAC,Jan 1 10:30 PM,2023,104-121,228.5,-8.0
CHI @ PHI,Jan 2 7:00 PM,2023,97-110,223.0,-10.0
SAS @ MEM,Jan 2 8:00 PM,2023,98-106,237.0,-11.0
BKN @ NOP,Jan 2 8:00 PM,2023,85-112,227.5,-5.5
BOS @ OKC,Jan 2 8:00 PM,2023,123-127,240.0,4.0
ORL @ GSW,Jan 2 10:00 PM,2023,115-121,229.5,-3.5
CHA @ SAC,Jan 2 10:00 PM,2023,111-104,233.5,-15.5
WAS @ CLE,Jan 3 7:00 PM,2023,101-140,240.0,-9.0
MIL @ IND,Jan 3 7:00 PM,2023,130-142,257.5,3.5
OKC @ ATL,Jan 3 7:30 PM,2023,138-141,248.5,1.0
BKN @ HOU,Jan 3 8:00 PM,2023,101-112,222.0,-4.0
TOR @ MEM,Jan 3 8:00 PM,2023,116-111,227.5,-1.0
NOP @ MIN,Jan 3 8:00 PM,2023,117-106,220.5,-6.0
POR @ DAL,Jan 3 8:30 PM,2023,97-126,239.0,-11.0
CHI @ NYK,Jan 3 8:30 PM,2023,100-116,220.5,-8.5
LAC @ PHX,Jan 3 9:00 PM,2023,131-122,231.0,4.0
DET @ UTA,Jan 3 9:00 PM,2023,148-154,240.5,-8.5
MIA @ LAL,Jan 3 10:00 PM,2023,110-96,229.0,-5.0
ORL @ SAC,Jan 3 10:00 PM,2023,135-138,231.5,-5.5
MIL @ SAS,Jan 4 7:30 PM,2023,125-121,248.0,11.0
DEN @ GSW,Jan 4 10:00 PM,2023,130-127,234.5,4.0
UTA @ BOS,Jan 5 7:00 PM,2023,97-126,240.5,-14.0
ATL @ IND,Jan 5 7:00 PM,2023,116-150,262.0,-3.0
OKC @ BKN,Jan 5 7:30 PM,2023,115-124,234.0,5.0
WAS @ CLE,Jan 5 7:30 PM,2023,90-114,237.5,-10.0
NYK @ PHI,Jan 5 7:30 PM,2023,128-92,233.5,-5.5
CHA @ CHI,Jan 5 8:00 PM,2023,91-104,218.0,-8.5
MIN @ HOU,Jan 5 8:00 PM,2023,122-95,216.0,4.0
LAC @ NOP,Jan 5 8:00 PM,2023,111-95,230.5,0.0
POR @ DAL,Jan 5 8:30 PM,2023,103-139,234.0,-7.0
ORL @ DEN,Jan 5 9:00 PM,2023,122-120,224.0,-10.0
MIA @ PHX,Jan 5 9:00 PM,2023,97-113,227.5,-2.5
DET @ GSW,Jan 5 10:00 PM,2023,109-113,240.5,-10.5
MEM @ LAL,Jan 5 10:00 PM,2023,127-113,225.0,-4.5
TOR @ SAC,Jan 5 10:00 PM,2023,130-135,237.5,-4.5
BOS @ IND,Jan 6 7:00 PM,2023,118-101,249.5,7.0
NYK @ WAS,Jan 6 7:00 PM,2023,121-105,240.0,9.5
UTA @ PHI,Jan 6 7:30 PM,2023,120-109,236.5,-6.0
MIL @ HOU,Jan 6 8:00 PM,2023,108-112,237.5,7.0
SAS @ CLE,Jan 7 1:00 PM,2023,115-117,232.0,-10.5
POR @ BKN,Jan 7 3:00 PM,2023,134-127,226.0,-9.5
ATL @ ORL,Jan 7 6:00 PM,2023,110-117,240.5,2.5
NOP @ SAC,Jan 7 6:00 PM,2023,133-100,233.5,-4.5
MIN @ DAL,Jan 7 7:30 PM,2023,108-115,234.5,2.0
DET @ DEN,Jan 7 8:00 PM,2023,114-131,236.0,-15.5
MEM @ PHX,Jan 7 8:00 PM,2023,121-115,229.5,-8.5
TOR @ GSW,Jan 7 8:30 PM,2023,133-118,236.5,-2.0
LAC @ LAL,Jan 7 9:30 PM,2023,103-106,232.0,5.0
CHI @ CHA,Jan 8 7:00 PM,2023,119-112,216.0,6.5
BOS @ IND,Jan 8 7:00 PM,2023,131-133,246.0,3.0
OKC @ WAS,Jan 8 7:00 PM,2023,136-128,245.0,11.0
HOU @ MIA,Jan 8 7:30 PM,2023,113-120,218.5,-4.0
UTA @ MIL,Jan 8 8:00 PM,2023,132-116,242.0,-8.0
PHX @ LAC,Jan 8 10:30 PM,2023,111-138,234.5,-5.5
SAC @ DET,Jan 9 7:00 PM,2023,131-110,241.0,11.0
MIN @ ORL,Jan 9 7:00 PM,2023,113-92,217.5,5.5
POR @ NYK,Jan 9 7:30 PM,2023,84-112,229.5,-13.0
MEM @ DAL,Jan 9 8:30 PM,2023,120-103,236.0,-9.5
TOR @ LAL,Jan 9 10:30 PM,2023,131-132,237.5,-5.0
MIN @ BOS,Jan 10 7:00 PM,2023,120-127,228.0,-10.5
SAC @ CHA,Jan 10 7:00 PM,2023,123-98,229.5,9.0
SAS @ DET,Jan 10 7:00 PM,2023,130-108,238.5,3.0
WAS @ IND,Jan 10 7:00 PM,2023,104-112,252.0,-8.0
PHI @ ATL,Jan 10 7:30 PM,2023,132-139,246.5,1.0
OKC @ MIA,Jan 10 7:30 PM,2023,128-120,232.5,4.5
HOU @ CHI,Jan 10 8:00 PM,2023,119-124,216.5,-4.0
NOP @ GSW,Jan 10 8:30 PM,2023,141-105,235.0,2.5
DEN @ UTA,Jan 10 10:00 PM,2023,111-124,238.5,6.5
TOR @ LAC,Jan 10 10:30 PM,2023,120-126,233.5,-11.5
BKN @ CLE,Jan 11 2:00 PM,2023,102-111,221.5,-3.5
BOS @ MIL,Jan 11 7:30 PM,2023,102-135,247.5,-2.0
POR @ OKC,Jan 11 8:00 PM,2023,77-139,236.5,-13.5
NYK @ DAL,Jan 11 8:30 PM,2023,124-128,234.5,5.0
PHX @ LAL,Jan 11 10:00 PM,2023,127-109,238.5,1.5
IND @ ATL,Jan 12 7:30 PM,2023,126-108,249.5,-6.0
HOU @ DET,Jan 12 7:30 PM,2023,112-110,224.5,8.5
SAC @ PHI,Jan 12 7:30 PM,2023,93-112,242.5,-1.0
GSW @ CHI,Jan 12 8:00 PM,2023,140-131,228.5,-3.0
LAC @ MEM,Jan 12 8:00 PM,2023,128-119,223.5,8.5
ORL @ MIA,Jan 12 8:00 PM,2023,96-99,219.5,-1.5
POR @ MIN,Jan 12 8:00 PM,2023,93-116,220.0,-16.0
CHA @ SAS,Jan 12 8:00 PM,2023,99-135,237.0,-2.5
TOR @ UTA,Jan 12 9:30 PM,2023,113-145,242.5,-1.5
NOP @ DEN,Jan 12 10:00 PM,2023,113-125,230.5,-5.5
HOU @ BOS,Jan 13 7:00 PM,2023,113-145,226.5,-14.5
WAS @ ATL,Jan 13 7:30 PM,2023,127-99,248.0,-8.0
NYK @ MEM,Jan 13 8:00 PM,2023,106-94,219.5,11.0
GSW @ MIL,Jan 13 8:00 PM,2023,118-129,241.0,-13.5
ORL @ OKC,Jan 13 8:00 PM,2023,100-112,232.0,-11.5
NOP @ DAL,Jan 13 8:30 PM,2023,118-108,228.0,-5.5
CHI @ SAS,Jan 13 8:30 PM,2023,122-116,229.0,6.5
LAL @ UTA,Jan 13 9:30 PM,2023,125-132,237.5,1.0
IND @ DEN,Jan 14 3:30 PM,2023,109-117,240.0,-10.5
CHA @ MIA,Jan 14 6:00 PM,2023,87-104,226.0,-8.5
SAC @ MIL,Jan 14 7:00 PM,2023,142-143,246.0,-4.0
LAC @ MIN,Jan 14 7:00 PM,2023,105-109,224.0,0.0
PHX @ POR,Jan 14 9:00 PM,2023,127-116,234.0,14.0
HOU @ PHI,Jan 15 1:00 PM,2023,115-124,228.5,-8.5
NOP @ DAL,Jan 15 2:30 PM,2023,120-125,236.5,4.5
ORL @ NYK,Jan 15 3:00 PM,2023,98-94,217.5,-5.5
DET @ WAS,Jan 15 3:00 PM,2023,129-117,239.0,-6.0
SAS @ ATL,Jan 15 3:30 PM,2023,99-109,246.0,-8.5
GSW @ MEM,Jan 15 6:00 PM,2023,107-116,226.0,7.5
CHI @ CLE,Jan 15 7:00 PM,2023,91-109,222.5,-4.0
MIA @ BKN,Jan 15 7:30 PM,2023,96-95,221.0,1.0
BOS @ TOR,Jan 15 7:30 PM,2023,105-96,238.5,6.5
IND @ UTA,Jan 15 9:00 PM,2023,105-132,247.5,-7.0
OKC @ LAL,Jan 15 10:30 PM,2023,105-112,242.5,2.5
DEN @ PHI,Jan 16 7:30 PM,2023,121-126,232.5,-2.0
SAC @ PHX,Jan 16 9:00 PM,2023,117-119,244.5,-4.5
OKC @ LAC,Jan 16 10:00 PM,2023,117-128,240.0,-6.0
MIN @ DET,Jan 17 7:00 PM,2023,124-117,223.0,12.5
ORL @ ATL,Jan 17 7:30 PM,2023,104-106,228.0,-4.5
SAS @ BOS,Jan 17 7:30 PM,2023,98-117,236.5,-14.5
MIL @ CLE,Jan 17 7:30 PM,2023,95-135,236.5,1.0
HOU @ NYK,Jan 17 7:30 PM,2023,94-109,223.5,-7.5
MIA @ TOR,Jan 17 7:30 PM,2023,97-121,225.5,3.0
CHA @ NOP,Jan 17 8:00 PM,2023,112-132,229.5,-12.0
DAL @ LAL,Jan 17 8:30 PM,2023,110-127,244.5,-3.0
BKN @ POR,Jan 17 10:00 PM,2023,103-105,221.5,5.5
WAS @ NYK,Jan 18 7:30 PM,2023,109-113,233.5,-12.0
CHI @ TOR,Jan 18 7:30 PM,2023,116-110,228.0,2.0
OKC @ UTA,Jan 18 9:00 PM,2023,134-129,245.5,3.0
MEM @ MIN,Jan 18 10:00 PM,2023,103-118,214.0,-12.5
IND @ SAC,Jan 18 10:00 PM,2023,126-121,244.0,-8.0
SAS @ CHA,Jan 19 7:00 PM,2023,120-124,236.0,-4.5
PHI @ ORL,Jan 19 7:00 PM,2023,124-109,222.5,5.0
DEN @ BOS,Jan 19 7:30 PM,2023,102-100,234.0,-7.0
ATL @ MIA,Jan 19 8:00 PM,2023,109-108,221.5,-7.0
PHX @ NOP,Jan 19 8:00 PM,2023,123-109,237.0,-2.5
IND @ POR,Jan 19 10:00 PM,2023,115-118,237.0,8.0
BKN @ LAL,Jan 19 10:30 PM,2023,130-112,226.5,-7.0
MIL @ DET,Jan 20 3:00 PM,2023,141-135,245.5,13.5
PHI @ CHA,Jan 20 7:00 PM,2023,97-89,227.0,12.0
SAS @ WAS,Jan 20 7:00 PM,2023,131-127,242.5,-2.0
CLE @ ATL,Jan 20 7:30 PM,2023,116-95,232.0,2.0
TOR @ NYK,Jan 20 7:30 PM,2023,100-126,229.5,-7.5
MEM @ CHI,Jan 20 8:00 PM,2023,96-125,215.5,-7.5
UTA @ HOU,Jan 20 8:00 PM,2023,126-127,235.0,-2.0
OKC @ MIN,Jan 20 8:00 PM,2023,102-97,229.0,-3.0
BKN @ LAC,Jan 21 3:30 PM,2023,114-125,227.5,-10.0
MIA @ ORL,Jan 21 6:00 PM,2023,87-105,213.5,1.0
DEN @ WAS,Jan 21 6:00 PM,2023,113-104,237.0,12.5
BOS @ HOU,Jan 21 7:00 PM,2023,116-107,226.0,11.5
IND @ PHX,Jan 21 8:00 PM,2023,110-117,245.0,-7.0
POR @ LAL,Jan 21 10:00 PM,2023,110-134,229.0,-11.5
MIL @ DET,Jan 22 7:00 PM,2023,122-113,248.0,12.5
CLE @ ORL,Jan 22 7:00 PM,2023,126-99,215.0,2.5
SAS @ PHI,Jan 22 7:00 PM,2023,123-133,237.5,-13.5
MEM @ TOR,Jan 22 7:30 PM,2023,108-100,225.5,-7.0
CHA @ MIN,Jan 22 8:00 PM,2023,128-125,221.0,-14.0
BOS @ DAL,Jan 22 8:30 PM,2023,119-110,240.5,2.5
CHI @ PHX,Jan 22 9:00 PM,2023,113-115,228.0,-5.0
ATL @ SAC,Jan 22 10:00 PM,2023,107-122,237.5,-8.5
DEN @ IND,Jan 23 7:00 PM,2023,114-109,237.5,5.0
NYK @ BKN,Jan 23 7:30 PM,2023,108-103,223.5,3.5
UTA @ NOP,Jan 23 8:00 PM,2023,124-153,239.5,-6.5
POR @ OKC,Jan 23 8:00 PM,2023,109-111,232.0,-14.0
LAL @ LAC,Jan 23 10:00 PM,2023,116-127,235.0,-9.5
CHA @ DET,Jan 24 7:00 PM,2023,106-113,230.0,-2.5
MIN @ WAS,Jan 24 7:00 PM,2023,118-107,229.5,10.5
MEM @ MIA,Jan 24 7:30 PM,2023,105-96,215.0,-11.5
POR @ HOU,Jan 24 8:00 PM,2023,137-131,220.0,-9.5
CLE @ MIL,Jan 24 8:00 PM,2023,116-126,237.5,-6.5
PHX @ DAL,Jan 24 8:30 PM,2023,132-109,241.5,2.5
OKC @ SAS,Jan 24 9:30 PM,2023,140-114,241.0,9.0
ATL @ GSW,Jan 24 10:00 PM,2023,112-134,235.5,-6.0
PHI @ IND,Jan 25 7:00 PM,2023,122-134,240.0,4.5
UTA @ WAS,Jan 25 7:00 PM,2023,123-108,247.0,7.0
MIN @ BKN,Jan 25 7:30 PM,2023,96-94,218.0,4.0
BOS @ MIA,Jan 25 7:30 PM,2023,143-110,225.0,8.5
DEN @ NYK,Jan 25 7:30 PM,2023,84-122,222.5,2.5
SAC @ GSW,Jan 25 10:00 PM,2023,134-133,244.0,1.5
CHI @ LAL,Jan 25 10:30 PM,2023,132-141,230.0,-6.0
DAL @ ATL,Jan 26 7:00 PM,2023,148-143,246.5,1.5
HOU @ CHA,Jan 26 7:00 PM,2023,138-104,222.5,5.0
PHX @ IND,Jan 26 7:00 PM,2023,131-133,244.5,5.0
LAC @ TOR,Jan 26 7:30 PM,2023,127-107,236.5,8.0
ORL @ MEM,Jan 26 8:00 PM,2023,106-107,211.5,6.0
CLE @ MIL,Jan 26 8:00 PM,2023,112-100,238.0,-5.5
OKC @ NOP,Jan 26 8:00 PM,2023,107-83,238.0,1.5
POR @ SAS,Jan 26 9:30 PM,2023,100-116,231.5,-5.0
WAS @ DET,Jan 27 12:00 PM,2023,118-104,241.0,-3.5
MIA @ NYK,Jan 27 3:00 PM,2023,109-125,220.5,-4.5
PHI @ DEN,Jan 27 5:30 PM,2023,105-111,223.5,-13.0
HOU @ BKN,Jan 27 6:00 PM,2023,104-106,222.0,-4.0
LAC @ BOS,Jan 27 7:00 PM,2023,115-96,232.0,-7.0
UTA @ CHA,Jan 27 7:00 PM,2023,134-122,231.0,10.0
NOP @ MIL,Jan 27 8:00 PM,2023,117-141,243.0,-3.5
LAL @ GSW,Jan 27 8:30 PM,2023,145-144,245.5,-1.5
MIN @ SAS,Jan 27 8:30 PM,2023,112-113,228.0,10.5
SAC @ DAL,Jan 27 9:00 PM,2023,120-115,246.5,4.0
OKC @ DET,Jan 28 2:00 PM,2023,104-120,237.0,12.5
MEM @ IND,Jan 28 3:30 PM,2023,110-116,229.0,-7.5
TOR @ ATL,Jan 28 6:00 PM,2023,125-126,239.5,-7.0
PHX @ ORL,Jan 28 6:00 PM,2023,98-113,227.0,1.5
CHI @ POR,Jan 28 9:00 PM,2023,104-96,222.5,5.5
NYK @ CHA,Jan 29 7:00 PM,2023,113-92,218.5,9.0
LAC @ CLE,Jan 29 7:00 PM,2023,108-118,226.5,1.5
UTA @ BKN,Jan 29 7:30 PM,2023,114-147,236.5,1.0
NOP @ BOS,Jan 29 7:30 PM,2023,112-118,233.0,-8.0
PHX @ MIA,Jan 29 7:30 PM,2023,118-105,230.0,-2.5
LAL @ HOU,Jan 29 8:00 PM,2023,119-135,235.5,1.0
SAC @ MEM,Jan 29 8:00 PM,2023,103-94,223.5,11.0
MIN @ OKC,Jan 29 8:00 PM,2023,107-101,224.5,-2.5
WAS @ SAS,Jan 29 8:00 PM,2023,118-113,241.5,-3.5
ORL @ DAL,Jan 29 8:30 PM,2023,129-131,227.0,-4.0
MIL @ DEN,Jan 29 9:00 PM,2023,107-113,237.5,-4.0
PHI @ POR,Jan 29 10:00 PM,2023,104-130,221.5,5.5
LAL @ ATL,Jan 30 7:30 PM,2023,122-138,248.0,-5.5
IND @ BOS,Jan 30 7:30 PM,2023,124-129,249.0,-8.0
UTA @ NYK,Jan 30 7:30 PM,2023,103-118,229.0,-3.0
TOR @ CHI,Jan 30 8:00 PM,2023,118-107,226.0,-7.0
PHI @ GSW,Jan 30 10:00 PM,2023,107-119,232.0,-2.0
CHI @ CHA,Jan 31 7:00 PM,2023,117-110,214.5,6.0
DET @ CLE,Jan 31 7:00 PM,2023,121-128,231.0,-13.5
LAC @ WAS,Jan 31 7:00 PM,2023,125-109,236.0,10.5
SAC @ MIA,Jan 31 7:30 PM,2023,106-115,228.5,-2.0
NOP @ HOU,Jan 31 8:00 PM,2023,110-99,230.5,1.0
DAL @ MIN,Jan 31 8:00 PM,2023,87-121,221.0,-13.0
DEN @ OKC,Jan 31 8:00 PM,2023,100-105,222.5,-5.5
ORL @ SAS,Jan 31 8:00 PM,2023,108-98,226.0,6.0
PHX @ BKN,Jan 31 8:30 PM,2023,136-120,234.0,3.5
MIL @ POR,Jan 31 10:00 PM,2023,116-119,238.0,10.5
LAL @ BOS,Feb 1 7:30 PM,2023,114-105,238.0,-15.0
IND @ NYK,Feb 1 7:30 PM,2023,105-109,235.0,-2.0
CLE @ MEM,Feb 1 8:00 PM,2023,108-101,215.0,8.5
PHI @ UTA,Feb 1 10:00 PM,2023,127-124,242.0,-5.0
LAC @ DET,Feb 2 7:00 PM,2023,136-125,239.5,12.0
MIA @ WAS,Feb 2 7:00 PM,2023,110-102,228.0,7.5
PHX @ ATL,Feb 2 7:30 PM,2023,120-129,251.0,3.0
SAC @ IND,Feb 2 7:30 PM,2023,133-122,248.5,4.0
TOR @ HOU,Feb 2 8:00 PM,2023,106-135,233.0,-4.5
GSW @ MEM,Feb 2 8:00 PM,2023,121-101,225.5,7.5
ORL @ MIN,Feb 2 8:00 PM,2023,108-106,212.5,-7.0
CHA @ OKC,Feb 2 8:00 PM,2023,106-126,225.0,-15.5
NOP @ SAS,Feb 2 8:00 PM,2023,114-113,234.5,8.5
POR @ DEN,Feb 2 9:00 PM,2023,108-120,219.5,-14.5
BKN @ PHI,Feb 3 6:00 PM,2023,136-121,231.5,-1.0
GSW @ ATL,Feb 3 7:30 PM,2023,134-141,246.0,-2.0
SAC @ CHI,Feb 3 8:00 PM,2023,123-115,229.0,-1.0
MIL @ DAL,Feb 3 8:30 PM,2023,129-117,248.0,4.0
LAL @ NYK,Feb 3 8:30 PM,2023,113-105,227.0,-2.5
CLE @ SAS,Feb 3 8:30 PM,2023,117-101,232.0,10.0
ORL @ DET,Feb 4 3:00 PM,2023,111-99,230.5,6.5
PHX @ WAS,Feb 4 3:30 PM,2023,140-112,240.0,11.0
MEM @ BOS,Feb 4 6:00 PM,2023,91-131,220.0,-19.5
IND @ CHA,Feb 4 6:00 PM,2023,115-99,237.0,11.5
LAC @ MIA,Feb 4 6:00 PM,2023,103-95,223.5,5.0
HOU @ MIN,Feb 4 7:00 PM,2023,90-111,222.0,-8.0
TOR @ OKC,Feb 4 7:00 PM,2023,127-135,237.5,-8.5
MIL @ UTA,Feb 4 8:00 PM,2023,108-123,249.5,-2.5
POR @ DEN,Feb 4 8:30 PM,2023,103-112,221.0,-15.0
LAL @ CHA,Feb 5 7:00 PM,2023,124-118,227.5,13.0
SAC @ CLE,Feb 5 7:00 PM,2023,110-136,235.0,-5.0
DAL @ PHI,Feb 5 7:00 PM,2023,118-102,242.5,2.5
LAC @ ATL,Feb 5 7:30 PM,2023,149-144,245.5,4.0
GSW @ BKN,Feb 5 7:30 PM,2023,109-98,238.0,1.0
TOR @ NOP,Feb 5 8:00 PM,2023,100-138,231.5,-10.5
HOU @ IND,Feb 6 7:00 PM,2023,129-132,244.5,-8.0
DAL @ BKN,Feb 6 7:30 PM,2023,119-107,237.0,3.0
ORL @ MIA,Feb 6 7:30 PM,2023,95-121,213.5,-3.5
MEM @ NYK,Feb 6 7:30 PM,2023,113-123,212.5,-13.5
MIN @ CHI,Feb 6 8:00 PM,2023,123-129,216.0,4.5
OKC @ UTA,Feb 6 9:00 PM,2023,117-124,237.0,3.0
MIL @ PHX,Feb 6 10:00 PM,2023,106-114,242.0,-5.5
TOR @ CHA,Feb 7 7:00 PM,2023,123-117,227.0,7.0
CLE @ WAS,Feb 7 7:00 PM,2023,114-106,234.5,11.5
ATL @ BOS,Feb 7 7:30 PM,2023,117-125,244.5,-12.0
SAS @ MIA,Feb 7 7:30 PM,2023,104-116,228.0,-8.0
GSW @ PHI,Feb 7 7:30 PM,2023,127-104,236.0,3.0
NOP @ LAC,Feb 7 10:00 PM,2023,117-106,234.0,-5.5
DET @ SAC,Feb 7 10:00 PM,2023,133-120,239.0,-13.5
GSW @ IND,Feb 8 7:00 PM,2023,131-109,248.5,-6.0
SAS @ ORL,Feb 8 7:00 PM,2023,111-127,224.5,-10.5
CLE @ BKN,Feb 8 7:30 PM,2023,118-95,224.0,8.0
DAL @ NYK,Feb 8 7:30 PM,2023,122-108,223.5,6.0
CHI @ MEM,Feb 8 8:00 PM,2023,118-110,216.5,5.5
MIN @ MIL,Feb 8 8:00 PM,2023,129-105,222.5,2.0
UTA @ PHX,Feb 8 9:00 PM,2023,115-129,238.0,-5.0
DEN @ LAL,Feb 8 10:00 PM,2023,114-106,232.5,3.0
DET @ POR,Feb 8 10:00 PM,2023,128-122,225.5,-4.5
ATL @ PHI,Feb 9 7:00 PM,2023,127-121,244.5,3.5
WAS @ BOS,Feb 9 7:30 PM,2023,129-133,236.5,-18.0
HOU @ TOR,Feb 9 7:30 PM,2023,104-107,235.5,-2.5
CHA @ MIL,Feb 9 8:00 PM,2023,84-120,229.5,-16.0
DEN @ SAC,Feb 9 10:00 PM,2023,106-135,230.0,-3.0
NOP @ LAL,Feb 9 10:30 PM,2023,122-139,237.0,2.5
OKC @ DAL,Feb 10 3:00 PM,2023,111-146,239.0,1.0
DET @ LAC,Feb 10 3:30 PM,2023,106-112,236.0,-17.0
SAS @ BKN,Feb 10 6:00 PM,2023,103-123,232.0,-6.0
MEM @ CHA,Feb 10 7:00 PM,2023,106-115,216.0,5.5
CHI @ ORL,Feb 10 7:00 PM,2023,108-114,218.0,-5.0
PHI @ WAS,Feb 10 7:00 PM,2023,119-113,243.5,5.5
HOU @ ATL,Feb 10 7:30 PM,2023,113-122,241.5,-7.0
IND @ NYK,Feb 10 7:30 PM,2023,125-111,237.5,3.0
CLE @ TOR,Feb 10 7:30 PM,2023,119-95,230.0,8.5
PHX @ GSW,Feb 10 8:30 PM,2023,112-113,242.5,1.5
NOP @ POR,Feb 10 10:00 PM,2023,93-84,219.0,8.5
BOS @ MIA,Feb 11 2:00 PM,2023,110-106,225.0,8.0
SAC @ OKC,Feb 11 3:00 PM,2023,113-127,240.0,-3.5
IND @ CHA,Feb 12 7:00 PM,2023,102-111,238.5,10.0
PHI @ CLE,Feb 12 7:00 PM,2023,123-121,231.0,-11.0
CHI @ ATL,Feb 12 7:30 PM,2023,136-126,240.0,-5.0
SAS @ TOR,Feb 12 7:30 PM,2023,122-99,236.0,-6.0
NYK @ HOU,Feb 12 8:00 PM,2023,103-105,224.5,-1.0
NOP @ MEM,Feb 12 8:00 PM,2023,96-87,221.0,9.5
