player1,player2,line1,line2,pred1,pred2,model_side1,model_side2,prob1,prob2,prob_both,edge1,edge2,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,interval_width1,interval_width2,sigma1,sigma2,sigma_flag1,sigma_flag2,simulation_method
Tristan da Silva,Kevin Durant,8.5,25.5,11.65,29.96,over,over,0.704,0.713,0.4518,0.126,0.135,0.13,0.36,0.178,0,"(0.0, 25.1)","(11.7, 48.2)",25.1,36.52,6.86,9.32,High,High,Monte Carlo
Tristan da Silva,Jaylen Brown,8.5,23.5,11.65,26.23,over,over,0.704,0.653,0.4136,0.126,0.075,0.1,0.24,0.12,0,"(0.0, 25.1)","(10.2, 42.2)",25.1,31.98,6.86,8.16,High,High,Monte Carlo
Tristan da Silva,Alperen Sengun,8.5,20.5,11.65,18.34,over,under,0.704,0.638,0.4041,0.126,0.06,0.093,0.21,0.106,0,"(0.0, 25.1)","(3.3, 33.4)",25.1,30.06,6.86,7.67,High,High,Monte Carlo
Tristan da Silva,Derrick White,8.5,19.5,11.65,18.41,over,under,0.704,0.58,0.3672,0.126,0.002,0.064,0.1,0.051,0,"(0.0, 25.1)","(4.2, 32.6)",25.1,28.48,6.86,7.26,High,High,Monte Carlo
Tristan da Silva,Amen Thompson,8.5,15.5,11.65,17.01,over,over,0.704,0.586,0.3711,0.126,0.008,0.067,0.11,0.057,0,"(0.0, 25.1)","(1.9, 32.1)",25.1,30.27,6.86,7.72,High,High,Monte Carlo
Tristan da Silva,Payton Pritchard,8.5,15.5,11.65,16.22,over,over,0.704,0.534,0.3385,0.126,-0.044,0.041,0.02,0.008,0,"(0.0, 25.1)","(0.0, 32.9)",25.1,32.85,6.86,8.48,High,High,Monte Carlo
Tristan da Silva,Anfernee Simons,8.5,14.5,11.65,20.48,over,over,0.704,0.812,0.5146,0.126,0.234,0.18,0.54,0.272,0,"(0.0, 25.1)","(4.9, 36.0)",25.1,31.1,6.86,7.93,High,High,Monte Carlo
Tristan da Silva,Tari Eason,8.5,10.5,11.65,12.74,over,over,0.704,0.673,0.4265,0.126,0.095,0.11,0.28,0.14,0,"(0.0, 25.1)","(1.2, 24.2)",25.1,23.0,6.86,5.87,High,Med,Monte Carlo
Tristan da Silva,Josh Okogie,8.5,8.5,11.65,11.0,over,over,0.704,0.663,0.4199,0.126,0.085,0.105,0.26,0.13,0,"(0.0, 25.1)","(0.0, 24.7)",25.1,24.72,6.86,7.0,High,High,Monte Carlo
Tristan da Silva,Sam Hauser,8.5,8.5,11.65,10.59,over,over,0.704,0.641,0.4063,0.126,0.063,0.095,0.22,0.109,0,"(0.0, 25.1)","(0.0, 23.9)",25.1,23.86,6.86,6.77,High,High,Monte Carlo
Tristan da Silva,Reed Sheppard,8.5,8.5,11.65,10.99,over,over,0.704,0.68,0.4308,0.126,0.102,0.114,0.29,0.146,0,"(0.0, 25.1)","(0.0, 23.2)",25.1,23.19,6.86,6.22,High,High,Monte Carlo
Tristan da Silva,Neemias Queta,8.5,7.5,11.65,11.06,over,over,0.704,0.684,0.4335,0.126,0.106,0.116,0.3,0.15,0,"(0.0, 25.1)","(0.0, 28.1)",25.1,28.06,6.86,8.68,High,High,Monte Carlo
Tristan da Silva,Steven Adams,8.5,4.5,11.65,9.32,over,over,0.704,0.756,0.4791,0.126,0.178,0.152,0.44,0.219,0,"(0.0, 25.1)","(0.0, 25.3)",25.1,25.34,6.86,8.17,High,High,Monte Carlo
Tristan da Silva,Cade Cunningham,8.5,25.5,11.65,26.89,over,over,0.704,0.563,0.3567,0.126,-0.015,0.055,0.07,0.035,0,"(0.0, 25.1)","(8.2, 45.6)",25.1,37.39,6.86,9.54,High,High,Monte Carlo
Tristan da Silva,Cooper Flagg,8.5,16.5,11.65,16.66,over,over,0.704,0.503,0.3186,0.126,-0.075,0.025,-0.04,0.0,0,"(0.0, 25.1)","(0.0, 33.6)",25.1,33.55,6.86,8.62,High,High,Monte Carlo
Tristan da Silva,P.J. Washington,8.5,15.5,11.65,17.89,over,over,0.704,0.653,0.4139,0.126,0.075,0.101,0.24,0.121,0,"(0.0, 25.1)","(4.0, 31.8)",25.1,27.82,6.86,7.1,High,High,Monte Carlo
Tristan da Silva,D'Angelo Russell,8.5,14.5,11.65,11.66,over,under,0.704,0.649,0.4114,0.126,0.071,0.099,0.23,0.117,0,"(0.0, 25.1)","(0.0, 29.8)",25.1,29.81,6.86,9.26,High,High,Monte Carlo
Tristan da Silva,Jalen Duren,8.5,14.5,11.65,16.63,over,over,0.704,0.632,0.4006,0.126,0.054,0.09,0.2,0.101,0,"(0.0, 25.1)","(2.2, 31.1)",25.1,28.9,6.86,7.37,High,High,Monte Carlo
Tristan da Silva,Tobias Harris,8.5,14.5,11.65,16.21,over,over,0.704,0.579,0.3669,0.126,0.001,0.063,0.1,0.05,0,"(0.0, 25.1)","(0.0, 34.8)",25.1,34.82,6.86,9.49,High,High,Monte Carlo
Tristan da Silva,Ausar Thompson,8.5,12.5,11.65,16.09,over,over,0.704,0.701,0.4443,0.126,0.123,0.125,0.33,0.166,0,"(0.0, 25.1)","(0.5, 31.7)",25.1,31.12,6.86,7.94,High,High,Monte Carlo
Tristan da Silva,Klay Thompson,8.5,12.5,11.65,15.93,over,over,0.704,0.67,0.4242,0.126,0.092,0.109,0.27,0.136,0,"(0.0, 25.1)","(0.0, 33.9)",25.1,33.92,6.86,9.18,High,High,Monte Carlo
Tristan da Silva,Max Christie,8.5,11.5,11.65,13.99,over,over,0.704,0.676,0.4284,0.126,0.098,0.112,0.29,0.143,0,"(0.0, 25.1)","(1.5, 26.5)",25.1,24.99,6.86,6.38,High,High,Monte Carlo
Tristan da Silva,Duncan Robinson,8.5,9.5,11.65,13.84,over,over,0.704,0.726,0.4601,0.126,0.148,0.137,0.38,0.19,0,"(0.0, 25.1)","(0.0, 30.5)",25.1,30.51,6.86,8.51,High,High,Monte Carlo
Tristan da Silva,Naji Marshall,8.5,9.5,11.65,15.32,over,over,0.704,0.838,0.5306,0.126,0.26,0.193,0.59,0.296,0,"(0.0, 25.1)","(1.8, 28.8)",25.1,26.95,6.86,6.87,High,High,Monte Carlo
Tristan da Silva,Caris LeVert,8.5,9.5,11.65,10.63,over,over,0.704,0.565,0.3578,0.126,-0.013,0.056,0.07,0.037,0,"(0.0, 25.1)","(0.0, 25.6)",25.1,25.58,6.86,7.62,High,High,Monte Carlo
Cam Whitmore,Kevin Durant,8.5,25.5,11.27,29.96,over,over,0.686,0.713,0.4401,0.108,0.135,0.121,0.32,0.16,0,"(0.0, 24.4)","(11.7, 48.2)",24.38,36.52,6.69,9.32,High,High,Monte Carlo
Cam Whitmore,Jaylen Brown,8.5,23.5,11.27,26.23,over,over,0.686,0.653,0.403,0.108,0.075,0.091,0.21,0.104,0,"(0.0, 24.4)","(10.2, 42.2)",24.38,31.98,6.69,8.16,High,High,Monte Carlo
Cam Whitmore,Alperen Sengun,8.5,20.5,11.27,18.34,over,under,0.686,0.638,0.3937,0.108,0.06,0.084,0.18,0.091,0,"(0.0, 24.4)","(3.3, 33.4)",24.38,30.06,6.69,7.67,High,High,Monte Carlo
Cam Whitmore,Derrick White,8.5,19.5,11.27,18.41,over,under,0.686,0.58,0.3578,0.108,0.002,0.055,0.07,0.037,0,"(0.0, 24.4)","(4.2, 32.6)",24.38,28.48,6.69,7.26,High,High,Monte Carlo
Cam Whitmore,Amen Thompson,8.5,15.5,11.27,17.01,over,over,0.686,0.586,0.3616,0.108,0.008,0.058,0.08,0.042,0,"(0.0, 24.4)","(1.9, 32.1)",24.38,30.27,6.69,7.72,High,High,Monte Carlo
Cam Whitmore,Payton Pritchard,8.5,15.5,11.27,16.22,over,over,0.686,0.534,0.3298,0.108,-0.044,0.032,-0.01,0.0,0,"(0.0, 24.4)","(0.0, 32.9)",24.38,32.85,6.69,8.48,High,High,Monte Carlo
Cam Whitmore,Anfernee Simons,8.5,14.5,11.27,20.48,over,over,0.686,0.812,0.5014,0.108,0.234,0.171,0.5,0.252,0,"(0.0, 24.4)","(4.9, 36.0)",24.38,31.1,6.69,7.93,High,High,Monte Carlo
Cam Whitmore,Tari Eason,8.5,10.5,11.27,12.74,over,over,0.686,0.673,0.4155,0.108,0.095,0.101,0.25,0.123,0,"(0.0, 24.4)","(1.2, 24.2)",24.38,23.0,6.69,5.87,High,Med,Monte Carlo
Cam Whitmore,Josh Okogie,8.5,8.5,11.27,11.0,over,over,0.686,0.663,0.4091,0.108,0.085,0.096,0.23,0.114,0,"(0.0, 24.4)","(0.0, 24.7)",24.38,24.72,6.69,7.0,High,High,Monte Carlo
Cam Whitmore,Sam Hauser,8.5,8.5,11.27,10.59,over,over,0.686,0.641,0.3958,0.108,0.063,0.085,0.19,0.094,0,"(0.0, 24.4)","(0.0, 23.9)",24.38,23.86,6.69,6.77,High,High,Monte Carlo
Cam Whitmore,Reed Sheppard,8.5,8.5,11.27,10.99,over,over,0.686,0.68,0.4197,0.108,0.102,0.105,0.26,0.13,0,"(0.0, 24.4)","(0.0, 23.2)",24.38,23.19,6.69,6.22,High,High,Monte Carlo
Cam Whitmore,Neemias Queta,8.5,7.5,11.27,11.06,over,over,0.686,0.684,0.4224,0.108,0.106,0.107,0.27,0.134,0,"(0.0, 24.4)","(0.0, 28.1)",24.38,28.06,6.69,8.68,High,High,Monte Carlo
Cam Whitmore,Steven Adams,8.5,4.5,11.27,9.32,over,over,0.686,0.756,0.4668,0.108,0.178,0.143,0.4,0.2,0,"(0.0, 24.4)","(0.0, 25.3)",24.38,25.34,6.69,8.17,High,High,Monte Carlo
Cam Whitmore,Cade Cunningham,8.5,25.5,11.27,26.89,over,over,0.686,0.563,0.3476,0.108,-0.015,0.046,0.04,0.021,0,"(0.0, 24.4)","(8.2, 45.6)",24.38,37.39,6.69,9.54,High,High,Monte Carlo
Cam Whitmore,Cooper Flagg,8.5,16.5,11.27,16.66,over,over,0.686,0.503,0.3104,0.108,-0.075,0.016,-0.07,0.0,0,"(0.0, 24.4)","(0.0, 33.6)",24.38,33.55,6.69,8.62,High,High,Monte Carlo
Cam Whitmore,P.J. Washington,8.5,15.5,11.27,17.89,over,over,0.686,0.653,0.4033,0.108,0.075,0.092,0.21,0.105,0,"(0.0, 24.4)","(4.0, 31.8)",24.38,27.82,6.69,7.1,High,High,Monte Carlo
Cam Whitmore,D'Angelo Russell,8.5,14.5,11.27,11.66,over,under,0.686,0.649,0.4008,0.108,0.071,0.09,0.2,0.101,0,"(0.0, 24.4)","(0.0, 29.8)",24.38,29.81,6.69,9.26,High,High,Monte Carlo
Cam Whitmore,Jalen Duren,8.5,14.5,11.27,16.63,over,over,0.686,0.632,0.3903,0.108,0.054,0.081,0.17,0.085,0,"(0.0, 24.4)","(2.2, 31.1)",24.38,28.9,6.69,7.37,High,High,Monte Carlo
Cam Whitmore,Tobias Harris,8.5,14.5,11.27,16.21,over,over,0.686,0.579,0.3574,0.108,0.001,0.054,0.07,0.036,0,"(0.0, 24.4)","(0.0, 34.8)",24.38,34.82,6.69,9.49,High,High,Monte Carlo
Cam Whitmore,Ausar Thompson,8.5,12.5,11.27,16.09,over,over,0.686,0.701,0.4329,0.108,0.123,0.115,0.3,0.149,0,"(0.0, 24.4)","(0.5, 31.7)",24.38,31.12,6.69,7.94,High,High,Monte Carlo
Cam Whitmore,Klay Thompson,8.5,12.5,11.27,15.93,over,over,0.686,0.67,0.4133,0.108,0.092,0.1,0.24,0.12,0,"(0.0, 24.4)","(0.0, 33.9)",24.38,33.92,6.69,9.18,High,High,Monte Carlo
Cam Whitmore,Max Christie,8.5,11.5,11.27,13.99,over,over,0.686,0.676,0.4174,0.108,0.098,0.103,0.25,0.126,0,"(0.0, 24.4)","(1.5, 26.5)",24.38,24.99,6.69,6.38,High,High,Monte Carlo
Cam Whitmore,Duncan Robinson,8.5,9.5,11.27,13.84,over,over,0.686,0.726,0.4483,0.108,0.148,0.128,0.34,0.172,0,"(0.0, 24.4)","(0.0, 30.5)",24.38,30.51,6.69,8.51,High,High,Monte Carlo
Cam Whitmore,Naji Marshall,8.5,9.5,11.27,15.32,over,over,0.686,0.838,0.517,0.108,0.26,0.184,0.55,0.275,0,"(0.0, 24.4)","(1.8, 28.8)",24.38,26.95,6.69,6.87,High,High,Monte Carlo
Cam Whitmore,Caris LeVert,8.5,9.5,11.27,10.63,over,over,0.686,0.565,0.3486,0.108,-0.013,0.047,0.05,0.023,0,"(0.0, 24.4)","(0.0, 25.6)",24.38,25.58,6.69,7.62,High,High,Monte Carlo
Corey Kispert,Kevin Durant,7.5,25.5,10.58,29.96,over,over,0.698,0.713,0.448,0.12,0.135,0.128,0.34,0.172,0,"(0.0, 24.2)","(11.7, 48.2)",24.18,36.52,6.94,9.32,High,High,Monte Carlo
Corey Kispert,Jaylen Brown,7.5,23.5,10.58,26.23,over,over,0.698,0.653,0.4102,0.12,0.075,0.097,0.23,0.115,0,"(0.0, 24.2)","(10.2, 42.2)",24.18,31.98,6.94,8.16,High,High,Monte Carlo
Corey Kispert,Alperen Sengun,7.5,20.5,10.58,18.34,over,under,0.698,0.638,0.4008,0.12,0.06,0.09,0.2,0.101,0,"(0.0, 24.2)","(3.3, 33.4)",24.18,30.06,6.94,7.67,High,High,Monte Carlo
Corey Kispert,Derrick White,7.5,19.5,10.58,18.41,over,under,0.698,0.58,0.3642,0.12,0.002,0.061,0.09,0.046,0,"(0.0, 24.2)","(4.2, 32.6)",24.18,28.48,6.94,7.26,High,High,Monte Carlo
Corey Kispert,Amen Thompson,7.5,15.5,10.58,17.01,over,over,0.698,0.586,0.3681,0.12,0.008,0.064,0.1,0.052,0,"(0.0, 24.2)","(1.9, 32.1)",24.18,30.27,6.94,7.72,High,High,Monte Carlo
Corey Kispert,Payton Pritchard,7.5,15.5,10.58,16.22,over,over,0.698,0.534,0.3357,0.12,-0.044,0.038,0.01,0.004,0,"(0.0, 24.2)","(0.0, 32.9)",24.18,32.85,6.94,8.48,High,High,Monte Carlo
Corey Kispert,Anfernee Simons,7.5,14.5,10.58,20.48,over,over,0.698,0.812,0.5104,0.12,0.234,0.177,0.53,0.266,0,"(0.0, 24.2)","(4.9, 36.0)",24.18,31.1,6.94,7.93,High,High,Monte Carlo
Corey Kispert,Tari Eason,7.5,10.5,10.58,12.74,over,over,0.698,0.673,0.423,0.12,0.095,0.108,0.27,0.134,0,"(0.0, 24.2)","(1.2, 24.2)",24.18,23.0,6.94,5.87,High,Med,Monte Carlo
Corey Kispert,Josh Okogie,7.5,8.5,10.58,11.0,over,over,0.698,0.663,0.4164,0.12,0.085,0.102,0.25,0.125,0,"(0.0, 24.2)","(0.0, 24.7)",24.18,24.72,6.94,7.0,High,High,Monte Carlo
Corey Kispert,Sam Hauser,7.5,8.5,10.58,10.59,over,over,0.698,0.641,0.4029,0.12,0.063,0.092,0.21,0.104,0,"(0.0, 24.2)","(0.0, 23.9)",24.18,23.86,6.94,6.77,High,High,Monte Carlo
Corey Kispert,Reed Sheppard,7.5,8.5,10.58,10.99,over,over,0.698,0.68,0.4272,0.12,0.102,0.111,0.28,0.141,0,"(0.0, 24.2)","(0.0, 23.2)",24.18,23.19,6.94,6.22,High,High,Monte Carlo
Corey Kispert,Neemias Queta,7.5,7.5,10.58,11.06,over,over,0.698,0.684,0.4299,0.12,0.106,0.113,0.29,0.145,0,"(0.0, 24.2)","(0.0, 28.1)",24.18,28.06,6.94,8.68,High,High,Monte Carlo
Corey Kispert,Steven Adams,7.5,4.5,10.58,9.32,over,over,0.698,0.756,0.4752,0.12,0.178,0.149,0.43,0.213,0,"(0.0, 24.2)","(0.0, 25.3)",24.18,25.34,6.94,8.17,High,High,Monte Carlo
Corey Kispert,Cade Cunningham,7.5,25.5,10.58,26.89,over,over,0.698,0.563,0.3538,0.12,-0.015,0.053,0.06,0.031,0,"(0.0, 24.2)","(8.2, 45.6)",24.18,37.39,6.94,9.54,High,High,Monte Carlo
Corey Kispert,Cooper Flagg,7.5,16.5,10.58,16.66,over,over,0.698,0.503,0.316,0.12,-0.075,0.022,-0.05,0.0,0,"(0.0, 24.2)","(0.0, 33.6)",24.18,33.55,6.94,8.62,High,High,Monte Carlo
Corey Kispert,P.J. Washington,7.5,15.5,10.58,17.89,over,over,0.698,0.653,0.4105,0.12,0.075,0.098,0.23,0.116,0,"(0.0, 24.2)","(4.0, 31.8)",24.18,27.82,6.94,7.1,High,High,Monte Carlo
Corey Kispert,D'Angelo Russell,7.5,14.5,10.58,11.66,over,under,0.698,0.649,0.408,0.12,0.071,0.096,0.22,0.112,0,"(0.0, 24.2)","(0.0, 29.8)",24.18,29.81,6.94,9.26,High,High,Monte Carlo
Corey Kispert,Jalen Duren,7.5,14.5,10.58,16.63,over,over,0.698,0.632,0.3973,0.12,0.054,0.087,0.19,0.096,0,"(0.0, 24.2)","(2.2, 31.1)",24.18,28.9,6.94,7.37,High,High,Monte Carlo
Corey Kispert,Tobias Harris,7.5,14.5,10.58,16.21,over,over,0.698,0.579,0.3638,0.12,0.001,0.061,0.09,0.046,0,"(0.0, 24.2)","(0.0, 34.8)",24.18,34.82,6.94,9.49,High,High,Monte Carlo
Corey Kispert,Ausar Thompson,7.5,12.5,10.58,16.09,over,over,0.698,0.701,0.4406,0.12,0.123,0.122,0.32,0.161,0,"(0.0, 24.2)","(0.5, 31.7)",24.18,31.12,6.94,7.94,High,High,Monte Carlo
Corey Kispert,Klay Thompson,7.5,12.5,10.58,15.93,over,over,0.698,0.67,0.4207,0.12,0.092,0.106,0.26,0.131,0,"(0.0, 24.2)","(0.0, 33.9)",24.18,33.92,6.94,9.18,High,High,Monte Carlo
Corey Kispert,Max Christie,7.5,11.5,10.58,13.99,over,over,0.698,0.676,0.4249,0.12,0.098,0.109,0.27,0.137,0,"(0.0, 24.2)","(1.5, 26.5)",24.18,24.99,6.94,6.38,High,High,Monte Carlo
Corey Kispert,Duncan Robinson,7.5,9.5,10.58,13.84,over,over,0.698,0.726,0.4563,0.12,0.148,0.134,0.37,0.184,0,"(0.0, 24.2)","(0.0, 30.5)",24.18,30.51,6.94,8.51,High,High,Monte Carlo
Corey Kispert,Naji Marshall,7.5,9.5,10.58,15.32,over,over,0.698,0.838,0.5263,0.12,0.26,0.19,0.58,0.289,0,"(0.0, 24.2)","(1.8, 28.8)",24.18,26.95,6.94,6.87,High,High,Monte Carlo
Corey Kispert,Caris LeVert,7.5,9.5,10.58,10.63,over,over,0.698,0.565,0.3549,0.12,-0.013,0.053,0.06,0.032,0,"(0.0, 24.2)","(0.0, 25.6)",24.18,25.58,6.94,7.62,High,High,Monte Carlo
Kevin Durant,Jaylen Brown,25.5,23.5,29.96,26.23,over,over,0.713,0.653,0.419,0.135,0.075,0.105,0.26,0.129,0,"(11.7, 48.2)","(10.2, 42.2)",36.52,31.98,9.32,8.16,High,High,Monte Carlo
Kevin Durant,Derrick White,25.5,19.5,29.96,18.41,over,under,0.713,0.58,0.372,0.135,0.002,0.068,0.12,0.058,0,"(11.7, 48.2)","(4.2, 32.6)",36.52,28.48,9.32,7.26,High,High,Monte Carlo
Kevin Durant,Payton Pritchard,25.5,15.5,29.96,16.22,over,over,0.713,0.534,0.3429,0.135,-0.044,0.046,0.03,0.014,0,"(11.7, 48.2)","(0.0, 32.9)",36.52,32.85,9.32,8.48,High,High,Monte Carlo
Kevin Durant,Anfernee Simons,25.5,14.5,29.96,20.48,over,over,0.713,0.812,0.5213,0.135,0.234,0.185,0.56,0.282,0,"(11.7, 48.2)","(4.9, 36.0)",36.52,31.1,9.32,7.93,High,High,Monte Carlo
Kevin Durant,Sam Hauser,25.5,8.5,29.96,10.59,over,over,0.713,0.641,0.4116,0.135,0.063,0.099,0.23,0.117,0,"(11.7, 48.2)","(0.0, 23.9)",36.52,23.86,9.32,6.77,High,High,Monte Carlo
Kevin Durant,Neemias Queta,25.5,7.5,29.96,11.06,over,over,0.713,0.684,0.4392,0.135,0.106,0.121,0.32,0.159,0,"(11.7, 48.2)","(0.0, 28.1)",36.52,28.06,9.32,8.68,High,High,Monte Carlo
Kevin Durant,Cade Cunningham,25.5,25.5,29.96,26.89,over,over,0.713,0.563,0.3614,0.135,-0.015,0.06,0.08,0.042,0,"(11.7, 48.2)","(8.2, 45.6)",36.52,37.39,9.32,9.54,High,High,Monte Carlo
Kevin Durant,Cooper Flagg,25.5,16.5,29.96,16.66,over,over,0.713,0.503,0.3228,0.135,-0.075,0.03,-0.03,0.0,0,"(11.7, 48.2)","(0.0, 33.6)",36.52,33.55,9.32,8.62,High,High,Monte Carlo
Kevin Durant,P.J. Washington,25.5,15.5,29.96,17.89,over,over,0.713,0.653,0.4193,0.135,0.075,0.105,0.26,0.129,0,"(11.7, 48.2)","(4.0, 31.8)",36.52,27.82,9.32,7.1,High,High,Monte Carlo
Kevin Durant,D'Angelo Russell,25.5,14.5,29.96,11.66,over,under,0.713,0.649,0.4168,0.135,0.071,0.103,0.25,0.125,0,"(11.7, 48.2)","(0.0, 29.8)",36.52,29.81,9.32,9.26,High,High,Monte Carlo
Kevin Durant,Jalen Duren,25.5,14.5,29.96,16.63,over,over,0.713,0.632,0.4059,0.135,0.054,0.095,0.22,0.109,0,"(11.7, 48.2)","(2.2, 31.1)",36.52,28.9,9.32,7.37,High,High,Monte Carlo
Kevin Durant,Tobias Harris,25.5,14.5,29.96,16.21,over,over,0.713,0.579,0.3717,0.135,0.001,0.068,0.11,0.057,0,"(11.7, 48.2)","(0.0, 34.8)",36.52,34.82,9.32,9.49,High,High,Monte Carlo
Kevin Durant,Ausar Thompson,25.5,12.5,29.96,16.09,over,over,0.713,0.701,0.4501,0.135,0.123,0.129,0.35,0.175,0,"(11.7, 48.2)","(0.5, 31.7)",36.52,31.12,9.32,7.94,High,High,Monte Carlo
Kevin Durant,Klay Thompson,25.5,12.5,29.96,15.93,over,over,0.713,0.67,0.4297,0.135,0.092,0.113,0.29,0.145,0,"(11.7, 48.2)","(0.0, 33.9)",36.52,33.92,9.32,9.18,High,High,Monte Carlo
Kevin Durant,Max Christie,25.5,11.5,29.96,13.99,over,over,0.713,0.676,0.434,0.135,0.098,0.117,0.3,0.151,0,"(11.7, 48.2)","(1.5, 26.5)",36.52,24.99,9.32,6.38,High,High,Monte Carlo
Kevin Durant,Duncan Robinson,25.5,9.5,29.96,13.84,over,over,0.713,0.726,0.4661,0.135,0.148,0.142,0.4,0.199,0,"(11.7, 48.2)","(0.0, 30.5)",36.52,30.51,9.32,8.51,High,High,Monte Carlo
Kevin Durant,Naji Marshall,25.5,9.5,29.96,15.32,over,over,0.713,0.838,0.5376,0.135,0.26,0.197,0.61,0.306,0,"(11.7, 48.2)","(1.8, 28.8)",36.52,26.95,9.32,6.87,High,High,Monte Carlo
Kevin Durant,Caris LeVert,25.5,9.5,29.96,10.63,over,over,0.713,0.565,0.3625,0.135,-0.013,0.061,0.09,0.044,0,"(11.7, 48.2)","(0.0, 25.6)",36.52,25.58,9.32,7.62,High,High,Monte Carlo
Jaylen Brown,Alperen Sengun,23.5,20.5,26.23,18.34,over,under,0.653,0.638,0.3748,0.075,0.06,0.067,0.12,0.062,0,"(10.2, 42.2)","(3.3, 33.4)",31.98,30.06,8.16,7.67,High,High,Monte Carlo
Jaylen Brown,Amen Thompson,23.5,15.5,26.23,17.01,over,over,0.653,0.586,0.3442,0.075,0.008,0.041,0.03,0.016,0,"(10.2, 42.2)","(1.9, 32.1)",31.98,30.27,8.16,7.72,High,High,Monte Carlo
Jaylen Brown,Tari Eason,23.5,10.5,26.23,12.74,over,over,0.653,0.673,0.3956,0.075,0.095,0.085,0.19,0.093,0,"(10.2, 42.2)","(1.2, 24.2)",31.98,23.0,8.16,5.87,High,Med,Monte Carlo
Jaylen Brown,Josh Okogie,23.5,8.5,26.23,11.0,over,over,0.653,0.663,0.3895,0.075,0.085,0.08,0.17,0.084,0,"(10.2, 42.2)","(0.0, 24.7)",31.98,24.72,8.16,7.0,High,High,Monte Carlo
Jaylen Brown,Reed Sheppard,23.5,8.5,26.23,10.99,over,over,0.653,0.68,0.3996,0.075,0.102,0.088,0.2,0.099,0,"(10.2, 42.2)","(0.0, 23.2)",31.98,23.19,8.16,6.22,High,High,Monte Carlo
Jaylen Brown,Steven Adams,23.5,4.5,26.23,9.32,over,over,0.653,0.756,0.4444,0.075,0.178,0.127,0.33,0.167,0,"(10.2, 42.2)","(0.0, 25.3)",31.98,25.34,8.16,8.17,High,High,Monte Carlo
Jaylen Brown,Cade Cunningham,23.5,25.5,26.23,26.89,over,over,0.653,0.563,0.3309,0.075,-0.015,0.03,-0.01,0.0,0,"(10.2, 42.2)","(8.2, 45.6)",31.98,37.39,8.16,9.54,High,High,Monte Carlo
Jaylen Brown,Cooper Flagg,23.5,16.5,26.23,16.66,over,over,0.653,0.503,0.2955,0.075,-0.075,-0.0,-0.11,0.0,0,"(10.2, 42.2)","(0.0, 33.6)",31.98,33.55,8.16,8.62,High,High,Monte Carlo
Jaylen Brown,P.J. Washington,23.5,15.5,26.23,17.89,over,over,0.653,0.653,0.3839,0.075,0.075,0.075,0.15,0.076,0,"(10.2, 42.2)","(4.0, 31.8)",31.98,27.82,8.16,7.1,High,High,Monte Carlo
Jaylen Brown,D'Angelo Russell,23.5,14.5,26.23,11.66,over,under,0.653,0.649,0.3816,0.075,0.071,0.073,0.14,0.072,0,"(10.2, 42.2)","(0.0, 29.8)",31.98,29.81,8.16,9.26,High,High,Monte Carlo
Jaylen Brown,Jalen Duren,23.5,14.5,26.23,16.63,over,over,0.653,0.632,0.3716,0.075,0.054,0.065,0.11,0.057,0,"(10.2, 42.2)","(2.2, 31.1)",31.98,28.9,8.16,7.37,High,High,Monte Carlo
Jaylen Brown,Tobias Harris,23.5,14.5,26.23,16.21,over,over,0.653,0.579,0.3403,0.075,0.001,0.038,0.02,0.01,0,"(10.2, 42.2)","(0.0, 34.8)",31.98,34.82,8.16,9.49,High,High,Monte Carlo
Jaylen Brown,Ausar Thompson,23.5,12.5,26.23,16.09,over,over,0.653,0.701,0.4121,0.075,0.123,0.099,0.24,0.118,0,"(10.2, 42.2)","(0.5, 31.7)",31.98,31.12,8.16,7.94,High,High,Monte Carlo
Jaylen Brown,Klay Thompson,23.5,12.5,26.23,15.93,over,over,0.653,0.67,0.3935,0.075,0.092,0.083,0.18,0.09,0,"(10.2, 42.2)","(0.0, 33.9)",31.98,33.92,8.16,9.18,High,High,Monte Carlo
Jaylen Brown,Max Christie,23.5,11.5,26.23,13.99,over,over,0.653,0.676,0.3974,0.075,0.098,0.087,0.19,0.096,0,"(10.2, 42.2)","(1.5, 26.5)",31.98,24.99,8.16,6.38,High,High,Monte Carlo
Jaylen Brown,Duncan Robinson,23.5,9.5,26.23,13.84,over,over,0.653,0.726,0.4268,0.075,0.148,0.112,0.28,0.14,0,"(10.2, 42.2)","(0.0, 30.5)",31.98,30.51,8.16,8.51,High,High,Monte Carlo
Jaylen Brown,Naji Marshall,23.5,9.5,26.23,15.32,over,over,0.653,0.838,0.4922,0.075,0.26,0.167,0.48,0.238,0,"(10.2, 42.2)","(1.8, 28.8)",31.98,26.95,8.16,6.87,High,High,Monte Carlo
Jaylen Brown,Caris LeVert,23.5,9.5,26.23,10.63,over,over,0.653,0.565,0.3319,0.075,-0.013,0.031,-0.0,0.0,0,"(10.2, 42.2)","(0.0, 25.6)",31.98,25.58,8.16,7.62,High,High,Monte Carlo
Alperen Sengun,Derrick White,20.5,19.5,18.34,18.41,under,under,0.638,0.58,0.3328,0.06,0.002,0.031,-0.0,0.0,0,"(3.3, 33.4)","(4.2, 32.6)",30.06,28.48,7.67,7.26,High,High,Monte Carlo
