player1,player2,player3,line1,line2,line3,pred1,pred2,pred3,model_side1,model_side2,model_side3,prob1,prob2,prob3,prob_all_three,edge1,edge2,edge3,combined_edge,ev_percent,kelly_full,recommendation,confidence_interval1,confidence_interval2,confidence_interval3,interval_width1,interval_width2,interval_width3,sigma1,sigma2,sigma3,sigma_flag1,sigma_flag2,sigma_flag3,simulation_method
Ryan Rollins,Reed Sheppard,Cooper Flagg,14.5,8.5,16.5,16.2,10.99,17.61,over,over,over,0.596,0.66,0.545,0.1733,0.017,0.082,-0.033,0.022,0.04,0.008,0,"(2.4, 30.0)","(0.0, 23.2)","(0.1, 35.1)",27.61,23.19,35.02,7.04,6.22,8.93,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,P.J. Washington,14.5,8.5,15.5,16.2,10.99,18.86,over,over,over,0.596,0.66,0.67,0.2133,0.017,0.082,0.092,0.064,0.28,0.056,0,"(2.4, 30.0)","(0.0, 23.2)","(4.2, 33.5)",27.61,23.19,29.25,7.04,6.22,7.46,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,D'Angelo Russell,14.5,8.5,14.5,16.2,10.99,12.01,over,over,under,0.596,0.66,0.609,0.1938,0.017,0.082,0.031,0.043,0.16,0.033,0,"(2.4, 30.0)","(0.0, 23.2)","(0.0, 31.0)",27.61,23.19,31.01,7.04,6.22,9.69,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Jalen Duren,14.5,8.5,14.5,16.2,10.99,16.63,over,over,over,0.596,0.66,0.61,0.1942,0.017,0.082,0.032,0.044,0.17,0.033,0,"(2.4, 30.0)","(0.0, 23.2)","(2.2, 31.1)",27.61,23.19,28.9,7.04,6.22,7.37,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Tobias Harris,14.5,8.5,14.5,16.2,10.99,16.21,over,over,over,0.596,0.66,0.569,0.181,0.017,0.082,-0.009,0.03,0.09,0.017,0,"(2.4, 30.0)","(0.0, 23.2)","(0.0, 34.8)",27.61,23.19,34.82,7.04,6.22,9.49,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Ausar Thompson,14.5,8.5,12.5,16.2,10.99,16.09,over,over,over,0.596,0.66,0.672,0.2137,0.017,0.082,0.094,0.064,0.28,0.056,0,"(2.4, 30.0)","(0.0, 23.2)","(0.5, 31.7)",27.61,23.19,31.12,7.04,6.22,7.94,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Klay Thompson,14.5,8.5,12.5,16.2,10.99,16.64,over,over,over,0.596,0.66,0.662,0.2105,0.017,0.082,0.084,0.061,0.26,0.053,0,"(2.4, 30.0)","(0.0, 23.2)","(0.0, 35.8)",27.61,23.19,35.8,7.04,6.22,9.77,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Max Christie,14.5,8.5,11.5,16.2,10.99,14.99,over,over,over,0.596,0.66,0.692,0.2201,0.017,0.082,0.114,0.071,0.32,0.064,0,"(2.4, 30.0)","(0.0, 23.2)","(1.6, 28.4)",27.61,23.19,26.74,7.04,6.22,6.82,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Duncan Robinson,14.5,8.5,9.5,16.2,10.99,13.84,over,over,over,0.596,0.66,0.691,0.2198,0.017,0.082,0.113,0.071,0.32,0.064,0,"(2.4, 30.0)","(0.0, 23.2)","(0.0, 30.5)",27.61,23.19,30.51,7.04,6.22,8.51,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Naji Marshall,14.5,8.5,9.5,16.2,10.99,16.16,over,over,over,0.596,0.66,0.811,0.2579,0.017,0.082,0.233,0.111,0.55,0.109,0,"(2.4, 30.0)","(0.0, 23.2)","(1.8, 30.5)",27.61,23.19,28.74,7.04,6.22,7.33,High,High,High,Monte Carlo
Ryan Rollins,Reed Sheppard,Caris LeVert,14.5,8.5,9.5,16.2,10.99,10.63,over,over,over,0.596,0.66,0.555,0.1766,0.017,0.082,-0.023,0.025,0.06,0.012,0,"(2.4, 30.0)","(0.0, 23.2)","(0.0, 25.6)",27.61,23.19,25.58,7.04,6.22,7.62,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Steven Adams,14.5,7.5,4.5,16.2,11.06,7.77,over,over,over,0.596,0.664,0.717,0.2295,0.017,0.086,0.139,0.081,0.38,0.075,0,"(2.4, 30.0)","(0.0, 28.1)","(0.0, 18.7)",27.61,28.06,18.72,7.04,8.68,5.59,High,High,Med,Monte Carlo
Ryan Rollins,Neemias Queta,Cade Cunningham,14.5,7.5,25.5,16.2,11.06,26.89,over,over,over,0.596,0.664,0.554,0.1774,0.017,0.086,-0.024,0.026,0.06,0.013,0,"(2.4, 30.0)","(0.0, 28.1)","(8.2, 45.6)",27.61,28.06,37.39,7.04,8.68,9.54,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Cooper Flagg,14.5,7.5,16.5,16.2,11.06,17.61,over,over,over,0.596,0.664,0.545,0.1743,0.017,0.086,-0.033,0.023,0.05,0.009,0,"(2.4, 30.0)","(0.0, 28.1)","(0.1, 35.1)",27.61,28.06,35.02,7.04,8.68,8.93,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,P.J. Washington,14.5,7.5,15.5,16.2,11.06,18.86,over,over,over,0.596,0.664,0.67,0.2146,0.017,0.086,0.092,0.065,0.29,0.058,0,"(2.4, 30.0)","(0.0, 28.1)","(4.2, 33.5)",27.61,28.06,29.25,7.04,8.68,7.46,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,D'Angelo Russell,14.5,7.5,14.5,16.2,11.06,12.01,over,over,under,0.596,0.664,0.609,0.195,0.017,0.086,0.031,0.045,0.17,0.034,0,"(2.4, 30.0)","(0.0, 28.1)","(0.0, 31.0)",27.61,28.06,31.01,7.04,8.68,9.69,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Jalen Duren,14.5,7.5,14.5,16.2,11.06,16.63,over,over,over,0.596,0.664,0.61,0.1954,0.017,0.086,0.032,0.045,0.17,0.034,0,"(2.4, 30.0)","(0.0, 28.1)","(2.2, 31.1)",27.61,28.06,28.9,7.04,8.68,7.37,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Tobias Harris,14.5,7.5,14.5,16.2,11.06,16.21,over,over,over,0.596,0.664,0.569,0.1821,0.017,0.086,-0.009,0.031,0.09,0.018,0,"(2.4, 30.0)","(0.0, 28.1)","(0.0, 34.8)",27.61,28.06,34.82,7.04,8.68,9.49,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Ausar Thompson,14.5,7.5,12.5,16.2,11.06,16.09,over,over,over,0.596,0.664,0.672,0.215,0.017,0.086,0.094,0.066,0.29,0.058,0,"(2.4, 30.0)","(0.0, 28.1)","(0.5, 31.7)",27.61,28.06,31.12,7.04,8.68,7.94,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Klay Thompson,14.5,7.5,12.5,16.2,11.06,16.64,over,over,over,0.596,0.664,0.662,0.2118,0.017,0.086,0.084,0.062,0.27,0.054,0,"(2.4, 30.0)","(0.0, 28.1)","(0.0, 35.8)",27.61,28.06,35.8,7.04,8.68,9.77,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Max Christie,14.5,7.5,11.5,16.2,11.06,14.99,over,over,over,0.596,0.664,0.692,0.2215,0.017,0.086,0.114,0.072,0.33,0.066,0,"(2.4, 30.0)","(0.0, 28.1)","(1.6, 28.4)",27.61,28.06,26.74,7.04,8.68,6.82,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Duncan Robinson,14.5,7.5,9.5,16.2,11.06,13.84,over,over,over,0.596,0.664,0.691,0.2212,0.017,0.086,0.113,0.072,0.33,0.065,0,"(2.4, 30.0)","(0.0, 28.1)","(0.0, 30.5)",27.61,28.06,30.51,7.04,8.68,8.51,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Naji Marshall,14.5,7.5,9.5,16.2,11.06,16.16,over,over,over,0.596,0.664,0.811,0.2595,0.017,0.086,0.233,0.112,0.56,0.111,0,"(2.4, 30.0)","(0.0, 28.1)","(1.8, 30.5)",27.61,28.06,28.74,7.04,8.68,7.33,High,High,High,Monte Carlo
Ryan Rollins,Neemias Queta,Caris LeVert,14.5,7.5,9.5,16.2,11.06,10.63,over,over,over,0.596,0.664,0.555,0.1777,0.017,0.086,-0.023,0.027,0.07,0.013,0,"(2.4, 30.0)","(0.0, 28.1)","(0.0, 25.6)",27.61,28.06,25.58,7.04,8.68,7.62,High,High,High,Monte Carlo
Ryan Rollins,Steven Adams,Cade Cunningham,14.5,4.5,25.5,16.2,7.77,26.89,over,over,over,0.596,0.722,0.554,0.1931,0.017,0.144,-0.024,0.046,0.16,0.032,0,"(2.4, 30.0)","(0.0, 18.7)","(8.2, 45.6)",27.61,18.72,37.39,7.04,5.59,9.54,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Cooper Flagg,14.5,4.5,16.5,16.2,7.77,17.61,over,over,over,0.596,0.722,0.545,0.1897,0.017,0.144,-0.033,0.043,0.14,0.028,0,"(2.4, 30.0)","(0.0, 18.7)","(0.1, 35.1)",27.61,18.72,35.02,7.04,5.59,8.93,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,P.J. Washington,14.5,4.5,15.5,16.2,7.77,18.86,over,over,over,0.596,0.722,0.67,0.2335,0.017,0.144,0.092,0.085,0.4,0.08,0,"(2.4, 30.0)","(0.0, 18.7)","(4.2, 33.5)",27.61,18.72,29.25,7.04,5.59,7.46,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,D'Angelo Russell,14.5,4.5,14.5,16.2,7.77,12.01,over,over,under,0.596,0.722,0.609,0.2122,0.017,0.144,0.031,0.064,0.27,0.055,0,"(2.4, 30.0)","(0.0, 18.7)","(0.0, 31.0)",27.61,18.72,31.01,7.04,5.59,9.69,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Jalen Duren,14.5,4.5,14.5,16.2,7.77,16.63,over,over,over,0.596,0.722,0.61,0.2126,0.017,0.144,0.032,0.065,0.28,0.055,0,"(2.4, 30.0)","(0.0, 18.7)","(2.2, 31.1)",27.61,18.72,28.9,7.04,5.59,7.37,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Tobias Harris,14.5,4.5,14.5,16.2,7.77,16.21,over,over,over,0.596,0.722,0.569,0.1981,0.017,0.144,-0.009,0.051,0.19,0.038,0,"(2.4, 30.0)","(0.0, 18.7)","(0.0, 34.8)",27.61,18.72,34.82,7.04,5.59,9.49,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Ausar Thompson,14.5,4.5,12.5,16.2,7.77,16.09,over,over,over,0.596,0.722,0.672,0.234,0.017,0.144,0.094,0.085,0.4,0.081,0,"(2.4, 30.0)","(0.0, 18.7)","(0.5, 31.7)",27.61,18.72,31.12,7.04,5.59,7.94,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Klay Thompson,14.5,4.5,12.5,16.2,7.77,16.64,over,over,over,0.596,0.722,0.662,0.2304,0.017,0.144,0.084,0.082,0.38,0.077,0,"(2.4, 30.0)","(0.0, 18.7)","(0.0, 35.8)",27.61,18.72,35.8,7.04,5.59,9.77,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Max Christie,14.5,4.5,11.5,16.2,7.77,14.99,over,over,over,0.596,0.722,0.692,0.241,0.017,0.144,0.114,0.092,0.45,0.089,0,"(2.4, 30.0)","(0.0, 18.7)","(1.6, 28.4)",27.61,18.72,26.74,7.04,5.59,6.82,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Duncan Robinson,14.5,4.5,9.5,16.2,7.77,13.84,over,over,over,0.596,0.722,0.691,0.2406,0.017,0.144,0.113,0.091,0.44,0.089,0,"(2.4, 30.0)","(0.0, 18.7)","(0.0, 30.5)",27.61,18.72,30.51,7.04,5.59,8.51,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Naji Marshall,14.5,4.5,9.5,16.2,7.77,16.16,over,over,over,0.596,0.722,0.811,0.2823,0.017,0.144,0.233,0.131,0.69,0.139,0,"(2.4, 30.0)","(0.0, 18.7)","(1.8, 30.5)",27.61,18.72,28.74,7.04,5.59,7.33,High,Med,High,Monte Carlo
Ryan Rollins,Steven Adams,Caris LeVert,14.5,4.5,9.5,16.2,7.77,10.63,over,over,over,0.596,0.722,0.555,0.1933,0.017,0.144,-0.023,0.046,0.16,0.032,0,"(2.4, 30.0)","(0.0, 18.7)","(0.0, 25.6)",27.61,18.72,25.58,7.04,5.59,7.62,High,Med,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Cooper Flagg,14.5,25.5,16.5,16.2,26.89,17.61,over,over,over,0.596,0.562,0.545,0.1477,0.017,-0.016,-0.033,-0.011,-0.11,0.0,0,"(2.4, 30.0)","(8.2, 45.6)","(0.1, 35.1)",27.61,37.39,35.02,7.04,9.54,8.93,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,P.J. Washington,14.5,25.5,15.5,16.2,26.89,18.86,over,over,over,0.596,0.562,0.67,0.1818,0.017,-0.016,0.092,0.031,0.09,0.018,0,"(2.4, 30.0)","(8.2, 45.6)","(4.2, 33.5)",27.61,37.39,29.25,7.04,9.54,7.46,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,D'Angelo Russell,14.5,25.5,14.5,16.2,26.89,12.01,over,over,under,0.596,0.562,0.609,0.1652,0.017,-0.016,0.031,0.011,-0.01,0.0,0,"(2.4, 30.0)","(8.2, 45.6)","(0.0, 31.0)",27.61,37.39,31.01,7.04,9.54,9.69,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Jalen Duren,14.5,25.5,14.5,16.2,26.89,16.63,over,over,over,0.596,0.562,0.61,0.1655,0.017,-0.016,0.032,0.011,-0.01,0.0,0,"(2.4, 30.0)","(8.2, 45.6)","(2.2, 31.1)",27.61,37.39,28.9,7.04,9.54,7.37,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Tobias Harris,14.5,25.5,14.5,16.2,26.89,16.21,over,over,over,0.596,0.562,0.569,0.1542,0.017,-0.016,-0.009,-0.003,-0.07,0.0,0,"(2.4, 30.0)","(8.2, 45.6)","(0.0, 34.8)",27.61,37.39,34.82,7.04,9.54,9.49,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Ausar Thompson,14.5,25.5,12.5,16.2,26.89,16.09,over,over,over,0.596,0.562,0.672,0.1822,0.017,-0.016,0.094,0.032,0.09,0.019,0,"(2.4, 30.0)","(8.2, 45.6)","(0.5, 31.7)",27.61,37.39,31.12,7.04,9.54,7.94,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Klay Thompson,14.5,25.5,12.5,16.2,26.89,16.64,over,over,over,0.596,0.562,0.662,0.1794,0.017,-0.016,0.084,0.028,0.08,0.015,0,"(2.4, 30.0)","(8.2, 45.6)","(0.0, 35.8)",27.61,37.39,35.8,7.04,9.54,9.77,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Max Christie,14.5,25.5,11.5,16.2,26.89,14.99,over,over,over,0.596,0.562,0.692,0.1876,0.017,-0.016,0.114,0.038,0.13,0.025,0,"(2.4, 30.0)","(8.2, 45.6)","(1.6, 28.4)",27.61,37.39,26.74,7.04,9.54,6.82,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Duncan Robinson,14.5,25.5,9.5,16.2,26.89,13.84,over,over,over,0.596,0.562,0.691,0.1874,0.017,-0.016,0.113,0.038,0.12,0.025,0,"(2.4, 30.0)","(8.2, 45.6)","(0.0, 30.5)",27.61,37.39,30.51,7.04,9.54,8.51,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Naji Marshall,14.5,25.5,9.5,16.2,26.89,16.16,over,over,over,0.596,0.562,0.811,0.2198,0.017,-0.016,0.233,0.078,0.32,0.064,0,"(2.4, 30.0)","(8.2, 45.6)","(1.8, 30.5)",27.61,37.39,28.74,7.04,9.54,7.33,High,High,High,Monte Carlo
Ryan Rollins,Cade Cunningham,Caris LeVert,14.5,25.5,9.5,16.2,26.89,10.63,over,over,over,0.596,0.562,0.555,0.1505,0.017,-0.016,-0.023,-0.007,-0.1,0.0,0,"(2.4, 30.0)","(8.2, 45.6)","(0.0, 25.6)",27.61,37.39,25.58,7.04,9.54,7.62,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,P.J. Washington,14.5,16.5,15.5,16.2,17.61,18.86,over,over,over,0.596,0.554,0.67,0.1791,0.017,-0.024,0.092,0.029,0.07,0.015,0,"(2.4, 30.0)","(0.1, 35.1)","(4.2, 33.5)",27.61,35.02,29.25,7.04,8.93,7.46,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,D'Angelo Russell,14.5,16.5,14.5,16.2,17.61,12.01,over,over,under,0.596,0.554,0.609,0.1628,0.017,-0.024,0.031,0.008,-0.02,0.0,0,"(2.4, 30.0)","(0.1, 35.1)","(0.0, 31.0)",27.61,35.02,31.01,7.04,8.93,9.69,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Jalen Duren,14.5,16.5,14.5,16.2,17.61,16.63,over,over,over,0.596,0.554,0.61,0.1631,0.017,-0.024,0.032,0.009,-0.02,0.0,0,"(2.4, 30.0)","(0.1, 35.1)","(2.2, 31.1)",27.61,35.02,28.9,7.04,8.93,7.37,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Tobias Harris,14.5,16.5,14.5,16.2,17.61,16.21,over,over,over,0.596,0.554,0.569,0.152,0.017,-0.024,-0.009,-0.005,-0.09,0.0,0,"(2.4, 30.0)","(0.1, 35.1)","(0.0, 34.8)",27.61,35.02,34.82,7.04,8.93,9.49,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Ausar Thompson,14.5,16.5,12.5,16.2,17.61,16.09,over,over,over,0.596,0.554,0.672,0.1795,0.017,-0.024,0.094,0.029,0.08,0.015,0,"(2.4, 30.0)","(0.1, 35.1)","(0.5, 31.7)",27.61,35.02,31.12,7.04,8.93,7.94,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Klay Thompson,14.5,16.5,12.5,16.2,17.61,16.64,over,over,over,0.596,0.554,0.662,0.1768,0.017,-0.024,0.084,0.026,0.06,0.012,0,"(2.4, 30.0)","(0.1, 35.1)","(0.0, 35.8)",27.61,35.02,35.8,7.04,8.93,9.77,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Max Christie,14.5,16.5,11.5,16.2,17.61,14.99,over,over,over,0.596,0.554,0.692,0.1849,0.017,-0.024,0.114,0.036,0.11,0.022,0,"(2.4, 30.0)","(0.1, 35.1)","(1.6, 28.4)",27.61,35.02,26.74,7.04,8.93,6.82,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Duncan Robinson,14.5,16.5,9.5,16.2,17.61,13.84,over,over,over,0.596,0.554,0.691,0.1846,0.017,-0.024,0.113,0.035,0.11,0.022,0,"(2.4, 30.0)","(0.1, 35.1)","(0.0, 30.5)",27.61,35.02,30.51,7.04,8.93,8.51,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Naji Marshall,14.5,16.5,9.5,16.2,17.61,16.16,over,over,over,0.596,0.554,0.811,0.2166,0.017,-0.024,0.233,0.075,0.3,0.06,0,"(2.4, 30.0)","(0.1, 35.1)","(1.8, 30.5)",27.61,35.02,28.74,7.04,8.93,7.33,High,High,High,Monte Carlo
Ryan Rollins,Cooper Flagg,Caris LeVert,14.5,16.5,9.5,16.2,17.61,10.63,over,over,over,0.596,0.554,0.555,0.1483,0.017,-0.024,-0.023,-0.01,-0.11,0.0,0,"(2.4, 30.0)","(0.1, 35.1)","(0.0, 25.6)",27.61,35.02,25.58,7.04,8.93,7.62,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,D'Angelo Russell,14.5,15.5,14.5,16.2,18.86,12.01,over,over,under,0.596,0.676,0.609,0.1987,0.017,0.098,0.031,0.049,0.19,0.038,0,"(2.4, 30.0)","(4.2, 33.5)","(0.0, 31.0)",27.61,29.25,31.01,7.04,7.46,9.69,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Jalen Duren,14.5,15.5,14.5,16.2,18.86,16.63,over,over,over,0.596,0.676,0.61,0.1991,0.017,0.098,0.032,0.049,0.19,0.039,0,"(2.4, 30.0)","(4.2, 33.5)","(2.2, 31.1)",27.61,29.25,28.9,7.04,7.46,7.37,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Tobias Harris,14.5,15.5,14.5,16.2,18.86,16.21,over,over,over,0.596,0.676,0.569,0.1855,0.017,0.098,-0.009,0.035,0.11,0.023,0,"(2.4, 30.0)","(4.2, 33.5)","(0.0, 34.8)",27.61,29.25,34.82,7.04,7.46,9.49,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Ausar Thompson,14.5,15.5,12.5,16.2,18.86,16.09,over,over,over,0.596,0.676,0.672,0.2191,0.017,0.098,0.094,0.07,0.31,0.063,0,"(2.4, 30.0)","(4.2, 33.5)","(0.5, 31.7)",27.61,29.25,31.12,7.04,7.46,7.94,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Klay Thompson,14.5,15.5,12.5,16.2,18.86,16.64,over,over,over,0.596,0.676,0.662,0.2158,0.017,0.098,0.084,0.066,0.29,0.059,0,"(2.4, 30.0)","(4.2, 33.5)","(0.0, 35.8)",27.61,29.25,35.8,7.04,7.46,9.77,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Max Christie,14.5,15.5,11.5,16.2,18.86,14.99,over,over,over,0.596,0.676,0.692,0.2257,0.017,0.098,0.114,0.076,0.35,0.071,0,"(2.4, 30.0)","(4.2, 33.5)","(1.6, 28.4)",27.61,29.25,26.74,7.04,7.46,6.82,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Duncan Robinson,14.5,15.5,9.5,16.2,18.86,13.84,over,over,over,0.596,0.676,0.691,0.2253,0.017,0.098,0.113,0.076,0.35,0.07,0,"(2.4, 30.0)","(4.2, 33.5)","(0.0, 30.5)",27.61,29.25,30.51,7.04,7.46,8.51,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Naji Marshall,14.5,15.5,9.5,16.2,18.86,16.16,over,over,over,0.596,0.676,0.811,0.2644,0.017,0.098,0.233,0.116,0.59,0.117,0,"(2.4, 30.0)","(4.2, 33.5)","(1.8, 30.5)",27.61,29.25,28.74,7.04,7.46,7.33,High,High,High,Monte Carlo
Ryan Rollins,P.J. Washington,Caris LeVert,14.5,15.5,9.5,16.2,18.86,10.63,over,over,over,0.596,0.676,0.555,0.1811,0.017,0.098,-0.023,0.031,0.09,0.017,0,"(2.4, 30.0)","(4.2, 33.5)","(0.0, 25.6)",27.61,29.25,25.58,7.04,7.46,7.62,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Jalen Duren,14.5,14.5,14.5,16.2,12.01,16.63,over,under,over,0.596,0.6,0.61,0.1768,0.017,0.022,0.032,0.024,0.06,0.012,0,"(2.4, 30.0)","(0.0, 31.0)","(2.2, 31.1)",27.61,31.01,28.9,7.04,9.69,7.37,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Tobias Harris,14.5,14.5,14.5,16.2,12.01,16.21,over,under,over,0.596,0.6,0.569,0.1648,0.017,0.022,-0.009,0.01,-0.01,0.0,0,"(2.4, 30.0)","(0.0, 31.0)","(0.0, 34.8)",27.61,31.01,34.82,7.04,9.69,9.49,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Ausar Thompson,14.5,14.5,12.5,16.2,12.01,16.09,over,under,over,0.596,0.6,0.672,0.1946,0.017,0.022,0.094,0.045,0.17,0.033,0,"(2.4, 30.0)","(0.0, 31.0)","(0.5, 31.7)",27.61,31.01,31.12,7.04,9.69,7.94,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Klay Thompson,14.5,14.5,12.5,16.2,12.01,16.64,over,under,over,0.596,0.6,0.662,0.1916,0.017,0.022,0.084,0.041,0.15,0.03,0,"(2.4, 30.0)","(0.0, 31.0)","(0.0, 35.8)",27.61,31.01,35.8,7.04,9.69,9.77,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Max Christie,14.5,14.5,11.5,16.2,12.01,14.99,over,under,over,0.596,0.6,0.692,0.2004,0.017,0.022,0.114,0.051,0.2,0.04,0,"(2.4, 30.0)","(0.0, 31.0)","(1.6, 28.4)",27.61,31.01,26.74,7.04,9.69,6.82,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Duncan Robinson,14.5,14.5,9.5,16.2,12.01,13.84,over,under,over,0.596,0.6,0.691,0.2001,0.017,0.022,0.113,0.051,0.2,0.04,0,"(2.4, 30.0)","(0.0, 31.0)","(0.0, 30.5)",27.61,31.01,30.51,7.04,9.69,8.51,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Naji Marshall,14.5,14.5,9.5,16.2,12.01,16.16,over,under,over,0.596,0.6,0.811,0.2348,0.017,0.022,0.233,0.091,0.41,0.082,0,"(2.4, 30.0)","(0.0, 31.0)","(1.8, 30.5)",27.61,31.01,28.74,7.04,9.69,7.33,High,High,High,Monte Carlo
Ryan Rollins,D'Angelo Russell,Caris LeVert,14.5,14.5,9.5,16.2,12.01,10.63,over,under,over,0.596,0.6,0.555,0.1608,0.017,0.022,-0.023,0.006,-0.04,0.0,0,"(2.4, 30.0)","(0.0, 31.0)","(0.0, 25.6)",27.61,31.01,25.58,7.04,9.69,7.62,High,High,High,Monte Carlo
Ryan Rollins,Jalen Duren,Tobias Harris,14.5,14.5,14.5,16.2,16.63,16.21,over,over,over,0.596,0.618,0.569,0.1696,0.017,0.04,-0.009,0.016,0.02,0.004,0,"(2.4, 30.0)","(2.2, 31.1)","(0.0, 34.8)",27.61,28.9,34.82,7.04,7.37,9.49,High,High,High,Monte Carlo
Ryan Rollins,Jalen Duren,Ausar Thompson,14.5,14.5,12.5,16.2,16.63,16.09,over,over,over,0.596,0.618,0.672,0.2003,0.017,0.04,0.094,0.05,0.2,0.04,0,"(2.4, 30.0)","(2.2, 31.1)","(0.5, 31.7)",27.61,28.9,31.12,7.04,7.37,7.94,High,High,High,Monte Carlo
Ryan Rollins,Jalen Duren,Klay Thompson,14.5,14.5,12.5,16.2,16.63,16.64,over,over,over,0.596,0.618,0.662,0.1973,0.017,0.04,0.084,0.047,0.18,0.037,0,"(2.4, 30.0)","(2.2, 31.1)","(0.0, 35.8)",27.61,28.9,35.8,7.04,7.37,9.77,High,High,High,Monte Carlo
Ryan Rollins,Jalen Duren,Max Christie,14.5,14.5,11.5,16.2,16.63,14.99,over,over,over,0.596,0.618,0.692,0.2063,0.017,0.04,0.114,0.057,0.24,0.048,0,"(2.4, 30.0)","(2.2, 31.1)","(1.6, 28.4)",27.61,28.9,26.74,7.04,7.37,6.82,High,High,High,Monte Carlo
Ryan Rollins,Jalen Duren,Duncan Robinson,14.5,14.5,9.5,16.2,16.63,13.84,over,over,over,0.596,0.618,0.691,0.206,0.017,0.04,0.113,0.057,0.24,0.047,0,"(2.4, 30.0)","(2.2, 31.1)","(0.0, 30.5)",27.61,28.9,30.51,7.04,7.37,8.51,High,High,High,Monte Carlo
Ryan Rollins,Jalen Duren,Naji Marshall,14.5,14.5,9.5,16.2,16.63,16.16,over,over,over,0.596,0.618,0.811,0.2417,0.017,0.04,0.233,0.097,0.45,0.09,0,"(2.4, 30.0)","(2.2, 31.1)","(1.8, 30.5)",27.61,28.9,28.74,7.04,7.37,7.33,High,High,High,Monte Carlo
