iter	RMSE
1665	5.189359054
1666	5.189120221
1667	5.188724288
1668	5.188512593
1669	5.188290039
1670	5.187864276
1671	5.187541411
1672	5.187324138
1673	5.187032787
1674	5.186827597
1675	5.186357185
1676	5.186053086
1677	5.1858433
1678	5.185677284
1679	5.185303799
1680	5.18504417
1681	5.184693872
1682	5.184524446
1683	5.184311852
1684	5.18412528
1685	5.183906019
1686	5.183622872
1687	5.183275035
1688	5.183129362
1689	5.182748751
1690	5.182485445
1691	5.182216481
1692	5.182003403
1693	5.18177997
1694	5.181324871
1695	5.18093744
1696	5.180700124
1697	5.180499966
1698	5.180396922
1699	5.180244782
1700	5.17990417
1701	5.179575709
1702	5.179203785
1703	5.179067083
1704	5.17892972
1705	5.178614366
1706	5.178285889
1707	5.177919423
1708	5.177723769
1709	5.177543276
1710	5.177347734
1711	5.177254639
1712	5.177004105
1713	5.176831814
1714	5.176570862
1715	5.17620097
1716	5.175952833
1717	5.175552014
1718	5.175412876
1719	5.175074125
1720	5.174888245
1721	5.174654067
1722	5.174434479
1723	5.174251918
1724	5.174044239
1725	5.173766399
1726	5.1734492
1727	5.173185587
1728	5.172981379
1729	5.172690419
1730	5.17247442
1731	5.172238001
1732	5.171991711
1733	5.171893366
1734	5.171611989
1735	5.171446521
1736	5.171244332
1737	5.171062144
1738	5.170818058
1739	5.170610381
1740	5.170227227
1741	5.169917795
1742	5.169628312
1743	5.169433024
1744	5.169088924
1745	5.168866612
1746	5.168713905
1747	5.168366981
1748	5.168112012
1749	5.167866748
1750	5.16753409
1751	5.167150157
1752	5.166903334
1753	5.166429013
1754	5.166194768
1755	5.1658825
1756	5.165751712
1757	5.165559691
1758	5.165277869
1759	5.165063641
1760	5.16487023
1761	5.16453989
1762	5.164346467
1763	5.164111677
1764	5.163880719
1765	5.163527641
1766	5.163227083
1767	5.162977859
1768	5.162638239
1769	5.162467398
1770	5.162104342
1771	5.161807836
1772	5.161594023
1773	5.161377141
1774	5.161046603
1775	5.160895583
1776	5.160642345
1777	5.16050652
1778	5.16029178
1779	5.159983725
1780	5.159594755
1781	5.159268625
1782	5.159127038
1783	5.158984634
1784	5.1586729
1785	5.158546781
1786	5.158213625
1787	5.15792489
1788	5.157708923
1789	5.157369831
1790	5.157204451
1791	5.15686401
1792	5.156538862
1793	5.156216167
1794	5.156001601
1795	5.155798132
1796	5.155559453
1797	5.155177902
1798	5.154985973
1799	5.154604266
1800	5.154263294
1801	5.154013664
1802	5.153665444
1803	5.15342639
1804	5.153281451
1805	5.153014256
1806	5.152757702
1807	5.15246567
1808	5.152289243
1809	5.152136713
1810	5.151731005
1811	5.151508145
