market,bookmaker,player,side,line,price,home_team,away_team,game_id,commence_time
player_points,PrizePicks,Miles McBride,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,PrizePicks,Sam Hauser,Over,6.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,PrizePicks,Sam Hauser,Under,6.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Jayson Tatum,Over,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Jayson Tatum,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Jaylen Brown,Over,5.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Jaylen Brown,Under,5.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Karl-Anthony Towns,Over,11.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Karl-Anthony Towns,Under,11.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Jrue Holiday,Over,5.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Jrue Holiday,Under,5.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Josh Hart,Over,8.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Josh Hart,Under,8.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Al Horford,Over,6.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Al Horford,Under,6.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Sam Hauser,Over,2.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,PrizePicks,Sam Hauser,Under,2.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_assists,Underdog,Jrue Holiday,Over,4.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_assists,Underdog,Jrue Holiday,Under,4.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jayson Tatum,Over,26.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jayson Tatum,Under,26.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jalen Brunson,Over,27.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jalen Brunson,Under,27.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jaylen Brown,Over,24.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jaylen Brown,Under,24.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Karl-Anthony Towns,Over,21.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Karl-Anthony Towns,Under,21.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,OG Anunoby,Over,13.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,OG Anunoby,Under,13.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Mikal Bridges,Over,14.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Mikal Bridges,Under,14.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Derrick White,Over,14.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Derrick White,Under,14.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jrue Holiday,Over,12.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Jrue Holiday,Under,12.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Al Horford,Over,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Al Horford,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Miles McBride,Over,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Miles McBride,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Payton Pritchard,Over,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Payton Pritchard,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Josh Hart,Over,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Josh Hart,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Luke Kornet,Over,5.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Luke Kornet,Under,5.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Sam Hauser,Over,6.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_points,Underdog,Sam Hauser,Under,6.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Jayson Tatum,Over,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Jayson Tatum,Under,8.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Jrue Holiday,Over,5.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Jrue Holiday,Under,5.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Al Horford,Over,6.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Al Horford,Under,6.0,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Luke Kornet,Over,4.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_rebounds,Underdog,Luke Kornet,Under,4.5,-137,Boston Celtics,New York Knicks,92cf7db605a734b10e69eabf56e1eac9,2024-10-22T23:40:00Z
player_assists,PrizePicks,Anthony Edwards,Over,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,Anthony Edwards,Under,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,LeBron James,Over,8.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,LeBron James,Under,8.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,D'Angelo Russell,Over,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,D'Angelo Russell,Under,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,Donte DiVincenzo,Over,2.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,PrizePicks,Donte DiVincenzo,Under,2.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Anthony Edwards,Over,0.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Anthony Edwards,Over,26.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Anthony Edwards,Under,26.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Anthony Davis,Over,25.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Anthony Davis,Under,25.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Julius Randle,Over,18.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Julius Randle,Under,18.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,LeBron James,Over,24.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,LeBron James,Under,24.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Rudy Gobert,Over,13.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Rudy Gobert,Under,13.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,D'Angelo Russell,Over,16.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,D'Angelo Russell,Under,16.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Mike Conley,Over,10.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Mike Conley,Under,10.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Austin Reaves,Over,15.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Austin Reaves,Under,15.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Jaden McDaniels,Over,9.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Jaden McDaniels,Under,9.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Rui Hachimura,Over,12.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Rui Hachimura,Under,12.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Nickeil Alexander-Walker,Over,5.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Nickeil Alexander-Walker,Under,5.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Donte DiVincenzo,Over,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Donte DiVincenzo,Under,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Gabe Vincent,Over,3.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Gabe Vincent,Under,3.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Naz Reid,Over,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Naz Reid,Under,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Jaxson Hayes,Over,4.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,PrizePicks,Jaxson Hayes,Under,4.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Anthony Edwards,Over,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Anthony Edwards,Under,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Anthony Davis,Over,12.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Anthony Davis,Under,12.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Julius Randle,Over,7.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Julius Randle,Under,7.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,LeBron James,Over,6.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,LeBron James,Under,6.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Rudy Gobert,Over,12.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Rudy Gobert,Under,12.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Austin Reaves,Over,4.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Austin Reaves,Under,4.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Rui Hachimura,Over,4.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Rui Hachimura,Under,4.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Nickeil Alexander-Walker,Over,1.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,PrizePicks,Nickeil Alexander-Walker,Under,1.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,Underdog,LeBron James,Over,8.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,Underdog,LeBron James,Under,8.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,D'Angelo Russell,Over,15.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,D'Angelo Russell,Under,15.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Anthony Edwards,Over,26.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Anthony Edwards,Under,26.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Julius Randle,Over,18.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Julius Randle,Under,18.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Austin Reaves,Over,15.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Austin Reaves,Under,15.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,LeBron James,Over,24.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,LeBron James,Under,24.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Rudy Gobert,Over,12.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Rudy Gobert,Under,12.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Rui Hachimura,Over,12.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Rui Hachimura,Under,12.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Donte DiVincenzo,Over,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Donte DiVincenzo,Under,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Anthony Davis,Over,25.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Anthony Davis,Under,25.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Jaden McDaniels,Over,9.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Jaden McDaniels,Under,9.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Gabe Vincent,Over,3.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Gabe Vincent,Under,3.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Mike Conley,Over,9.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Mike Conley,Under,9.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Naz Reid,Over,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Naz Reid,Under,11.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Nickeil Alexander-Walker,Over,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Nickeil Alexander-Walker,Under,5.0,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Jaxson Hayes,Over,4.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_points,Underdog,Jaxson Hayes,Under,4.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,Underdog,LeBron James,Over,6.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,Underdog,LeBron James,Under,6.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,Underdog,Nickeil Alexander-Walker,Over,1.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_rebounds,Underdog,Nickeil Alexander-Walker,Under,1.5,-137,Los Angeles Lakers,Minnesota Timberwolves,026ffb7b2ccf8a09dab9b24f33de27f7,2024-10-23T02:00:00Z
player_assists,Underdog,Cade Cunningham,Over,8.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_assists,Underdog,Cade Cunningham,Under,8.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Tyrese Haliburton,Over,19.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Tyrese Haliburton,Under,19.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Cade Cunningham,Over,24.5,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Cade Cunningham,Under,24.5,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Pascal Siakam,Over,21.5,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Pascal Siakam,Under,21.5,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Myles Turner,Over,16.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Myles Turner,Under,16.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Jaden Ivey,Over,16.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
player_points,Underdog,Jaden Ivey,Under,16.0,-137,Detroit Pistons,Indiana Pacers,bcd8b3510e7a9d55ccbd7ce761761e11,2024-10-23T23:00:00Z
